plan_id,ts,score,reason
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:2551:s2:BTCUSDT:15m:PIVOT:LOW:855:s2:1739145600000000000,1739145600000000000,-0.007438623207632066,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:2585:s2:ETHUSDT:15m:PIVOT:HIGH:858:s2:1739145600000000000,1739145600000000000,-0.002754409483788996,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2576:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739145600000000000,1739145600000000000,-0.003910121933712787,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:2551:s2:SOLUSDT:15m:PIVOT:LOW:855:s2:1739145600000000000,1739145600000000000,-0.009574398332370074,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2585:s2:XRPUSDT:15m:PIVOT:HIGH:850:s2:1739145600000000000,1739145600000000000,-0.0034548349984862663,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2559:s2:XRPUSDT:15m:PIVOT:LOW:855:s2:1739145600000000000,1739145600000000000,-0.0027779260504045243,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2576:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739145900000000000,1739145900000000000,-0.014893084799867713,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2559:s2:XRPUSDT:15m:PIVOT:LOW:855:s2:1739145900000000000,1739145900000000000,-0.021143181449523884,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2508:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739146200000000000,1739146200000000000,-0.005453736410709013,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2509:s2:XRPUSDT:15m:PIVOT:LOW:855:s2:1739146200000000000,1739146200000000000,-0.009016975740811388,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2508:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739146500000000000,1739146500000000000,-0.00417554037952024,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2509:s2:XRPUSDT:15m:PIVOT:LOW:855:s2:1739146500000000000,1739146500000000000,-0.007185356717256907,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2508:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739146800000000000,1739146800000000000,-0.005713036034233572,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2592:s2:XRPUSDT:15m:PIVOT:HIGH:810:s2:1739146800000000000,1739146800000000000,-0.0012137291200774048,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2508:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739147100000000000,1739147100000000000,-0.004833506316675073,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2592:s2:XRPUSDT:15m:PIVOT:HIGH:810:s2:1739147100000000000,1739147100000000000,-0.0014267897751068376,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2508:s2:ETHUSDT:15m:PIVOT:LOW:855:s2:1739147400000000000,1739147400000000000,-0.003546182059008359,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2592:s2:XRPUSDT:15m:PIVOT:HIGH:810:s2:1739147400000000000,1739147400000000000,-0.002260117427521722,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:2595:s2:BTCUSDT:15m:PIVOT:LOW:855:s2:1739147700000000000,1739147700000000000,-0.008779314561120855,decision_declined
