end_time_ns,entry_kind,legs,native_account_pnl,native_equity_after,native_equity_before,return,scenario_id,scenario_kind,signal_time_ns
1750666172114000000,REVERSAL,"[{""break_even_price"": 101682.98570567304, ""direction"": ""SHORT"", ""duration_ns"": 2732041000000, ""entry_price"": 101785.80004694834, ""entry_time_ns"": 1750663440073000000, ""exit_price"": 101950.29464788732, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750666172114000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.11022684182713356, ""native_account_pnl"": -2836.7622042500007, ""native_equity_after"": 97163.23779575, ""native_equity_before"": 100000.0, ""net_r"": -0.9455874014166669, ""planned_loss"": 3000.0, ""protection_active"": false, ""quantity"": 10.65, ""realized_pnl_event"": ""-2836.76220425 USDT"", ""realized_return_event"": -0.0016160859458108083, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-c7be49bd4b6ca59c"", ""settled_funding_cost_per_unit_estimate"": 2.861654705, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 101586.1}]",-2836.7622042500007,97163.23779575,100000.0,-0.028367622042499985,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-c7be49bd4b6ca59c,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750663440000000000
1750680124934000000,REVERSAL,"[{""break_even_price"": 101429.67798655055, ""direction"": ""LONG"", ""duration_ns"": 544909000000, ""entry_price"": 101328.29899805826, ""entry_time_ns"": 1750679580025000000, ""exit_price"": 101217.90038058253, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750680124934000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.26522896134863977, ""native_account_pnl"": -2725.2733585000096, ""native_equity_after"": 94437.96443724999, ""native_equity_before"": 97163.23779575, ""net_r"": -0.9349466664984601, ""planned_loss"": 2914.8971338725, ""protection_active"": false, ""quantity"": 12.875, ""realized_pnl_event"": ""-2725.27335850 USDT"", ""realized_return_event"": -0.0010895141689672072, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-79b4695ffed79efd"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 101533.1}]",-2725.2733585000096,94437.96443724999,97163.23779575,-0.028048399994953788,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-79b4695ffed79efd,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750679580000000000
1750762063440000000,REVERSAL,"[{""break_even_price"": 105337.38470835821, ""direction"": ""LONG"", ""duration_ns"": 163377000000, ""entry_price"": 105232.09996602104, ""entry_time_ns"": 1750761900063000000, ""exit_price"": 105157.30002718316, ""exit_reason"": ""STRUCTURAL_PROTECTION"", ""exit_time_ns"": 1750762063440000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.47026388618204346, ""native_account_pnl"": -2648.621110449996, ""native_equity_after"": 91789.3433268, ""native_equity_before"": 94437.96443724999, ""net_r"": -0.9348715940081112, ""planned_loss"": 2833.1389331174996, ""protection_active"": false, ""quantity"": 14.715, ""realized_pnl_event"": ""-2648.62111045 USDT"", ""realized_return_event"": -0.0007108091434270889, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-601dc96bcd99220c"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": true, ""structural_protection_stop"": 105160.451, ""structural_protection_trigger"": 105239.55, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 105420.0}]",-2648.621110449996,91789.3433268,94437.96443724999,-0.028046147820243283,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-601dc96bcd99220c,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750761900000000000
1750771970832000000,REVERSAL,"[{""break_even_price"": 104934.38297149463, ""direction"": ""SHORT"", ""duration_ns"": 170637000000, ""entry_price"": 105039.36984790432, ""entry_time_ns"": 1750771800195000000, ""exit_price"": 104906.69699291768, ""exit_reason"": ""STRUCTURAL_TARGET"", ""exit_time_ns"": 1750771970832000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": 0.08694502533353236, ""native_account_pnl"": 238.5785631500039, ""native_equity_after"": 92027.92188995, ""native_equity_before"": 91789.3433268, ""net_r"": 0.0866398917721078, ""planned_loss"": 2753.680299804, ""protection_active"": false, ""quantity"": 8.613, ""realized_pnl_event"": ""238.57856315 USDT"", ""realized_return_event"": 0.001263077407820963, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-78ca85a499c3eba6"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 104915.5}]",238.5785631500039,92027.92188995,91789.3433268,0.0025991967531633353,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-78ca85a499c3eba6,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750771800000000000
1750777274756000000,REVERSAL,"[{""break_even_price"": 105302.24508665511, ""direction"": ""SHORT"", ""duration_ns"": 254522000000, ""entry_price"": 105407.60000920303, ""entry_time_ns"": 1750777020234000000, ""exit_price"": 105541.29855512606, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750777274756000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.1833169135238091, ""native_account_pnl"": -2598.8537658999994, ""native_equity_after"": 89429.06812405, ""native_equity_before"": 92027.92188995, ""net_r"": -0.9413279913777306, ""planned_loss"": 2760.8376566985, ""protection_active"": false, ""quantity"": 10.866, ""realized_pnl_event"": ""-2598.85376590 USDT"", ""realized_return_event"": -0.0012683956935871936, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-b3555791746c78bf"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": 105180.75, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 104784.1}]",-2598.8537658999994,89429.06812405,92027.92188995,-0.02823983974133193,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-b3555791746c78bf,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750777020000000000
1750808605923000000,REVERSAL,"[{""break_even_price"": 105692.35489826358, ""direction"": ""SHORT"", ""duration_ns"": 2005462000000, ""entry_price"": 105798.1001257756, ""entry_time_ns"": 1750806600461000000, ""exit_price"": 105902.5993459668, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750808605923000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.16120437471049753, ""native_account_pnl"": -2508.628970949998, ""native_equity_after"": 86920.4391531, ""native_equity_before"": 89429.06812405, ""net_r"": -0.93505352848293, ""planned_loss"": 2682.8720437214997, ""protection_active"": false, ""quantity"": 11.926, ""realized_pnl_event"": ""-2508.62897095 USDT"", ""realized_return_event"": -0.0009877230315758416, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-2109360782b1ae6f"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 105676.5}]",-2508.628970949998,86920.4391531,89429.06812405,-0.02805160585448785,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-2109360782b1ae6f,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750806600000000000
1750817291552000000,REVERSAL,"[{""break_even_price"": 105878.06910925833, ""direction"": ""SHORT"", ""duration_ns"": 2651506000000, ""entry_price"": 105984.0001438849, ""entry_time_ns"": 1750814640046000000, ""exit_price"": 106411.499979445, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750817291552000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.16020488845674946, ""native_account_pnl"": -2596.438754050003, ""native_equity_after"": 84324.00039905, ""native_equity_before"": 86920.4391531, ""net_r"": -0.9957146939385513, ""planned_loss"": 2607.6131745929997, ""protection_active"": false, ""quantity"": 4.865, ""realized_pnl_event"": ""-2596.43875405 USDT"", ""realized_return_event"": -0.004033626160361191, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-53ee6d13cebeda5e"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 105755.6}]",-2596.438754050003,84324.00039905,86920.4391531,-0.029871440818156514,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-53ee6d13cebeda5e,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750814640000000000
1750828235375000000,REVERSAL,"[{""break_even_price"": 106278.3249915332, ""direction"": ""LONG"", ""duration_ns"": 815350000000, ""entry_price"": 106172.09977914787, ""entry_time_ns"": 1750827420025000000, ""exit_price"": 106055.10001840434, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750828235375000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.29893538083457316, ""native_account_pnl"": -2424.5728900999966, ""native_equity_after"": 81899.42750895, ""native_equity_before"": 84324.00039905, ""net_r"": -0.9584352729258926, ""planned_loss"": 2529.7200119715, ""protection_active"": false, ""quantity"": 10.867, ""realized_pnl_event"": ""-2424.57289010 USDT"", ""realized_return_event"": -0.001101982168450198, ""scenario_id"": ""NT-LVCFR-V24-LIQUIDATION_SWEEP_MICRO_CHOCH_FVG_REVERSAL-8c268ffc399104e5"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": null, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 106307.9}]",-2424.5728900999966,81899.42750895,84324.00039905,-0.028753058187776737,NT-LVCFR-V24-LIQUIDATION_SWEEP_MICRO_CHOCH_FVG_REVERSAL-8c268ffc399104e5,LIQUIDATION_SWEEP_MICRO_CHOCH_FVG_REVERSAL,1750827420000000000
1750932992119000000,REVERSAL,"[{""break_even_price"": 107445.99205127767, ""direction"": ""LONG"", ""duration_ns"": 92069000000, ""entry_price"": 107338.59975537435, ""entry_time_ns"": 1750932900050000000, ""exit_price"": 107276.70137879912, ""exit_reason"": ""INITIAL_STOP"", ""exit_time_ns"": 1750932992119000000, ""kind"": ""REVERSAL"", ""mfe_net_r"": -0.7665960838925575, ""native_account_pnl"": -2282.5893061499955, ""native_equity_after"": 79616.8382028, ""native_equity_before"": 81899.42750895, ""net_r"": -0.9290212705905071, ""planned_loss"": 2456.9828252684997, ""protection_active"": false, ""quantity"": 13.49, ""realized_pnl_event"": ""-2282.58930615 USDT"", ""realized_return_event"": -0.0005766646548054619, ""scenario_id"": ""NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-65dc2417425a06b4"", ""settled_funding_cost_per_unit_estimate"": 0.0, ""structural_protection_active"": false, ""structural_protection_stop"": null, ""structural_protection_trigger"": 107469.4, ""structural_trail_updates"": 0, ""target_mode"": ""STRUCTURAL_LIQUIDITY_OBJECTIVE"", ""target_price"": 107736.8}]",-2282.5893061499955,79616.8382028,81899.42750895,-0.027870638117715174,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-65dc2417425a06b4,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750932900000000000
1750939200091000000,REVERSAL,[],0.0,79616.8382028,79616.8382028,0.0,NT-LVCFR-V24-FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL-826cb0dd8167880e,FAILED_BREAKOUT_MICRO_CHOCH_FVG_REVERSAL,1750939200000000000
