trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-ef0ea07e24d13994-37490,MARKET,SELL,82.648,GTC,False,False,82.648,TAKER,1729.3,0.0,['107.19238980 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260622-035959-001-000-1,"['O-20260622-035959-001-000-2', 'O-20260622-035959-001-000-3']",,,,,['ENTRY'],28eab815-3ff5-4fca-aaa1-7f0e48598404,2026-06-22 03:59:59.999000+00:00,2026-06-22 04:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-590ed67be9cc8df6-38354,MARKET,BUY,82.648,GTC,True,False,82.648,TAKER,1745.77,0.0,['108.21329922 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4650d67d-ef65-4bde-b542-7363c4837a22,2026-06-22 07:59:59.999000+00:00,2026-06-22 08:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-880a486c8dbb87ef-53713,MARKET,BUY,109393.9,GTC,False,False,109393.9,TAKER,1.0343495268931815,0.0,['84.86364653 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260625-155959-001-000-2,"['O-20260625-155959-001-000-6', 'O-20260625-155959-001-000-7']",,,,,['ENTRY'],caf6ade0-c1bd-4de7-ac91-821e6ddabb1c,2026-06-25 15:59:59.999000+00:00,2026-06-25 16:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-2504880004b520e5-54290,MARKET,SELL,109393.9,GTC,True,False,109393.9,TAKER,1.0346,0.0,['84.88419670 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,585a10b5-68e0-4677-a020-485c8fc9d211,2026-06-25 18:34:59.999000+00:00,2026-06-25 18:35:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-8b9fd2d2a5b11973-57888,MARKET,SELL,6049.10,GTC,False,False,6049.10,TAKER,70.73,0.0,['320.88963225 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260626-075959-001-000-3,"['O-20260626-075959-001-000-10', 'O-20260626-075959-001-000-11']",,,,,['ENTRY'],55da6fc3-83ce-4d14-bc5b-c27fef5c8ad1,2026-06-26 07:59:59.999000+00:00,2026-06-26 08:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-5529063bf2003460-58755,MARKET,BUY,6049.10,GTC,True,False,6049.10,TAKER,68.59508148319584,0.0,['311.20388055 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,98745ddb-119a-48cd-a95f-29cdaa79bbdf,2026-06-26 11:59:59.999000+00:00,2026-06-26 12:00:59.999000+00:00
