plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,control_frame,attack_flow,attack_progress,attack_activity,response_progress,response_flow,response_activity,retracement_flow,retracement_efficiency,liquidity_origin_overlap,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:5:1723766700000000000:-1:1723770600000000000:1,ETHUSDT:5:1723766700000000000:-1,ETHUSDT,1,1723770600000000000,1723768200000000000,2569.06,2564.68,2578.7,2.2009132420090487,2565.11,0.0,5:1723766700000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2567.73,2569.2,2578.71,2565.91,CONTROL_REJECTION_RETURN,-0.2939832444782666,-0.14031814852117383,-1.0,-0.2956298200514469,-0.7159177456207515,-0.2663362245642261,-0.21678966789669318,-0.7342386032977889,-0.40517897943637965,-0.11317439481459803,-0.03183341311632136,-0.3766048502139948,4.4554455445544185,0.026019429752549006,0.07615799203270225,0.3137185395249875,0.0,0.0,1.3740340030911646,-0.18099547511316036,0.42081447963792806,0.6364940872036879,0.6311842440523103,0.003284478661499224,0.20960880131513532,-1.0897740275717105,-0.08448053667953204,-0.32751750332046076,-0.8625874125874173,-0.6934922519828424,-0.4066822066821749,-0.022425493637909133,0.001503227245795269,-1.0,-1.0,-0.11055669699634862,1.791759469228055,0.0,3.713572066704308,0.06397562833207453,-0.21025395361957863,2.03032762277632,0.7095588235294232,0.6118524516329279,0.0,0.601675552170569,0.6671744097486783,17.049037391108456,0.7032520547945029,2.2009132420090487,1.4683929931454367,1.0,0.0,0.0,-0.2102539536195787,-0.2239146991621916,0.8429955887808032,1.0662604722010574,-0.14206352329560523,0.7753248130331135,-0.25020255773907574,-0.7187500000001269,0.0,100000.0,0.2967479452054971,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723770600000000000,1723770840000000000,2569.69,2564.09,354.835,-2897.89841316,4.0,False,0.0,-2897.89841316,-0.96596613772,0.5
SOLUSDT:15:1723770900000000000:1:1723776240000000000:1,SOLUSDT:15:1723770900000000000:1,SOLUSDT,1,1723776240000000000,1723775460000000000,142.779,141.935,144.037,1.4905213270142401,142.603,1.584962500721156,15:1723770900000000000:1,OBSERVED_OPPOSING_STRUCTURE,142.591,143.081,144.047,143.081,CONTROL_ACCEPTANCE_RETURN,-0.8974358974359132,-0.1313938741785481,-1.0,-0.8964285714285849,0.873767258382602,-0.05286485370636843,0.10802243355278954,-0.5419921875000062,2.4220907297830307,0.0452683693733451,0.13903985507246575,0.04505594194133655,-1.729783037475347,-0.011877500236511743,-0.02853053124695046,0.14301221166892453,0.0,0.0,1.7837338262476827,-0.7333333333333018,-0.07333333333339649,0.7858390604882727,0.789112477580909,-0.39582486619266344,0.1318505532296894,0.14007858408549012,-0.4183661473389222,0.8316638879734363,-0.9773175542406352,1.5296325254104586,3.974706802189247,-0.6558652670278565,-1.5526160724062161,0.0,-1.0,-0.44669056643427185,1.80280930541464,0.0,2.639057329615259,3.4615384615384186,0.1928712965270115,2.3972716763194715,0.8781163434903122,0.7952213085715836,1.0,0.3471400394477041,1.6646942800788673,59.11233444694207,0.20240331753554644,1.4905213270142401,2.4812623274161685,1.0,1.0,0.0,0.1928712965270115,1.1656804733727297,1.0981550226103673,1.4714003944772653,-0.049248447750936945,1.782732063355745,-0.1313938741785481,-0.9848812095032902,1.0,97102.10158684,0.7975966824644536,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723776240000000000,1723779480000000000,142.8,141.91,2785.98,-2876.1203829,54.0,False,0.0,-2876.1203829,-0.9873182749217976,0.5
SOLUSDT:5:1723781400000000000:1:1723783800000000000:1,SOLUSDT:5:1723781400000000000:1,SOLUSDT,1,1723783800000000000,1723782360000000000,141.878,141.507,142.29000000000002,1.1105121293802043,142.156,0.0,5:1723781400000000000:1,OBSERVED_OPPOSING_STRUCTURE,141.719,141.937,142.3,141.564,CONTROL_ACCEPTANCE_RETURN,-0.657446808510695,-0.2512019230769231,-1.0,-0.8882352941177832,-0.7212765957447401,-0.006426962880493914,-0.35646687697161844,-0.9138321995465899,-0.7170212765957836,0.06572515209177766,-0.05999643938045785,-0.15456674473071585,-0.8595744680851612,-0.0206845596462688,-0.013903228026706297,-0.34599728629580284,0.0,0.0,1.3538135593220717,-0.8802395209581939,0.10778443113755742,0.6873549162801283,0.7194460586985193,-0.21314692690002646,-0.30690551318396636,-1.5503875969002934,-1.5503875969002934,-0.8369491152144001,-0.17190636544936694,0.12775144124410145,0.7125570776256221,-0.8490280369888416,-1.4295783542214058,1.0,0.0,-0.8897608885217284,1.4350845252893227,0.0,3.2188758248682006,0.27872340425532033,0.21746462543806488,2.7732600731946806,2.9305555555556215,0.6873549162801283,0.0,-0.5914893617021717,0.7893617021276208,26.14922680048922,0.45830458221026615,1.1105121293802043,0.8765957446809267,1.0,1.0,1.584962500721156,0.21746462543806488,0.9127659574467546,0.6935052904903378,0.27234042553194604,0.11643511209346384,0.6070961995908246,-0.21858758789361052,-1.0,0.0,94225.98120394,0.5416954177897338,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723783800000000000,1723784340000000000,141.92,142.29,4646.34,1257.21596988,9.0,False,0.0,1257.21596988,0.44475205734708423,0.5
ETHUSDT:5:1723784700000000000:1:1723788300000000000:1,ETHUSDT:5:1723784700000000000:1,ETHUSDT,-1,1723788300000000000,1723785720000000000,2598.75,2603.01,2593.07,1.3333333333332267,2598.88,0.0,5:1723784700000000000:1,OBSERVED_OPPOSING_STRUCTURE,2598.4,2600.95,2601.04,2592.22,CONTROL_REJECTION_RETURN,-0.7920792079207992,0.0048901073492258204,-0.69204152249138,-0.9550898203592562,-0.18019801980195302,0.1832801886718414,-0.04360325826544796,-0.7343957503320124,-0.8118811881188012,0.008985308181029565,-0.06124887959366456,-0.3194555644515493,-6.683168316831743,-8.761821321207651e-05,-0.09822182125083784,-0.5823863636363629,0.0,0.0,2.6215686274510057,-0.8762886597937838,-0.020618556701009986,0.48660455956756854,0.8723202605649263,-0.4262836197526623,-0.38605981062140815,-0.0,-0.22304150217644647,-0.3232951531178189,-0.41815776671060856,-0.14164149043301252,-0.9128902316213471,-0.038556529368940495,0.10100904350254591,-0.0,-1.0,2.742135647802667,1.4816045409242156,0.0,3.784189633918261,0.8158415841584016,-0.005379487308495479,2.5956358662781582,0.980480480480465,0.48660455956756854,1.0,0.025742574257447585,0.8435643564356944,16.392496392497232,0.7326422535210891,1.3333333333332267,1.1247524752475024,1.0,0.0,1.584962500721156,-0.005379487308495393,-0.7089108910891009,0.6026792368268661,0.21782178217820178,-0.017736287293679983,0.9096215521862464,-0.18440180509146012,-1.0,1.0,95483.19717382001,0.26735774647891086,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723788300000000000,1723788420000000000,2598.15,2603.58,344.543,-2766.9783197,2.0,False,0.0,-2766.9783197,-0.965956455026994,0.5
BTCUSDT:60:1723777200000000000:1:1723791660000000000:1,BTCUSDT:60:1723777200000000000:1,BTCUSDT,1,1723791660000000000,1723790940000000000,58452.6,58348.0,58619.8,1.598470363288783,58494.9,3.584962500721156,60:1723777200000000000:1,OBSERVED_OPPOSING_STRUCTURE,58450.0,58495.0,58619.9,58495.0,CONTROL_ACCEPTANCE_RETURN,-0.49162011173186404,-0.2823959264174788,-0.7173913043478088,-0.9971988795518616,0.23091247672248882,0.020648344677943423,0.0694677871148323,-0.589548693586726,2.513035381750445,0.0806436825147232,0.16356584449426978,0.43793045523264884,3.2821229050278884,-0.0019462356734552798,0.0572212392253617,0.6080131208997113,0.0,0.0,2.7970717423133293,-0.5952380952380831,-0.40196078431377846,0.7364163223692852,0.8890723554651845,-0.35489247113430805,0.23509658002182943,-2.389465684010661,-2.01367224741289,-2.455483958750869,-0.3556816589603303,0.8376784605834837,2.756517690875315,-0.6067659838609949,-0.2434823091248699,1.0,1.0,0.4886052009456443,1.5720821258903315,0.0,2.5649493574615367,1.1638733705772655,0.3225160092466273,2.544281284565001,1.3384000000000233,0.597175599630225,1.0,-0.3938547486033737,0.9739292364990422,17.894841290207545,0.6699843212237186,1.598470363288783,1.5567970204841908,1.0,1.0,0.0,0.3225160092466273,1.5772811918063236,1.208009005206942,0.017690875232787985,-0.09857607659936098,1.1709106946385472,-0.3886578085884845,-0.814183123877946,1.0,92716.21885412,0.33001567877628135,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723791660000000000,1723792800000000000,58461.4,58337.5,14.923,-2720.4546923499997,19.0,False,0.0,-2720.4546923499997,-0.978057822019386,0.5
BTCUSDT:15:1723793400000000000:-1:1723804080000000000:1,BTCUSDT:15:1723793400000000000:-1,BTCUSDT,1,1723804080000000000,1723799460000000000,58300.0,58227.5,58528.200000000004,3.147586206896612,58279.3,1.584962500721156,15:1723793400000000000:-1,OBSERVED_OPPOSING_STRUCTURE,58285.4,58304.4,58656.2,58227.6,CONTROL_REJECTION_RETURN,-0.7882882882882948,-0.39730535279805357,-1.0,-1.0,-0.5630630630630676,-0.08148725815514497,-0.13631406761178186,-1.0,-1.7984234234234053,-0.021621490417648277,-0.11139010950686966,-1.0,0.9369369369369118,-0.006285614278436451,0.013955048641395016,-0.6213017751479373,3.584962500721156,1.496642418288756,1.5838177168100427,-0.6980000000000292,-0.3019999999999709,0.6387616651560303,0.8151195813716057,-0.13254812422482587,-0.004116754038796022,-1.538486917749271,-0.42692948829747834,-1.5484087212038005,-0.6116444331849868,0.12298183652874338,-1.222143559728162,-0.686044899591811,-0.5762798636952433,-1.0,1.0,-0.3246601365389954,2.0455399900041544,0.0,4.356708826689592,0.5822072072072612,-0.09514870744381629,2.467585670011413,0.9450782700981761,0.6422087718845437,0.0,0.23310810810807725,0.8164414414414481,12.435677530017152,0.9643655172413793,3.147586206896612,2.56981981981989,1.0,0.0,0.0,-0.09514870744381633,-0.4684684684684559,1.1501882826122445,1.2950450450450557,0.4697754059702325,1.677157093748539,-0.07324400625002077,-0.03917400546614524,0.0,89995.76416177,0.03563448275862069,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723804080000000000,1723806720000000000,58310.4,58215.6,17.155,-2625.795765,44.0,False,0.0,-2625.795765,-0.9725627235373937,0.5
SOLUSDT:5:1723786500000000000:-1:1723810260000000000:1,SOLUSDT:5:1723786500000000000:-1,SOLUSDT,1,1723810260000000000,1723809180000000000,142.002,141.74,142.547,2.0801526717556738,142.233,0.0,5:1723786500000000000:-1,OBSERVED_OPPOSING_STRUCTURE,141.901,142.04,142.557,141.905,CONTROL_REJECTION_RETURN,-1.2218934911241794,-0.23148559795961346,-0.8805970149252935,-0.48793565683644136,0.09763313609471796,0.1522709322574199,0.019843656043304417,-0.46631439894318516,-2.6597633136094068,-0.01994488248206629,-0.1364809473204789,-0.7633802816901314,-8.144970414200948,-0.011543883003949961,-0.1206027949358204,-0.8336084516341962,0.0,0.0,1.7352941176470769,-0.6262230919765086,0.3737769080234914,1.0710683182440666,1.3153514509916338,-0.5651163256705487,-0.5322710466960391,-1.0447500656596276,-3.434152363703813,-0.37108304444744084,-1.0046049806783817,0.09171675969659238,-0.7587034813925726,0.005916376398125589,-1.9010598322168342,0.0,1.0,-1.680325203252024,4.338597076746545,0.0,2.9444389791664403,1.4289940828402146,-0.25048285852245294,2.6420135022827886,1.7129629629629817,1.0710683182440666,0.0,-0.6834319526626894,0.7751479289940657,18.450444359938622,0.6497908396946553,2.0801526717556738,1.612426035502883,1.0,0.0,0.0,-0.25048285852245294,-2.0798816568046927,1.2832338456751793,0.45857988165671304,0.08741077510884697,1.3744589403629528,-0.4581444018137426,-1.0,0.0,87369.96839677001,0.35020916030534466,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723810260000000000,1723810320000000000,142.03,141.71,5440.4,-2512.757548,1.0,False,0.0,-2512.757548,-0.9586656201243381,0.5
ETHUSDT:5:1723774500000000000:-1:1723813260000000000:1,ETHUSDT:5:1723774500000000000:-1,ETHUSDT,1,1723813260000000000,1723812120000000000,2568.79,2559.49,2580.9799999999996,1.3107526881719744,2559.76,0.0,5:1723774500000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2567.62,2569.69,2581.79,2566.44,CONTROL_REJECTION_RETURN,-1.9084435401831492,-0.38307974916677356,-1.0,-0.9591836734694239,-0.29298067141405193,0.07355623076276487,-0.037854889589907285,-0.9667170953101659,-8.996948118006221,-0.05501377369807156,-0.2780782291535696,-0.6715573625596628,-9.766022380468028,-0.04161109113409169,-0.13137008046417523,-0.7184421882103351,0.0,0.0,2.052256532066424,-0.8692810457516762,-0.05882352941178656,0.8913613904778269,0.838392954146268,-0.4185681323531888,-0.3095345635842224,-0.7785160705175986,1.1770564757418445,0.15682700462557328,-1.194744121715119,-1.1927752672456673,-8.994380701194304,0.8997945958316154,-0.0025674168119174112,-1.0,1.0,-5.743134177391856,4.839451481712757,0.0,2.995732273553991,0.05289928789424623,-0.07075829389913224,2.249002940452699,0.5901044030867068,0.8913613904778269,0.0,1.8372329603254958,1.8921668362157174,36.20381580432882,0.33085677419354187,1.3107526881719744,2.4801627670396114,1.0,0.0,0.0,-0.07075829389913225,-2.223804679552466,0.9916416413848562,2.1342828077314984,0.17657105213394106,0.6877805857943778,-0.39190411399511715,-1.0,0.0,84857.21084877,0.6691432258064581,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723813260000000000,1723813500000000000,2569.18,2580.98,197.418,1974.02482945,4.0,False,0.0,1974.02482945,0.7754300075405685,0.5
XRPUSDT:5:1723813200000000000:1:1723816380000000000:1,XRPUSDT:5:1723813200000000000:1,XRPUSDT,1,1723816380000000000,1723814220000000000,0.5598,0.5563,0.5651,1.5142857142857604,0.56,0.0,5:1723813200000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.5586,0.5617,0.5652,0.5617,CONTROL_ACCEPTANCE_RETURN,-2.099999999999989,-0.22639789325083454,-0.8399999999999396,-0.6363636363636731,-4.0,-0.10888559636223602,-0.5263157894736658,-0.7818181818182038,0.6999999999999222,-0.08938930158517525,0.020289855072461286,-0.12500000000000866,-10.0,-0.03961020400608446,-0.1103752759381883,-0.41666666666666796,1.584962500721156,1.5114575040738967,4.400000000000067,-0.777777777777796,0.22222222222220395,1.213658894617886,1.2951082352609151,-1.6171984438722165,-0.30613400912113803,3.917039256580157,2.742252871665851,2.390365769425611,-2.1393653776699337,-4.5197152375799305,0.9757746060163264,0.5197152375799305,-0.27577460601640413,-1.0,1.0,0.5843293492695971,1.4816045409242156,0.0,3.6109179126442243,3.099999999999989,0.05220572609106282,1.788840776625979,1.0384615384615556,0.5727945322044496,1.0,-0.20000000000008883,3.4999999999999445,62.5223294033574,0.1913314285714314,1.5142857142857604,5.300000000000078,1.0,1.0,0.0,0.052205726091062755,5.799999999999911,0.6913969874492701,-0.4999999999999445,-0.2087374808179106,0.7155257729953332,-0.17384475781103242,-0.6216216216215811,1.0,86831.23567822001,0.8086685714285686,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1723816380000000000,1723819920000000000,0.56,0.5561,587996.3,-2621.31690522,59.0,False,0.0,-2621.31690522,-1.0062879963818936,0.5
BTCUSDT:5:1723820400000000000:-1:1723823160000000000:1,BTCUSDT:5:1723820400000000000:-1,BTCUSDT,-1,1723823160000000000,1723822020000000000,57999.5,58192.9,57601.4,2.0584281282316215,57820.0,0.0,5:1723820400000000000:-1,OBSERVED_OPPOSING_STRUCTURE,57983.8,58134.0,58153.9,57601.3,CONTROL_ACCEPTANCE_RETURN,-0.3645779388917693,-0.2682238904547949,-0.9643835616439517,-0.5213523131672402,-0.9487312273433196,-0.05544878822664483,-0.33863216266174123,-0.8734415431663065,1.3257379596064065,0.018594530011325917,0.10414971521562184,-0.19454027298634724,1.5613671672708265,0.003775328858657246,0.02301087578706346,0.29073482428115016,0.0,0.0,2.447623914154309,-0.3832752613240321,0.32055749128921585,0.614162935827405,0.5304107431049517,-0.12961525238496202,0.12386275026862353,0.9356615244304756,-1.6533307707289335,0.4605236358201491,-0.2401950933254456,-0.8670852775255921,1.8113690522167145,-0.08164594981772755,-0.485631092610308,-1.0,-1.0,0.997087957990198,1.8562979903656263,0.0,2.995732273553991,0.4981874676333299,0.16321393982293392,2.6793900725413344,1.8207590306355848,0.7369663198459753,0.0,-0.9295701708958983,1.00155359917141,33.34511504409546,0.3604728024819,2.0584281282316215,2.0616261004660488,1.0,1.0,1.584962500721156,0.1632139398229339,1.8736406007250068,0.6445240080239616,-0.41222164681514717,-0.17649712332876533,1.2458745035770693,-0.31517814998178734,-0.9986072423398531,0.0,84209.918773,0.6395271975181,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723823160000000000,1723824600000000000,57991.4,58201.5,9.233,-2476.25782285,24.0,False,-2.9851510771760315,-2479.242973927176,-0.9813740907055275,0.5
