scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,partial_entry_abort_requested,partial_entry_abort_opened_quantity,partial_entry_open_parent_count,partial_entry_flatten_attempts,partial_entry_cancel_retry_count,forced_exit_reason,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
VCIB-1709045100000000000-000217:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709045760000000000,2024-02-27,14,1709045760000000000,56926.4,56926.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-145600-001-000-39,57130.4,56340.3,SEQUENTIAL_BUCKET_RANGE_EXTENSION,56886.649999999994,117.95,8.856,83863.58527011,2515.9075581033,284.07578520000004,1.7834618573466499,0.0007,,False,False,(),False,56926.3,1709045760000000000,2335,,,,,,,7,56894.6,57138.8,31.700000000004366,212.5,0.15531602155808227,1.0411562959333733,0.2687579482832078,1.801610852055956,-0.2816040442999312,-0.16958372557547943,,,57130.5,1709046120000000000,2024-02-27,15,6.0,-2515.45611456,-0.003587094190207287,-0.9998205643359805,STOP
VCIB-1709047020000000000-000219:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709047260000000000,2024-02-27,15,1709047260000000000,57242.3,57242.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-152100-001-000-42,57076.899999999994,57490.4,SEQUENTIAL_BUCKET_RANGE_EXTENSION,57084.4,93.71000000000095,9.935,81348.12915555,2440.4438746665,245.62024224000226,0.6823017047440735,0.0007,,False,False,(),False,57242.4,1709047260000000000,2360,,,,,,,21,57350.0,57072.7,107.59999999999854,169.70000000000437,0.6501510574017754,1.025377643504513,1.148223241916524,1.8109059865542914,-0.034157445345250274,0.11068029146162563,,,57076.8,1709048460000000000,2024-02-27,15,20.0,-2440.2688764,-0.0028929604628736487,-0.9999282924437162,STOP
VCIB-1709049240000000000-000222:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709049900000000000,2024-02-27,16,1709049900000000000,56854.7,56854.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-160500-001-000-45,57040.1,56377.8,SEQUENTIAL_BUCKET_RANGE_EXTENSION,56764.8,91.90499999999993,8.923,78907.86027915,2367.2358083745,265.2787266800034,1.4981874158322883,0.0007,,False,False,(),False,56854.6,1709049900000000000,2404,,,,,,,6,56311.0,56981.2,543.5999999999985,126.59999999999854,2.930458221024251,0.682479784366569,5.914803329525042,1.3775093846906985,1.6215408049620432,1.7497976027302327,1.70905014e+18,1.7090502e+18,56377.9,1709050200000000000,2024-02-27,16,5.0,3546.33258175,0.008384545841497382,1.4980901223292773,TARGET
VCIB-1709052360000000000-000226:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709052660000000000,2024-02-27,16,1709052660000000000,57080.8,57080.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-165100-001-000-48,57019.299999999996,57371.7,SEQUENTIAL_BUCKET_RANGE_EXTENSION,57052.2,78.97499999999891,17.47,82454.1928609,2473.625785827,141.58805740000366,1.4872952837051125,0.0007,,False,False,(),False,57080.899999999994,1709052660000000000,2450,,,,,,,14,57164.2,57001.2,83.30000000000291,79.69999999999709,1.3522727272728066,1.2938311688311521,1.0547641658753284,1.0091801202912085,0.02138951586466425,0.022095295729389963,,,57019.2,1709053440000000000,2024-02-27,17,13.0,-2473.2291229,-0.0010809219896672458,-0.9998396431144627,STOP
VCIB-1709066640000000000-000249:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709067480000000000,2024-02-27,20,1709067480000000000,56802.7,56802.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-205800-001-000-51,56711.299999999996,57127.2,SEQUENTIAL_BUCKET_RANGE_EXTENSION,56919.05,67.01000000000059,14.03,79980.963738,2399.42891214,171.0206274400022,1.4297929504778029,0.0007,,False,False,(),False,56802.8,1709067480000000000,2697,,,,,,TIMEOUT,46,57040.4,56720.2,237.59999999999854,82.60000000000582,2.5967213114751875,0.9027322404371503,3.5457394418742942,1.2326518430085822,0.7585597242970615,0.9221680586765862,1.7090676e+18,,56864.700000000004,1709070180000000000,2024-02-27,21,45.0,-247.8715175,0.001089735013062762,-0.10330438057401276,TIMEOUT
VCIB-1709070660000000000-000250:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709071080000000000,2024-02-27,21,1709071080000000000,56672.0,56672.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-215800-001-000-55,56745.8,56449.0,SEQUENTIAL_BUCKET_RANGE_EXTENSION,56742.850000000006,36.445000000000434,15.597,79733.0922205,2391.9927666149997,153.35803592000607,0.9366337840614964,0.0007,,False,False,(),False,56671.9,1709071080000000000,2757,,,,,,,3,56661.9,56756.6,10.0,84.69999999999709,0.1353179972936374,1.1461434370770693,0.2743860611880884,2.3240499382630286,-0.5193124020024643,-0.4534073456461704,,,56745.9,1709071200000000000,2024-02-27,22,2.0,-2392.46219862,-0.0013057617620019799,-1.0001962514316733,STOP
VCIB-1709107380000000000-000310:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709108040000000000,2024-02-28,8,1709108040000000000,58383.3,58383.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-081400-001-000-58,58216.700000000004,59065.6,SEQUENTIAL_BUCKET_RANGE_EXTENSION,58539.6,127.34500000000153,9.34,77340.63002188,2320.2189006564,248.40760867999893,2.4149251030904675,0.0007,,False,False,(),False,58383.4,1709108040000000000,3373,,,,,,,34,59153.0,58233.9,769.5999999999985,149.5,4.616676664667138,0.8968206358728411,6.043425340610069,1.1739762063685124,2.5396320722715084,2.7661170430780118,1.70910846e+18,1.70910858e+18,59065.5,1709110020000000000,2024-02-28,8,33.0,5602.9330918,0.011683115406091432,2.414829518979828,TARGET
VCIB-1709110620000000000-000313:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709111100000000000,2024-02-28,9,1709111100000000000,59279.4,59279.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-090500-001-000-61,59125.799999999996,59743.6,SEQUENTIAL_BUCKET_RANGE_EXTENSION,59447.95,145.1900000000005,10.512,82943.56311368,2488.3068934104,236.6988293600002,1.60819940905176,0.0007,,False,False,(),False,59279.5,1709111100000000000,3424,,,,,,,3,59318.1,59102.0,38.599999999998545,177.5,0.2511385816525533,1.1548471047494793,0.26585853020179356,1.2225359873269466,-0.3518869536668438,-0.18850249543118996,,,59125.7,1709111220000000000,2024-02-28,9,2.0,-2488.01842368,-0.0025944888199124975,-0.9998840698745144,STOP
VCIB-1709111880000000000-000315:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709112240000000000,2024-02-28,9,1709112240000000000,59100.9,59100.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-092400-001-000-64,59174.200000000004,58624.1,SEQUENTIAL_BUCKET_RANGE_EXTENSION,59087.3,114.57499999999891,15.446,80455.54469,2413.6663406999996,156.25854619999598,2.523014226021314,0.0007,,False,False,(),False,59100.8,1709112240000000000,3443,,,,,,,3,59011.8,59182.2,89.0,81.39999999999418,1.2125340599454801,1.1089918256129778,0.7767837660920868,0.7104516692122623,-0.4718761424134991,0.03917340938373682,,,59174.3,1709112360000000000,2024-02-28,9,2.0,-2414.09503622,-0.001243637987979858,-1.0001776117571728,STOP
VCIB-1709120280000000000-000325:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709120640000000000,2024-02-28,11,1709120640000000000,59271.4,59271.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-114400-001-000-67,59372.8,59027.4,SEQUENTIAL_BUCKET_RANGE_EXTENSION,59366.75,76.20999999999985,12.676,78041.44965378,2341.2434896134,184.6977727599979,0.8717801795543606,0.0007,,False,False,(),False,59271.299999999996,1709120640000000000,3583,,,,,,,8,59000.0,59295.5,271.29999999999563,24.200000000004366,2.6729064039406523,0.23842364532022298,3.5599002755543387,0.31754362944501263,1.0173907740845913,1.019557990256286,1.70912106e+18,1.70912106e+18,59027.5,1709121060000000000,2024-02-28,11,7.0,2040.71988784,0.004113289231044294,0.8716393219643189,TARGET
VCIB-1709121060000000000-000326:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709121600000000000,2024-02-28,12,1709121600000000000,58997.4,58997.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-120000-001-000-70,59180.700000000004,58753.100000000006,SEQUENTIAL_BUCKET_RANGE_EXTENSION,59060.25,87.40000000000036,9.024,80082.16954162,2402.4650862485996,266.216664399994,0.6072107952533009,0.0007,,False,False,(),False,58997.299999999996,1709121600000000000,3599,,,,,,,7,58940.8,59209.6,56.499999999992724,212.3000000000029,0.3080697928025629,1.1575790621591755,0.6464530892447653,2.4290617848970486,-0.17869497428803321,-0.0986289496909791,,,59180.8,1709121960000000000,2024-02-28,12,6.0,-2402.41142208,-0.0031103118278295325,-0.9999776628726442,STOP
VCIB-1709147160000000000-000364:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709147640000000000,2024-02-28,19,1709147640000000000,61188.5,61188.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-191400-001-000-73,61319.100000000006,60619.80000000001,SEQUENTIAL_BUCKET_RANGE_EXTENSION,61306.5,157.25,10.762,77679.75811954,2330.3927435861997,216.53530600000175,2.2318957306666136,0.0007,,False,False,(),False,61188.4,1709147640000000000,4033,,,,,,,3,61118.4,61337.3,70.0,148.90000000000146,0.5355776587605023,1.1392501912777084,0.4451510333863275,0.9468998410174974,-0.39699682969943867,-0.07303547995078394,,,61319.2,1709147760000000000,2024-02-28,19,2.0,-2330.56835384,-0.0021376600793613764,-1.0000753565055862,STOP
VCIB-1709162400000000000-000385:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709162700000000000,2024-02-28,23,1709162700000000000,62329.0,62329.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-232500-001-000-76,62459.9,61587.00000000001,SEQUENTIAL_BUCKET_RANGE_EXTENSION,62302.0,117.55000000000037,10.347,75349.1897657,2260.4756929709997,218.45623280000225,2.9985814165334865,0.0007,,False,False,(),False,62328.899999999994,1709162700000000000,4284,,,,,,,4,62247.6,62549.9,81.29999999999563,221.00000000000728,0.620610687022833,1.6870229007633206,0.6916205869842227,1.8800510421097967,-0.40081497734224825,-0.027939463762483678,,,62460.0,1709162880000000000,2024-02-28,23,3.0,-2260.32522381,-0.002103358153280514,-0.9999334347361187,STOP
VCIB-1709164920000000000-000389:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709165460000000000,2024-02-29,0,1709165460000000000,62257.1,62257.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-001100-001-000-79,62471.299999999996,61909.100000000006,SEQUENTIAL_BUCKET_RANGE_EXTENSION,62342.25,92.55000000000037,7.267,73088.86454189,2192.6659362566998,301.7138828000052,0.8645894583276831,0.0007,,False,False,(),False,62256.99999999999,1709165460000000000,4330,,,,,,,5,61650.1,62398.5,606.8999999999942,141.50000000000728,2.8320111992533175,0.6602893140457553,6.557536466774628,1.5289032955160098,1.2152499798725984,1.723371245547423,1.7091657e+18,1.7091657e+18,61909.2,1709165700000000000,2024-02-29,0,4.0,1895.84155722,0.0055865203912812324,0.8646285445819276,TARGET
VCIB-1709166960000000000-000393:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709167620000000000,2024-02-29,0,1709167620000000000,61646.3,61646.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-004700-001-000-82,61557.9,62260.99999999999,SEQUENTIAL_BUCKET_RANGE_EXTENSION,61734.2,118.00999999999912,12.863,74984.70609911,2249.5411829733,174.88371143999666,3.0175190168071344,0.0007,,False,False,(),False,61646.4,1709167620000000000,4366,,,,,,,3,61687.0,61529.4,40.599999999998545,117.0,0.4587570621468762,1.3220338983050848,0.34403864079314334,0.9914414032709166,-0.4952141585222078,-0.26265099031685063,,,61557.799999999996,1709167740000000000,2024-02-29,0,2.0,-2249.00473722,-0.0014372291001584167,-0.9997615310369243,STOP
VCIB-1709177460000000000-000409:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709177820000000000,2024-02-29,3,1709177820000000000,61284.0,61284.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-033700-001-000-85,61426.700000000004,61058.8,SEQUENTIAL_BUCKET_RANGE_EXTENSION,61325.65,63.825000000000365,9.536,72735.70136189,2182.0710408566997,228.80349419999828,0.6091911226589983,0.0007,,False,False,(),False,61283.9,1709177820000000000,4536,,,,,,,5,61254.4,61440.0,29.5,156.09999999999854,0.20658263305321709,1.0931372549019283,0.4622013317665465,2.445750097923974,-0.37629464664005635,-0.246835434910943,,,61426.8,1709178060000000000,2024-02-29,3,4.0,-2181.81286464,-0.0023317706608097957,-0.9998816829462168,STOP
VCIB-1709181960000000000-000416:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709182320000000000,2024-02-29,4,1709182320000000000,62572.7,62572.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-045200-001-000-88,62386.59999999999,62877.40000000001,SEQUENTIAL_BUCKET_RANGE_EXTENSION,62393.55,86.79499999999862,7.731,70553.88849725,2116.6166549174995,273.76511447999286,0.7915906776932897,0.0007,,False,False,(),False,62572.8,1709182320000000000,4611,,,,,,,13,62800.0,62321.0,227.1999999999971,251.8000000000029,1.2201933404940004,1.3523093447904788,2.617662307736629,2.901088772394803,0.01801953477296012,0.5086076809475039,,,62386.5,1709183040000000000,2024-02-29,5,12.0,-2116.52754381,-0.0029773320036821575,-0.9999578992694345,STOP
VCIB-1709206980000000000-000453:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709207520000000000,2024-02-29,11,1709207520000000000,62973.8,62973.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-115200-001-000-91,63144.99999999999,62649.2,SEQUENTIAL_BUCKET_RANGE_EXTENSION,63120.350000000006,112.72999999999993,7.905,68437.36095344,2053.1208286032,259.7015728799979,0.9104253003860601,0.0007,,False,False,(),False,62973.7,1709207520000000000,5031,,,,,,,15,62636.8,63131.7,336.8999999999942,158.0,1.9667250437828532,0.9223584354933101,2.988556728466197,1.4015789940565961,0.9579173789407363,0.9579173789407363,1.70920836e+18,,62649.299999999996,1709208360000000000,2024-02-29,12,14.0,1869.2471295,0.005151356836266592,0.9104418519643118,TARGET
VCIB-1709208360000000000-000454:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709208660000000000,2024-02-29,12,1709208660000000000,62600.1,62600.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-121100-001-000-94,62723.80000000001,61930.899999999994,SEQUENTIAL_BUCKET_RANGE_EXTENSION,62671.1,92.71999999999862,9.965,70306.60808294,2109.1982424882,211.64434232000355,2.7493214730975426,0.0007,,False,False,(),False,62600.0,1709208660000000000,5050,,,,,,,10,62500.0,62727.0,100.0,127.0,0.8077544426493681,1.0258481421646974,1.078515962036254,1.3697152717860428,0.002938325651347577,0.05778562217131417,,,62723.9,1709209200000000000,2024-02-29,12,9.0,-2108.86036445,-0.001979233226837084,-0.9998398073583632,STOP
VCIB-1709221080000000000-000472:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709221380000000000,2024-02-29,15,1709221380000000000,62987.2,62987.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-154300-001-000-97,63176.700000000004,62717.299999999996,SEQUENTIAL_BUCKET_RANGE_EXTENSION,63168.45,102.93500000000058,7.359,68197.74771849,2045.9324315547,277.9995193599983,0.653532901489406,0.0007,,False,False,(),False,62987.100000000006,1709221380000000000,5262,,,,,,,22,62707.2,63096.4,279.90000000000873,109.29999999999563,1.4762658227848675,0.5764767932489265,2.719191722932017,1.061835138679701,0.6896198613629498,0.6896198613629498,1.70922258e+18,,62717.40000000001,1709222640000000000,2024-02-29,16,21.0,1337.18070915,0.004281829136442177,0.6535800931284319,OTHER_EXIT
VCIB-1709224800000000000-000479:ENTRY,VCIB_C,VCIB_C,SHORT,SHORT,1709225040000000000,2024-02-29,16,1709225040000000000,61708.0,61708.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-164400-001-000-100,62123.00000000001,61084.8,SEQUENTIAL_BUCKET_RANGE_EXTENSION,62113.5,118.26999999999971,4.156,69534.92842764,2086.0478528292,501.8432731200024,1.070244643633129,0.0007,,False,False,(),False,61707.9,1709225040000000000,5323,,,,,,,4,61692.8,62163.8,15.099999999998545,455.90000000000146,0.03637677668031398,1.0982895687785956,0.12767396634817435,3.8547391561681117,-0.17274542599930137,-0.14243588352913683,,,62123.100000000006,1709225220000000000,2024-02-29,16,3.0,-2085.8203452,-0.0067284739879335444,-0.9998909384418523,STOP
VCIB-1709228700000000000-000486:ENTRY,VCIB_C,VCIB_C,LONG,LONG,1709229240000000000,2024-02-29,17,1709229240000000000,60906.0,60906.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-175400-001-000-103,60582.899999999994,61665.100000000006,SEQUENTIAL_BUCKET_RANGE_EXTENSION,61034.600000000006,213.40500000000029,4.955,67449.10808244,2023.4732424732,408.3146493199973,1.6484841558366312,0.0007,,False,False,(),False,60906.1,1709229240000000000,5393,,,,,,TIMEOUT,46,61613.3,60640.0,707.2000000000044,266.09999999999854,2.188118811881172,0.8233292079207765,3.313886741172903,1.246924861179439,1.409375051711665,1.521464931602637,1.70922966e+18,1.70923014e+18,60778.5,1709231940000000000,2024-02-29,18,45.0,-1054.3210351,-0.0020950282484020247,-0.5210452073047188,TIMEOUT
