plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,parent_minutes,width_range,slope_range,response_activity,response_body,wave_progress,planned_rr,risk_bps,risk_range,cost_r,rank,close_failure_clock,close_failure_origin_time,close_failure_origin_price,close_failure_slope,close_failure_offset,close_failure_side,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:AFFINE:15:XRPUSDT:15m:PIVOT:LOW:2409:s2:XRPUSDT:15m:PIVOT:HIGH:2418:s2:XRPUSDT:15m:PIVOT:LOW:2428:s2:1724661900000000000,XRPUSDT:AFFINE:15:XRPUSDT:15m:PIVOT:LOW:2409:s2:XRPUSDT:15m:PIVOT:HIGH:2418:s2:XRPUSDT:15m:PIVOT:LOW:2428:s2,XRPUSDT,-1,1724661900000000000,1724660520000000000,0.5977,0.6009,0.5919947368421054,1.7828947368420913,0.598021052631579,15,XRPUSDT:AFFINE:15:XRPUSDT:15m:PIVOT:LOW:2409:s2:XRPUSDT:15m:PIVOT:HIGH:2418:s2:XRPUSDT:15m:PIVOT:LOW:2428:s2,AFFINE_OPPOSITE_BOUNDARY,0.5986,0.599,0.5995,0.5964,AFFINE_AUCTION_FIRST_CHALLENGE,15,3.9769736842104164,0.016447368421054,0.8901059475586646,0.8124999999999566,-0.062499999999991326,1.7828947368420913,53.53856449723909,1.9999999999999307,0.22413750000000135,3.344683085511978,15,1724639400000000000,0.591,2.923976608187462e-17,0.006363157894736848,-1,10000.0,3.344683085511978,XRPUSDT-PERP.BINANCE-SourceClockStrategy-000,1724661900000000000,1724675580000000000,0.5976,0.592,73252.09999999999,379.65098388,228.0,False,0.0,379.65098388,1.2655032796,
XRPUSDT:AFFINE:60:XRPUSDT:60m:PIVOT:HIGH:608:s2:XRPUSDT:60m:PIVOT:LOW:612:s2:XRPUSDT:60m:PIVOT:HIGH:615:s2:1724696100000000000,XRPUSDT:AFFINE:60:XRPUSDT:60m:PIVOT:HIGH:608:s2:XRPUSDT:60m:PIVOT:LOW:612:s2:XRPUSDT:60m:PIVOT:HIGH:615:s2,XRPUSDT,1,1724696100000000000,1724695260000000000,0.5809,0.5755,0.5895571428571429,1.6031746031746263,0.5807,60,XRPUSDT:AFFINE:60:XRPUSDT:60m:PIVOT:HIGH:608:s2:XRPUSDT:60m:PIVOT:LOW:612:s2:XRPUSDT:60m:PIVOT:HIGH:615:s2,AFFINE_OPPOSITE_BOUNDARY,0.5797,0.5802,0.5825,0.5784,AFFINE_AUCTION_FIRST_CHALLENGE,60,2.6507936507936996,-0.16507936507936638,0.665404392665377,0.266666666666665,-0.8222222222222397,1.6031746031746263,92.95920123945534,1.2000000000000048,0.1290888888888898,4.604412534642009,60,1724662800000000000,0.5995,-2.0634920634920565e-16,-0.01192857142857151,1,10379.65098388,4.604412534642009,XRPUSDT-PERP.BINANCE-SourceClockStrategy-000,1724696100000000000,1724720700000000000,0.581,0.5896,50178.3,411.03955871000005,410.0,False,5.1895860191143415,416.2291447291144,1.336683174207991,
ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2498:s2:ETHUSDT:15m:PIVOT:LOW:2499:s2:ETHUSDT:15m:PIVOT:HIGH:2502:s2:1724727300000000000,ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2498:s2:ETHUSDT:15m:PIVOT:LOW:2499:s2:ETHUSDT:15m:PIVOT:HIGH:2502:s2,ETHUSDT,1,1724727300000000000,1724726700000000000,2676.79,2663.6,2692.8483333333334,1.217462724286075,2672.1783333333333,15,ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2498:s2:ETHUSDT:15m:PIVOT:LOW:2499:s2:ETHUSDT:15m:PIVOT:HIGH:2502:s2,AFFINE_OPPOSITE_BOUNDARY,2671.72,2673.12,2677.59,2670.0,AFFINE_AUCTION_FIRST_CHALLENGE,15,2.515795868772768,-0.0030376670716861735,0.9317441521406626,0.6160388821385362,0.5370595382746127,1.217462724286075,49.27543811804458,1.6026731470230893,0.24352903714935453,3.3664735016951544,15,1724719500000000000,2693.1,-2.7777777777752515e-14,-20.704999999999927,1,10795.880128609999,3.3664735016951544,ETHUSDT-PERP.BINANCE-SourceClockStrategy-000,1724727300000000000,1724728500000000000,2677.11,2668.24,19.313,-222.92368228,20.0,False,0.0,-222.92368228,-0.6882986214010575,
ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2532:s2:ETHUSDT:15m:PIVOT:LOW:2546:s2:ETHUSDT:15m:PIVOT:HIGH:2550:s2:1724775300000000000,ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2532:s2:ETHUSDT:15m:PIVOT:LOW:2546:s2:ETHUSDT:15m:PIVOT:HIGH:2550:s2,ETHUSDT,1,1724775300000000000,1724768160000000000,2580.97,2546.54,2625.24,1.2857972698228346,2556.14,15,ETHUSDT:AFFINE:15:ETHUSDT:15m:PIVOT:HIGH:2532:s2:ETHUSDT:15m:PIVOT:LOW:2546:s2:ETHUSDT:15m:PIVOT:HIGH:2550:s2,PARENT_UNSPENT_SWING,2565.49,2568.27,2603.92,2563.38,AFFINE_AUCTION_FIRST_CHALLENGE,15,3.02148180622535,-0.3038141166155197,0.7577581708582594,1.3572994300745336,-2.0762823323104205,1.2857972698228346,133.39945834318044,3.01885138097325,0.08995538774324757,3.2720894316642952,15,1724750100000000000,2687.62,-3.8499999999999935e-12,-34.460000000000036,1,10572.95644633,3.2720894316642952,ETHUSDT-PERP.BINANCE-SourceClockStrategy-000,1724775300000000000,1724793300000000000,2581.25,2546.24,8.391,-315.2812943,300.0,False,0.0,-315.2812943,-0.9939865476618508,
