plan_id,ts,score,reason
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6618:s2:1724457780000000000,1724457780000000000,-0.015325999854157939,decision_declined
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:6617:s2:1724457780000000000,1724457780000000000,-0.009644724396276654,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6630:s2:1724466120000000000,1724466120000000000,-0.007730747513596203,decision_declined
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:6664:s2:1724472960000000000,1724472960000000000,-0.010479916084836133,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:6680:s2:1724478180000000000,1724478180000000000,-0.014920635698949943,decision_declined
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:HIGH:6684:s2:1724478180000000000,1724478180000000000,-0.01108435592188655,decision_declined
XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:6680:s2:1724488440000000000,1724488440000000000,-0.006942963957608702,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:6719:s2:1724491260000000000,1724491260000000000,-0.016456408067468998,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:6737:s2:1724496300000000000,1724496300000000000,-0.013730415741821014,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6755:s2:1724499480000000000,1724499480000000000,-0.013065468465241852,decision_declined
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:HIGH:6766:s2:1724503920000000000,1724503920000000000,-0.012955593000111407,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6775:s2:1724505180000000000,1724505180000000000,-0.01709381237371456,decision_declined
XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:6788:s2:1724509140000000000,1724509140000000000,-0.009011865303363656,decision_declined
XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:LOW:6833:s2:1724524140000000000,1724524140000000000,-0.011330534424373253,decision_declined
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:6858:s2:1724532480000000000,1724532480000000000,-0.012980832277489,decision_declined
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:LOW:6883:s2:1724538120000000000,1724538120000000000,-0.00855182072459213,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6883:s2:1724538240000000000,1724538240000000000,-0.0018804761560166482,decision_declined
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:6926:s2:1724552100000000000,1724552100000000000,-0.005196790386102561,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:6969:s2:1724563380000000000,1724563380000000000,-0.016446374867101436,decision_declined
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:6992:s2:1724570880000000000,1724570880000000000,-0.014871536478515034,decision_declined
