symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,root_low,root_high,pool,shift,flow,delivery_minutes,first_leg_minutes,test_effort,test_progress_per_volume,test_depth,reply_fraction,rebound_ts,tip,tip_ts,episode,impact_imbalance,response_5,common_5,flow_5,response_15,common_15,flow_15,response_60,common_60,flow_60,relative_60,relative_240,value_position,reply_acceleration,activity_burst,owner_15,owner_60,owner_240,stop_bps,target_bps,duration_ratio,predicted_win,predicted_value,relative_strength,market_direction,market_breadth
BTCUSDT,-1,1722669060000000000,1722666000000000000,1722663000000000000,5.0,61769.9,61876.5,61648.7,1.136960600375291,market,61769.9,61876.5,61825.5,61773.0,-0.3601467009201069,36,51,0.9183238652556923,0.8301214668967103,0.28773318258903924,0.6020350480497406,1722666900000000000,61876.4,1722669000000000000,94,-0.041466953800601176,0.6590824889600432,0.09020687380656249,-0.2672407878195972,1.082890988675726,-0.3946418033484957,-0.6168693558661186,0.8161183870865808,-0.471696197423917,-0.6558300883673265,0.24916258489328896,0.2401090130630622,-0.077767171761428,0.13951721763613795,0.9332722448705648,-1.0,1.0,1.0,17.25759633737444,19.621207092775666,0.7058823529411765,0.5181168194939548,0.0,0.6811218308974983,-0.43491308544068025,0.25
BTCUSDT,1,1722676980000000000,1722675000000000000,1722673800000000000,5.0,61503.8,61420.1,61607.9,1.243727598566226,market,61420.1,61503.8,61450.0,61494.0,-0.31645408928297447,23,21,1.0743866746894724,0.8353487582883774,0.18860759493672727,0.5291139240506697,1722675600000000000,61420.2,1722676440000000000,95,0.1367877651185325,0.37930576058534865,0.19514295854308952,-0.21860859316969544,0.8231210516296781,-0.20249019202058482,-0.5861800969757067,0.7691310636359976,-0.19944921827812842,-0.5920484612453261,0.11754823252037559,0.18005629397846387,-0.15453286859024934,-0.292362074719197,0.7837793988902645,1.0,-1.0,-1.0,13.608915221499217,16.92578344752658,1.0952380952380953,0.400106624927112,0.0,0.18563161033231607,-0.31454290863368917,0.25
BTCUSDT,-1,1722680340000000000,1722678300000000000,1722676500000000000,5.0,61698.0,61757.0,61578.9,2.0186440677965853,market,61698.0,61757.0,61700.0,61711.5,-0.2260918413444617,29,31,0.7472091872976999,1.2317676037243146,0.4694719471947428,0.48597359735975965,1722678600000000000,61756.9,1722679800000000000,95,-0.03870748545405043,0.1612078644303716,0.42380460057066954,-0.3172071200926665,0.12247232730790646,0.07912591353288945,-0.3688987874100067,0.6903207781558593,-0.47438585171690345,-0.8771315594234903,-0.13078965473412493,-0.13029265385194394,-0.06769172293799582,-0.06878159890127217,1.1078941512526645,-1.0,1.0,1.0,9.562708677752925,19.303705144412874,0.9354838709677419,0.423802902435221,0.0,0.024395306540176298,-0.26306310245222997,0.25
BTCUSDT,-1,1722684600000000000,1722682800000000000,1722678600000000000,5.0,61850.0,61890.1,61753.799999999996,2.399002493765782,market,61850.0,61890.1,61865.4,61860.0,-0.005144580150105771,15,71,1.1142366011420974,3.160183575897923,0.22023276633838482,0.35810205908682574,1722683700000000000,61890.0,1722684300000000000,96,0.0871412942012871,-0.47216978628541245,0.5084954511998289,0.25587951193151787,-0.008476102483980454,0.06372877044570752,-0.045867107567858834,0.11705489017654035,-0.2925559440280814,-0.35826432483747656,-0.20145802762360301,-0.36301746358845377,-0.23496803833763594,-0.1887057843526948,0.9972733982650429,-1.0,1.0,1.0,6.483427647534122,15.553759094584375,0.2112676056338028,0.3587913021320325,0.0,-0.08073729942867415,0.1983070065458942,0.75
BTCUSDT,-1,1722696180000000000,1722694200000000000,1722693000000000000,5.0,62047.2,62121.2,61868.2,2.418918918918919,market,62047.2,62121.2,62090.3,62059.4,0.034533697917086825,28,21,0.7322953524457603,0.9936396320401407,0.13861386138611625,0.3325832583258326,1722694500000000000,62121.1,1722695940000000000,97,0.08392946999712358,-0.430547380430228,0.49975344414495476,0.22943804896691136,-0.6772679009768504,0.37937954321744266,-0.0963319510061482,-0.4371248345896075,-0.12123928804750744,0.02835539211357383,-0.38149681894306203,-0.16953625986911083,-0.12028652924398281,0.035165339333094764,0.8171210899159351,-1.0,-1.0,1.0,11.926404414703645,28.849005273404764,1.3333333333333333,0.3535995661468061,0.0,-1.1175016485579072,0.401926172085424,0.75
BTCUSDT,1,1722710820000000000,1722709200000000000,1722707100000000000,5.0,60412.8,60089.9,60824.700000000004,1.275627129142148,market,60089.9,60412.8,60410.3,60300.0,-0.15646615677432174,17,36,5.971313890073145,1.9496991216715758,0.7727382388419853,0.7787696019300432,1722709800000000000,60090.0,1722710040000000000,99,0.021017087817175047,0.6610681324388026,0.6185091075340928,0.25346136776966344,-1.3448954364883496,1.1734302943250716,-0.44256000091544756,-0.29640641152925085,-0.0765278162916404,-0.04624884351586036,-0.3516822302771226,-0.37146697824583286,-0.5308966422780281,1.0613605091854366,0.7271003338669937,-1.0,-1.0,-1.0,53.44893797340985,68.18091530271755,0.4722222222222222,0.4052303219396869,0.0,-1.248879343608967,0.6910799103288595,0.75
BTCUSDT,1,1722712080000000000,1722710100000000000,1722709800000000000,5.0,60252.0,60089.9,60416.700000000004,1.0160394818013931,market,60089.9,60252.0,60090.0,60248.5,-0.1275249741255544,18,6,0.20921728264156608,1.000020941429022,-0.0030599755201958113,0.4926560587515256,1722711000000000000,60091.0,1722711840000000000,99,0.0241724640128217,-0.19924834859162907,0.8814570401356402,0.06274239025074849,-0.8325561133399658,0.7893082402899787,-0.05668766404597263,-0.4894313072962381,0.31455929229013996,-0.09631708884298053,-0.6117744344118512,-0.5481399531470444,-0.6714349766911774,-0.02101694992266831,0.6603474990083017,-1.0,-1.0,-1.0,26.90367124742723,27.33519219279101,3.0,0.42548790922056173,0.0,-0.7447440243316106,0.5550254250593066,0.75
BTCUSDT,-1,1722717900000000000,1722714600000000000,1722713400000000000,5.0,60500.4,60690.1,60132.9,1.9372693726937567,market,60500.4,60690.1,60621.0,60545.2,-0.01969584432768734,35,21,0.3758715243012819,1.736777457517915,0.14133551823023435,0.38836542400655405,1722715800000000000,60690.0,1722717360000000000,99,-0.11168930820731361,0.08855586318298314,0.6545691100971749,0.10437995272939966,0.07442529588684628,0.1423587412309412,-0.06167197635306568,-0.4532730032406224,-0.29253283309333955,-0.4103384016949909,-0.8634727729280965,-0.6671932408470186,-0.06790837871019846,0.15102348167124777,0.4139761380976877,1.0,1.0,1.0,31.355164593952615,60.74340004363608,1.6666666666666667,0.3136885831841874,0.0,-0.1362962452339966,0.3577163199933159,0.75
BTCUSDT,-1,1722724980000000000,1722721800000000000,1722720600000000000,5.0,60595.6,60842.299999999996,60345.5,1.013781921361984,market,60595.6,60842.299999999996,60842.2,60600.1,0.006000175979191336,38,21,0.7258102879845024,2.403293675535554,-0.1914251207729456,0.3049516908212587,1722722700000000000,60747.1,1722723120000000000,100,-0.1511776259968057,0.2785311544312514,0.015539881035137613,-0.04807573293804585,0.3440081923910655,-0.27545563194754463,-0.1052594634791327,0.2660236979113728,-0.26047290535118,-0.315057503654823,-0.04180165187847577,-0.2680654387466174,-0.32137471233533915,0.21601685346193156,0.17524254066270722,1.0,1.0,1.0,40.71252698215664,41.273623827472385,1.8095238095238095,0.3934693895008976,0.0,0.18967096718134535,-0.15596159994566333,0.25
BTCUSDT,1,1722727140000000000,1722722700000000000,1722721800000000000,5.0,60504.2,60345.3,60747.0,1.5280050346130385,market,60345.3,60504.2,60345.4,60478.0,-0.06354518847382051,64,16,0.2784949154221828,0.8135111518406576,-0.04530744336568888,0.35001244709982465,1722723300000000000,60363.6,1722726360000000000,100,0.14916058651729314,-0.2489036916670354,0.3776678616134668,0.2017586339657954,-0.4830415606058001,0.24736403725040762,-0.10528309463066261,-0.41236411624013525,0.3131480023174793,0.05725592619764097,-0.3690012100215198,0.2994229644840766,0.1871451330675065,0.05981344756068156,0.4444954701415138,-1.0,-1.0,-1.0,26.262639618405696,40.12944555915175,4.0,0.3527216076156694,0.0,-0.31138121055236917,-0.07030763647278748,0.5
