symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,predicted_value,rr,predicted_win,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
XRPUSDT,1,1754925360000000000,3.1908,3.1745,3.2321,117,15.0,1754916300000000000,1754918100000000000,market,8.085695592034356e-05,2.533742331288319,0.374190199586225,10000.0,13816.4,2.9999803611894205,1754925420000000000,1754935500000000000,9692.92687191,-1.0235770936333322,168.0
SOLUSDT,-1,1755010020000000000,178.14,178.93,175.85,126,15.0,1754997300000000000,1755003600000000000,market,0.00038496227081280185,2.898734177215209,0.3537313118278748,9692.92687191,267.87,2.9999710765510574,1755010080000000000,1755010200000000000,9399.394918869999,-1.0094369393234346,2.0
ETHUSDT,-1,1755046380000000000,4623.39,4640.01,4561.09,128,15.0,1755025200000000000,1755032400000000000,market,0.0011687906871729777,3.748495788207015,0.31150504223120484,9399.394918869999,11.954,2.9998236483811938,1755046440000000000,1755054240000000000,9118.07817375,-0.9976413288591373,130.0
ETHUSDT,1,1755098580000000000,4647.7,4613.1,4704.54,139,15.0,1755092700000000000,1755095400000000000,market,0.00019976545647630572,1.6427745664739755,0.45200733802019416,9118.07817375,6.612,2.9999163721788324,1755098640000000000,1755102060000000000,9462.03500877,1.2574171459735015,57.0
ETHUSDT,-1,1755125760000000000,4764.2,4783.49,4703.94,140,15.0,1755117000000000000,1755120600000000000,market,0.0016090014955665172,3.123898392949685,0.348866700460754,9462.03500877,10.753,2.9999056455708577,1755125820000000000,1755128520000000000,9178.9013377,-0.9974375519557044,45.0
SOLUSDT,-1,1755280140000000000,185.64,186.84,183.86,163,5.0,1755274200000000000,1755276900000000000,market,0.004394778448987415,1.4833333333333132,0.5610800821854387,9178.9013377,184.33,2.9999831127869405,1755280200000000000,1755284280000000000,9470.46968213,1.0588353068373544,68.0
SOLUSDT,-1,1755356940000000000,188.39,189.31,186.83,176,15.0,1755347400000000000,1755351000000000000,market,0.00019980320824455541,1.6956521739130166,0.48693310782910904,9470.46968213,228.84,2.9999873221629074,1755357000000000000,1755357660000000000,9183.01366475,-1.0117626229330732,11.0
