scenario_id,family,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
LRB-1708939860000000000-000043,SRR,LONG,1708939920000000000,2024-02-26,9,1708939980000000000,51118.2,51094.2,51072.8,51305.299999999996,OPPOSING_INTERNAL_LIQUIDITY,51080.0,51.94499999999971,32.232,100000.0,3000.0,93.07253107999533,1.4958264096239813,0.0007,51094.31124348475,1708939980000000000,572,51072.700000000004,1708940040000000000,2024-02-26,9,1.0,-3001.70657448,-0.0004229677034251292,-1.00056885816,STOP,
LRB-1708940220000000000-000044,SRR,LONG,1708940280000000000,2024-02-26,9,1708940340000000000,51063.1,51035.5,50979.2,51210.0,OPPOSING_INTERNAL_LIQUIDITY,51000.0,59.365000000000144,22.741,96998.29342552,2909.9488027656,127.95945555999693,0.8028179672258247,0.0007,51035.6,1708940340000000000,578,50979.100000000006,1708940460000000000,2024-02-26,9,2.0,-2908.80790489,-0.001107070358729842,-0.9996079319764954,STOP,
LRB-1708965720000000000-000082,SRR,SHORT,1708965840000000000,2024-02-26,16,1708965900000000000,53271.1,53340.0,53384.6,53143.5,OPPOSING_INTERNAL_LIQUIDITY,53364.9,76.5799999999992,23.614,94089.48552063,2822.6845656189,119.53363848000102,1.0186383644665158,0.0007,53339.9,1708965900000000000,1004,53384.700000000004,1708966560000000000,2024-02-26,16,11.0,-2822.04349308,-0.0008398965877326899,-0.999772885519442,STOP,
LRB-1708969200000000000-000086,SRR,SHORT,1708969380000000000,2024-02-26,17,1708969440000000000,53426.7,53438.2,53451.4,53254.2,OPPOSING_INTERNAL_LIQUIDITY,53425.9,49.310000000000585,31.019,91267.44202755,2738.0232608265,88.2675513600004,1.236188365019572,0.0007,53438.1,1708969440000000000,1063,53451.5,1708969500000000000,2024-02-26,17,1.0,-2736.58055168,-0.0002507574183962651,-0.9994730836778704,STOP,
LRB-1708970760000000000-000088,SRR,SHORT,1708970940000000000,2024-02-26,18,1708971000000000000,53571.3,53580.0,53678.700000000004,53395.6,OPPOSING_INTERNAL_LIQUIDITY,53644.6,58.87500000000036,15.264,88530.86147587,2655.9258442760997,173.99109699999912,0.6282912280276157,0.0007,53579.9,1708971000000000000,1089,53395.7,1708972560000000000,2024-02-26,18,26.0,1668.61590912,0.0034378563603143036,0.628261482795578,TARGET,
LRB-1708975380000000000-000093,SRR,SHORT,1708975440000000000,2024-02-26,19,1708975500000000000,54316.9,54435.2,54517.9,53522.3,OPPOSING_INTERNAL_LIQUIDITY,54463.2,155.37999999999994,16.997,90199.47738499,2705.9843215497,159.19759128000035,5.258432261877827,0.0007,54435.100000000006,1708975500000000000,1164,54518.0,1708976280000000000,2024-02-26,19,13.0,-2705.36438849,-0.0015229144430706323,-0.9997709029373293,STOP,
LRB-1708981380000000000-000103,SRR,LONG,1708981440000000000,2024-02-26,21,1708981500000000000,54420.1,54412.9,54384.5,54716.899999999994,OPPOSING_INTERNAL_LIQUIDITY,54405.2,69.13000000000065,25.048,87494.1129965,2624.8233898949998,104.78855872000474,2.1701714650703208,0.0007,54413.0,1708981500000000000,1264,54384.4,1708981560000000000,2024-02-26,21,1.0,-2623.98289264,-0.000525609688861091,-0.9996797890257167,STOP,
LRB-1708982880000000000-000106,SRR,SHORT,1708983000000000000,2024-02-26,21,1708983060000000000,54626.9,54673.9,54691.100000000006,54482.700000000004,OPPOSING_INTERNAL_LIQUIDITY,54658.9,39.14000000000051,27.09,84870.13010386,2546.1039031158,93.98672184000199,1.2192188189633526,0.0007,54673.8,1708983060000000000,1290,54691.2,1708983480000000000,2024-02-26,21,7.0,-2545.254495,-0.00031825115503210274,-0.9996663890602576,STOP,
LRB-1708994340000000000-000123,SRR,LONG,1708994400000000000,2024-02-27,0,1708994460000000000,54519.4,54507.8,54499.5,54640.0,OPPOSING_INTERNAL_LIQUIDITY,54515.0,33.024999999999636,29.108,82324.87560886,2469.7462682658,84.84708060000419,0.655255780244186,0.0007,54507.93084031881,1708994460000000000,1480,54499.36693348907,1708994520000000000,2024-02-27,0,1.0,-2470.36729652,-0.00015711304204202311,-1.0002514542737362,STOP,
LRB-1709007540000000000-000137,SRR,LONG,1709007600000000000,2024-02-27,4,1709007660000000000,55881.0,55920.1,55718.8,56666.0,OPPOSING_EXTERNAL_LIQUIDITY,55801.0,104.06499999999978,8.565,79854.50831234,2395.6352493701997,279.6724123599993,2.3845388408977892,0.0007,55920.2,1709007660000000000,1700,55718.700000000004,1709009880000000000,2024-02-27,4,37.0,-2395.17852495,-0.00360334905812198,-0.9998093514359835,STOP,
