scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
HSP-1708955460000000000-000009,HML,HML,LONG,LONG,1708955520000000000,2024-02-26,13,1708955580000000000,51315.0,51297.7,51257.6,51454.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,51282.5,27.68000000000102,26.755,100000.0,3000.0,112.12722468750049,0.7506991298018482,0.0007,,False,True,51297.8,1708955580000000000,832,9,51334.0,51237.9,36.19999999999709,59.900000000001455,0.9004975124376408,1.4900497512436555,1.3078034682079391,2.1640173410404353,-0.5478093315088429,-0.3196570690115233,,,51257.5,1708956060000000000,2024-02-26,14,8.0,-2998.93343605,-0.000785608739556139,-0.9996444786833334,STOP,
HSP-1708979280000000000-000010,HML,HML,LONG,LONG,1708979400000000000,2024-02-26,20,1708979460000000000,54423.0,54383.0,54311.9,54991.8,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,54338.2,93.25500000000102,19.738,97001.06656395,2910.0319969184998,147.4307739375035,3.608728529265781,0.0007,,False,True,54383.100000000006,1708979460000000000,1230,61,54716.9,54321.0,333.79999999999563,62.10000000000582,4.688202247190662,0.8721910112359833,3.5794327381908957,0.6659160366736919,1.6024110414026635,1.7447510660768593,1.70898018e+18,1.7089803e+18,54673.8,1708983060000000000,2024-02-26,21,60.0,4231.04103546,0.005345410614694584,1.4539500046529892,TIMEOUT,TIMEOUT
HSP-1708986540000000000-000011,HML,HML,LONG,LONG,1708986660000000000,2024-02-26,22,1708986720000000000,54641.8,54631.3,54532.2,54855.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,54567.5,53.689999999999785,17.279,101232.10759941,3036.9632279823,175.7587939375035,0.8355746344744353,0.0007,,False,True,54631.4,1708986720000000000,1351,5,54641.8,54530.6,10.400000000001455,100.80000000000291,0.1048387096774294,1.0161290322580492,0.1937046004842894,1.8774445893090579,-0.4368708289344626,-0.37717168236583637,,,54532.1,1708986960000000000,2024-02-26,22,4.0,-3036.16998155,-0.0018176360115245611,-0.999738802753688,STOP,
HSP-1708992060000000000-000016,HML,HML,LONG,LONG,1708992240000000000,2024-02-27,0,1708992300000000000,54622.0,54619.8,54500.899999999994,54855.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,54518.0,30.86500000000051,15.066,98195.93761786,2945.8781285358,195.5288339375064,0.8099451973953544,0.0007,,False,True,54619.9,1708992300000000000,1444,16,54692.4,54498.2,72.5,121.70000000000437,0.6092436974789543,1.0226890756302263,2.348938927587844,3.9429774825855293,-0.14270028331945264,-0.02157538566075795,,,54500.8,1708993200000000000,2024-02-27,0,15.0,-2945.16932634,-0.0021805239482312957,-0.9997593918808338,STOP,
HSP-1708994640000000000-000017,HML,HML,LONG,LONG,1708994760000000000,2024-02-27,0,1708994820000000000,54574.9,54577.8,54484.3,54766.8,PRIOR_SLOW_BUYSIDE_LIQUIDITY,54498.2,27.479999999999563,16.8,95250.76829152,2857.5230487455997,170.08781393750496,0.6600048375085061,0.0007,,False,True,54577.9,1708994820000000000,1486,25,54767.2,54505.0,189.29999999999563,72.90000000000146,2.0224358974358823,0.7788461538461815,6.888646288209557,2.6528384279476933,0.5319246447205191,0.6617665745375079,1.70899626e+18,,54766.700000000004,1708996260000000000,2024-02-27,1,24.0,1885.947504,0.0034592756408730074,0.6599938029643878,TARGET,
HSP-1709007600000000000-000019,HML,HML,LONG,LONG,1709007720000000000,2024-02-27,4,1709007780000000000,55994.6,55976.7,55743.100000000006,56479.6,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,55801.0,100.19999999999963,9.338,97136.71579552,2914.1014738656,312.0482039374962,1.3587022282138352,0.0007,,False,True,55976.8,1709007780000000000,1702,35,56175.1,55742.1,198.29999999999563,234.70000000000437,0.8485237483953706,1.0042789901583538,1.9790419161676283,2.342315369261529,0.38293359324680454,0.38325383223147935,,,55743.0,1709009820000000000,2024-02-27,4,34.0,-2913.49204468,-0.004176730359720508,-0.9997908689209812,STOP,
HSP-1709009940000000000-000020,HML,HML,LONG,LONG,1709010000000000000,2024-02-27,5,1709010060000000000,55823.0,55798.1,55698.3,56030.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,55727.1,47.65,15.872,94223.22375084,2826.6967125252,178.09182393750058,0.8614675654837624,0.0007,,False,True,55798.2,1709010060000000000,1740,40,56052.7,55728.2,254.5,70.0,2.547547547547696,0.7007007007007415,5.341028331584471,1.4690451206715636,0.8435110982563877,0.9882787772546304,1.7090124e+18,,56029.9,1709012400000000000,2024-02-27,5,39.0,2435.08747776,0.004152463699545942,0.8614604697313425,TARGET,
HSP-1709013660000000000-000023,HML,HML,LONG,LONG,1709013720000000000,2024-02-27,6,1709013780000000000,56212.2,56210.4,56092.8,57780.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,56111.1,56.19499999999971,14.76,96658.3112286,2899.749336858,196.4565839375035,7.582371077336203,0.0007,,False,True,56210.5,1709013780000000000,1802,61,56497.0,56173.0,286.5,37.5,2.434154630416373,0.31860662701784986,5.098318355725625,0.6673191565085896,1.0262257744649201,1.0557281707900372,1.709016e+18,1.7090163e+18,56355.9,1709017380000000000,2024-02-27,7,60.0,983.0679552,0.0025867053308545815,0.3390182533036443,TIMEOUT,TIMEOUT
HSP-1709112180000000000-000038,HML,HML,LONG,LONG,1709112360000000000,2024-02-28,9,1709112420000000000,59179.2,59119.6,58996.0,59456.700000000004,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,59102.0,102.66999999999935,14.189,97641.3791838,2929.241375514,206.4357433125025,1.2299061486442773,0.0007,,False,True,59119.7,1709112420000000000,3446,61,59435.5,59040.7,315.8000000000029,79.0,2.552950687146405,0.6386418755052696,3.07587415992992,0.7694555371578894,0.9931937013912792,1.1267978900721458,1.70911374e+18,,59209.6,1709116020000000000,2024-02-28,10,60.0,100.30899361,0.0015206437109796136,0.03424401773390852,TIMEOUT,TIMEOUT
HSP-1709116080000000000-000039,HML,HML,LONG,LONG,1709116260000000000,2024-02-28,10,1709116320000000000,59231.4,59179.1,59157.6,59566.200000000004,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,59186.1,55.8799999999992,28.062,97741.68817741,2932.2506453223,104.49051331250398,2.907233205865078,0.0007,,False,True,59179.2,1709116320000000000,3511,61,59546.8,59164.6,367.6000000000058,14.599999999998545,17.018518518519933,0.6759259259259041,6.578382247673785,0.2612741589119319,2.5103446397618234,2.7207426874223777,1.70911668e+18,1.70911812e+18,59398.1,1709119920000000000,2024-02-28,11,60.0,3813.51046518,0.003698934760861949,1.3005404129635159,TIMEOUT,TIMEOUT
HSP-1709141160000000000-000042,HML,HML,LONG,LONG,1709141280000000000,2024-02-28,17,1709141340000000000,62477.4,62289.0,61395.299999999996,64300.0,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,61657.3,493.94499999999937,3.107,101555.19864259,3046.6559592777,980.4481982499999,1.9605193863693249,0.0007,,False,True,62289.100000000006,1709141340000000000,3928,3,62650.0,61239.0,360.8999999999942,1050.1000000000058,0.4037816066233946,1.174871335869315,0.7306481490854136,2.1259451963275406,-0.08924966169165564,0.2786915519735815,,,61395.2,1709141460000000000,2024-02-28,17,2.0,-3046.34828407,-0.014350825425315322,-0.9998990121589663,STOP,
HSP-1709190840000000000-000044,HML,HML,LONG,LONG,1709190900000000000,2024-02-29,7,1709190960000000000,63174.0,63066.0,63039.7,63550.0,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,63102.8,96.08499999999985,25.751,98508.85035852,2955.2655107555997,114.75962506250407,3.4434479877811595,0.0007,,False,True,63066.1,1709190960000000000,4755,2,63174.1,62961.7,108.0,104.40000000000146,4.090909090908865,3.9545454545452916,1.1240047874278,1.086537961180222,-0.7719829160451377,0.16932662501656306,,,63039.6,1709191020000000000,2024-02-29,7,1.0,-2955.54501649,-0.00042019405036937434,-1.0000945788909263,STOP,
HSP-1709191320000000000-000045,HML,HML,LONG,LONG,1709191500000000000,2024-02-29,7,1709191560000000000,62929.0,62850.1,62670.5,63221.6,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,62758.9,115.53500000000022,10.71,95553.30534203,2866.5991602608997,267.6500550624997,1.0575369018097318,0.0007,,False,True,62850.200000000004,1709191560000000000,4765,6,62978.6,62600.0,128.39999999999418,250.20000000000437,0.7145242070116364,1.3923205342236966,1.1113515384947759,2.165577530618461,-0.18762140731964724,0.14989662524308348,,,62670.4,1709191860000000000,2024-02-29,7,5.0,-2866.6859382,-0.002860770530563195,-1.0000302720869745,STOP,
