symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,root_low,root_high,pool,shift,flow,delivery_minutes,tip,tip_ts,owner_60,probe_volume,probe_depth,relative_strength,market_direction,market_breadth,episode
BTCUSDT,1,1763621110000000000,1763620900000000000,1763613000000000000,15.0,91915.2,91746.2,92093.4,1.054437869822468,market,91746.2,91915.2,92093.5,91824.4,-0.18920655986761237,3.5,91746.3,1763621080000000000,1,479.2170000000624,37.77394816091322,-1.29765606522474,-1.7907695993261845,0.0,125
BTCUSDT,1,1763632020000000000,1763631950000000000,1763622000000000000,15.0,91511.1,91415.0,91640.09999999999,1.3423517169612658,market,91415.0,91511.1,91640.2,91507.0,-0.3095375738451261,1.1666666666666667,91415.1,1763632020000000000,1,181.62899999995716,24.59810886329541,-0.026051918506719618,-1.6312751174275815,0.0,127
BTCUSDT,1,1763647370000000000,1763647220000000000,1763632800000000000,15.0,91237.4,91137.79999999999,91388.4,1.5160642570280238,market,91137.79999999999,91237.4,91388.5,91227.2,-0.10122548467917512,2.5,91137.9,1763647350000000000,1,310.9790000000503,27.46680637545632,-0.3207174863605122,-1.2024014551800564,0.0,129
BTCUSDT,-1,1763673650000000000,1763673560000000000,1763667000000000000,15.0,87164.5,87188.40000000001,87124.70000000001,1.665271966526101,market,87164.5,87188.40000000001,87124.6,87175.0,-0.15892834469073774,1.5,87188.3,1763673650000000000,1,23.62699999997858,7.308021040675629,-0.6690050803909574,-0.6900657784898562,0.0,134
BTCUSDT,-1,1763676710000000000,1763676690000000000,1763663400000000000,15.0,87764.0,87777.1,87713.1,3.885496183203936,market,87764.0,87777.1,87713.0,87766.4,-0.2745702952840298,0.3333333333333333,87777.0,1763676710000000000,1,24.959000000031665,7.292283852148945,0.2652734107129283,-0.7667622879692381,0.0,134
BTCUSDT,1,1763690770000000000,1763690720000000000,1763688600000000000,15.0,86740.6,86700.0,86799.9,1.4605911330044299,market,86700.0,86740.6,86800.0,86740.3,-0.16544348543902776,0.8333333333333334,86700.1,1763690760000000000,-1,111.45799999998417,11.5170981063071,-0.1880135294763121,-1.259066601789006,0.0,136
BTCUSDT,1,1763691550000000000,1763691510000000000,1763670600000000000,15.0,86182.0,86135.9,86291.59999999999,2.377440347071094,market,86135.9,86182.0,86291.7,86166.1,-0.08077200373477166,0.6666666666666666,86136.0,1763691530000000000,-1,300.98300000000745,18.066417581397168,-0.02996581854272451,-2.3017533147987628,0.0,137
BTCUSDT,1,1763709750000000000,1763709650000000000,1763694000000000000,15.0,85192.1,85100.9,85287.9,1.0504385964909664,market,85100.9,85192.1,85288.0,85134.0,-0.21347331011977305,1.6666666666666667,85101.0,1763709670000000000,-1,918.438000000082,21.950392113822762,0.42837284026642064,-2.069915307421667,0.0,139
BTCUSDT,-1,1763735680000000000,1763735650000000000,1763733600000000000,15.0,84590.6,84699.70000000001,84384.70000000001,1.8872593950502585,market,84590.6,84699.70000000001,84384.6,84657.9,-0.5155866424395652,0.5,84699.6,1763735680000000000,1,507.966999999946,37.23818012876135,-0.002892805957761535,-1.2488173019188413,0.0,144
BTCUSDT,1,1763778930000000000,1763778860000000000,1763773200000000000,15.0,84389.8,84295.0,84500.79999999999,1.1708860759491777,market,84295.0,84389.8,84500.9,84375.1,-0.323671532014554,1.1666666666666667,84295.1,1763778890000000000,-1,280.6240000000689,24.38683347987415,-0.18930050022546296,-0.819548193461414,0.0,152
BTCUSDT,1,1763807120000000000,1763807080000000000,1763786700000000000,15.0,83670.7,83624.7,83791.9,2.634782608695589,market,83624.7,83670.7,83792.0,83669.5,-0.3063673584637366,0.6666666666666666,83624.8,1763807120000000000,-1,113.32799999997951,19.983100416274407,0.6984402283476314,-1.5171397158351163,0.0,155
BTCUSDT,1,1763826070000000000,1763826000000000000,1763823600000000000,15.0,84026.2,83991.0,84208.0,5.164772727273237,market,83991.0,84026.2,84208.1,84007.7,-0.14529812719359098,1.1666666666666667,83991.1,1763826040000000000,1,151.11000000010245,25.82527830605216,0.005526130563746179,-1.9970854228871904,0.0,158
BTCUSDT,-1,1763852040000000000,1763851920000000000,1763830800000000000,15.0,85132.9,85186.1,84888.1,4.6015037593972705,market,85132.9,85186.1,84888.0,85148.7,-0.01940973992851059,2.0,85186.0,1763852030000000000,-1,125.50399999995716,35.00409359953672,0.29284621422373913,-3.270110874516087,0.0,162
BTCUSDT,-1,1763857560000000000,1763857550000000000,1763852400000000000,15.0,85274.9,85286.90000000001,85238.40000000001,3.0416666666617656,market,85274.9,85286.90000000001,85238.3,85275.8,-0.23998125146629423,0.16666666666666666,85286.8,1763857560000000000,-1,34.135999999940395,5.68748834651228,-0.05035137021098435,-1.1586635101551443,0.0,164
BTCUSDT,-1,1763862130000000000,1763861890000000000,1763770500000000000,15.0,85747.5,85770.0,85600.0,6.555555555555555,market,85747.5,85770.0,85599.9,85751.7,-0.5707457641214984,4.0,85769.9,1763862130000000000,-1,144.3619999999646,19.82565089361206,0.07633988403576564,-1.802965331420078,0.0,164
BTCUSDT,-1,1763921860000000000,1763921840000000000,1763919900000000000,15.0,86975.0,86999.1,86920.5,2.2614107883811965,market,86975.0,86999.1,86920.4,86990.4,-0.459851266120631,0.3333333333333333,86999.0,1763921860000000000,-1,21.24600000004284,9.037079620581295,0.14672267626115976,-0.1610029557666858,0.25,175
BTCUSDT,-1,1763925490000000000,1763925330000000000,1763923500000000000,15.0,87277.5,87297.40000000001,87223.40000000001,2.718592964822489,market,87277.5,87297.40000000001,87223.3,87295.1,-0.004768583464444875,2.6666666666666665,87297.3,1763925480000000000,-1,14.260000000009313,8.478702987597032,-0.43891589106163975,-0.9826038096781498,0.0,176
ETHUSDT,-1,1763349400000000000,1763349020000000000,1763346600000000000,15.0,3172.21,3176.69,3160.0,2.7254464285714257,market,3172.21,3176.69,3159.99,3174.88,-0.07437916957102363,6.333333333333333,3176.68,1763349370000000000,-1,5378.401000000071,52.613162432499905,0.17440635057358134,-1.827717549153473,0.0,86
ETHUSDT,-1,1763353650000000000,1763353590000000000,1763296200000000000,15.0,3187.87,3191.01,3181.3300000000004,2.082802547770327,market,3187.87,3191.01,3181.32,3188.2,-0.034999297154096894,1.0,3191.0,1763353630000000000,-1,4944.185000000056,30.365102717487968,-0.17004468800700234,-1.1576823338879119,0.0,86
ETHUSDT,-1,1763379110000000000,1763379010000000000,1763374500000000000,15.0,3211.73,3212.01,3207.01,16.857142857130096,market,3211.73,3212.01,3207.0,3211.98,-0.034818273189836935,1.6666666666666667,3212.0,1763379110000000000,-1,616.8600000001024,15.567933792691166,-1.2071414938196066,-0.016547017703886377,0.5,86
ETHUSDT,1,1763395360000000000,1763395330000000000,1763393400000000000,15.0,3094.17,3088.04,3102.99,1.4388254486133036,market,3088.04,3094.17,3103.0,3091.82,-0.03903022088574855,0.5,3088.05,1763395360000000000,1,9012.93899999978,48.31667296884081,0.08513241755886836,-0.9531926755014883,0.0,89
ETHUSDT,1,1763426650000000000,1763426500000000000,1763422200000000000,15.0,2996.47,2992.2999999999997,3004.39,1.8992805755395528,market,2992.2999999999997,2996.47,3004.4,2995.59,-0.46856219911668034,2.5,2992.31,1763426650000000000,-1,3638.661000000313,40.34747552954025,0.24103384482984902,-2.0363118304090526,0.0,93
ETHUSDT,1,1763435100000000000,1763434860000000000,1763433000000000000,15.0,2959.53,2943.2999999999997,2976.6299999999997,1.0536044362291408,market,2943.2999999999997,2959.53,2976.64,2947.72,-0.04604816910305956,4.0,2943.31,1763434980000000000,-1,57830.1819999991,112.61923345936661,-1.088794152871698,-2.837576601766795,0.0,97
ETHUSDT,-1,1763455100000000000,1763454910000000000,1763429400000000000,15.0,3061.3,3066.01,3049.01,2.6093418259023076,market,3061.3,3066.01,3049.0,3062.22,-0.03867156873216785,3.1666666666666665,3066.0,1763455100000000000,1,6828.686000000685,55.53196354489923,-0.4159661124224825,-1.5228583954126258,0.0,102
ETHUSDT,-1,1763476420000000000,1763476360000000000,1763467200000000000,60.0,3083.98,3088.01,3073.7200000000003,2.545905707195845,market,3083.98,3088.01,3073.71,3086.9,-0.30791579260028396,1.0,3088.0,1763476410000000000,-1,10557.93200000003,46.33622786139976,-0.685137028467703,-2.7838018092528376,0.0,108
ETHUSDT,-1,1763479400000000000,1763479170000000000,1763477100000000000,15.0,3114.24,3118.0800000000004,3091.7400000000002,5.859374999998965,market,3114.24,3118.0800000000004,3091.73,3114.44,-0.09560470960674393,3.8333333333333335,3118.07,1763479400000000000,-1,4336.07300000079,84.57922318125819,0.41713508827016677,-2.6592940090512243,0.0,108
ETHUSDT,-1,1763482860000000000,1763482710000000000,1763398800000000000,15.0,3156.61,3159.0200000000004,3142.11,6.016597510372672,market,3156.61,3159.0200000000004,3142.1,3156.8,-0.3309578056751786,2.5,3159.01,1763482860000000000,-1,5370.035000000149,53.570127446850606,-0.5321850832022825,-2.205213858633998,0.0,108
ETHUSDT,1,1763510770000000000,1763510730000000000,1763507700000000000,15.0,3102.93,3102.0,3105.9799999999996,3.2795698924734022,market,3102.0,3102.93,3105.99,3102.77,-0.23730676566738967,0.6666666666666666,3102.01,1763510760000000000,1,1166.3300000000745,12.826586484385931,-0.1298084445690082,-1.2786635116680225,0.0,112
ETHUSDT,1,1763511550000000000,1763511430000000000,1763503200000000000,15.0,3086.07,3084.2599999999998,3095.9799999999996,5.475138121545419,market,3084.2599999999998,3086.07,3095.99,3085.66,-0.10576506070285752,2.0,3084.27,1763511530000000000,1,2621.7070000004023,37.97710356537538,-0.416786595618468,-2.031893935497951,0.0,113
ETHUSDT,1,1763566300000000000,1763566280000000000,1763562600000000000,15.0,3012.0,3007.1899999999996,3021.75,2.0270270270268584,market,3007.1899999999996,3012.0,3021.76,3009.48,-0.24960423001403653,0.3333333333333333,3007.2,1763566300000000000,-1,7180.30700000003,48.33997343957636,-0.22488397162778417,-3.6034148005402273,0.0,123
ETHUSDT,1,1763621090000000000,1763621020000000000,1763613000000000000,15.0,3011.28,3010.29,3015.5899999999997,4.3535353535337995,market,3010.29,3011.28,3015.6,3010.71,-0.550524100602094,1.1666666666666667,3010.3,1763621090000000000,-1,897.1559999994934,17.600488828669956,-0.13448101395854328,-1.7446753015667067,0.0,125
ETHUSDT,1,1763654590000000000,1763654370000000000,1763651700000000000,15.0,2951.95,2945.7299999999996,2960.0,1.294212218649494,market,2945.7299999999996,2951.95,2960.01,2950.55,-0.4045550150833704,3.6666666666666665,2945.74,1763654590000000000,-1,7664.079999998212,48.340927183727494,0.1759158380075001,-1.584458125819109,0.0,131
ETHUSDT,-1,1763673650000000000,1763673570000000000,1763663400000000000,15.0,2863.55,2864.42,2858.9900000000002,5.2413793103454225,market,2863.55,2864.42,2858.98,2864.25,-0.38645066705534514,1.3333333333333333,2864.41,1763673650000000000,1,2116.5469999983907,18.9624766461205,-0.2127018117353312,-0.6900657784898562,0.0,134
ETHUSDT,-1,1763770120000000000,1763770110000000000,1763761500000000000,15.0,2776.28,2777.51,2774.9900000000002,1.048780487804833,market,2776.28,2777.51,2774.98,2776.44,-0.29195213814311227,0.16666666666666666,2777.5,1763770120000000000,1,729.3489999994636,9.076894261385673,0.0857378555678355,-0.2780626811418068,0.25,152
ETHUSDT,-1,1763793500000000000,1763793210000000000,1763782200000000000,15.0,2762.98,2767.65,2756.73,1.3383297644539407,market,2762.98,2767.65,2756.72,2763.99,-0.004439323240274395,4.833333333333333,2767.64,1763793310000000000,1,16529.096000000834,39.52254449905563,-0.19035605596173655,-0.7966966529668069,0.0,154
ETHUSDT,1,1763806840000000000,1763806660000000000,1763801100000000000,15.0,2715.26,2714.0099999999998,2717.31,1.639999999999185,market,2714.0099999999998,2715.26,2717.32,2715.01,-0.17073115484073775,3.0,2714.02,1763806730000000000,-1,6798.642000004649,12.153532258421594,-0.1366750848801186,-1.119343429964823,0.0,155
ETHUSDT,1,1763815800000000000,1763815770000000000,1763813700000000000,15.0,2710.58,2709.24,2712.14,1.1641791044774448,market,2709.24,2710.58,2712.15,2710.56,-0.5284307942103315,0.5,2709.25,1763815800000000000,-1,1608.7309999987483,10.69881722730962,0.13627767474443941,-0.8803696914869421,0.0,157
ETHUSDT,-1,1763820990000000000,1763820950000000000,1763811900000000000,15.0,2750.79,2754.42,2742.0600000000004,2.404958677685758,market,2750.79,2754.42,2742.05,2751.27,-0.24010891131169382,0.6666666666666666,2754.41,1763820990000000000,1,5398.520999997854,44.93254665023383,-0.09912200601642063,-2.716705558024314,0.0,158
ETHUSDT,1,1763826360000000000,1763826030000000000,1763823600000000000,15.0,2727.59,2724.1099999999997,2731.41,1.0977011494250546,market,2724.1099999999997,2727.59,2731.42,2726.68,-0.12177997317222994,5.5,2724.12,1763826350000000000,-1,2018.7719999998808,26.763553173314836,-0.3606436759495464,-1.4554153283717755,0.0,158
ETHUSDT,1,1763844260000000000,1763844250000000000,1763840700000000000,15.0,2742.27,2741.4599999999996,2743.1899999999996,1.1358024691347697,market,2741.4599999999996,2742.27,2743.2,2741.99,-0.15979935838595427,0.16666666666666666,2741.47,1763844260000000000,-1,431.4160000011325,6.308642110368483,-0.025181854700661477,-1.6123646594808978,0.0,161
ETHUSDT,-1,1763851960000000000,1763851920000000000,1763795700000000000,15.0,2775.86,2779.42,2770.01,1.6432584269662918,market,2775.86,2779.42,2770.0,2778.99,-0.018432334632717175,0.6666666666666666,2779.41,1763851960000000000,1,894.2980000004172,33.89940414862369,0.07459905078099682,-1.5021530342477543,0.0,162
ETHUSDT,-1,1763900150000000000,1763900060000000000,1763891100000000000,15.0,2827.68,2829.3100000000004,2823.15,2.7791411042933607,market,2827.68,2829.3100000000004,2823.14,2828.19,-0.39862657482953573,1.5,2829.3,1763900150000000000,-1,1929.3369999974966,21.784643241103343,-0.005934920251528419,-1.8806096138045194,0.0,169
ETHUSDT,-1,1763906510000000000,1763906470000000000,1763901000000000000,15.0,2848.08,2849.3700000000003,2844.4500000000003,2.8139534883709123,market,2848.08,2849.3700000000003,2844.44,2848.26,-0.28592668484485323,0.6666666666666666,2849.36,1763906500000000000,-1,2978.892999999225,17.27479565180779,0.44423522080944544,-1.3206566046305186,0.0,172
ETHUSDT,-1,1763933380000000000,1763933240000000000,1763927100000000000,15.0,2838.23,2839.01,2836.6800000000003,1.9871794871786277,market,2838.23,2839.01,2836.67,2838.41,-0.1350990945802164,2.3333333333333335,2839.0,1763933360000000000,-1,1198.3500000014901,8.209341737632,0.08363295664025516,-2.0713714760708166,0.0,177
SOLUSDT,-1,1763360230000000000,1763360180000000000,1763304300000000000,15.0,141.01,141.19,140.79999999999998,1.1666666666666667,market,141.01,141.19,140.79,141.05,-0.24654811610187766,0.8333333333333334,141.18,1763360230000000000,-1,8940.769999999553,27.65761293525387,-1.2855231319939284,0.4673099962113552,0.5,86
SOLUSDT,1,1763395390000000000,1763395280000000000,1763388900000000000,15.0,136.05,135.81,136.68,2.6249999999998814,market,135.81,136.05,136.69,135.94,-0.02071363043808457,1.8333333333333333,135.82,1763395370000000000,1,36658.47000000253,63.94707828004443,0.02384464729285196,-1.4910145915394106,0.0,89
SOLUSDT,-1,1763479280000000000,1763479220000000000,1763477100000000000,15.0,140.31,140.70999999999998,139.85,1.1500000000000852,market,140.31,140.70999999999998,139.84,140.46,-0.26006702629960954,1.0,140.7,1763479280000000000,-1,24080.10000000149,61.29285154301085,-0.040282497672838424,-3.4893080023465823,0.0,108
SOLUSDT,1,1763511610000000000,1763511440000000000,1763503200000000000,15.0,139.36,139.19,139.57000000000002,1.23529411764699,market,139.19,139.36,139.58,139.32,-0.15812142722546382,2.8333333333333335,139.2,1763511600000000000,1,17561.62999999523,27.267508610793904,1.1790402439763492,-2.885290588104846,0.0,113
SOLUSDT,-1,1763520980000000000,1763520600000000000,1763480700000000000,15.0,142.57,142.76,142.09,2.5263157894736605,market,142.57,142.76,142.08,142.67,-0.03580872681282459,6.333333333333333,142.75,1763520980000000000,-1,6591.409999996424,46.99445886231238,-1.650500840388635,-0.13419682836508967,0.25,114
SOLUSDT,-1,1763604360000000000,1763604280000000000,1763539200000000000,15.0,142.02,142.17999999999998,141.06,6.0000000000012434,market,142.02,142.17999999999998,141.05,142.11,-0.18073735142063843,1.3333333333333333,142.17,1763604360000000000,-1,21147.040000006557,78.86213209406957,-3.4673365635294147,-1.0075197069131374,0.0,124
SOLUSDT,1,1763710420000000000,1763710370000000000,1763410500000000000,15.0,127.37,126.39,128.69,1.3469387755101916,market,126.39,127.37,128.7,126.7,-0.04583357768270759,0.8333333333333334,126.4,1763710420000000000,-1,135564.15000000596,180.5762738478435,0.14545679234417808,-2.203317878456649,0.0,139
SOLUSDT,1,1763739450000000000,1763739430000000000,1763735400000000000,15.0,125.87,125.78,126.05999999999999,2.111111111110848,market,125.78,125.87,126.07,125.85,-0.013650714362354615,0.3333333333333333,125.79,1763739450000000000,-1,16495.840000003576,22.245173591800025,0.1868133375023262,-0.7880494826749324,0.0,145
SOLUSDT,1,1763782630000000000,1763782560000000000,1763780400000000000,15.0,127.03,126.97,127.17,2.3333333333332544,market,126.97,127.03,127.18,127.02,-0.27691002528710507,1.1666666666666667,126.98,1763782610000000000,-1,18188.110000014305,15.744312367157589,-0.5416910846210105,-0.9823727354143251,0.0,153
SOLUSDT,-1,1763906580000000000,1763906490000000000,1763872200000000000,15.0,132.25,132.38,131.85,3.076923076923228,market,132.25,132.38,131.84,132.3,-0.48990117043575504,1.5,132.37,1763906570000000000,-1,19062.110000014305,40.07561436672976,-0.5375912136102743,-1.6717020786496346,0.0,172
XRPUSDT,1,1763468100000000000,1763468060000000000,1763465400000000000,15.0,2.1713,2.1693,2.174,1.3499999999998114,market,2.1693,2.1713,2.1741,2.1706,-0.13937720467731793,0.6666666666666666,2.1694,1763468100000000000,1,206719.59999990463,21.646018514254816,0.14538392306261283,-1.6151848087791079,0.0,104
XRPUSDT,1,1763511470000000000,1763511430000000000,1763503200000000000,15.0,2.1982,2.1954,2.202,1.3571428571428006,market,2.1954,2.1982,2.2021,2.1977,-0.10379870986830261,0.6666666666666666,2.1955,1763511450000000000,1,1013462.5,30.024565553635526,0.23134096737777776,-1.810002190894842,0.0,113
XRPUSDT,1,1763530000000000000,1763529930000000000,1763478900000000000,15.0,2.1504,2.1494,2.1527,2.300000000000222,market,2.1494,2.1504,2.1528,2.15,-0.09809246811183749,1.1666666666666667,2.1495,1763529990000000000,-1,82551.69999980927,15.345982142856485,-0.17186390566755883,-0.8944423291247499,0.0,115
XRPUSDT,1,1763630970000000000,1763630860000000000,1763613000000000000,15.0,2.115,2.1144999999999996,2.1178999999999997,5.799999999991829,market,2.1144999999999996,2.115,2.118,2.1146,-0.07108027312969492,1.8333333333333333,2.1146,1763630970000000000,-1,355319.40000009537,16.075650118203637,0.02642441409257512,-1.7573752969206609,0.0,126
XRPUSDT,-1,1763673760000000000,1763673660000000000,1763671500000000000,15.0,2.0248,2.0275000000000003,2.0194,1.9999999999996712,market,2.0248,2.0275000000000003,2.0193,2.0256,-0.16858841345967301,1.6666666666666667,2.0274,1763673750000000000,1,536577.8000001907,40.00395100750799,0.14981182035962481,-1.1734024348519654,0.0,134
XRPUSDT,1,1763691550000000000,1763691510000000000,1763683200000000000,15.0,1.9921,1.9899,1.9954,1.5000000000000504,market,1.9899,1.9921,1.9955,1.9915,-0.3761782280918171,0.6666666666666666,1.99,1763691540000000000,-1,460479.60000038147,27.60905577029296,0.02150557715883572,-2.3017533147987628,0.0,137
XRPUSDT,1,1763693980000000000,1763693910000000000,1763666100000000000,15.0,1.9648,1.9619,1.9733,2.931034482758478,market,1.9619,1.9648,1.9734,1.9633,-0.34039596854602033,1.1666666666666667,1.962,1763693980000000000,-1,1159284.0,58.02117263843687,-0.27349775473023685,-2.167072447681327,0.0,137
XRPUSDT,-1,1763792600000000000,1763792530000000000,1763787600000000000,15.0,1.9416,1.9425999999999999,1.9398,1.800000000000222,market,1.9416,1.9425999999999999,1.9397,1.9419,-0.11751227639198006,1.1666666666666667,1.9425,1763792550000000000,-1,1781956.8000001907,14.421096003295805,0.35010383577299997,-1.6211953754743256,0.0,153
XRPUSDT,-1,1763829920000000000,1763827710000000000,1763825400000000000,15.0,1.9451,1.9504,1.9385,1.2452830188679878,market,1.9451,1.9504,1.9384,1.9458,-0.24274062043266048,36.833333333333336,1.9503,1763829910000000000,1,1168174.9000005722,61.17937381111522,0.659440026375951,-0.9668688036845265,0.0,159
XRPUSDT,-1,1763851960000000000,1763851920000000000,1763830800000000000,15.0,1.9556,1.9571,1.9504,3.4666666666665975,market,1.9556,1.9571,1.9503,1.9558,-0.4098507295857283,0.6666666666666666,1.957,1763851960000000000,-1,164560.39999961853,34.26058498670562,0.32815032469210337,-1.5021530342477543,0.0,162
XRPUSDT,-1,1763861920000000000,1763861880000000000,1763751600000000000,15.0,1.9886,1.9897,1.9858,2.5454545454542337,market,1.9886,1.9897,1.9857,1.989,-0.1576027676543425,0.6666666666666666,1.9896,1763861920000000000,-1,208205.10000038147,19.61178718696578,-1.407742772292026,-0.9801193918259561,0.0,164
XRPUSDT,-1,1763906580000000000,1763906470000000000,1763891100000000000,15.0,2.0557,2.0573,2.0509000000000004,2.9999999999991673,market,2.0557,2.0573,2.0508,2.0564,-0.0031561808844452694,1.8333333333333333,2.0572,1763906570000000000,-1,358502.9000005722,31.132947414504745,-0.39608766344703916,-1.6717020786496346,0.0,172
