symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,root_low,root_high,pool,shift,flow,delivery_minutes,tip,tip_ts,owner_60,probe_volume,probe_depth,relative_strength,market_direction,market_breadth,episode
ETHUSDT,1,1722861230000000000,1722861180000000000,1722854700000000000,15.0,2207.66,2196.14,2222.2999999999997,1.2708333333333244,market,2196.14,2207.66,2222.31,2206.3,-0.2910058239036789,0.8333333333333334,2196.15,1722861210000000000,-1,19122.741000000387,118.49650761439649,0.2705528709399474,-1.405954100900257,0.0,117
ETHUSDT,1,1722882500000000000,1722882190000000000,1722878100000000000,15.0,2410.65,2408.04,2424.3999999999996,5.268199233716044,market,2408.04,2410.65,2424.41,2410.41,-0.2666322941317745,5.166666666666667,2408.05,1722882500000000000,1,1200.5709999985993,67.8655134507277,-0.6876680692635389,-1.5376276981777566,0.0,119
ETHUSDT,1,1722928490000000000,1722928420000000000,1722925800000000000,15.0,2494.73,2493.7799999999997,2499.29,4.799999999998564,market,2493.7799999999997,2494.73,2499.3,2494.0,-0.43287830155541646,1.1666666666666667,2493.79,1722928490000000000,1,517.179999999702,22.08655846524561,-0.07852064975536521,-1.269291774725457,0.0,124
ETHUSDT,-1,1722953160000000000,1722953120000000000,1722941100000000000,15.0,2488.84,2496.96,2473.9900000000002,1.8288177339901612,market,2488.84,2496.96,2473.98,2489.28,-0.34463683041356946,0.6666666666666666,2496.95,1722953160000000000,1,6442.4310000017285,92.29199144983124,-0.08779560684185483,-3.469902218056478,0.0,131
ETHUSDT,1,1722983350000000000,1722983180000000000,1722976200000000000,15.0,2458.79,2455.5699999999997,2471.52,3.953416149068016,market,2455.5699999999997,2458.79,2471.53,2458.21,-0.04364137978989115,2.8333333333333335,2455.58,1722983270000000000,-1,7811.851999998093,64.86930563407316,-0.27710245956957547,-2.966881828881097,0.0,138
ETHUSDT,-1,1722994970000000000,1722994830000000000,1722991500000000000,15.0,2481.17,2484.9700000000003,2471.4100000000003,2.5684210526313938,market,2481.17,2484.9700000000003,2471.4,2484.51,-0.18521845504972653,2.3333333333333335,2484.96,1722994970000000000,1,950.6990000009537,54.651636123280326,-0.033404278721862024,-1.8132950328178776,0.0,141
ETHUSDT,-1,1723016930000000000,1723016880000000000,1723013100000000000,15.0,2515.35,2518.46,2510.98,1.4051446945336694,market,2515.35,2518.46,2510.97,2516.62,-0.29449408228305995,0.8333333333333334,2518.45,1723016930000000000,-1,1330.75,29.737412288548384,-0.050524215121597216,-1.3296391292983696,0.0,143
ETHUSDT,1,1723040350000000000,1723040240000000000,1722951000000000000,15.0,2410.12,2408.18,2412.3399999999997,1.1443298969070812,market,2408.18,2410.12,2412.35,2410.08,-0.144681816297502,1.8333333333333333,2408.19,1723040340000000000,-1,6947.93599999696,17.260551341841296,-0.16643127220099418,-1.8578647619330086,0.0,147
ETHUSDT,1,1723063980000000000,1723063840000000000,1723056300000000000,15.0,2309.99,2306.99,2324.8799999999997,4.963333333333291,market,2306.99,2309.99,2324.89,2307.34,-0.08389558306317002,2.3333333333333335,2307.0,1723063980000000000,-1,1804.8029999993742,77.44622271092028,-0.2949102298838353,-2.3752469108097705,0.0,150
ETHUSDT,-1,1723082740000000000,1723081480000000000,1723046400000000000,15.0,2444.51,2456.1000000000004,2422.01,1.9413287316652044,market,2444.51,2456.1000000000004,2422.0,2444.59,-0.32746323718826026,21.0,2456.09,1723082680000000000,-1,12849.533999998122,139.45535097013365,0.06865271934361916,-0.965079817987854,0.0,154
ETHUSDT,-1,1723109560000000000,1723109510000000000,1723107600000000000,15.0,2435.17,2436.5600000000004,2432.0,2.2805755395678604,market,2435.17,2436.5600000000004,2431.99,2436.11,-0.2075814956530962,0.8333333333333334,2436.55,1723109560000000000,-1,498.0020000003278,18.72559205312319,-0.4472271023326926,-1.1068176303806794,0.0,156
ETHUSDT,-1,1723110090000000000,1723110070000000000,1723100400000000000,15.0,2442.11,2443.7900000000004,2439.01,1.8452380952377214,market,2442.11,2443.7900000000004,2439.0,2442.66,-0.19890516506290903,0.3333333333333333,2443.78,1723110090000000000,-1,1576.127999998629,19.573237896737655,-0.813108535913737,-0.3341209144701939,0.25,156
ETHUSDT,1,1723124860000000000,1723124780000000000,1723120200000000000,15.0,2433.01,2431.0,2437.79,2.3781094527359334,market,2431.0,2433.01,2437.8,2432.2,-0.14035304412976343,1.3333333333333333,2431.01,1723124860000000000,1,2857.94299999997,27.90781788813019,-0.1175124768705591,-1.3885017163291975,0.0,159
ETHUSDT,-1,1723132950000000000,1723132940000000000,1723130100000000000,15.0,2513.36,2513.96,2511.4100000000003,3.2500000000001896,market,2513.36,2513.96,2511.4,2513.64,-0.03365983030284722,0.16666666666666666,2513.95,1723132950000000000,-1,1210.7309999987483,10.145780946620171,-0.21588634374381677,-0.8076915772926028,0.25,160
ETHUSDT,-1,1723154380000000000,1723153290000000000,1723137300000000000,15.0,2638.51,2650.01,2609.26,2.5434782608695654,market,2638.51,2650.01,2609.25,2641.84,-0.41384466409599086,18.166666666666668,2650.0,1723154360000000000,-1,14396.83900000155,154.44322742760116,-0.4462860708871821,-2.7205432871760014,0.0,161
ETHUSDT,1,1723179950000000000,1723179780000000000,1723169700000000000,15.0,2651.39,2647.3399999999997,2657.29,1.456790123456747,market,2647.3399999999997,2651.39,2657.3,2650.15,-0.1307031506743019,2.8333333333333335,2647.35,1723179930000000000,1,3268.061999991536,37.52748558303483,-0.15468373081310638,-2.2902651895228,0.0,165
ETHUSDT,1,1723198920000000000,1723198830000000000,1723166100000000000,15.0,2624.4,2619.99,2644.43,4.5419501133783085,market,2619.99,2624.4,2644.44,2623.19,-0.1940014735338322,1.5,2620.0,1723198900000000000,1,17959.54399999976,93.12604785855835,-0.37005322646728533,-2.490306282950564,0.0,169
SOLUSDT,-1,1722656860000000000,1722656690000000000,1722652200000000000,15.0,152.974,153.159,152.74599999999998,1.232432432432464,market,152.974,153.159,152.736,153.023,-0.1489269455885541,2.8333333333333335,153.149,1722656830000000000,1,4613.0,26.99805195654235,-0.4109553156516007,-0.5444178920798678,0.0,94
SOLUSDT,1,1722673010000000000,1722672940000000000,1722664800000000000,15.0,150.855,150.685,151.09300000000002,1.4000000000002675,market,150.685,150.855,151.103,150.821,-0.2668067226890756,1.1666666666666667,150.695,1722673000000000000,-1,8568.0,27.04583871930102,0.006873867596269845,-1.06636200151579,0.0,95
SOLUSDT,1,1722699970000000000,1722699750000000000,1722676500000000000,15.0,147.202,146.99,148.19,4.660377358490804,market,146.99,147.202,148.2,147.108,-0.06857084979236301,3.6666666666666665,147.0,1722699960000000000,-1,78984.0,81.52063151315801,-1.2690434313476175,-2.4916504596655074,0.0,99
SOLUSDT,-1,1722727510000000000,1722727120000000000,1722721500000000000,15.0,143.507,143.725,143.28,1.0412844036697935,market,143.507,143.725,143.27,143.518,-0.12243786176370446,6.5,143.715,1722727180000000000,1,88110.0,31.008940330436367,-0.21573938675067295,-1.159431246053524,0.0,100
SOLUSDT,1,1722756420000000000,1722756360000000000,1722748500000000000,15.0,142.62,142.505,142.81,1.6521739130433277,market,142.505,142.62,142.82,142.596,-0.5222457627118644,1.0,142.515,1722756420000000000,-1,5664.0,21.385499929884084,-0.4770241371831232,-1.6300340484563973,0.0,103
SOLUSDT,1,1722756880000000000,1722756860000000000,1722723300000000000,15.0,141.514,141.42600000000002,141.78300000000002,3.056818181818457,market,141.42600000000002,141.514,141.793,141.483,-0.2360281195079086,0.3333333333333333,141.436,1722756880000000000,-1,11380.0,25.22718600279826,0.17414193335596595,-2.5618216049918954,0.0,103
SOLUSDT,1,1722759050000000000,1722758960000000000,1722716100000000000,15.0,139.654,139.49,139.99,2.048780487805115,market,139.49,139.654,140.0,139.548,-0.14709614446071254,1.5,139.5,1722759050000000000,-1,10245.0,35.80276970226417,-0.287444632001443,-1.3061626544149108,0.0,103
SOLUSDT,-1,1722768920000000000,1722768910000000000,1722763800000000000,15.0,143.628,143.689,143.507,1.983606557376507,market,143.628,143.689,143.497,143.649,-0.3944920663870144,0.16666666666666666,143.679,1722768920000000000,1,5483.0,12.671623917341185,0.00317236551466904,-0.865553490540781,0.0,105
SOLUSDT,1,1722780760000000000,1722780500000000000,1722767400000000000,15.0,142.279,142.17000000000002,142.512,2.1376146788995034,market,142.17000000000002,142.279,142.522,142.227,-0.3244929797191888,4.333333333333333,142.18,1722780760000000000,-1,10256.0,24.037278867575996,-0.20736385283851533,-2.5590581380200508,0.0,107
SOLUSDT,1,1722782300000000000,1722782230000000000,1722710700000000000,15.0,139.146,138.89000000000001,139.40200000000002,1.000000000000222,market,138.89000000000001,139.146,139.412,139.115,-0.09678810088381117,1.1666666666666667,138.9,1722782300000000000,-1,37112.0,36.795883460537894,0.18694253058624133,-3.398753419295727,0.0,107
SOLUSDT,1,1722806900000000000,1722806500000000000,1722804300000000000,15.0,140.496,140.394,141.074,5.666666666666481,market,140.394,140.496,141.084,140.459,-0.26882477128782545,6.666666666666667,140.404,1722806900000000000,-1,5684.0,48.39995444710218,-0.4538987692019425,-0.7442500348716645,0.0,109
SOLUSDT,1,1722834720000000000,1722834630000000000,1722820500000000000,15.0,116.542,114.833,118.99,1.4324166179052011,market,114.833,116.542,119.0,116.318,-0.11974614485330957,1.5,114.843,1722834720000000000,-1,197593.0,356.69544027046015,-1.1531543894952936,-1.5972296076341053,0.0,113
SOLUSDT,1,1722851320000000000,1722851300000000000,1722849300000000000,15.0,118.468,118.157,119.05799999999999,1.897106109324681,market,118.157,118.468,119.068,118.396,-0.11861465183099677,0.3333333333333333,118.167,1722851310000000000,-1,51857.0,76.05429314245166,0.12702859239637054,-0.9063006443848312,0.0,114
SOLUSDT,1,1722884420000000000,1722884300000000000,1722873600000000000,15.0,128.746,128.348,129.19,1.115577889447218,market,128.348,128.746,129.2,128.614,-0.1097450908647396,2.0,128.358,1722884380000000000,1,81990.0,65.40009009988539,0.046377951314632515,-1.3145099662708541,0.0,119
SOLUSDT,-1,1722903470000000000,1722903440000000000,1722899700000000000,15.0,135.117,135.45999999999998,134.648,1.3673469387755355,market,135.117,135.45999999999998,134.638,135.22,-0.05317150700765785,0.5,135.45,1722903470000000000,-1,13842.0,60.09606489190727,0.37550387238006167,-3.013308773560116,0.0,122
SOLUSDT,-1,1722954210000000000,1722953920000000000,1722802500000000000,15.0,144.806,145.009,143.96099999999998,4.162561576355336,market,144.806,145.009,143.951,144.889,-0.2819865699220334,4.833333333333333,144.999,1722954200000000000,-1,22189.0,72.37269173929269,-0.048464383508213915,-1.8212133029575293,0.0,132
SOLUSDT,-1,1722997720000000000,1722997590000000000,1722983400000000000,15.0,150.336,150.47899999999998,149.51,5.7762237762250495,market,150.336,150.47899999999998,149.5,150.384,-0.5627155092506767,2.1666666666666665,150.469,1722997720000000000,-1,26971.0,64.45561941251556,0.593760931333073,-2.025567725994092,0.0,142
SOLUSDT,1,1723028670000000000,1723028530000000000,1723025700000000000,15.0,151.975,151.86,152.241,2.313043478261428,market,151.86,151.975,152.251,151.959,-0.03896774193548387,2.3333333333333335,151.87,1723028670000000000,1,3875.0,25.06991281460768,0.12041601441157179,-1.5791557719259086,0.0,145
SOLUSDT,1,1723040360000000000,1723040310000000000,1723015800000000000,15.0,150.109,149.824,150.465,1.2491228070175397,market,149.824,150.109,150.475,150.058,-0.2298111281265952,0.8333333333333334,149.834,1723040360000000000,1,39180.0,42.70230299315771,0.36179542050286595,-1.8578647619330086,0.0,147
SOLUSDT,1,1723051140000000000,1723051090000000000,1723045500000000000,15.0,145.347,145.23000000000002,146.175,7.076923076923694,market,145.23000000000002,145.347,146.185,145.284,-0.26835564053537286,0.8333333333333334,145.24,1723051140000000000,-1,20920.0,65.01682181262724,-0.02236830977835913,-1.9031746485156584,0.0,148
SOLUSDT,-1,1723080170000000000,1723079580000000000,1723053600000000000,15.0,148.336,148.58599999999998,147.837,1.9960000000003215,market,148.336,148.58599999999998,147.827,148.383,-0.19721100917431192,9.833333333333334,148.576,1723080160000000000,1,27250.0,50.49347427461945,-1.0685371478827113,-1.7949647182475188,0.25,153
SOLUSDT,1,1723111960000000000,1723111450000000000,1723108500000000000,15.0,153.364,153.114,153.81,1.7839999999999918,market,153.114,153.364,153.82,153.162,-0.06570996978851963,8.5,153.124,1723111910000000000,1,23832.0,45.3822279022455,-0.8803746614175032,-1.0007126923614857,0.25,156
SOLUSDT,-1,1723153530000000000,1723153350000000000,1723140900000000000,15.0,159.119,159.541,157.86499999999998,2.97156398104272,market,159.119,159.541,157.855,159.265,-0.3701874366767984,3.0,159.531,1723153530000000000,-1,15792.0,105.32997316473936,0.1997281659973149,-3.3016459521455883,0.0,161
SOLUSDT,-1,1723157870000000000,1723157800000000000,1723154400000000000,15.0,161.906,162.178,160.73,4.323529411764903,market,161.906,162.178,160.72,161.942,-0.3281286661973934,1.1666666666666667,162.168,1723157870000000000,-1,46881.0,89.43461020592241,0.6829879284413449,-3.03037892421317,0.0,163
SOLUSDT,-1,1723185490000000000,1723185440000000000,1723182300000000000,15.0,157.789,157.93099999999998,157.453,2.3661971830985493,market,157.789,157.93099999999998,157.443,157.866,-0.023167283010659127,0.8333333333333334,157.921,1723185470000000000,-1,18388.0,30.29361996083252,-0.2507453015271164,-1.1407378219201647,0.25,166
SOLUSDT,-1,1723188020000000000,1723187770000000000,1723185900000000000,15.0,158.809,158.93699999999998,157.99599999999998,6.35156250000083,market,158.809,158.93699999999998,157.986,158.871,-0.20275203594495927,4.166666666666667,158.927,1723188000000000000,-1,14244.0,59.25356875240084,-0.5960010804647953,-1.1486911801790742,0.0,166
XRPUSDT,-1,1722660210000000000,1722659930000000000,1722657600000000000,15.0,0.569,0.5705,0.5650999999999999,2.5999999999999113,market,0.569,0.5705,0.565,0.5701,-0.0036934977685643493,4.666666666666667,0.5704,1722660060000000000,-1,3247057.600000024,94.90333919156541,-1.7394737255273078,-0.2630398615246866,0.25,94
XRPUSDT,-1,1722797470000000000,1722797330000000000,1722794400000000000,15.0,0.5288,0.5295,0.5267,3.0000000000004756,market,0.5288,0.5295,0.5266,0.529,-0.05469214207603471,2.3333333333333335,0.5294,1722797460000000000,1,1205010.4000000954,52.95007564296567,-0.14245310458594718,-1.3068783197947622,0.0,108
XRPUSDT,-1,1722866710000000000,1722866420000000000,1722850200000000000,15.0,0.4742,0.4767,0.4694,1.9200000000000088,market,0.4742,0.4767,0.4693,0.4745,-0.1972847903440855,4.833333333333333,0.4766,1722866660000000000,1,8443605.799999237,153.9434837621263,-0.08673983798847984,-1.4149005486134758,0.0,118
XRPUSDT,1,1723038510000000000,1723038450000000000,1723015800000000000,15.0,0.5078,0.5071,0.509,1.714285714285601,market,0.5071,0.5078,0.5091,0.5074,-0.10283835572784132,1.0,0.5072,1723038510000000000,1,402099.0,37.41630563213889,0.08707467499409383,-2.1109847938811472,0.0,147
XRPUSDT,-1,1723062150000000000,1723060400000000000,1722607200000000000,15.0,0.5855,0.5879,0.5811,1.833333333333395,market,0.5855,0.5879,0.581,0.5859,-0.12175764884368102,29.166666666666668,0.5878,1723062150000000000,-1,3482738.8999996185,116.14005123825837,-5.291972975952788,-1.3446991312134597,0.0,149
XRPUSDT,1,1723125050000000000,1723124850000000000,1723120200000000000,15.0,0.6019,0.6012,0.6055,5.142857142856961,market,0.6012,0.6019,0.6056,0.6014,-0.008617494779923606,3.3333333333333335,0.6013,1723124990000000000,1,7970738.800001144,71.44043861106631,0.21805079113032444,-1.6553748649530378,0.0,159
XRPUSDT,-1,1723158590000000000,1723158400000000000,1723154400000000000,15.0,0.6165,0.6174999999999999,0.6146,1.900000000000222,market,0.6165,0.6174999999999999,0.6145,0.6168,-0.19146365865731715,3.1666666666666665,0.6174,1723158580000000000,-1,886061.1000003815,47.03974047039582,0.13240973073215279,-1.7728005566640297,0.0,164
XRPUSDT,1,1723196240000000000,1723194900000000000,1723094100000000000,15.0,0.5891,0.5873,0.5943,2.8888888888890807,market,0.5873,0.5891,0.5944,0.5886,-0.05135477768479865,22.333333333333332,0.5874,1723196220000000000,-1,4396315.3999996185,118.82532676964873,-2.6635632230489197,-0.886549980327137,0.25,168
XRPUSDT,1,1723209910000000000,1723209330000000000,1723207500000000000,15.0,0.5735,0.5699,0.5779,1.2222222222221948,market,0.5699,0.5735,0.578,0.5731,-0.2093286832028659,9.666666666666666,0.57,1723209810000000000,-1,12441571.600004196,139.49433304272026,-0.212938518202356,-2.3532244308768826,0.0,169
