symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,root_low,root_high,pool,shift,flow,delivery_minutes,tip,tip_ts,owner_60,probe_volume,probe_depth,relative_strength,market_direction,market_breadth,episode
BTCUSDT,-1,1755058140000000000,1755058000000000000,1755054000000000000,15.0,119772.8,119784.40000000001,119692.40000000001,6.931034482754641,market,119772.8,119784.40000000001,119692.3,119780.0,-0.12804332470180207,2.3333333333333335,119784.3,1755058140000000000,-1,21.23499999998603,7.681209757140185,-0.5056255646615502,-1.3161290829566803,0.0,132
BTCUSDT,1,1755063780000000000,1755063630000000000,1755055800000000000,15.0,119104.1,119067.9,119261.59999999999,4.350828729279967,market,119067.9,119104.1,119261.7,119093.8,-0.44203411291528233,2.5,119068.0,1755063770000000000,1,107.40799999999581,16.263084142359254,-1.542422051347933,-1.3184501716429244,0.0,132
BTCUSDT,-1,1755093030000000000,1755092940000000000,1754928900000000000,15.0,121121.0,121180.0,120799.1,5.4559322033897315,market,121121.0,121180.0,120799.0,121163.7,-0.05540339054337572,1.5,121179.9,1755093030000000000,-1,152.24699999997392,31.447890952022703,-2.960895789461812,1.2264411454255613,0.75,137
BTCUSDT,1,1755150740000000000,1755150630000000000,1755122400000000000,15.0,122214.4,122173.79999999999,122314.0,2.4532019704431414,market,122173.79999999999,122214.4,122314.1,122203.1,-0.45035793121927076,1.8333333333333333,122173.9,1755150740000000000,1,242.3649999999907,11.471643276079714,-1.592754882547083,-1.0480037394863058,0.0,143
BTCUSDT,1,1755168630000000000,1755168130000000000,1755104400000000000,15.0,121138.2,121054.9,121232.29999999999,1.1296518607441535,market,121054.9,121138.2,121232.4,121118.4,-0.5208660488820823,8.333333333333334,121055.0,1755168620000000000,1,173.84699999995064,14.64443090618766,-0.22790585162761712,-2.246856230814755,0.0,146
BTCUSDT,1,1755188850000000000,1755174790000000000,1755179100000000000,15.0,117451.2,117359.0,117673.4,2.409978308026075,market,117359.0,117451.2,117673.5,117445.2,-0.4898059979711947,234.33333333333334,117359.1,1755188850000000000,-1,376.594000000041,26.768564305855893,0.03603477247786113,-0.5308055165248093,0.0,148
BTCUSDT,-1,1755222220000000000,1755222040000000000,1755201600000000000,15.0,118558.7,118589.1,118500.1,1.9276315789465275,market,118558.7,118589.1,118500.0,118564.9,-0.06402493982421542,3.0,118589.0,1755222120000000000,1,188.6139999999432,7.506829950058495,-0.7127808997637066,-0.5856497398128848,0.0,156
BTCUSDT,-1,1755240250000000000,1755240120000000000,1755233100000000000,15.0,119166.7,119175.1,119150.1,1.9761904761873827,market,119166.7,119175.1,119150.0,119167.8,-0.2061421278657597,2.1666666666666665,119175.0,1755240220000000000,-1,24.682000000029802,2.0979015110765005,-0.38834710287723595,-0.46928024319296513,0.25,158
BTCUSDT,1,1755250180000000000,1755250070000000000,1755244800000000000,15.0,118662.9,118633.59999999999,118700.9,1.2969283276449224,market,118633.59999999999,118662.9,118701.0,118651.9,-0.11852997978385231,1.8333333333333333,118633.7,1755250160000000000,1,88.54299999994691,5.671528337837936,0.9124921583052816,-2.269035593688434,0.0,160
BTCUSDT,1,1755269270000000000,1755269200000000000,1755267300000000000,15.0,117340.3,117279.9,117625.59999999999,4.723509933773959,market,117279.9,117340.3,117625.7,117327.3,-0.40565311461283554,1.1666666666666667,117280.0,1755269270000000000,-1,274.079000000027,29.461318916007297,0.1096556846953457,-0.6675542660893334,0.0,163
BTCUSDT,-1,1755297250000000000,1755297160000000000,1755286200000000000,15.0,117434.0,117437.90000000001,117381.3,13.512820512789515,market,117434.0,117437.90000000001,117381.2,117434.8,-0.5488460871105745,1.5,117437.8,1755297250000000000,1,28.81499999994412,4.819728528365364,-0.3550172532750301,-0.6358246110413563,0.0,166
BTCUSDT,1,1755326330000000000,1755326170000000000,1755316800000000000,15.0,117266.3,117226.7,117337.09999999999,1.7878787878782312,market,117226.7,117266.3,117337.2,117264.1,-0.6188653430802816,2.6666666666666665,117226.8,1755326310000000000,-1,130.10100000025705,9.414469459682294,-0.07525048766816234,-1.3054361190619357,0.0,171
BTCUSDT,-1,1755347490000000000,1755347420000000000,1755343800000000000,15.0,117605.1,117644.1,117499.90000000001,2.697435897435823,market,117605.1,117644.1,117499.8,117634.4,-0.13690834220308704,1.1666666666666667,117644.0,1755347480000000000,1,64.8389999999199,12.261373018686868,-0.9684853161421461,-0.6635073326901977,0.25,175
BTCUSDT,1,1755374900000000000,1755374610000000000,1755359100000000000,15.0,117509.5,117469.4,117557.2,1.1895261845384082,market,117469.4,117509.5,117557.3,117499.7,-0.023439644286481848,4.833333333333333,117469.5,1755374890000000000,1,72.86800000001676,7.471736327701413,-1.3638161348590323,-1.0198414963805011,0.0,180
ETHUSDT,1,1754811870000000000,1754811430000000000,1754757900000000000,15.0,4179.24,4175.7,4190.99,3.3192090395480567,market,4175.7,4179.24,4191.0,4177.86,-0.024147266517734096,7.333333333333333,4175.71,1754811860000000000,-1,16212.891000000061,36.585599295565615,0.27299957841013045,-3.1024880539113386,0.0,101
ETHUSDT,1,1754859860000000000,1754859660000000000,1754857800000000000,15.0,4192.5,4185.219999999999,4206.62,1.9395604395602501,market,4185.219999999999,4192.5,4206.63,4191.72,-0.23814010957211595,3.3333333333333335,4185.23,1754859840000000000,1,5987.470999999903,51.04353011329886,-0.5943269171932068,-3.105670060042015,0.0,106
ETHUSDT,1,1754913050000000000,1754912990000000000,1754860500000000000,15.0,4181.79,4180.599999999999,4184.04,1.8907563025201992,market,4180.599999999999,4181.79,4184.05,4181.45,-0.27466103645451106,1.0,4180.61,1754913050000000000,1,1429.430999999866,8.226142393569523,-0.5116746906098806,-1.4082420088458247,0.0,116
ETHUSDT,1,1754915530000000000,1754915520000000000,1754913600000000000,15.0,4166.11,4164.219999999999,4168.0199999999995,1.0105820105817584,market,4164.219999999999,4166.11,4168.03,4166.0,-0.11789081457465934,0.16666666666666666,4164.23,1754915530000000000,-1,7222.99700000044,9.121218594804702,0.04306719686109228,-1.8470563695644597,0.0,117
ETHUSDT,-1,1754988300000000000,1754988090000000000,1754973900000000000,15.0,4327.98,4329.01,4320.64,7.126213592227737,market,4327.98,4329.01,4320.63,4328.75,-0.5160500590872868,3.5,4329.0,1754988300000000000,1,1452.9230000004172,19.33927605950095,-0.7437340182857433,-1.798042350204516,0.0,124
ETHUSDT,-1,1755001590000000000,1755001580000000000,1754994600000000000,15.0,4305.99,4311.650000000001,4298.01,1.4098939929325947,market,4305.99,4311.650000000001,4298.0,4306.13,-0.449546925153535,0.16666666666666666,4311.64,1755001590000000000,1,8154.944000000134,31.67680370832335,-0.07139504893630688,-0.9117836588682124,0.0,126
ETHUSDT,-1,1755002530000000000,1755001820000000000,1754928900000000000,15.0,4392.99,4405.95,4370.01,1.7731481481481095,market,4392.99,4405.95,4370.0,4397.46,-0.26927644143406393,11.833333333333334,4405.94,1755002510000000000,1,29953.41500000097,81.8121598273604,-2.0845589140210996,-2.7328029369996085,0.0,126
ETHUSDT,-1,1755029370000000000,1755029310000000000,1755023400000000000,15.0,4527.52,4533.66,4519.01,1.3859934853421865,market,4527.52,4533.66,4519.0,4529.07,-0.14801743397129416,1.0,4533.65,1755029340000000000,-1,20330.19299999997,32.35767042442581,-1.108180973010486,-0.22786135752136608,0.5,128
ETHUSDT,-1,1755077010000000000,1755076960000000000,1755072900000000000,15.0,4642.66,4645.01,4638.01,1.978723404254858,market,4642.66,4645.01,4638.0,4642.92,-0.27528939021884374,0.8333333333333334,4645.0,1755076990000000000,-1,5336.565999995917,15.07756329345677,-0.5962643623028655,-0.8800044454434087,0.25,134
ETHUSDT,-1,1755078730000000000,1755078690000000000,1755060300000000000,15.0,4689.7,4695.74,4682.01,1.2731788079469613,market,4689.7,4695.74,4682.0,4690.44,-0.25081951978248507,0.6666666666666666,4695.73,1755078730000000000,-1,11718.142999999225,29.276926029382615,-2.8330219278439612,-0.741120231836504,0.25,134
ETHUSDT,-1,1755108210000000000,1755108090000000000,1755102600000000000,15.0,4746.5,4750.77,4738.79,1.8056206088991213,market,4746.5,4750.77,4738.78,4747.75,-0.4656851023627601,2.0,4750.76,1755108210000000000,-1,8246.971999999136,25.23965026861998,-0.5739355157274599,-0.9795182580597928,0.0,140
ETHUSDT,1,1755110300000000000,1755110270000000000,1755108000000000000,15.0,4693.56,4687.8099999999995,4703.599999999999,1.7460869565212984,market,4687.8099999999995,4693.56,4703.61,4688.01,-0.06394399320390648,0.5,4687.82,1755110300000000000,1,5423.199000000954,33.64184116108021,-0.07257791641347922,-1.1192240195188878,0.0,140
ETHUSDT,1,1755116720000000000,1755116680000000000,1755114300000000000,15.0,4702.23,4701.44,4707.55,6.734177215190966,market,4701.44,4702.23,4707.56,4701.79,-0.07239501531663699,0.6666666666666666,4701.45,1755116720000000000,1,621.4239999987185,12.993834840066484,-0.32534252798673835,-1.0675100704439027,0.0,140
ETHUSDT,-1,1755138990000000000,1755138950000000000,1755135900000000000,15.0,4761.36,4765.58,4748.01,3.1635071090044193,market,4761.36,4765.58,4748.0,4763.15,-0.12063734995827637,0.6666666666666666,4765.57,1755138990000000000,-1,5065.098000001162,36.90122149973896,-0.8456700328664057,-1.0541312482746854,0.0,142
ETHUSDT,1,1755235330000000000,1755235240000000000,1755227700000000000,15.0,4606.78,4603.44,4611.05,1.27844311377253,market,4603.44,4606.78,4611.06,4606.66,-0.43374050162270483,1.5,4603.45,1755235330000000000,1,2818.244999997318,16.519130498961495,-0.11088985660535111,-1.2909965363238076,0.0,157
ETHUSDT,-1,1755239540000000000,1755239500000000000,1755229500000000000,15.0,4653.09,4656.31,4648.0,1.580745341614827,market,4653.09,4656.31,4647.99,4655.56,-0.023757398770842708,0.6666666666666666,4656.3,1755239510000000000,-1,8299.182999998331,17.85910008188193,-0.6106761947588344,-1.4400675221595753,0.0,158
ETHUSDT,-1,1755246730000000000,1755246720000000000,1755241200000000000,15.0,4664.21,4666.01,4661.64,1.4277777777774718,market,4664.21,4666.01,4661.63,4664.99,-0.23266871790379898,0.16666666666666666,4666.0,1755246730000000000,-1,3363.4989999979734,9.369217938300142,-1.2180693967178318,-1.3744574578601538,0.0,160
ETHUSDT,1,1755364630000000000,1755364510000000000,1755362700000000000,15.0,4390.95,4390.21,4394.34,4.581081081082875,market,4390.21,4390.95,4394.35,4390.25,-0.0254061494041443,2.0,4390.22,1755364610000000000,-1,1177.707000002265,9.405709470615946,-0.05501949357135816,-1.276988362290322,0.0,179
SOLUSDT,-1,1754796060000000000,1754796030000000000,1754793000000000000,15.0,185.33,185.51,185.01,1.7777777777781112,market,185.33,185.51,185.0,185.39,-0.43079017961159327,0.5,185.5,1754796040000000000,-1,44335.110000000335,26.978902498246367,-0.5290895148552748,-1.1065678329998947,0.25,98
SOLUSDT,1,1754802580000000000,1754802560000000000,1754799300000000000,15.0,184.16,184.13,184.3,4.666666666666982,market,184.13,184.16,184.31,184.14,-0.02811597485704759,0.3333333333333333,184.14,1754802580000000000,1,6357.2400000002235,9.231103388358814,-0.019598795306958294,-0.8127390809502499,0.0,98
SOLUSDT,1,1754834360000000000,1754834320000000000,1754829000000000000,15.0,178.82,178.77,179.06,4.800000000001819,market,178.77,178.82,179.07,178.8,-0.20375077918055193,0.6666666666666666,178.78,1754834360000000000,-1,4106.88000000082,16.21742534392082,0.3406516838191215,-1.0139903744445635,0.0,103
SOLUSDT,-1,1754835870000000000,1754835840000000000,1754832600000000000,15.0,180.44,180.51,180.28,2.2857142857144597,market,180.44,180.51,180.27,180.47,-0.3943830822529071,0.5,180.5,1754835870000000000,1,9075.439999999478,12.746619374860884,-0.04789369260091103,-1.4925078970791474,0.0,104
SOLUSDT,-1,1754836760000000000,1754836750000000000,1754811000000000000,15.0,181.62,181.70999999999998,181.48,1.555555555556152,market,181.62,181.70999999999998,181.47,181.65,-0.4832357512017019,0.16666666666666666,181.7,1754836760000000000,1,11067.599999999627,12.66380354586443,-0.6454555126905561,-1.087039837205266,0.25,104
SOLUSDT,-1,1754876730000000000,1754875870000000000,1754873100000000000,15.0,183.49,183.82,183.13,1.090909090909185,market,183.49,183.82,183.12,183.78,-0.07606762694048712,14.333333333333334,183.81,1754876380000000000,1,100150.61999998614,37.604229113303056,0.06692704439743791,-1.1690027882701919,0.0,110
SOLUSDT,-1,1754877680000000000,1754877630000000000,1754861400000000000,15.0,184.32,184.57,183.87,1.7999999999999545,market,184.32,184.57,183.86,184.54,-0.1758432800121543,0.8333333333333334,184.56,1754877680000000000,1,17998.469999998808,37.97743055555494,-0.03344386884976047,-1.7574074094233927,0.0,110
SOLUSDT,1,1754894370000000000,1754894200000000000,1754892000000000000,15.0,184.47,184.34,184.8,2.5384615384617235,market,184.34,184.47,184.81,184.45,-0.40913344441974003,2.8333333333333335,184.35,1754894360000000000,1,12374.73999999836,24.93630400607188,-0.7870611194359569,-0.3019358436728297,0.25,113
SOLUSDT,1,1754896980000000000,1754896950000000000,1754882100000000000,15.0,183.73,183.67000000000002,183.79000000000002,1.0000000000009475,market,183.67000000000002,183.73,183.8,183.71,-0.4931607244411912,0.5,183.68,1754896980000000000,1,10233.539999999106,6.5313231372124605,-0.14309738963961682,-1.2308095661430434,0.0,113
SOLUSDT,-1,1754928180000000000,1754928060000000000,1754923500000000000,15.0,180.82,181.12,180.45999999999998,1.2,market,180.82,181.12,180.45,180.88,-0.37549650306180776,2.0,181.11,1754928120000000000,1,75933.5700000003,36.50038712531938,-0.6126801191365687,-1.2505691242929213,0.0,118
SOLUSDT,1,1754942010000000000,1754941940000000000,1754696700000000000,15.0,175.72,175.44,176.5,2.7857142857142785,market,175.44,175.72,176.51,175.52,-0.05760782146973048,1.1666666666666667,175.45,1754942010000000000,-1,21610.259999997914,60.32324152060109,-0.34225844901190516,-2.7558769478414202,0.0,119
SOLUSDT,1,1754951120000000000,1754951030000000000,1754626500000000000,15.0,173.59,173.49,173.75,1.600000000000057,market,173.49,173.59,173.76,173.56,-0.15137316773253445,1.5,173.5,1754951060000000000,-1,30195.509999997914,14.977821303069929,-0.48242497428702924,-0.3716256772947759,0.0,119
SOLUSDT,1,1754989950000000000,1754989550000000000,1754986500000000000,15.0,174.61,174.51000000000002,175.22,6.100000000000199,market,174.51000000000002,174.61,175.23,174.54,-0.13751147842127848,6.666666666666667,174.52,1754989880000000000,-1,18033.840000011027,40.66204684725843,-0.34690600247526326,-1.7759346671871512,0.0,124
SOLUSDT,-1,1755002420000000000,1755001840000000000,1754966700000000000,15.0,177.57,178.14999999999998,176.67999999999998,1.5344827586207572,market,177.57,178.14999999999998,176.67,177.97,-0.011187348550664099,9.666666666666666,178.14,1755001980000000000,1,735819.5700000077,82.78425409697579,-0.2645578110635225,-2.7982040454506345,0.0,126
SOLUSDT,-1,1755003030000000000,1755003010000000000,1754938800000000000,15.0,178.43,178.57,178.29,1.000000000000203,market,178.43,178.57,178.28,178.45,-0.5458358661795201,0.3333333333333333,178.56,1755003030000000000,1,29676.759999997914,15.692428403295473,-0.10457505678021461,-1.0545786169825324,0.0,126
SOLUSDT,-1,1755018280000000000,1755018230000000000,1754893800000000000,15.0,185.74,185.88,185.57,1.2142857142859462,market,185.74,185.88,185.56,185.77,-0.06204237727935959,0.8333333333333334,185.87,1755018270000000000,-1,43280.739999994636,16.689996769678167,-0.12541473003063253,-0.4115039712528987,0.0,128
SOLUSDT,-1,1755045440000000000,1755045260000000000,1755036000000000000,15.0,194.01,194.1,193.79999999999998,2.3333333333333335,market,194.01,194.1,193.79,194.03,-0.350793672854636,3.0,194.09,1755045440000000000,-1,30939.069999992847,15.463120457708953,-1.79858821929338,-0.4936929441295779,0.5,130
SOLUSDT,-1,1755058820000000000,1755058690000000000,1755054900000000000,15.0,199.95,200.16,199.6,1.6666666666665764,market,199.95,200.16,199.59,200.03,-0.3476097158885527,2.1666666666666665,200.15,1755058820000000000,-1,25330.87999999523,28.007001750437727,-0.9781486665728931,-0.7251496415364069,0.0,132
SOLUSDT,-1,1755135280000000000,1755135220000000000,1755132300000000000,15.0,204.14,204.26999999999998,204.01,1.0,market,204.14,204.26999999999998,204.0,204.21,-0.09806097433612165,1.0,204.26,1755135250000000000,-1,23177.62000000477,12.736357401782646,-1.134206169917633,-1.107424442549559,0.0,141
SOLUSDT,-1,1755139510000000000,1755139440000000000,1755092700000000000,15.0,205.26,205.37,205.07999999999998,1.6363636363634955,market,205.26,205.37,205.07,205.3,-0.2765561565591486,1.1666666666666667,205.36,1755139510000000000,-1,28861.009999990463,14.128422488552104,-1.2401065779268634,-1.2800279088797024,0.0,142
SOLUSDT,1,1755174800000000000,1755174640000000000,1755117000000000000,15.0,198.09,197.99,199.85000000000002,17.600000000001195,market,197.99,198.09,199.86,198.05,-0.21907672461045533,2.6666666666666665,198.0,1755174800000000000,1,103315.21999999881,93.89671361502415,0.18787996879674607,-3.7473119323592132,0.0,148
SOLUSDT,-1,1755229140000000000,1755229030000000000,1755201600000000000,15.0,195.31,195.45,195.12,1.3571428571429731,market,195.31,195.45,195.11,195.36,-0.22924528191152013,1.8333333333333333,195.44,1755229080000000000,1,34079.48000001907,16.89621627156746,-0.8864463576787431,-1.0098658805801395,0.0,156
SOLUSDT,1,1755249610000000000,1755249540000000000,1755244800000000000,15.0,195.97,195.8,196.14000000000001,1.0000000000001672,market,195.8,195.97,196.15,195.93,-0.21358324423712238,1.1666666666666667,195.81,1755249590000000000,-1,13954.840000003576,17.349594325662263,-0.31311336715334503,-1.380235443606557,0.0,160
SOLUSDT,1,1755260500000000000,1755260410000000000,1755252000000000000,15.0,192.89,192.55,193.58,2.0294117647061087,market,192.55,192.89,193.59,192.86,-0.08280767042681968,1.5,192.56,1755260480000000000,-1,58762.310000002384,53.39830991756966,-0.40270926317742717,-1.5795303371661855,0.0,163
SOLUSDT,-1,1755329600000000000,1755329350000000000,1755315000000000000,15.0,188.75,189.108,188.26,1.3687150837988924,market,188.75,189.108,188.25,188.85,-0.15405847584963372,4.166666666666667,189.098,1755329580000000000,1,65046.340000003576,44.92715231788149,-1.7655352598577596,-0.7148851884408844,0.0,172
SOLUSDT,1,1755337820000000000,1755337660000000000,1755333900000000000,15.0,187.07,186.88,187.54000000000002,2.473684210526489,market,186.88,187.07,187.55,186.99,-0.16045579890110478,2.6666666666666665,186.89,1755337800000000000,1,29562.160000026226,35.28091088897338,0.005470019290829908,-1.719027849744232,0.0,172
SOLUSDT,-1,1755354540000000000,1755354500000000000,1755351000000000000,15.0,188.89,189.14999999999998,188.42,1.8076923076923666,market,188.89,189.14999999999998,188.41,188.99,-0.16117864763956727,0.6666666666666666,189.14,1755354540000000000,-1,28862.569999992847,38.646831489225995,-1.3772891668375438,-1.1176573468843773,0.0,177
SOLUSDT,-1,1755388480000000000,1755388090000000000,1755330300000000000,15.0,189.8,190.01,189.54,1.2380952380954509,market,189.8,190.01,189.53,189.83,-0.3723592870968694,6.5,190.0,1755388440000000000,-1,36232.639999985695,24.762908324552097,-1.7023489282059094,-1.299697521880826,0.0,183
XRPUSDT,-1,1754795190000000000,1754795120000000000,1754793000000000000,15.0,3.2483,3.2489000000000003,3.2474000000000003,1.4999999999985196,market,3.2483,3.2489000000000003,3.2473,3.2484,-0.15719543001435862,1.1666666666666667,3.2488,1754795190000000000,1,112306.70000000298,4.617800080042043,-0.031926772634929934,-1.0029142278153782,0.0,97
XRPUSDT,-1,1754801410000000000,1754801300000000000,1754772300000000000,15.0,3.2762,3.2776,3.2747,1.071428571428073,market,3.2762,3.2776,3.2746,3.2767,-0.020158927667400427,1.8333333333333333,3.2775,1754801360000000000,1,537087.1000000089,8.851718454306523,-1.0914766223224954,-0.04576873937202457,0.5,98
XRPUSDT,1,1754806820000000000,1754806740000000000,1754803800000000000,15.0,3.2407,3.2386,3.2443999999999997,1.7619047619046813,market,3.2386,3.2407,3.2445,3.2396,-0.01842469278925874,1.3333333333333333,3.2387,1754806810000000000,-1,509593.2999999821,17.897367852623834,-0.1066456552664008,-1.3303300800781694,0.0,100
XRPUSDT,1,1754811800000000000,1754811460000000000,1754667900000000000,15.0,3.1828,3.1633999999999998,3.2049,1.1391752577319543,market,3.1633999999999998,3.1828,3.205,3.1813,-0.02213207840246844,5.666666666666667,3.1635,1754811610000000000,-1,22716045.50000006,130.38833731305797,-1.6292932270183802,-2.662440127382627,0.0,101
XRPUSDT,-1,1754852170000000000,1754851900000000000,1754838000000000000,15.0,3.2053,3.2070000000000003,3.2034000000000002,1.1176470588229608,market,3.2053,3.2070000000000003,3.2033,3.2064,-0.03531213152732997,4.5,3.2069,1754851980000000000,1,515811.39999997616,11.231397997067507,-0.4011005214931593,-0.2038649981815876,0.0,104
XRPUSDT,-1,1754875940000000000,1754875880000000000,1754820000000000000,15.0,3.2241,3.2265,3.2187,2.2499999999997686,market,3.2241,3.2265,3.2186,3.2245,-0.5684855254084054,1.0,3.2264,1754875940000000000,1,578016.2999999523,24.19279799013687,0.14948256861813314,-1.7560285926077086,0.0,110
XRPUSDT,-1,1754889460000000000,1754889250000000000,1754802000000000000,15.0,3.2801,3.2815000000000003,3.2776,1.785714285713878,market,3.2801,3.2815000000000003,3.2775,3.2807,-0.36080822180666633,3.5,3.2814,1754889420000000000,-1,516947.2000000477,11.889881406055416,-0.5699732019917798,-0.5651634019753902,0.25,112
XRPUSDT,-1,1754900570000000000,1754900530000000000,1754766900000000000,15.0,3.2965,3.2991,3.293,1.3461538461537017,market,3.2965,3.2991,3.2929,3.2969,-0.16214437685260982,0.6666666666666666,3.299,1754900570000000000,-1,791269.5,18.50447444259061,-3.3918336444122312,-2.2531884368651713,0.0,113
XRPUSDT,-1,1754965570000000000,1754965510000000000,1754946900000000000,15.0,3.1713,3.1724,3.1699,1.2727272727270158,market,3.1713,3.1724,3.1698,3.1715,-0.11962307061757375,1.0,3.1723,1754965560000000000,1,323795.40000009537,7.883202472172128,-0.11646974322298764,-0.5549160322555134,0.0,120
XRPUSDT,1,1754989890000000000,1754989640000000000,1754986500000000000,15.0,3.1323,3.1304,3.138,3.0,market,3.1304,3.1323,3.1381,3.1314,-0.315900153506474,4.166666666666667,3.1305,1754989880000000000,-1,341287.89999985695,24.263320882418835,-0.4107335869552924,-1.779867546819284,0.0,124
XRPUSDT,-1,1755002490000000000,1755001810000000000,1754966700000000000,15.0,3.191,3.1959000000000004,3.1743,3.4081632653056673,market,3.191,3.1959000000000004,3.1742,3.195,-0.003477394116762192,11.333333333333334,3.1958,1755001930000000000,1,26050254.00000024,67.69037919147692,0.38881287877959725,-2.8097628032649267,0.0,126
XRPUSDT,-1,1755010320000000000,1755010260000000000,1755003600000000000,15.0,3.2071,3.2099,3.2015000000000002,1.9999999999998415,market,3.2071,3.2099,3.2014,3.2085,-0.21922753797594965,1.0,3.2098,1755010320000000000,-1,383156.7000000477,26.191886751270502,-0.19504285426767143,-0.7540539066354196,0.0,128
XRPUSDT,-1,1755073250000000000,1755073140000000000,1755059400000000000,15.0,3.265,3.2661000000000002,3.2569000000000004,7.363636363635483,market,3.265,3.2661000000000002,3.2568,3.2652,-0.1514738160355226,1.8333333333333333,3.266,1755073250000000000,-1,377693.0,28.17764165390467,-1.6305808349807513,0.09572573206764998,0.5,134
XRPUSDT,-1,1755081590000000000,1755081490000000000,1755076500000000000,15.0,3.298,3.2997,3.2935000000000003,2.6470588235291967,market,3.298,3.2997,3.2934,3.2983,-0.35933421802072824,1.6666666666666667,3.2996,1755081590000000000,-1,288538.90000009537,18.799272286233357,-0.7679789621429293,-0.11903947945479235,0.25,134
XRPUSDT,-1,1755091660000000000,1755091480000000000,1755030600000000000,15.0,3.3268,3.3367,3.3061000000000003,2.0909090909090584,market,3.3268,3.3367,3.306,3.3274,-0.6014413615420768,3.0,3.3366,1755091660000000000,-1,4182739.5999999046,91.98028135144806,-3.0829277023667716,-1.33485888610337,0.0,135
XRPUSDT,-1,1755125300000000000,1755124890000000000,1755115200000000000,15.0,3.2893,3.2907,3.2848,3.2142857142848533,market,3.2893,3.2907,3.2847,3.29,-0.0879716478413857,6.833333333333333,3.2906,1755125280000000000,-1,339670.80000019073,17.936947070805388,0.12816363990019175,-1.8259234623742095,0.0,140
XRPUSDT,-1,1755131550000000000,1755131450000000000,1755126000000000000,15.0,3.3018,3.3047000000000004,3.2945,2.517241379309996,market,3.3018,3.3047000000000004,3.2944,3.3022,-0.19751753360133176,1.6666666666666667,3.3046,1755131540000000000,-1,976867.2000002861,30.89224059603916,-0.46056380677279574,-1.5638981242239152,0.0,140
