scenario_id,family,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
LRB-1708986960000000000-000102,SRR,LONG,1708987140000000000,2024-02-26,22,1708987200000000000,54557.2,54546.4,54526.899999999994,54806.3,OPPOSING_INTERNAL_LIQUIDITY,54540.9,46.655000000000655,23.275,74546.33252469,2236.3899757407003,96.08368732000369,1.9061831941359184,0.0007,54546.55023415682,1708987200000000000,1359,54526.8,1708987320000000000,2024-02-26,22,2.0,-2236.76425869,-0.00036208035287354216,-1.000167360323271,STOP,
LRB-1708989000000000000-000105,SRR,LONG,1708989060000000000,2024-02-26,23,1708989120000000000,54616.3,54614.9,54577.6,54766.8,OPPOSING_INTERNAL_LIQUIDITY,54595.9,40.36499999999978,19.034,72309.568266,2169.28704798,113.96392956000012,0.6592683342008251,0.0007,54615.01879268678,1708989120000000000,1391,54577.487144058,1708989180000000000,2024-02-26,23,1.0,-2169.2365106,-0.0006872038032476727,-0.9999767032306551,STOP,
LRB-1708990920000000000-000109,SRR,LONG,1708991040000000000,2024-02-26,23,1708991100000000000,54506.2,54501.0,54482.2,54636.700000000004,OPPOSING_INTERNAL_LIQUIDITY,54485.3,27.964999999999417,22.073,70140.3317554,2104.209952662,95.32541396000177,0.6200194422947565,0.0007,54501.13385131156,1708991100000000000,1424,54482.1,1708991580000000000,2024-02-26,23,8.0,-2104.04504456,-0.0003492377124390023,-0.9999216294449176,STOP,
LRB-1708992780000000000-000113,SRR,SHORT,1708992840000000000,2024-02-27,0,1708992900000000000,54640.7,54650.2,54683.299999999996,54479.0,OPPOSING_INTERNAL_LIQUIDITY,54676.3,30.030000000001017,18.583,68036.28671084,2041.0886013251998,109.8358516800034,0.8613722983241693,0.0007,54650.05458214498,1708992900000000000,1454,54683.4,1708992960000000000,2024-02-27,0,1.0,-2041.87841055,-0.0006101625718397391,-1.0003869548947004,STOP,
LRB-1708993140000000000-000114,SRR,LONG,1708993200000000000,2024-02-27,0,1708993260000000000,54524.5,54538.8,54507.299999999996,54692.4,OPPOSING_INTERNAL_LIQUIDITY,54511.6,36.33000000000102,18.325,65994.40830029,1979.8322490087,108.03866552000567,0.7121354158687919,0.0007,54538.899999999994,1708993260000000000,1460,54507.199285129595,1708993380000000000,2024-02-27,0,2.0,-1979.70443858,-0.0005812496194532651,-0.9999354438090581,STOP,
LRB-1709006040000000000-000127,SRR,LONG,1709006100000000000,2024-02-27,3,1709006160000000000,56040.6,55977.8,55807.7,56646.0,OPPOSING_INTERNAL_LIQUIDITY,55950.0,78.95499999999956,7.726,64014.70386171,1920.4411158512999,248.56623852000624,2.370246834437161,0.0007,55977.9,1709006160000000000,1675,55807.6,1709006340000000000,2024-02-27,3,3.0,-1920.2961411,-0.0030422720395013553,-0.9999245096607737,STOP,
LRB-1709009160000000000-000130,SRR,LONG,1709009280000000000,2024-02-27,4,1709009340000000000,55976.3,55939.1,55936.3,56175.100000000006,OPPOSING_INTERNAL_LIQUIDITY,55957.7,56.51499999999978,22.903,62094.40772061,1862.8322316182998,81.3339651599985,1.9342480068508063,0.0007,55939.2,1709009340000000000,1728,55936.2,1709009400000000000,2024-02-27,4,1.0,-1862.30660034,-5.3629655054058696e-05,-0.9997178321969213,STOP,
LRB-1709014020000000000-000136,SRR,SHORT,1709014200000000000,2024-02-27,6,1709014260000000000,56265.5,56299.9,56325.100000000006,56103.5,OPPOSING_INTERNAL_LIQUIDITY,56277.5,48.524999999999636,17.338,60232.10112027,1806.9630336081,104.21948739999343,1.127597371007688,0.0007,56299.8,1709014260000000000,1810,56325.2,1709015100000000000,2024-02-27,6,14.0,-1807.269775,-0.0004511561319932607,-1.0001697552114763,STOP,
LRB-1709016180000000000-000139,SRR,SHORT,1709016360000000000,2024-02-27,6,1709016420000000000,56474.4,56455.3,56493.0,56258.6,OPPOSING_INTERNAL_LIQUIDITY,56487.2,50.02999999999993,14.985,58424.83134527,1752.7449403581,116.96621167999466,1.0054208673676155,0.0007,56455.2,1709016420000000000,1846,56258.700000000004,1709017440000000000,2024-02-27,7,17.0,1762.24004595,0.0034806359733025962,1.0054172774219847,OTHER_EXIT,
LRB-1709021580000000000-000146,SRR,SHORT,1709021760000000000,2024-02-27,8,1709021820000000000,56318.2,56319.9,56368.6,56051.7,OPPOSING_INTERNAL_LIQUIDITY,56323.8,44.80999999999985,14.132,60187.07139122,1805.6121417366,127.76673935999544,1.4819183846158939,0.0007,56319.8,1709021820000000000,1936,56368.700000000004,1709021940000000000,2024-02-27,8,2.0,-1805.8145174,-0.0008682559242043021,-1.0001120814701685,STOP,
LRB-1709022300000000000-000147,SRR,SHORT,1709022420000000000,2024-02-27,8,1709022480000000000,56399.9,56435.4,56440.1,56247.100000000006,OPPOSING_INTERNAL_LIQUIDITY,56410.9,38.295000000000435,20.881,58381.25687382,1751.4377062146,83.87642451999987,1.302180566530461,0.0007,56435.299999999996,1709022480000000000,1947,56440.2,1709022540000000000,2024-02-27,8,1.0,-1752.18422085,-8.682508997031035e-05,-1.00042622962424,STOP,
LRB-1709031240000000000-000160,SRR,SHORT,1709031300000000000,2024-02-27,10,1709031360000000000,56628.3,56615.0,56677.299999999996,56406.1,OPPOSING_INTERNAL_LIQUIDITY,56666.7,56.46000000000131,11.978,56629.07265297,1698.8721795891,141.8214217600005,0.9137211317715748,0.0007,56614.899999999994,1709031360000000000,2095,56406.2,1709034360000000000,2024-02-27,11,50.0,1552.17188494,0.003686308727914332,0.9136484213399846,TARGET,
LRB-1709037180000000000-000166,SRR,SHORT,1709037300000000000,2024-02-27,12,1709037360000000000,57127.1,57178.8,57208.1,56628.1,OPPOSING_INTERNAL_LIQUIDITY,57164.0,102.65500000000065,15.927,58181.24453791,1745.4373361373,109.58323867999526,4.296598418440033,0.0007,57178.700000000004,1709037360000000000,2195,57208.2,1709037420000000000,2024-02-27,12,1.0,-1745.13460941,-0.0005159263851747717,-0.9998265611024627,STOP,
LRB-1709037840000000000-000167,SRR,SHORT,1709037960000000000,2024-02-27,12,1709038020000000000,57340.0,57347.3,57390.8,56831.299999999996,OPPOSING_INTERNAL_LIQUIDITY,57350.0,135.18999999999977,13.65,56436.1099285,1693.083297855,124.03188063999438,3.5142172943836756,0.0007,57347.2,1709038020000000000,2206,57390.899999999994,1709038080000000000,2024-02-27,12,1.0,-1692.8275455,-0.0007620249986049378,-0.9998489428397741,STOP,
LRB-1709042940000000000-000173,SRR,LONG,1709043060000000000,2024-02-27,14,1709043120000000000,56856.0,56846.8,56782.4,57250.0,OPPOSING_INTERNAL_LIQUIDITY,56829.6,82.54499999999935,11.393,54743.282383,1642.2984714899999,144.1440374800051,2.2417315738420354,0.0007,56846.899999999994,1709043120000000000,2291,56782.3,1709043300000000000,2024-02-27,14,3.0,-1642.19203292,-0.0011363856252494203,-0.9999351892656252,STOP,
LRB-1709045220000000000-000178,SRR,LONG,1709045340000000000,2024-02-27,14,1709045400000000000,56790.0,56771.4,56658.1,57399.299999999996,OPPOSING_INTERNAL_LIQUIDITY,56780.5,124.72499999999964,8.259,53101.09035008,1593.0327105023998,192.8786654000057,2.8400264428622757,0.0007,56771.5,1709045400000000000,2329,56658.0,1709049360000000000,2024-02-27,15,66.0,-1593.16646835,-0.00199924257770184,-1.0000839642819124,STOP,
LRB-1709051220000000000-000181,SRR,SHORT,1709051280000000000,2024-02-27,16,1709051340000000000,56957.4,56912.7,57087.0,56231.0,OPPOSING_INTERNAL_LIQUIDITY,56985.8,131.13500000000022,6.076,51507.92388173,1545.2377164518998,254.29058356000246,2.3685478304700114,0.0007,56912.6,1709051340000000000,2428,57087.100000000006,1709051640000000000,2024-02-27,16,5.0,-1545.12552404,-0.003066104869572068,-0.9999273947233457,STOP,
LRB-1709051640000000000-000182,SRR,SHORT,1709051700000000000,2024-02-27,16,1709051760000000000,57006.8,56986.2,57121.6,56420.700000000004,OPPOSING_INTERNAL_LIQUIDITY,57076.5,101.80499999999992,6.954,49962.79835769,1498.8839507307,215.51989108000026,2.254618669140056,0.0007,56986.1,1709051760000000000,2435,57121.7,1709052360000000000,2024-02-27,16,10.0,-1498.41634884,-0.0023795276391961996,-0.9996880332927228,STOP,
LRB-1709054460000000000-000185,SRR,SHORT,1709054520000000000,2024-02-27,17,1709054580000000000,57216.0,57197.8,57260.4,57001.2,OPPOSING_INTERNAL_LIQUIDITY,57250.0,57.780000000000655,10.171,48464.38200885,1453.9314602655,142.9431556800002,0.8147343567866984,0.0007,57197.7,1709054580000000000,2482,57001.299999999996,1709055300000000000,2024-02-27,17,12.0,1184.5217797,0.0034337045021041314,0.8147026266861964,TARGET,
LRB-1709055660000000000-000187,SRR,LONG,1709055720000000000,2024-02-27,17,1709055780000000000,56908.8,56905.0,56683.9,57247.4,OPPOSING_INTERNAL_LIQUIDITY,56700.0,76.33000000000138,4.951,49648.90378855,1489.4671136565,300.81862551999694,0.8719317813070904,0.0007,56905.100000000006,1709055780000000000,2502,57057.100000000006,1709061180000000000,2024-02-27,19,90.0,357.59320346,0.0026711138368968683,0.24008130168254785,TIMEOUT,TIMEOUT
LRB-1709066160000000000-000195,SRR,LONG,1709066220000000000,2024-02-27,20,1709066280000000000,57044.2,57039.5,57016.3,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,57045.0,65.92999999999957,14.534,50006.49699201,1500.1949097602999,103.21347792000351,0.8257537844627119,0.0007,57039.6,1709066280000000000,2677,57016.2,1709066340000000000,2024-02-27,20,1.0,-1500.47649804,-0.0004102413060400398,-1.0001877011299454,STOP,
LRB-1709066520000000000-000196,SRR,LONG,1709066580000000000,2024-02-27,20,1709066640000000000,56898.2,56912.4,56844.700000000004,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,56862.4,65.90499999999993,9.865,48506.02049397,1455.1806148191,147.5023893200031,1.4400979603060138,0.0007,56912.5,1709066640000000000,2683,56844.6,1709067300000000000,2024-02-27,20,11.0,-1455.38315405,-0.0011930595211948423,-1.0001391849429806,STOP,
LRB-1709079420000000000-000209,SRR,LONG,1709079480000000000,2024-02-28,0,1709079540000000000,56942.8,56949.1,56901.7,57116.700000000004,OPPOSING_INTERNAL_LIQUIDITY,56907.5,33.409999999999854,11.09,47050.63733992,1411.5191201976,127.26837903999738,0.6879473177896172,0.0007,56949.2,1709079540000000000,2898,57116.6,1709080140000000000,2024-02-28,0,10.0,970.9731946,0.0029394618361627814,0.6878923428710427,OTHER_EXIT,
LRB-1709087700000000000-000221,SRR,SHORT,1709087760000000000,2024-02-28,2,1709087820000000000,56964.3,56985.8,57002.1,56784.700000000004,OPPOSING_INTERNAL_LIQUIDITY,56989.7,26.029999999999927,14.964,48021.61053452,1440.6483160356,96.27391767999642,1.2595379197412788,0.0007,56985.7,1709087820000000000,3036,57002.2,1709087880000000000,2024-02-28,2,1.0,-1440.90645492,-0.0002895463247797255,-1.0001791824427424,STOP,
LRB-1709108580000000000-000248,SRR,SHORT,1709108640000000000,2024-02-28,8,1709108700000000000,58626.6,58696.0,58858.899999999994,58226.899999999994,OPPOSING_INTERNAL_LIQUIDITY,58823.0,132.17500000000035,5.695,46580.7040796,1397.421122388,245.36241180000343,1.577478665784753,0.0007,58695.9,1709108700000000000,3384,58859.0,1709109720000000000,2024-02-28,8,17.0,-1397.48710885,-0.0027787290083293474,-1.0000472201693125,STOP,
LRB-1709123460000000000-000264,SRR,SHORT,1709123520000000000,2024-02-28,12,1709123580000000000,59300.0,59330.0,59374.8,59114.8,OPPOSING_INTERNAL_LIQUIDITY,59347.1,75.48499999999949,10.578,45183.21697075,1355.4965091225,128.132187160005,1.0308778998289592,0.0007,59329.9,1709123580000000000,3632,59374.899999999994,1709123640000000000,2024-02-28,12,1.0,-1354.97156208,-0.0007584708553358884,-0.9996127271158819,STOP,
LRB-1709123820000000000-000265,SRR,SHORT,1709123880000000000,2024-02-28,12,1709123940000000000,59415.3,59440.0,59474.899999999994,59130.3,OPPOSING_INTERNAL_LIQUIDITY,59450.0,73.4550000000003,11.112,43828.24540867,1314.8473622601,118.31681348000102,1.914358435948601,0.0007,59439.9,1709123940000000000,3638,59475.00000000001,1709124180000000000,2024-02-28,12,4.0,-1314.99885816,-0.0005905124335674492,-1.0001152193815408,STOP,
LRB-1709128800000000000-000269,SRR,SHORT,1709128860000000000,2024-02-28,14,1709128920000000000,60513.9,60590.9,60648.0,60248.0,OPPOSING_INTERNAL_LIQUIDITY,60625.0,100.06000000000022,8.97,42513.24655051,1275.3973965152998,142.17203336000097,1.8154960852703084,0.0007,60590.8,1709128920000000000,3721,60648.1,1709128980000000000,2024-02-28,14,1.0,-1275.2400531,-0.000945688124269619,-0.9998766318515864,STOP,
LRB-1709131500000000000-000271,SRR,SHORT,1709131560000000000,2024-02-28,14,1709131620000000000,60331.6,60334.7,60452.4,59814.8,OPPOSING_INTERNAL_LIQUIDITY,60397.3,152.894999999999,6.109,41238.00649741,1237.1401949223,202.48259211999914,2.1512730819933563,0.0007,60334.59999999999,1709131620000000000,3766,60452.5,1709131800000000000,2024-02-28,14,3.0,-1236.77297573,-0.00195410262105009,-0.9997031709148186,STOP,
LRB-1709139540000000000-000281,SRR,SHORT,1709139660000000000,2024-02-28,17,1709139720000000000,62330.0,62310.8,62683.299999999996,61660.8,OPPOSING_INTERNAL_LIQUIDITY,62500.0,137.74000000000052,2.607,40001.23352168,1200.0370056503998,460.2150834400025,1.2233842398027355,0.0007,62310.700000000004,1709139720000000000,3901,62683.399999999994,1709139840000000000,2024-02-28,17,2.0,-1199.73063309,-0.005981316210538315,-0.9997446974060323,STOP,
LRB-1709143860000000000-000286,SRR,LONG,1709143980000000000,2024-02-28,18,1709144040000000000,60839.7,60590.3,60508.8,61721.100000000006,OPPOSING_INTERNAL_LIQUIDITY,60800.0,277.7049999999999,6.991,38801.50288859,1164.0450866577,166.48575852000042,6.27670516258878,0.0007,60590.4,1709144040000000000,3973,60508.700000000004,1709144340000000000,2024-02-28,18,5.0,-1163.78736567,-0.00134839842615327,-0.9997785987925606,STOP,
LRB-1709150460000000000-000295,SRR,SHORT,1709150520000000000,2024-02-28,20,1709150580000000000,61107.3,61125.1,61179.100000000006,60674.5,OPPOSING_INTERNAL_LIQUIDITY,61157.6,146.2050000000003,8.076,37637.71552292,1129.1314656876,139.80933748000362,2.6117016687259755,0.0007,61124.99999999999,1709150580000000000,4082,60674.59999999999,1709150820000000000,2024-02-28,20,4.0,2948.87290128,0.007368507157464238,2.6116293725675632,TARGET,
LRB-1709151780000000000-000297,SRR,LONG,1709151960000000000,2024-02-28,20,1709152020000000000,60241.3,60224.9,60129.2,60997.299999999996,OPPOSING_INTERNAL_LIQUIDITY,60187.6,190.775,6.76,40586.5884242,1217.597652726,180.10989660000388,3.816250372551636,0.0007,60224.99999999999,1709152020000000000,4106,60129.100000000006,1709152080000000000,2024-02-28,20,1.0,-1217.7996012,-0.0015923619759234025,-1.0001658581334714,STOP,
LRB-1709159400000000000-000307,SRR,SHORT,1709159460000000000,2024-02-28,22,1709159520000000000,61314.3,61301.1,61437.299999999996,60985.7,OPPOSING_INTERNAL_LIQUIDITY,61400.0,83.67999999999992,5.312,39368.788823,1181.06366469,222.3112760800003,1.0327827002233505,0.0007,61300.99999999999,1709159520000000000,4231,61437.40000000001,1709160840000000000,2024-02-28,22,22.0,-1180.94726656,-0.0022250860507987804,-0.9999014463542651,STOP,
LRB-1709163660000000000-000313,SRR,SHORT,1709163720000000000,2024-02-28,23,1709163780000000000,62499.4,62548.3,62666.899999999994,62135.7,OPPOSING_INTERNAL_LIQUIDITY,62643.6,132.27000000000007,5.549,38187.84155644,1145.6352466931999,206.43222711999772,1.574953700475338,0.0007,62548.19999999999,1709163780000000000,4302,62135.80000000001,1709165100000000000,2024-02-29,0,22.0,1804.0975388,0.006593315235290219,1.574757361915503,OTHER_EXIT,
LRB-1709166060000000000-000316,SRR,LONG,1709166180000000000,2024-02-29,0,1709166240000000000,61799.3,61851.9,61582.0,62463.9,OPPOSING_INTERNAL_LIQUIDITY,61650.1,146.9550000000003,3.365,39991.93909524,1199.7581728572,356.4601605199969,1.4721952075498785,0.0007,61852.0,1709166240000000000,4343,61581.9,1709166840000000000,2024-02-29,0,10.0,-1199.63505145,-0.004366875767962209,-0.9998973781467088,STOP,
LRB-1709167200000000000-000318,SRR,SHORT,1709167260000000000,2024-02-29,0,1709167320000000000,61826.2,61869.5,62050.200000000004,61523.5,OPPOSING_INTERNAL_LIQUIDITY,61990.0,114.82999999999848,4.348,38792.30404379,1163.7691213137,267.63018047999867,0.9693409746790054,0.0007,61869.40000000001,1709167320000000000,4361,61523.6,1709167800000000000,2024-02-29,0,8.0,1127.9794652,0.005589192718856335,0.9692467728708084,TARGET,
LRB-1709168580000000000-000320,SRR,LONG,1709168640000000000,2024-02-29,1,1709168700000000000,61531.0,61491.8,61232.899999999994,61821.100000000006,OPPOSING_INTERNAL_LIQUIDITY,61269.6,117.64499999999971,3.471,39920.28350899,1197.6085052697001,345.01888187999947,0.7036744443581988,0.0007,61491.9,1709168700000000000,4384,61232.8,1709169120000000000,2024-02-29,1,7.0,-1197.52030359,-0.004213563087170807,-0.9999263518258996,STOP,
LRB-1709169120000000000-000321,SRR,LONG,1709169240000000000,2024-02-29,1,1709169300000000000,61250.4,61191.6,61148.8,61570.5,OPPOSING_INTERNAL_LIQUIDITY,61242.3,110.21000000000058,9.029,38722.7632054,1161.682896162,128.6550682400005,2.275592668093402,0.0007,61191.7,1709169300000000000,4394,61148.700000000004,1709170020000000000,2024-02-29,1,12.0,-1161.47503012,-0.0007027096812148171,-0.9998210647305846,STOP,
LRB-1709170020000000000-000322,SRR,LONG,1709170080000000000,2024-02-29,1,1709170140000000000,61220.9,61220.1,61097.799999999996,61504.8,OPPOSING_INTERNAL_LIQUIDITY,61154.0,92.77000000000007,5.413,37561.28817528,1126.8386452584,208.14411488000295,0.9541109058716114,0.0007,61220.19999999999,1709170140000000000,4408,61504.700000000004,1709170500000000000,2024-02-29,1,6.0,1074.98158141,0.004647158944270267,0.9539800449100604,TARGET,
LRB-1709175600000000000-000328,SRR,SHORT,1709175660000000000,2024-02-29,3,1709175720000000000,61755.2,61739.5,61847.399999999994,61460.5,OPPOSING_INTERNAL_LIQUIDITY,61839.5,67.62000000000043,5.955,38636.26975669,1159.0880927007,194.62043671999902,0.9894130505782218,0.0007,61739.399999999994,1709175720000000000,4501,61460.600000000006,1709176920000000000,2024-02-29,3,20.0,1146.6948,0.004515754931210676,0.9893077214935205,OTHER_EXIT,
LRB-1709177280000000000-000330,SRR,LONG,1709177340000000000,2024-02-29,3,1709177400000000000,61408.9,61424.7,61335.2,61724.899999999994,OPPOSING_INTERNAL_LIQUIDITY,61359.6,61.53500000000058,6.794,39782.96455669,1193.4889367007,175.6547140399988,1.2171337454189843,0.0007,61424.8,1709177400000000000,4529,61335.100000000006,1709177460000000000,2024-02-29,3,1.0,-1193.24333242,-0.0014603222151313002,-0.9997942131902965,STOP,
LRB-1709178240000000000-000331,SRR,SHORT,1709178300000000000,2024-02-29,3,1709178360000000000,61511.4,61509.9,61529.5,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61510.6,66.09499999999971,10.93,38589.72122427,1157.6916367280999,105.91517131999893,2.1130407212752425,0.0007,61509.799999999996,1709178360000000000,4545,61529.6,1709178420000000000,2024-02-29,3,1.0,-1157.7884494,-0.0003218999248900649,-1.0000836256122345,STOP,
LRB-1709178600000000000-000332,SRR,SHORT,1709178720000000000,2024-02-29,3,1709178780000000000,61533.6,61564.3,61586.1,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61542.2,56.02999999999847,10.379,37431.93277487,1122.9579832461,108.18766767999641,2.5711339930423036,0.0007,61564.19999999999,1709178780000000000,4552,61586.200000000004,1709179080000000000,2024-02-29,3,5.0,-1123.06260112,-0.00035735053813766045,-1.0000931627678513,STOP,
LRB-1709183940000000000-000342,SRR,LONG,1709184120000000000,2024-02-29,5,1709184180000000000,62006.7,62040.5,61979.100000000006,62515.399999999994,OPPOSING_INTERNAL_LIQUIDITY,62000.0,85.1049999999992,7.338,36308.87017375,1089.2661052125,148.42211412000023,2.6108701678154,0.0007,62040.600000000006,1709184180000000000,4642,62515.299999999996,1709186100000000000,2024-02-29,5,32.0,2843.55476406,0.007651441153051224,2.6105234987599872,TARGET,
LRB-1709187000000000000-000345,SRR,SHORT,1709187060000000000,2024-02-29,6,1709187120000000000,63061.4,63024.2,63205.2,62275.100000000006,OPPOSING_INTERNAL_LIQUIDITY,63100.0,113.0800000000003,4.356,39152.42493781,1174.5727481343,269.60701247999924,2.4524231915111954,0.0007,63024.1,1709187120000000000,4691,63205.299999999996,1709187240000000000,2024-02-29,6,2.0,-1174.20588648,-0.0028750906399297583,-0.9996876637442145,STOP,
