trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-77ebf934ac85faf3-44567,LIMIT,SELL,54052,1.5824,GTD,1.732329180000001e+18,54052,MAKER,1.5823,9.999999999998899e-05,['34.21059184 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20241123-013300-001-000-1,"['O-20241123-013300-001-000-2', 'O-20241123-013300-001-000-3']",,,,,['ENTRY'],baace8b2-eca9-4a43-a38e-c9e22cd004fd,2024-11-23 01:33:00+00:00,2024-11-23 01:35:00+00:00
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-003,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-3c19281c4b162009-47994,LIMIT,BUY,54052,1.4424,GTC,,54052,MAKER,1.4425,9.999999999998899e-05,['31.18800400 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20241123-013300-001-000-1,['O-20241123-013300-001-000-2'],O-20241123-013300-001-000-1,,,,['TAKE_PROFIT'],2be4736e-a4ad-4744-ad14-3f7762b9e287,2024-11-23 01:33:00+00:00,2024-11-23 16:24:00+00:00
