symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,root_low,root_high,entry_kind,pool,shift,delivery_minutes,flow,accepted_pools,owner_15,space_15,flow_15,return_15,resilience_15,owner_60,space_60,flow_60,return_60,resilience_60,owner_240,space_240,flow_240,return_240,resilience_240,cost_fraction,stop_width,body_distance,pool_age,delivery_flow,episode,outcome,net_r,label_end,filled,censored,entry_index,exit_index
BTCUSDT,-1,1719149700000000000,1719147900000000000,1719134100000000000,15.0,64350.0,64409.2,64256.0,1.5878378378379159,64350.0,64406.4,limit,64403.5,64282.6,35,0.037957645438962406,0,1.0,4.01668544837206,0.09824654522810056,-0.5538881719478833,-0.6521347171759839,1.0,3.931012098034704,-0.09870589241871354,0.2610048580044437,0.3597107504231572,1.0,21.560794434304093,0.05797667253633294,0.7969613984864968,0.7389847259501638,0.978293918918967,9.136389942768341,0.7989864864865749,230.0,0.037957645438962406,2260,2,0.0,1719150480000000000,0,0,-1,261467
BTCUSDT,-1,1719915300000000000,1719911400000000000,1719909000000000000,15.0,62661.2,62791.2,62500.0,1.2399999999999776,62661.2,62673.3,limit,62750.0,62635.7,70,-0.013275158662334752,0,1.0,5.785542612323476,0.1633254760917136,0.7280287664139827,0.5647032903222691,1.0,3.143360917789731,0.033431643773759546,0.7605614528358369,0.7271298090620774,-1.0,-5.563529009039026,-0.01450737741482209,0.7875987530378109,0.802106130452633,0.43380830769230766,4.42697617662505,0.7092307692307468,40.0,-0.013275158662334752,2368,1,-1.0000336707168624,1719917400000000000,1,0,274229,274249
BTCUSDT,-1,1719955200000000000,1719954600000000000,1719952200000000000,15.0,62006.2,62094.1,61901.1,1.1956769055744803,62006.2,62040.6,limit,62085.2,61968.0,15,0.054149763045206245,0,-1.0,-1.91449566145188,0.05414976304520609,0.3226469133189616,0.26849715027375554,1.0,5.942003168775201,0.0018403580652559448,-0.04416636421513533,-0.04600672228039128,1.0,4.284369783416625,-0.020587836898910254,-0.10716154685882498,-0.08657370995991473,0.6348757679180782,3.165428764348528,0.0034129692832267286,40.0,0.054149763045206245,2371,1,-1.0000431907548184,1719961080000000000,1,0,274885,274977
BTCUSDT,-1,1720056000000000000,1720046700000000000,1720044000000000000,15.0,60417.8,60500.1,59900.0,6.291616038882507,60417.8,60459.9,limit,60339.9,60118.1,160,0.052912321672331175,0,1.0,-7.667258592147663,0.11998288538641845,3.0954655515952174,2.9754826662087988,1.0,2.661006111534578,0.059066955500136235,1.21296253489709,1.1538955793969539,1.0,8.630998129144501,0.0005328818562515515,-0.756015066188726,-0.7565479480449776,0.6607049817740327,2.955868488394553,3.5443499392469,45.0,0.052912321672331175,2380,2,0.0,1720056900000000000,0,0,-1,276574
BTCUSDT,-1,1720067400000000000,1720065600000000000,1720062000000000000,15.0,59053.5,59138.4,58702.3,4.136631330977515,59053.5,59074.8,limit,59092.6,58826.9,35,0.24025551127681655,0,1.0,1.0450270730163769,0.3490953084471457,0.9829393497196912,0.6338440412725455,1.0,3.325878885584513,0.10888075706389444,0.23527061440238894,0.1263898573384945,1.0,4.408925968934269,0.11961040907301138,1.376306933696394,1.2566965246233825,0.6260088339222508,1.146935650920898,3.0683156654887576,60.0,0.24025551127681655,2382,2,0.0,1720074360000000000,0,0,-1,276865
BTCUSDT,-1,1720203600000000000,1720200900000000000,1720197000000000000,15.0,56714.7,57000.1,55781.8,3.2687456201821634,56714.7,56816.3,limit,56900.0,56273.0,50,0.18791720457305006,1,1.0,2.674297754627069,0.18371443288951955,0.7749385538976166,0.5912241210080971,-1.0,-3.2662900303104223,0.16474110850515705,0.9750550392864672,0.8103139307813101,1.0,5.948033273004353,0.026193071519235132,-0.36817178746939594,-0.39436485898863105,0.17884803784162487,3.359129027512163,2.434127540294301,65.0,0.18791720457305006,2400,1,-1.0000169319125352,1720273800000000000,1,0,279087,280189
BTCUSDT,-1,1720349700000000000,1720348500000000000,1720331100000000000,15.0,57729.9,57900.0,57474.7,1.5002939447384276,57729.9,57852.6,limit,57786.3,57557.1,25,0.0315926282111777,0,1.0,1.7342822253072059,0.30589633729852544,0.8181792073328811,0.5122828700343556,1.0,2.98248869318707,0.017806574694999192,0.4277724359598779,0.4099658612648787,-1.0,-6.744502457927503,0.03319835097719807,0.1480131282556948,0.11481477727849673,0.30544920634920897,4.244188464257483,1.25102880658439,290.0,0.0315926282111777,2422,2,0.0,1720350060000000000,0,0,-1,281460
BTCUSDT,-1,1720388100000000000,1720370100000000000,1720367100000000000,15.0,57243.1,57372.299999999996,56175.6,8.26238390092898,57243.1,57272.4,limit,57045.8,56723.0,305,0.04271088399349732,5,1.0,6.763900892895553,0.14058884225192075,2.178011080488179,2.037422238236258,1.0,4.973829182145313,0.14078566847070736,2.853435846307163,2.712650177836456,-1.0,-4.406701643181621,0.05652271658434152,0.9457153375803935,0.889192620996052,0.3987522445820523,3.0189854931359523,7.678018575851566,50.0,0.04271088399349732,2428,2,0.0,1720395660000000000,0,0,-1,282220
BTCUSDT,-1,1720449600000000000,1720428600000000000,1720378800000000000,60.0,56910.0,58200.1,54890.0,1.5657700953414482,56910.0,57217.9,limit,57372.2,55715.2,355,0.010798417791912596,0,1.0,4.8306312679440016,0.0683187655064821,2.770463890781383,2.702145125274901,-1.0,-1.9230791250753048,0.061007831531963305,1.6610740077682429,1.6000661762362796,1.0,1.747490854527957,0.02850144250650564,1.0632667327781467,1.034765290271641,0.03970157352143249,12.803109558169805,0.9037283931478202,830.0,0.010798417791912596,2438,1,-1.0000043361006565,1720550760000000000,1,0,283586,284805
BTCUSDT,1,1720662900000000000,1720656300000000000,1720653300000000000,15.0,57525.9,57349.9,58375.7,4.828409090909066,57478.3,57525.9,limit,57579.8,57860.8,115,0.08419151673373038,2,1.0,5.244893105560277,0.15710346496111963,2.2127098645537218,2.055606399592602,1.0,2.734761834681419,0.14622115991963178,2.154411316470097,2.008190156550465,1.0,2.11340471061464,0.08968796647089416,1.1448912606711577,1.0552032942002634,0.2941665340909091,4.490273200807926,3.5244318181817933,50.0,0.08419151673373038,2472,2,0.0,1720663080000000000,0,0,-1,286677
BTCUSDT,-1,1720748100000000000,1720744500000000000,1720735200000000000,15.0,57147.7,57554.5,56500.1,1.591937069813161,57147.7,57274.3,limit,57524.6,57127.0,65,0.11299935015446694,3,1.0,4.028293072896471,-0.0321556403581192,-0.05937711470032829,-0.02722147434220909,1.0,2.984751970446962,0.12050142581191517,1.7817809773454525,1.6612795515335372,-1.0,0.1988198269787851,0.05173452197812666,0.7217592190440968,0.6700246970659701,0.126432964601769,7.366173485940285,1.1182399213372443,155.0,0.11299935015446694,2480,1,-1.0000125522965126,1720790160000000000,1,0,288143,288795
BTCUSDT,1,1720864200000000000,1720861200000000000,1720854900000000000,15.0,57974.2,57882.200000000004,58381.3,4.425000000000413,57963.5,57974.2,limit,57990.0,58137.7,55,0.1749339767541347,2,1.0,1.170484619117023,0.15482035632802038,0.15504375167368697,0.0002233953456665938,1.0,7.46219834444417,0.1550058595281931,1.3642893087091317,1.2092834491809386,-1.0,-3.541122723412005,0.10464986450838973,0.9941462780930326,0.8894964135846428,0.567138913043523,3.4101439426697953,3.5413043478263986,105.0,0.1749339767541347,2493,2,0.0,1720864440000000000,0,0,-1,290033
BTCUSDT,-1,1720888800000000000,1720887300000000000,1720864800000000000,15.0,58825.0,58950.1,58609.8,1.720223820943242,58825.0,58894.3,limit,58900.0,58693.3,30,0.05626157325586689,0,-1.0,-2.6290808704425683,0.07526384399884352,0.16392848363457138,0.08866463963572786,-1.0,-3.359842233142548,0.012026008518970724,0.39425837836155475,0.382232369842584,-1.0,-3.8042475105062303,0.01814264339639439,-0.033546546229012,-0.05168918962540639,0.42320143884892575,3.351266882464527,0.9984012789768418,375.0,0.05626157325586689,2496,2,0.0,1720889760000000000,0,0,-1,290455
BTCUSDT,-1,1721050800000000000,1721049900000000000,1721036700000000000,15.0,62764.2,62962.6,62449.7,1.5851814516128917,62764.2,62839.1,limit,62880.0,62504.0,20,0.03552667988373559,0,1.0,1.2930480564487958,0.19052638659060162,1.077452192165237,0.8869258055746353,-1.0,-7.339484147559959,0.0010083559452705188,0.1180769525660602,0.11706859662078968,-1.0,-5.772328879797131,0.06084788559230189,0.29756446305150674,0.23671657745920485,0.284716633064514,4.050460627610482,0.6527217741935436,220.0,0.03552667988373559,2518,1,-1.0000246886345072,1721052240000000000,1,0,293141,293163
BTCUSDT,1,1721122200000000000,1721118900000000000,1721051100000000000,15.0,62539.1,62349.9,63161.8,3.291226215644894,62517.2,62539.1,limit,62449.7,63064.0,60,0.06479842065629637,0,-1.0,-2.8831632898459016,0.03413304549932383,0.06241573275819327,0.028282687258869434,1.0,1.085146622826617,0.06479842065629678,0.6526721293497316,0.5878737086934348,1.0,3.719993513945406,-0.020897447076309448,-0.7762362703431274,-0.7553388232668179,0.2974904334038101,2.3216385630873044,2.1770613107822823,1130.0,0.06479842065629637,2533,2,0.0,1721122920000000000,0,0,-1,294341
BTCUSDT,1,1721143500000000000,1721138700000000000,1721128500000000000,15.0,63626.5,63031.4,64618.0,1.6661065367165222,63577.6,63626.5,limit,63104.2,64066.8,85,0.0765235774690145,1,1.0,3.8925332439551443,0.10527498015471987,0.7586827050926295,0.6534077249379096,1.0,3.1281380317220058,0.0951261729500135,1.0833692595919866,0.9882430866419731,1.0,4.660788258310249,0.02003380595629569,0.49621616079929254,0.47618235484299687,0.09622559233742252,7.116895800840113,1.1184674844563942,170.0,0.0765235774690145,2536,2,0.0,1721144580000000000,0,0,-1,294702
BTCUSDT,1,1721172300000000000,1721167500000000000,1721156400000000000,15.0,64380.0,64057.9,65039.8,2.0484321639242653,64322.4,64380.0,limit,64440.0,64811.5,85,-0.015322756007157712,0,1.0,3.6573947023057216,-0.05462826814862539,0.7364914794857012,0.7911197476343266,1.0,5.583704655515779,0.055325532228590775,1.2759989692343343,1.2206734370057435,1.0,7.293793901241008,-0.03915506234056531,-0.027041328948279368,0.012113733392285941,0.17988823346786795,5.4851596148524,1.5827382800372718,185.0,-0.015322756007157712,2537,2,0.0,1721172600000000000,0,0,-1,295169
BTCUSDT,1,1721424600000000000,1721423100000000000,1721420100000000000,15.0,66892.4,66848.0,67320.9,9.650900900902165,66875.5,66892.4,limit,66850.0,67027.4,30,0.07220036208040592,0,1.0,2.630032956870302,-0.07925070339013736,-0.31784938244259864,-0.2385986790524613,1.0,7.025874744243795,0.051296433735000216,0.3561581982263081,0.3048617644913079,1.0,3.669396644505657,0.01817604015753461,0.58117507905459,0.5629990388970554,1.3559270270272046,0.6522377827831896,4.137387387388192,50.0,0.07220036208040592,2575,1,-0.999936074715215,1721429040000000000,1,0,299388,299443
BTCUSDT,1,1721572200000000000,1721542800000000000,1721512800000000000,60.0,66731.9,66559.9,67149.8,2.429651162790748,66694.6,66731.9,limit,66737.7,67060.0,495,0.003519305618426838,0,1.0,5.223040505359312,0.1220563053069277,1.688589957358747,1.5665336520518194,-1.0,-1.6756565171214748,0.03613229418524529,1.2059139677092698,1.1697816735240245,1.0,10.009706737118083,0.0003520242546833345,0.47983063279722005,0.4794786085425367,0.34917854651162783,6.892521413901748,2.0011627906977423,500.0,0.003519305618426838,2593,2,0.0,1721572680000000000,0,0,-1,301837
BTCUSDT,1,1721636400000000000,1721635800000000000,1721633400000000000,15.0,67210.4,67123.29999999999,67372.7,1.8633754305395185,67161.5,67210.4,limit,67158.0,67346.7,15,0.10290210029691416,0,-1.0,-4.261628819012767,0.1029021002969143,0.7500367048810233,0.647134604584109,-1.0,-3.668576540734693,0.08867098778638392,0.2547882161929482,0.1661172284065643,1.0,1.1242763647293033,-0.0631585187263628,-0.9699394929400458,-0.906780974213683,0.6944817451205045,2.1014536461790088,0.8208955223880049,40.0,0.10290210029691416,2606,1,-0.9999545014353117,1721638200000000000,1,0,302906,302929
BTCUSDT,-1,1721697300000000000,1721694000000000000,1721689200000000000,15.0,67536.0,67729.40000000001,67250.2,1.4777662874870217,67536.0,67636.9,limit,67694.0,67414.6,60,0.23063013701175872,0,1.0,4.4587550979225785,0.2923979387399482,0.6167197691976154,0.3243218304576672,-1.0,-2.266907271519164,0.23063013701175808,0.8234133158223857,0.5927831788106277,-1.0,-1.1034858722245577,0.07128620846628742,0.6992011370580266,0.6279149285917391,0.31428335056875517,4.195682828940442,0.9720785935883739,80.0,0.23063013701175872,2614,2,0.0,1721698140000000000,0,0,-1,303928
BTCUSDT,1,1721746200000000000,1721712300000000000,1721664000000000000,60.0,66180.4,65921.59999999999,67338.0,4.4729520865532955,66008.9,66180.4,limit,66538.6,67177.2,570,0.005284344419009823,0,1.0,0.7154853514362838,0.04423815414100162,0.8213643496308819,0.7771261954898803,-1.0,0.10249229623215474,0.038924749732304066,1.8049338985161822,1.7660091487838783,-1.0,-0.9229654085045221,0.013954080980435941,0.3077442599040289,0.293790178923593,0.23014822256568518,3.5732489572847017,3.9126738794435645,805.0,0.005284344419009823,2617,1,-0.9999792817426053,1721753700000000000,1,0,304830,304854
BTCUSDT,-1,1721786100000000000,1721780100000000000,1721761200000000000,15.0,65992.7,66135.6,65591.7,2.806158152554062,65992.7,65994.1,limit,66107.8,65758.2,105,0.06063541500384528,0,1.0,2.773750501547394,0.11362393329101585,1.5327754493233474,1.4191515160323316,1.0,5.438487536458272,0.07365231150176443,0.3372501203496479,0.2635978088478835,1.0,4.185820707601073,0.017851750009227542,0.2705575916672041,0.25270584165797655,0.41562932120361346,3.6455244108551565,2.1413575927220525,315.0,0.06063541500384528,2630,2,0.0,1721786580000000000,0,0,-1,305402
BTCUSDT,-1,1721826300000000000,1721815800000000000,1721813400000000000,15.0,66423.7,66590.1,66153.9,1.6213942307691631,66423.7,66486.9,limit,66451.7,66310.0,180,0.021546475548076205,0,1.0,1.746488835532536,0.007170627466983022,-0.4011900073035338,-0.4083606347705169,-1.0,-2.709344853061083,0.010973165543688016,0.4124383252653151,0.4014651597216271,1.0,3.6153968648825465,0.027842310357478726,0.11379548338001558,0.08595317302253686,0.3592628004807504,4.832760540200553,0.7427884615383701,40.0,0.021546475548076205,2636,1,-1.000029425870235,1721827380000000000,1,0,306071,306082
BTCUSDT,-1,1721895300000000000,1721883300000000000,1721878200000000000,15.0,64190.0,64378.1,63900.0,1.541733120680501,64190.0,64191.2,limit,64272.1,64024.7,205,0.02033353704262708,0,-1.0,-1.7801269370415664,-0.03653654834385675,0.3042952029130899,0.34083175125694665,1.0,9.982867189481407,-0.007760266620780332,0.39128394026760244,0.39904420688838277,1.0,6.878890741940216,-0.00697097310052815,0.06582037541272753,0.07279134851325568,0.3071291866028732,4.819163926726129,0.6427432216906028,85.0,0.02033353704262708,2651,2,0.0,1721895720000000000,0,0,-1,307221
BTCUSDT,1,1721919300000000000,1721916000000000000,1721883600000000000,60.0,63736.3,63456.6,64829.8,3.9095459420807397,63528.7,63736.3,limit,63800.0,64342.2,60,-0.028228572545227815,1,1.0,2.167750427011185,0.003515213570022756,0.2668640027116237,0.2633487891416009,-1.0,-4.9999589666930175,-0.028228572545227818,1.50765691251574,1.5358854850609678,-1.0,-3.6860070779523917,-0.014515159387771794,0.5800758812836228,0.5945910406713946,0.2050864140150129,4.502907893236446,3.3796925277081904,540.0,-0.028228572545227815,2657,2,0.0,1721919660000000000,0,0,-1,307620
BTCUSDT,1,1721976600000000000,1721972700000000000,1721968200000000000,15.0,66970.0,66839.4,67136.8,1.2771822358345748,66950.2,66970.0,limit,66861.2,67082.5,70,0.10619623879004014,0,1.0,1.3576925326351208,0.20808150412191154,0.6270698561746957,0.4189883520527842,1.0,9.257334486821215,0.1414157562715555,0.6204539815453213,0.47903822527376577,-1.0,-1.6584271815482687,0.011846393945507017,0.4694394519619656,0.4575930580164586,0.46150842266460423,2.9099011279767346,0.8078101071975138,75.0,0.10619623879004014,2662,0,0.7337115040141645,1721978520000000000,1,0,308581,308601
BTCUSDT,1,1721995200000000000,1721994000000000000,1721989800000000000,15.0,67219.0,67114.9,67341.5,1.176753121998013,67211.1,67219.0,limit,67126.0,67300.0,25,0.14581400878018402,0,1.0,3.7876051867763585,0.2607302193829493,0.73257115035049,0.4718409309675407,1.0,15.203063239190103,-0.055804055383058694,0.10440023640258213,0.16020429178564083,1.0,8.487385320426611,-0.001678334861755083,0.9292063413716115,0.9308846762333666,0.5811440922189877,3.567104511707773,0.7195004803073006,70.0,0.14581400878018402,2665,2,0.0,1721995680000000000,0,0,-1,308887
BTCUSDT,-1,1722318000000000000,1722313200000000000,1722310200000000000,15.0,66637.3,66790.5,66288.0,2.280026109660637,66637.3,66778.2,limit,66658.9,66466.3,85,0.1035736909410867,0,-1.0,-2.738175271341605,0.20563744403543202,0.17162952094934392,-0.034007923086088104,1.0,2.870056237592588,0.13874092676386596,0.6191298056330979,0.480388878869232,1.0,4.804442027003671,0.008652451527932922,-0.019216188695233706,-0.027868640223166628,0.39147238903395,3.1237680962413727,1.348563968668471,50.0,0.1035736909410867,2716,1,-1.0000313157569014,1722322920000000000,1,0,314266,314341
BTCUSDT,-1,1722333600000000000,1722323100000000000,1722315600000000000,15.0,66778.9,66966.70000000001,66404.1,1.9957401490945341,66778.9,66804.7,limit,66790.4,66600.0,180,0.05874779452944723,0,1.0,2.922264672639821,0.16687192375449272,0.5684280997995415,0.40155617604504873,-1.0,-2.872376036221198,0.12615752113654488,0.6047107444676206,0.47855322333107575,1.0,6.615913488691062,0.016908255597861056,-0.23451438558886015,-0.2514226411867212,0.32002667731626416,5.497926323494114,1.0591054313097747,125.0,0.05874779452944723,2717,2,0.0,1722334080000000000,0,0,-1,314527
BTCUSDT,1,1722433500000000000,1722420300000000000,1722418200000000000,15.0,66206.7,65906.59999999999,66826.3,2.0646451182938814,66193.7,66206.7,limit,66127.0,66314.7,225,-0.0025094990828032904,2,1.0,5.400145578957366,0.013258685672128328,1.6923290869488643,1.679070401276736,-1.0,-1.0555796377765396,0.034367490924537544,1.7426454040231287,1.7082779130985912,-1.0,-6.045576364526323,0.010548306813894811,0.739862465148474,0.7293141583345791,0.19855391536154227,8.23686828833177,1.5394868377207298,35.0,-0.0025094990828032904,2732,1,-0.9999816659228153,1722453900000000000,1,0,316225,316524
ETHUSDT,-1,1704118200000000000,1704110700000000000,1704074400000000000,60.0,2306.88,2310.82,2296.51,2.631979695431408,2306.88,2309.71,limit,2308.74,2301.01,130,0.029901196882807568,0,-1.0,-0.4722882355126204,0.1923459890345247,1.155598874126814,0.9632528850922892,1.0,1.1116358734806957,0.050595844681913485,0.14444985926586604,0.09385401458395255,1.0,9.585818269455393,0.0436864209376177,-0.0640603723700735,-0.10774679330769121,0.5269522842639521,3.833461709976959,1.0126903553299953,605.0,0.029901196882807568,96,1,-1.0000383924106413,1704122760000000000,1,0,10953,11005
ETHUSDT,1,1704185700000000000,1704174900000000000,1704169800000000000,15.0,2390.73,2375.6499999999996,2434.49,2.90185676392564,2385.38,2390.73,limit,2380.41,2392.75,185,0.030094743636707832,4,1.0,6.571991699268902,0.0008895456298285021,0.28174206013215974,0.28085251450233123,1.0,8.01054755714698,0.07519096315104314,2.7010229281736313,2.6258319650225883,1.0,5.154626187015116,0.014935366439634088,1.2209817457633467,1.2060463793237126,0.1426828249336834,6.972469994413272,2.6511936339521887,85.0,0.030094743636707832,105,1,-0.999986205005116,1704206880000000000,1,0,12219,12407
ETHUSDT,-1,1704268800000000000,1704248100000000000,1704229200000000000,60.0,2378.63,2387.2900000000004,2357.99,2.383371824480322,2378.63,2380.1,limit,2382.65,2364.46,350,0.023895720407620558,0,1.0,3.8397873659428137,0.1811910876334251,1.5934070526991342,1.4122159650657091,1.0,2.3282399348280403,0.10123475059286899,1.3487800440111362,1.2475452934182671,-1.0,-4.988677636317972,0.017474200119306574,0.358849736480035,0.3413755363607284,0.24720173210160779,6.385057294707054,1.8256351039260255,315.0,0.023895720407620558,122,1,-1.0000220905688284,1704274800000000000,1,0,13513,13539
ETHUSDT,-1,1704279000000000000,1704274800000000000,1704250800000000000,60.0,2375.85,2387.4900000000002,2362.73,1.127147766322983,2375.85,2376.95,limit,2387.28,2366.45,75,0.043981877893377375,0,1.0,3.218804023480946,0.11506140688789006,1.6024947069690085,1.4874333000811184,1.0,1.5940524455817793,0.11171922998466369,0.9516731018398412,0.8399538718551776,-1.0,-4.163953559703404,0.016354224856919695,0.4896511604627623,0.47329693560584263,0.18369974226803604,6.919818681727137,0.8024054982817378,400.0,0.043981877893377375,126,2,0.0,1704279840000000000,0,0,-1,13623
ETHUSDT,-1,1704436800000000000,1704433200000000000,1704429900000000000,15.0,2249.21,2251.01,2240.33,4.933333333332896,2249.21,2250.71,limit,2248.14,2242.6,65,0.03945362356123905,0,-1.0,-1.7690049307351643,0.12512508821106386,0.03449313235417358,-0.09063195585689027,-1.0,-3.2596010074688433,0.0448413168317138,0.2628048179365001,0.21796350110478632,1.0,7.7765588157526775,0.043987261506421196,-0.0533822286433621,-0.0973694901497833,1.1246049999998864,1.1450685185677103,2.277777777777497,55.0,0.03945362356123905,150,1,-1.0000588414891536,1704436920000000000,1,0,16241,16241
ETHUSDT,-1,1704536400000000000,1704533100000000000,1704530700000000000,15.0,2237.64,2239.6400000000003,2229.48,4.079999999999,2237.64,2237.78,limit,2238.1,2233.75,60,0.04049609448732505,0,-1.0,-3.0785931960270783,0.03648478126481039,-0.017672750838256403,-0.05415753210306679,-1.0,-2.3840540880829586,0.04049609448732511,0.39940416894495634,0.35890807445763123,1.0,8.903090053550706,-0.025416253177798238,-0.039321870615150634,-0.013905617437352396,1.006937999999771,1.3689253935663606,2.3299999999993974,40.0,0.04049609448732505,162,1,-1.0000557779838914,1704537840000000000,1,0,17916,17923
ETHUSDT,-1,1704568500000000000,1704567000000000000,1704564000000000000,15.0,2249.2,2254.65,2243.29,1.0844036697246897,2249.2,2252.15,limit,2252.66,2244.59,30,0.010223568657100501,0,-1.0,-3.795208150017671,0.11704083532909856,0.3387787905207677,0.22173795519166914,-1.0,-4.353196746169562,0.012983868014705252,0.0033213606913524347,-0.009662507323352817,1.0,10.47169669980787,0.06311531885281918,0.019928164148265648,-0.04318715470455353,0.37142752293576115,4.673765454155896,0.711926605504488,50.0,0.010223568657100501,166,2,0.0,1704568560000000000,0,0,-1,18435
ETHUSDT,-1,1704641700000000000,1704634500000000000,1704618000000000000,60.0,2247.28,2257.9900000000002,2230.01,1.6125116713351935,2247.28,2249.07,limit,2253.15,2236.19,125,0.07879717756211946,0,1.0,4.137193542811711,0.1942532322103819,1.7096863914098028,1.515433159199421,1.0,1.7167585171240045,0.129074125489158,0.9211443742756017,0.7920702487864437,1.0,8.836179072045782,0.03964025940566836,0.26962479285417695,0.2299845334485086,0.18884705882352879,7.333732774116334,1.1858076563959132,275.0,0.07879717756211946,174,2,0.0,1704641880000000000,0,0,-1,19657
ETHUSDT,-1,1704708000000000000,1704698100000000000,1704672900000000000,15.0,2222.13,2234.19,2204.16,1.490049751243809,2222.13,2223.02,limit,2224.29,2209.0,170,0.040617699649244665,0,-1.0,-3.153126517301741,0.20440138191043308,0.9719114508600665,0.7675100689496334,1.0,3.280899358901905,0.1536339446533995,0.7317264371417717,0.5780924924883721,1.0,1.6404496794509524,0.0005251911888144224,-0.5215645501382518,-0.5220897413270662,0.1658305970149261,6.522444564629544,0.9237147595356864,420.0,0.040617699649244665,181,1,-1.0000158809566804,1704714960000000000,1,0,20784,20875
ETHUSDT,-1,1704774300000000000,1704767400000000000,1704763800000000000,15.0,2309.44,2316.88,2300.05,1.262096774193522,2309.44,2310.92,limit,2315.08,2306.04,120,0.1274452146415006,0,1.0,1.2185039114703817,0.05243406885759701,0.23622825583397783,0.18379418697638084,-1.0,-8.516872295159006,0.14528695423919644,0.3211981131620799,0.17591115892288348,-1.0,-4.258436147579503,0.07099249238446179,0.6017191669649868,0.530726674580525,0.2793677419354818,3.472916464066962,0.3602150537634162,60.0,0.1274452146415006,188,1,-1.0000243275095648,1704776340000000000,1,0,21872,21898
ETHUSDT,-1,1704791100000000000,1704776400000000000,1704768300000000000,15.0,2307.41,2319.01,2289.01,1.586206896551643,2307.41,2310.47,limit,2316.87,2300.05,250,0.028152305930636223,1,1.0,2.6182819141027642,0.09965689790920719,0.3577454496497108,0.2580885517405036,-1.0,-11.281943455618967,0.06517093664493175,0.6601872549091041,0.5950163182641723,-1.0,-5.640971727809483,0.03879438844457246,0.8822659519138336,0.8434715634692611,0.17902318965516678,7.7643908969212925,0.984482758620665,135.0,0.028152305930636223,188,2,0.0,1704792060000000000,0,0,-1,22160
ETHUSDT,1,1704879600000000000,1704872700000000000,1704864600000000000,15.0,2379.35,2362.49,2431.8,3.1109134045077034,2378.2,2379.35,limit,2371.8,2386.52,120,0.06169369821895643,4,1.0,5.4230732086131015,0.10568636956067481,2.003730967308692,1.898044597748017,1.0,8.056612231641875,0.09826428249212162,2.352478773251895,2.2542144907597734,1.0,4.494946817603571,0.03942757667647374,0.8180780794940442,0.7786505028175704,0.12701156583629797,5.854166666666717,2.5883748517200202,135.0,0.06169369821895643,203,1,-0.999987559040834,1704889740000000000,1,0,23753,23788
ETHUSDT,1,1704900000000000000,1704889800000000000,1704877200000000000,60.0,2388.02,2336.27,2449.0,1.1783574879227057,2385.23,2388.02,limit,2362.5,2420.38,175,0.029466565457893612,1,1.0,5.336335412927355,0.11097009322270152,1.8652563635885653,1.7542862703658637,-1.0,0.21944192512806443,0.10801885418532715,1.4120164995390012,1.3039976453536741,1.0,2.7932701123778108,0.00836095294910442,0.43068041380274485,0.4223194608536404,0.04153078260869565,10.276182753884559,1.0114009661835777,210.0,0.029466565457893612,205,2,0.0,1704900060000000000,0,0,-1,23960
ETHUSDT,1,1704921600000000000,1704917700000000000,1704910500000000000,15.0,2448.89,2408.9399999999996,2529.32,2.0132665832290297,2448.79,2448.89,limit,2413.35,2483.0,70,0.017246620532713974,0,1.0,3.2549294296254674,0.03710706976332739,0.6813975944968859,0.6442905247335585,1.0,2.8525306027911963,0.02279497022337698,0.8666662625701517,0.8438712923467747,1.0,2.385818766976093,0.02144859083396059,0.7661929903484409,0.7447443995144803,0.05516898623279061,5.21671001229642,1.4167709637046189,120.0,0.017246620532713974,213,2,0.0,1704921960000000000,0,0,-1,24325
ETHUSDT,1,1704946500000000000,1704938400000000000,1704933000000000000,15.0,2597.88,2565.68,2630.6,1.0161490683229666,2596.71,2597.88,limit,2570.02,2606.92,140,0.056714278176430044,1,1.0,3.5104477055005057,0.15130136833073754,0.5930094149499133,0.4417080466191758,1.0,9.985942485750657,0.11865125597881884,1.4335144948169667,1.3148632388381478,1.0,6.985538887441439,0.007717685746510426,0.5445254692766327,0.5368077835301223,0.07261155279503044,8.731315459444911,0.7347826086956414,90.0,0.056714278176430044,215,0,0.9176820929880984,1704969720000000000,1,0,24812,25121
ETHUSDT,-1,1705089300000000000,1705087800000000000,1705083300000000000,15.0,2607.94,2615.8,2587.0,2.664122137404544,2607.94,2609.93,limit,2612.99,2591.31,30,0.002153156403960743,0,1.0,4.1460267287904,0.08001084000810232,0.24794315060892047,0.16793231060081815,-1.0,-0.057773161306923275,-0.03183331875262782,0.1825471416295346,0.2143804603821624,-1.0,-2.523664082714703,0.04056021463418404,0.6287846323492114,0.5882244177150274,0.2986190839694608,1.2213265999805991,2.5508905852417123,75.0,0.002153156403960743,236,2,0.0,1705089360000000000,0,0,-1,27115
