symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,deep_sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
XRPUSDT,1,1754785800000000000,1754782200000000000,1754780400000000000,3.2394,3.2338999999999998,3.245280000000001,3.1762200000000007,3.222260000000001,acceptance,15.0,1.0690909090911187,0.6478799999999929,0.0,0.0,1.3729300151906103,0.2917679137358511,0.5165886723816351,0.9999999999999193,3.1163636363634284,0.07830149772668489,2.4463529920492553,-0.26461420287587145,0.4178974804517594,1.0911373518215792,0.48613138686131047,1.0361399510199834,0.440180586907448,-1.6843916126837957,-0.14363389216130917,-0.017183748936858367,0.0997490169149475,0.75,93,3.2400478799999997,3.23325322,1754785800000000001,1754787360000000000,stop,-1.0000000548282997,0.01003131000000006,25.999999999983334,0.32265482274996793,0.0,0,0.0,10000.0,9699.99998355151
BTCUSDT,-1,1754787900000000000,1754774100000000000,1754772300000000000,116682.4,116719.6,116500.90000000001,117482.36666666667,117918.66666666667,acceptance,15.0,4.879032258062598,3.4502860215042968,0.0,0.0,2.1620508925180406,0.19845134453368185,1.5974549772690543,-2.427419354837637,21.50448028673183,-0.02497483443136212,2.747769917364952,-0.33378823199711544,2.5953854381541626,1.3831544860299032,0.1810790835181105,-1.2350164583892722,-0.5525500140884827,0.10958330635382496,0.008511887290876381,-0.04963361438485103,-0.23024867621595507,0.25,90,116658.86356,116742.94392,1754787900000000001,1754793000000000000,stop,-1.0009964221009304,200.58140000001163,84.99999999998333,0.5818131877631387,0.0,0,0.0,9699.99998355151,9408.710025214086
BTCUSDT,1,1754794800000000000,1754784900000000000,1754783100000000000,117273.7,116719.7,117906.59999999999,116429.44444444444,116755.0,acceptance,15.0,1.1424187725631665,0.232853916967509,0.0,0.0,8.555454142667257,0.6593124891893489,0.791806795148128,0.9355595667870089,0.9362815884476482,0.4299631289117945,2.703762570268461,0.029990540455195645,1.6187713310579883,8.586335819304413,0.9907726514730374,6.134126726826621,0.9594699922057528,6.406533112745838,0.39812138728323876,1.8877070723889025,0.8224037043459911,0.75,94,117297.05472,117906.59999999999,1754794800000000001,1754795640000000000,target,0.7346319680129331,717.79538,13.999999999983334,0.11455889749527226,0.0,0,0.0,9408.710025214086,9616.068200082667
ETHUSDT,1,1754801400000000000,1754794800000000000,1754787600000000000,4259.41,4204.99,4320.51,4229.22511111111,4353.231777777777,rejection,60.0,1.1227489893421587,0.08609612274898923,1.0,0.0,6.20552211790265,-0.1505319783998671,0.2219902215680406,0.4935685409775751,0.5546653599575493,0.03208678641767102,2.477957904787093,0.11072945596790613,0.19535329641774551,1.1131826596385839,0.42845893377431254,0.384862124989515,0.3594624860022686,-0.8176821471739772,-0.12493130610002029,0.2609445929213427,0.04576873937202457,0.5,97,4260.25188,4204.149002,1754801400000000001,1754806740000000000,stop,-0.9998342605726868,60.34508000000007,88.99999999998333,0.0701333139503667,0.0,0,0.0,9616.068200082667,9327.633966929283
ETHUSDT,1,1754812200000000000,1754811000000000000,1754809200000000000,4189.0,4175.5,4216.849999999999,4183.4,4223.825,rejection,15.0,2.0629629629629225,0.3413259259259259,1.0,0.0,8.117297987061031,-0.32953137276877376,0.40805656413494673,0.41259259259257103,0.4148148148148418,-0.1679801924146611,2.1126941393648355,-0.1822639656409394,0.1951762523190942,5.808749178698503,0.15357468123861293,-1.728306621862565,-0.41198455213651464,-2.6732048294003734,-0.17143144418004846,0.2599748080605464,-1.4232993137341472,0.0,101,4189.827797999999,4174.6649,1754812200000000001,1754812920000000000,stop,-1.0211018953094957,19.355150000000002,11.999999999983334,0.21607925275701811,0.021618845630232777,0,0.0,9327.633966929283,9041.90002525774
ETHUSDT,1,1754817000000000000,1754815500000000000,1754813700000000000,4212.21,4208.679999999999,4218.99,4139.554285714286,4184.7128571428575,acceptance,15.0,1.920679886685124,1.3125866855521646,0.0,0.0,0.6863415799433129,0.3235033443873494,0.795318518541554,-0.6798866855521788,7.789558883041766,-0.11345381703967841,2.065542915742712,-0.2677737138563665,0.7322451045522043,0.7374296094404881,0.5997656707674274,1.9887654355618707,0.581750066898604,-0.9509299311253627,-0.06365000153078482,0.23841861200915823,-0.4043932592222339,0.0,102,4213.052442,4218.99,1754817000000000001,1754817120000000000,target,0.31696055948332563,9.424623000000654,1.9999999999833333,0.31304426935695945,0.0,0,0.0,9041.90002525774,9127.87779598168
SOLUSDT,-1,1754820900000000000,1754686800000000000,1754679600000000000,179.9,180.23999999999998,177.60937500000023,180.14062500000023,185.20312500000023,acceptance,60.0,6.73713235294102,0.5820294117647488,0.0,0.0,4.621802197815287,0.3459878380707808,0.10589818485942995,-1.4705882352942259,0.7077205882359983,0.07974851815436092,2.3093022431625188,-0.06500258165939189,0.5374074074074547,1.7826727467086592,0.41784037558685283,0.11403961694629723,0.10288065843622092,0.8074004879797761,0.10812461820403138,-0.04390706009154355,0.7880912111730514,1.0,78,179.854022,180.27604799999997,1754820900000000001,1754821380000000000,stop,-1.0168773328064167,0.5920979999999749,7.999999999983333,0.30411356734866124,0.0,0,0.0,9127.87779598168,8849.419835160857
ETHUSDT,-1,1754827500000000000,1754694000000000000,1754686800000000000,4176.74,4185.9800000000005,4161.030000000001,4181.2236764705885,4302.637794117647,acceptance,60.0,1.7002164502162285,0.49723095238091525,0.0,0.0,5.508508456672272,0.09455116641036354,0.5249645293308624,0.2564935064934755,0.4852463712758037,-0.03109545768468833,3.364479133011791,-0.16494430508588226,0.05496623127458891,4.0931513557012424,0.7977479428323931,0.3120233113898624,0.15323897659227767,-0.388227938949552,-0.05397803891350589,1.4137469391640949,0.813050885742068,1.0,79,4175.904652,4186.817196,1754827500000000001,1754828280000000000,stop,-1.0000000612167075,15.093904000000693,12.999999999983334,0.2770231561032724,0.0,0,0.0,8849.419835160857,8583.937223854062
SOLUSDT,-1,1754839200000000000,1754830800000000000,1754829000000000000,181.76,182.35,180.50333333333336,180.28833333333336,182.12333333333336,rejection,15.0,2.129943502824788,0.3388745762711845,1.0,0.0,4.812748361597007,-0.5111867391512428,0.5682311705149617,-0.15254237288136083,0.6158192090396106,0.025803053282439672,2.0337857411779416,-0.11914548619979903,0.1180744777474873,2.165539914315304,0.14871794871795171,-2.105827197949878,-0.4166666666666667,-3.1144075927574906,-0.2046613255644539,-0.4152603641075713,0.023875643230381077,0.5,103,181.71365,182.38647,1754839200000000001,1754845920000000000,stop,-0.9903481511462593,0.8448770000000034,111.99999999998333,0.2154752230206282,-0.021479677046481238,0,0.0,8583.937223854062,8328.904633078078
SOLUSDT,-1,1754850000000000000,1754841600000000000,1754839800000000000,182.05,182.38,181.45,182.66624999999996,185.27249999999998,acceptance,15.0,1.8181818181819749,0.6068333333333626,0.0,0.0,1.7548422691752075,0.23878033203853966,0.39849590135607743,-1.0303030303030902,1.8674242424241843,0.07252651259948445,2.5684869061962496,-0.25500085831300645,0.5395683453237266,0.8016090325095422,0.13358778625953957,-0.3350735915997038,-0.14285714285713774,-2.15826813412748,-0.20259019426457064,-0.2107990280557528,0.010332992689306583,0.5,104,182.02358800000002,182.416476,1754850000000000001,1754850900000000000,stop,-0.9829209521090999,0.5851009999999841,14.999999999983334,0.3114334653333441,0.0,0,0.0,8328.904633078078,8083.304986918948
