symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,first_test,second_test,scale,sweep,deep_sweep,body_ratio,displacement,impulse_flow,impulse_volume,rr,cost_r,range_location,test_effort,test_result,acceptance,test_flow,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
XRPUSDT,1,1763459880000000000,1763455500000000000,1763454600000000000,2.1812,2.1637,2.1987,2.1681,2.1712,1763458020000000000,1763459700000000000,15.0,0.0,0.0,8.2903225806455,1.1888709210083233,0.05197880994179793,1.867773232963188,1.0,0.13710399999999948,0.7669773635153118,0.6824249293598599,0.5428571428571443,0.8685714285714309,-0.009158785225900079,-0.2735455216479239,-0.051282051282052744,1.2993412278276795,0.05534393905444972,-0.07278884803161922,1.2855699808534802,1.0,102,2.18163624,2.1987,1763459880000000001,1763464320000000000,target,0.7561889255032409,0.020541430000000072,73.99999999998333,0.07451078722367405,0.0,0,0.0,10000.0,10226.856677650972
BTCUSDT,1,1763508660000000000,1763506800000000000,1763503200000000000,92879.9,92420.2,93400.0,92459.0,92756.9,1763507580000000000,1763508300000000000,60.0,0.0,0.0,2.217522658610335,0.46082010803840223,0.2318298227690454,0.4334788993430937,1.1313900369806593,0.22224905373069534,0.39768105909837537,1.002879978996081,0.04111376984988971,0.4233195562323091,0.26487420901092495,-0.406822714623372,-0.1512946512946468,-0.6785884193639521,-0.05566382841241756,-0.09625295866821285,0.20949278946020303,0.75,112,92898.47597999999,92401.71596,1763508660000000001,1763511480000000000,stop,-1.0118170644658138,589.4100699999971,46.99999999998333,0.15719123354984493,0.0118169864725929,0,0.0,10226.856677650972,9916.42543458217
ETHUSDT,-1,1763688720000000000,1763683200000000000,1763679600000000000,2874.83,2904.84,2825.62,2877.96,2885.07,1763688420000000000,1763688600000000000,60.0,0.0,0.0,7.327707454289652,0.8791583085144443,0.10108483201179086,1.1304701404515898,1.6397867377540714,0.10537530823058905,0.3787400580734754,0.49742612584168383,0.047317560813064395,0.366877707430861,-0.34433032442830896,-0.3845706937444772,-0.10495999999999912,-0.10806280164669099,-0.007338402537255589,-0.24923759032405512,-0.5492894693011021,0.0,135,2874.2650320000002,2825.62,1763688720000000001,1763691540000000000,target,1.3695998314999158,34.05576900000022,46.99999999998333,0.05879346069090342,0.0,0,0.0,9916.42543458217,10323.871472710725
XRPUSDT,-1,1763772480000000000,1763771400000000000,1763770500000000000,1.9444,1.9572,1.9302,1.9501,1.9532,1763771700000000000,1763772300000000000,15.0,0.0,0.0,6.61290322580622,0.952486305040194,0.2050018259987394,0.6683170509766179,1.1093749999999867,0.16709687499999812,0.3066465256797589,1.0955175653597298,0.14062499999998293,0.6406249999999916,-0.06476143041094054,0.3537806275863702,0.05686789151355167,-0.02177111554377365,-0.0007020007020006062,-0.32380286900892236,0.2910431895846707,0.75,152,1.9440111199999999,1.95759144,1763772480000000001,1763775180000000000,stop,-1.0000000824151805,0.015531120000000145,44.99999999998333,0.12560596273803704,0.0,0,0.0,10323.871472710725,10014.155303004092
ETHUSDT,1,1763791680000000000,1763787600000000000,1763786700000000000,2737.08,2725.2299999999996,2748.99,2733.18,2735.35,1763790120000000000,1763790720000000000,15.0,0.0,0.0,6.087557603686449,0.7006271069154952,0.3157263892516866,1.193924810403924,1.0050632911391975,0.254074936708853,0.28298279158700057,0.7169478706325606,0.44725738396624637,0.9350210970463787,0.010563364882983109,-0.26122929235219156,-0.037204262235867494,-1.7480804830461538,-0.06532091833108183,-0.10372629986473848,0.16707379825509489,1.0,153,2737.627416,2748.99,1763791680000000001,1763792580000000000,target,0.6025394324743134,15.673617000000363,14.999999999983334,0.12241027122201312,0.0,0,0.0,10014.155303004092,10195.173006593543
