symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
SOLUSDT,1,1755095400000000000,1755081000000000000,1755079200000000000,198.89,197.71,204.41,198.8272727272727,204.98636363636365,rejection,15.0,4.677966101695009,0.18540593220339321,1.0,11.719066580307878,-0.24645124618301728,0.18253876430587979,0.06779661016947928,0.05315870570107938,-0.17664827758095153,4.257696864230428,0.08358283143064854,0.1797785977859751,5.367022200653794,0.15918367346938617,-3.325088429320016,-0.42453662842012224,-1.9148638148059196,-0.11301509587923447,-0.2196097031489328,-1.118349292362737,0.25,134,198.93978,197.67045800000002,1755095400000000001,1755095880000000000,stop,-1.0068653826100151,1.4576199999999782,7.999999999983333,0.13604719954446495,0.0,0,0.0,6375.960306209478,6183.368294812942
BTCUSDT,1,1755097500000000000,1755096300000000000,1755094500000000000,121149.5,120729.9,122218.2,120797.20303030303,122675.2393939394,rejection,15.0,2.546949475691092,0.3175987845567163,1.0,2.634272933903082,-0.0790944603174778,0.7380642090277864,0.6422783603431751,0.8396019296877069,0.06820077287791508,3.6104039313243277,0.2635309650333032,0.035783668306033724,2.180710820976914,0.5033918780782435,-1.3485885613631357,-0.2711739920368045,1.1417344926494062,0.08956281763206612,0.766484417544558,-1.019015086494417,0.0,139,121173.82992,120705.75402,1755097500000000001,1755098160000000000,stop,-1.0001699937536124,588.9155800000058,10.999999999983334,0.20536015021032186,0.0,0,0.0,6183.368294812942,5997.835711948962
ETHUSDT,1,1755098700000000000,1755068400000000000,1755061200000000000,4652.73,4613.099999999999,4704.54,4633.0275,4736.6875,rejection,60.0,1.3073429220287727,0.12914466313398903,1.0,2.161039557771644,-0.28418386737603485,0.48730760545627466,0.49104213979306266,0.4971612414837084,-0.10286975233917076,2.026660065524106,0.10264292247734488,0.19214258151650107,1.5744238758670939,0.3204205418519993,-0.1569947938082184,-0.049284969005099245,-0.5468423888935928,-0.05178766501879362,-0.00791731789397443,0.844137365061403,0.75,133,4653.670548,4704.54,1755098700000000001,1755102060000000000,target,1.0221014825422785,46.11608100000011,55.99999999998333,0.0708590843614832,0.010113477918039022,0,0.0,5997.835711948962,6181.747615145803
ETHUSDT,1,1755117300000000000,1755104400000000000,1755102600000000000,4716.61,4694.54,4742.37,4712.539999999998,4818.649999999999,rejection,15.0,1.1671952877209133,0.23508251019483772,1.0,0.6765373474217292,-0.23174437290315575,0.6393888875975299,0.6447666515631967,0.1844132306298859,-0.05807919604590113,2.735680993455604,0.12607181281686608,0.16954104231455908,0.7433153390005286,0.4833189531205017,-0.1673223037181101,-0.05252934034804314,-0.24337789631723827,-0.02192799070847988,0.1305354194111992,-0.09854078657198884,0.25,140,4717.563324,4742.37,1755117300000000001,1755119280000000000,target,0.7502116906022764,28.65780499999971,32.99999999998333,0.11540505848232387,0.0,0,0.0,6181.747615145803,6320.876195022856
XRPUSDT,1,1755145200000000000,1755139500000000000,1755137700000000000,3.326,3.3141999999999996,3.3436999999999997,3.3161512820512824,3.3680820512820517,rejection,15.0,1.4999999999999059,0.3100508474576146,1.0,1.069274110208066,-0.2581498131666681,0.6372360821520432,0.8050847457626847,0.8346371142980736,-0.11566098199777548,2.5552886296352675,0.1699488364251573,0.035649039648457614,0.8519152441646526,0.6469907407407421,-0.9299872852931138,-0.3493530499075653,2.106002952938921,0.1346758967904325,-0.31823217689914995,0.5068363033901657,0.75,142,3.3266652,3.3135371599999996,1755145200000000001,1755146100000000000,stop,-1.0000000717406197,0.016448140000000475,14.999999999983334,0.20185268243095597,0.0,0,0.0,6320.876195022856,6131.249895568264
SOLUSDT,1,1755161400000000000,1755156600000000000,1755154800000000000,203.49,202.58,205.26000000000002,202.55733333333333,207.04933333333335,rejection,15.0,1.9450549450549637,0.245976923076924,1.0,1.524177991708824,-0.2538820164891309,0.7523247377268103,0.7362637362637565,1.02490842490844,-0.08922757827227916,2.538465014610952,-0.09945900324388322,-0.007272187592758443,1.3290520395482477,0.12145748987854334,-0.7233382054100641,-0.19277108433734996,-3.0289787351546327,-0.19448476052249541,0.21127788069908082,-0.8658968382296078,0.0,145,203.530698,205.26000000000002,1755161400000000001,1755163620000000000,target,1.3284370771924636,1.1942489999999968,36.99999999998333,0.11958758098185587,0.0,0,0.0,6131.249895568264,6375.599286292423
XRPUSDT,-1,1755164100000000000,1755154800000000000,1755153000000000000,3.2351,3.2419000000000002,3.2232000000000003,3.1796625000000005,3.238987500000001,rejection,15.0,1.7499999999999347,0.5233249999999893,1.0,1.034313110554917,-0.053220001846531195,0.5688891293205935,0.16176470588236447,0.5716911764706809,0.03483427939289414,3.033295625759735,0.2281682550350222,0.04740834386850745,0.8113612977316313,0.8241912798874798,0.2914418047506198,0.12751677852348392,2.980887231045794,0.22729044834307924,0.02230067892861011,0.0949795025728413,0.75,144,3.2344529800000004,3.24254838,1755164100000000001,1755165300000000000,stop,-1.000000059996966,0.01133390000000014,19.999999999983334,0.2857357732113359,0.0,0,0.0,6375.599286292423,6184.331296228152
XRPUSDT,-1,1755178800000000000,1755177300000000000,1755175500000000000,3.0991,3.1139,3.0378000000000003,2.8818625,3.108425,rejection,15.0,4.14189189189183,0.23033851351351123,1.0,3.128718856521171,0.0649728455967824,1.0,-0.0,0.6300675675675632,0.0649728455967866,5.211883417688253,0.6219753838598449,0.023724137931034076,3.128718856520898,0.5529901589704769,-0.30825594613857915,-0.0555095277547648,2.951435663401499,0.23230128553322937,0.3305064039158721,-0.4061654553500923,0.25,149,3.09858016,3.11452278,1755178800000000001,1755179340000000000,stop,-0.9947815547466974,0.019149100000000148,8.999999999983334,0.16222963324646986,0.0,0,0.0,6184.331296228152,5999.769535170237
SOLUSDT,1,1755206100000000000,1755203400000000000,1755201600000000000,191.6,190.83,192.64000000000001,190.85100000000003,194.91500000000002,rejection,15.0,1.350649350649409,0.2737142857142922,1.0,1.4517089615132501,-0.14568743829442454,0.604435416783442,0.4805194805194978,0.9727272727272526,-0.0632599682435864,2.3005176141524,-0.022076817655497204,0.002706692913391762,1.1645866363568205,0.16309012875536297,-0.15850022932152455,-0.06796116504854202,-0.5151257452949508,-0.04480551452486455,-0.646007249544649,0.061075618470724034,0.5,155,191.63832,190.79183400000002,1755206100000000001,1755206280000000000,stop,-1.0000000742024808,1.0377009999999818,2.9999999999833333,0.18426798952685153,0.0,0,0.0,5999.769535170237,5819.776435759196
ETHUSDT,-1,1755211500000000000,1755187200000000000,1755180000000000000,4514.79,4530.9800000000005,4456.21,4271.979166666667,4521.229166666667,rejection,60.0,3.618282890673137,0.30674916615193604,1.0,1.105547755561753,-0.15744921077669294,0.6565758526717607,0.9512044471895709,0.3977249330862757,0.01796911254766136,2.1442349102453537,0.17994080992028877,0.03908057505850866,0.9056772849850895,0.47480652066524004,-0.38961845169513337,-0.33338240706663874,0.32509784256036844,0.08637911723696573,0.31195001842677267,-0.12966977182333334,0.5,151,4513.887042,4531.886196,1755211500000000001,1755212400000000000,stop,-1.0000000718851245,22.52203900000051,14.999999999983334,0.2008204771779277,0.0,0,0.0,5819.776435759196,5645.18313013576
SOLUSDT,-1,1755238500000000000,1755237600000000000,1755235800000000000,196.71,197.75,195.64555555555557,194.82333333333335,197.07555555555555,rejection,15.0,1.0235042735042705,0.20805865384615546,1.0,5.674371176250614,-0.13129318627747733,0.4028685512220923,0.8557692307692242,0.35149572649571925,-0.018549873752526817,2.3146295024733208,-0.1690010687548391,0.29501726689689983,3.832331780904026,0.21063394683026546,-2.1376351399260596,-0.3561643835616371,-2.7953690291340596,-0.1603773584905656,-0.40568363038480626,-0.05206153840851807,0.5,158,196.680656,197.78955,1755238500000000001,1755240540000000000,stop,-0.992407317102822,1.316121999999992,33.99999999998333,0.14986080545724578,0.0,0,0.0,5645.18313013576,5477.113498793796
BTCUSDT,1,1755250500000000000,1755249300000000000,1755247500000000000,118811.5,118633.59999999999,119003.7,118638.48095238095,119081.99523809523,rejection,15.0,1.0803822372118475,0.7346410905002451,1.0,1.9714310292093595,-0.30394310066469843,0.9065907427069849,0.8077571669476674,0.9725635054470987,-0.10032383856132762,2.095217454097173,-0.04663387427627691,0.010779703236065691,1.8732506073453676,0.3520612280396525,-1.359131105716139,-0.2659210647933963,0.43178513403701235,0.024024813373987073,0.5760380283766015,-0.36328046461868096,0.25,160,118835.2623,118609.87328,1755250500000000001,1755251760000000000,stop,-1.0000000516983303,344.1115700000087,20.999999999983334,0.3450118454023414,0.0,0,0.0,5477.113498793796,5312.800085335253
BTCUSDT,-1,1755255000000000000,1755253800000000000,1755252000000000000,118868.7,118973.5,118550.1,118487.08333333333,118957.60833333332,rejection,15.0,3.040076335877695,1.2476676526717212,1.0,0.653026461635689,-0.05813417206626181,0.6483823896327772,0.5543893129771393,0.8483619592874342,0.07781854875698972,2.1412519941508497,0.08589582145390316,0.03356180153375849,0.5388225582826942,0.4358293503274909,-0.6088932932732447,-0.20371498172962416,1.112208676203162,0.07447586543150266,-0.2970984427328579,0.6150903859755568,1.0,162,118844.82628000001,118997.2947,1755255000000000001,1755256020000000000,stop,-1.0003683905025873,271.2895400000029,16.999999999983334,0.43835475739314805,0.0,0,0.0,5312.800085335253,5153.357367222388
ETHUSDT,1,1755270900000000000,1755216900000000000,1755215100000000000,4481.44,4463.389999999999,4557.679999999999,4467.1,4585.05,rejection,15.0,4.223822714681385,0.2731071468144017,1.0,2.7216163696767506,-0.12815183692123777,0.9292456309769244,0.6847645429362631,0.7944598337949635,-0.0014871849666043319,4.118845399670643,0.008031661228692283,0.031369224247568744,2.397211380830076,0.0872213895469708,-2.72133634587821,-0.5148992401718065,-5.502037144316312,-0.351979269055501,-0.119995473088365,-0.2886190993587944,0.0,156,4482.3362879999995,4462.497321999999,1755270900000000001,1755271320000000000,stop,-1.0000000742450654,24.311381000000182,6.999999999983333,0.18396391406148282,0.0,0,0.0,5153.357367222388,4998.756634727376
