symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,scale,sweep,deep_sweep,body_ratio,displacement,impulse_flow,impulse_volume,trend_hour,eff_hour,trend_fourhour,eff_fourhour,rr,risk_atr,range_location,response_eff,pullback_volume,pullback_flow,test_flow,test_volume,retest_depth,retest_age,return_speed,micro_strength,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
SOLUSDT,1,1763669760000000000,1763668800000000000,1763667900000000000,132.83,132.29000000000002,134.37,132.68,133.21,15.0,0.0,0.0,2.1320754716981,0.41920715543007514,-0.006015141312220584,0.6532705288008829,0.42607940387976195,0.07434052757794095,-0.9002645469072144,-0.028361117124918914,2.851851851851879,0.3711014162823651,0.5217391304347876,-0.4782608695649756,1.0563527072483547,-0.05017210893652031,0.07641476465595878,0.6101770718703473,0.25961538461538275,1.0666666666666667,0.04252203728235413,0.6000000000000227,134,132.85656600000002,134.37,1763669760000000001,1763670180000000000,target,1.9572257891574305,0.725583999999992,6.999999999983333,0.12858922330150754,0.0,0,0.0,8902.549111760021,9425.27807308334
ETHUSDT,-1,1763688540000000000,1763683200000000000,1763679600000000000,2875.75,2904.84,2825.62,2877.96,2885.07,60.0,0.0,0.0,7.327707454289652,0.8791583085144443,0.10108483201179086,1.1304701404515898,-0.38808810862629217,-0.11048064085446761,-0.2532538714902683,-0.017254233677707776,1.723272602268816,0.5684533272879568,0.36712536295922127,-0.2414675767917787,3.7741118372380686,-0.27531035018348105,0.1512021303299174,0.7803334742059416,0.3672052511991928,1.4833333333333334,0.009392946856666752,0.6916666666667108,135,2875.1848480000003,2825.62,1763688540000000001,1763691540000000000,target,1.4353433962813122,33.13641300000015,49.99999999998333,0.06043854004354639,0.0,0,0.0,9425.27807308334,9831.133392292797
BTCUSDT,1,1763698320000000000,1763696700000000000,1763695800000000000,85676.8,85399.9,86109.0,85657.4,85745.5,15.0,0.0,0.0,4.158910329171055,0.46573197296740965,0.12051627985329372,1.0151023866627242,-0.3179097831290773,-0.0457402991545623,-2.3825655784587454,-0.07715075622052156,1.5608522932465998,0.46355565533674026,0.1785615872141104,-0.1806827643630281,0.7913386237471247,-0.20809479329882313,0.3185404339250494,0.619559628925897,0.39049499365393664,1.8,0.021508962566551295,0.9655612244898305,138,85693.93536,85382.82002,1763698320000000001,1763699640000000000,stop,-1.0000000698089944,396.6536900000087,21.999999999983334,0.21565002380287482,0.0,0,0.0,9831.133392292797,9536.199369934968
SOLUSDT,1,1763714340000000000,1763712900000000000,1763712000000000000,127.66,126.28,129.33,127.43,127.82,15.0,0.0,0.0,3.4102564102565616,0.493819271689972,0.036887786071951645,3.1474927546020073,0.6133755164148977,0.07930107526881612,-1.4970521078600962,-0.0641711229946515,1.2101449275362475,0.7173374683496283,0.55195344970906,-0.41818181818186,1.0705877508355999,-0.18002484910054353,0.2670777109153276,0.5614142227341682,0.45245901639343944,1.6,0.024041201384906393,0.3783783783783753,140,127.685532,126.254744,1763714340000000001,1763718000000000000,stop,-1.0000000885888547,1.5577579999999953,60.99999999998333,0.08150825609626168,0.0,0,0.0,9536.199369934968,9250.113363492888
BTCUSDT,1,1763770980000000000,1763770500000000000,1763769600000000000,85237.8,84990.0,85599.9,85093.5,85202.1,15.0,0.0,0.0,3.465009208102838,0.5339700777898616,0.16525411964957715,1.136950479703552,1.018690488210817,0.1464946236559067,2.839133658569909,0.08629435471652062,1.4612590799030953,0.4940918046166356,0.8340132936053214,-0.255524431994956,0.8991508248675686,-0.2757703510009651,0.14066138798323236,0.7048721817803004,0.406296114117077,0.5333333333333333,0.0578484200219509,0.4147909967845218,152,85254.84756,84973.00200000001,1763770980000000001,1763771280000000000,stop,-1.000000067527852,366.95946000000293,4.999999999983333,0.23194367241547426,0.0,0,0.0,9250.113363492888,8972.609943848893
ETHUSDT,1,1763789220000000000,1763787600000000000,1763786700000000000,2732.19,2725.2299999999996,2748.99,2733.18,2735.35,15.0,0.0,0.0,6.087557603686449,0.7006271069154952,0.3157263892516866,1.193924810403924,-0.24664610370146084,-0.03513049760678913,-2.352331734530713,-0.085150332797797,2.413793103448066,0.4412999696047159,0.11962134251291273,-0.25675130995568274,1.7204686184392721,-0.19062000091379597,0.1005292053990842,0.6270160100167465,0.2929292929293109,1.8,0.0333699051089963,0.762376237623694,153,2732.736438,2748.99,1763789220000000001,1763792580000000000,target,1.3299756739998576,10.78019400000049,55.99999999998333,0.17774876954903712,0.0,0,0.0,8972.609943848893,9330.610532577139
BTCUSDT,1,1763803560000000000,1763802900000000000,1763802000000000000,84069.6,83899.9,84315.6,83979.3,84038.7,15.0,0.0,0.0,4.863636363636743,0.8420254617099153,0.20875675641827107,1.136077240110221,-0.6105143216929194,-0.06888557708229001,0.49714357325356656,0.01452288828629813,1.449616971125416,0.6226218773515575,0.2534121440086007,-0.062403300670414955,0.999195130401053,-0.039626021232971355,0.568988004875024,0.7656192448413315,0.4082270868414888,0.7333333333333333,0.06624133757004629,0.5451664025357458,155,84086.51393999999,83883.12002,1763803560000000001,1763804580000000000,stop,-1.0003483968612914,287.2786500000117,16.999999999983334,0.2923461836791442,0.0,0,0.0,9330.610532577139,9050.59469393712
BTCUSDT,-1,1763848620000000000,1763846100000000000,1763845200000000000,84370.7,84481.20000000001,84195.4,84383.6,84426.7,15.0,0.0,0.0,4.020881670534525,0.5749633980160025,0.16088198836061096,1.4042432355685368,-0.3091201064601887,-0.04017908391689046,0.43365134934842337,0.01421993107243207,1.5864253393663332,0.4879681680550765,0.6981228668942079,-0.008171495277509986,0.9694093743440059,-0.00674309320791147,-0.3772019402604034,0.7684158901422266,0.3866340097970882,2.8,0.012333261390401713,0.7815533980588663,161,84353.72588000001,84498.09624000001,1763848620000000001,1763849700000000000,stop,-1.000437003339696,228.69633000001454,17.999999999983334,0.3691616348193897,0.0,0,0.0,9050.59469393712,8778.958198915781
ETHUSDT,1,1763890140000000000,1763888400000000000,1763887500000000000,2807.11,2801.87,2814.5,2802.35,2805.64,15.0,0.0,0.0,2.3252279635258892,0.356876402270886,0.12199872338115703,1.1648073455215193,0.20872358389697196,0.03140007388253498,-1.292449172444292,-0.04904183619592412,1.4103053435113624,0.4289065018118056,0.5686205064636133,-0.04949874686716835,1.1214396755260345,0.04730097828341258,-0.15152268489745183,0.4240937008028791,0.41488519398259627,1.9333333333333333,0.008157013623558883,0.7500000000006559,168,2807.671422,2814.5,1763890140000000001,1763890920000000000,target,0.5304048214293097,9.166286000000238,12.999999999983334,0.21456189682494622,0.0,0,0.0,8778.958198915781,8918.650251590721
SOLUSDT,1,1763935740000000000,1763935200000000000,1763934300000000000,132.65,132.36,133.5,132.47,132.6,15.0,0.0,0.0,4.615384615384733,0.6467596603608972,0.2150073582555272,1.2840530323974453,1.068559438857143,0.15573770491798972,1.1247994093232958,0.03714020427111232,2.9310344827586814,0.4077397858796778,0.593301435406702,-0.06666666666646456,1.2975305321211295,0.017691156530976516,0.06753467894841494,0.9580341385571708,0.2543859649122768,0.6,0.06405107747535291,0.17647058823528428,178,132.67653,132.33352800000003,1763935740000000001,1763935800000000000,stop,-1.000000060987519,0.4755069999999921,0.9999999999833333,0.27866052234773037,0.0,0,0.0,8918.650251590721,8651.090727725208
