symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,first_test,second_test,scale,sweep,deep_sweep,body_ratio,displacement,impulse_flow,impulse_volume,rr,cost_r,range_location,test_effort,test_result,acceptance,test_flow,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
BTCUSDT,1,1722813960000000000,1722809700000000000,1722808800000000000,58546.0,58332.4,59115.5,58443.9,58674.7,1722812100000000000,1722813900000000000,15.0,1.0,0.0,2.323656845753956,0.7234960814258764,0.09193402336148848,1.5894240570398315,2.6661985018726773,0.3015009363295901,0.17263685614943033,0.8827030688634843,0.3216292134831346,0.9971910112359619,-0.08217990641035823,-0.34044089171806663,-0.05503252965939767,-1.9886672395213503,-0.07327924627060867,0.4945189532903601,-0.29827305516445707,0.5,109,58558.2093,58320.73352,1722813960000000001,1722815220000000000,stop,-1.0016937921678222,295.41487999999856,20.999999999983334,0.1978216920217434,0.0,0,0.0,10000.0,9699.491862349652
