symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,deep_sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
BTCUSDT,1,1763562900000000000,1763561700000000000,1763559900000000000,91431.6,91006.29999999999,91863.09999999999,91238.77777777777,91892.3111111111,rejection,15.0,1.0145779449799381,0.2364795673642038,1.0,0.0,2.5627162985387,-0.22967860861652079,2.2212493400961932,0.42793322360684816,0.45337931394834574,0.029081266877867506,2.124591726621657,0.028391463448679315,0.355571423713817,3.4333287870942475,0.49626517273577286,-0.4587063541155169,-0.08386329866269622,0.1885539938958301,0.011878916970466186,0.37832846151579236,0.5235609158659092,0.75,121,91449.78629999999,91863.09999999999,1763562900000000001,1763564520000000000,target,0.6314865519761363,553.0065300000174,26.999999999983334,0.11590733503634755,0.0,0,0.0,8525.472662668817,8686.984302740282
ETHUSDT,1,1763568900000000000,1763557200000000000,1763550000000000000,2978.43,2961.8399999999997,3097.4696875,2974.6596875,3105.0259375,rejection,60.0,7.175388034960765,0.19748481012658056,1.0,0.0,3.616089481160773,-0.09832325172757272,0.5225201474053922,-0.19047619047620745,0.2272641651597218,0.014747195139271892,3.805231368379064,-0.04411153887960211,0.09825923120439611,1.9001464581424279,0.11384235100247145,-3.1103560516197466,-0.8000000000000389,-3.1558905433664437,-0.26880811496196605,-0.27788716809534686,0.6669364144295788,1.0,120,2979.015684,2961.2476319999996,1763568900000000001,1763569200000000000,stop,-0.999517772755984,20.748189000000146,4.999999999983333,0.14315136892188415,0.0,0,0.0,8686.984302740282,8426.500446673048
XRPUSDT,1,1763576100000000000,1763575200000000000,1763568000000000000,2.0654,2.0504,2.0821673076923077,2.0589673076923076,2.136398076923077,rejection,60.0,1.1178205128205128,0.1514626666666654,1.0,0.0,1.3130562529924084,-0.17723144312938566,0.5036469001087247,0.37333333333331875,0.4288461538461483,-0.16259586167559345,2.369082241658796,-0.16592519177125448,0.10935326842837174,0.923423274555225,0.22242990654205605,-0.08260956356270736,-0.0341340075853339,-1.704204700164057,-0.2057628370890298,0.4447637430054471,0.30296528074540163,1.0,123,2.06571306,2.04998992,1763576100000000001,1763576340000000000,stop,-0.9944036589553575,0.017881060000000126,3.9999999999833333,0.11508554246783947,0.0,0,0.0,8426.500446673048,8175.120160382229
XRPUSDT,1,1763597700000000000,1763593200000000000,1763586000000000000,2.1043,2.0949,2.1155,2.0034899999999998,2.09349,acceptance,60.0,1.191489361702157,0.24624787234042939,0.0,0.0,1.6223786063149412,0.18809983885715265,0.4832154452882083,-0.6595744680851385,1.1499999999999928,-0.10357444703244241,2.4335790915575086,-0.18062564812893458,0.24566666666666667,0.740536940828016,0.8741648106904202,-0.15412667579864273,-0.12364425162690118,2.084766088434251,0.3224592220828015,0.0797190396756074,-0.41793278576618403,0.0,124,2.1047208599999996,2.1155,1763597700000000001,1763598600000000000,target,0.7539790760359031,0.012339439999999853,14.999999999983334,0.1195727221008423,0.0,0,0.0,8175.120160382229,8360.036246732452
SOLUSDT,1,1763601900000000000,1763526600000000000,1763524800000000000,139.07,138.48000000000002,139.75,135.26083333333338,138.49083333333337,acceptance,15.0,1.1525423728814164,0.2592830508474686,0.0,0.0,2.8597854556261266,0.3195581325500827,0.6420961515662682,0.5762711864407082,0.9816384180790638,0.18805749099598873,3.271495153196547,-0.04811022284112527,0.22265221878224153,1.8098287026048367,0.9728155339805797,1.7319680222805096,0.6758893280632099,3.7677900835576437,0.3069306930693067,0.3160582072795519,0.2382457853209211,0.75,115,139.097814,138.45230400000003,1763601900000000001,1763602140000000000,stop,-1.000000075227753,0.784284999999975,3.9999999999833333,0.17694468082394085,0.0,0,0.0,8360.036246732452,8109.235140463276
SOLUSDT,1,1763632500000000000,1763627400000000000,1763625600000000000,141.89,141.31,143.44666666666663,141.59666666666664,143.6295238095238,rejection,15.0,2.6839080459770455,0.2691017241379384,1.0,0.0,3.1326304988229072,-0.21504774991787345,0.700413618673506,0.7758620689655189,0.5057471264368255,-0.04986188801505608,2.717960810731075,-0.06112069286254379,0.13609744670881846,2.663383781234996,0.19127516778523143,-2.0991137954978756,-0.5048231511254251,-2.928063192446076,-0.23028391167192727,-0.5175974204528397,-0.2939586125828001,0.25,126,141.918378,141.28173800000002,1763632500000000001,1763633400000000000,stop,-1.0000000745271218,0.7782399999999842,14.999999999983334,0.1819490876850366,0.0,0,0.0,8109.235140463276,7865.958068118639
BTCUSDT,-1,1763640300000000000,1763623800000000000,1763622000000000000,91882.2,91987.90000000001,91452.40000000001,90718.48999999999,91910.98,rejection,15.0,4.066225165562356,0.9562007568589297,1.0,0.0,1.3865780849926954,-0.22490093132352174,0.4097556194604516,0.7284768211919728,0.27228003784291077,-0.1117848503615415,3.499339626171482,0.13302003811717802,0.06441982741994201,0.9857964577297643,0.4934332033654893,-0.4756794215484945,-0.1953718211401579,0.7967116776707169,0.06559396970355727,-0.2933852925770297,-0.38821186824154774,0.0,125,91863.82356,92006.29758000001,1763640300000000001,1763644560000000000,stop,-1.0000000450920996,234.40907000001164,70.99999999998333,0.3921992462578152,0.0,0,0.0,7865.958068118639,7629.979315434302
SOLUSDT,1,1763648700000000000,1763648100000000000,1763646300000000000,140.71,138.95000000000002,143.0486956521739,140.64869565217393,143.37739130434784,rejection,15.0,1.3288043478260845,0.08794375000000047,1.0,0.0,5.402204036065762,0.21811620370562146,1.0790431007730714,0.19318181818182112,0.034832015810273266,0.2514555673810669,2.733795581518445,-0.023522141714785526,0.6188655194391359,5.6157075150755285,0.3986784140969175,-0.7213456792534323,-0.1237113402061819,-1.031925068931996,-0.07404744787922202,-0.031880271744440414,2.396501599906144,1.0,129,140.738142,138.92221,1763648700000000001,1763651880000000000,stop,-1.0000000899905064,1.955761999999991,52.99999999998333,0.07149651951515608,0.0,0,0.0,7629.979315434302,7401.079915372503
BTCUSDT,-1,1763657400000000000,1763651700000000000,1763649900000000000,88023.3,88367.20000000001,87374.13333333333,88211.65833333333,89886.70833333333,acceptance,15.0,1.8876611418047544,0.281551701075887,0.0,0.0,5.816286158199368,0.03278019494820272,0.5644657779448643,1.9130561209653314,0.5477125133274727,0.001807242155491558,2.967606634114347,0.3751917225990682,0.1987751609404662,2.5371245798547144,0.9687006212255664,4.166041013772649,0.9650346780481983,6.859130082467426,0.42229493891796926,0.12743058856818745,1.1277806352662525,1.0,131,88005.69534,88384.87344000001,1763657400000000001,1763657520000000000,stop,-1.0000000735814225,467.3733500000087,1.9999999999833333,0.1887041364040084,0.0,0,0.0,7401.079915372503,7179.047501573868
BTCUSDT,-1,1763662800000000000,1763662500000000000,1763660700000000000,87293.3,87713.1,86282.0,85595.54999999999,87435.34999999999,rejection,15.0,2.4090042877560647,0.22873423058599177,1.0,0.0,1.073711068354799,0.21116309600041394,1.0,-0.0,0.33837541686514383,0.21116309600042454,2.248998366007522,0.3595732521801894,0.15091314273291026,1.0737110683547462,0.8116433253873645,-0.43481287030593957,-0.1556605837818917,4.720965153560732,0.4250963126031948,0.22588032340801367,-0.6674197329549718,0.0,132,87275.84134,86282.0,1763662800000000001,1763664840000000000,target,1.7203380273199917,542.304480000003,33.99999999998333,0.11228806494462237,0.0,0,0.0,7179.047501573868,7549.559154080691
SOLUSDT,1,1763672700000000000,1763668800000000000,1763661600000000000,133.88,133.54000000000002,134.58,126.62083333333334,133.31083333333333,acceptance,60.0,2.058823529411966,0.4331411764706201,0.0,0.0,1.9489735624366786,0.16258435078326516,0.19711111726485533,0.7647058823529707,1.6740196078432426,0.11306531080394794,2.3031772979114553,-0.49230845082412245,0.19120577977080255,1.0707989115758592,0.8005617977528069,0.14803680689117218,0.10361445783133034,0.426896838476865,0.06673842841765455,-0.10332834309708827,0.13699059633662747,0.75,134,133.896774,133.51329200000004,1763672700000000001,1763673060000000000,stop,-0.9810184353387608,0.5271939999999751,5.999999999983333,0.2536163784109955,0.0,0,0.0,7549.559154080691,7327.371452815681
BTCUSDT,-1,1763674200000000000,1763667900000000000,1763666100000000000,87113.4,87443.70000000001,86329.90000000001,85743.65000000002,87282.40000000002,rejection,15.0,2.372085982440036,0.2901142597638357,1.0,0.0,1.4134304518472123,-0.11332502368131148,0.43911105472941075,0.7163184983348269,0.5116560702392375,-0.013976479530507154,2.107634921264757,0.049149612623696465,0.10476035743296996,1.017041694172272,0.3641885325558843,-0.14546276434658717,-0.0614512209235042,-0.018354058778187146,-0.0015698954965080623,0.1494491163140581,-0.8012052303146739,0.0,133,87096.0773,87461.18874000001,1763674200000000001,1763674980000000000,stop,-0.9997792282997796,452.4899700000175,12.999999999983334,0.19288523239530952,0.0,0,0.0,7327.371452815681,7107.598839518823
ETHUSDT,1,1763675100000000000,1763649900000000000,1763648100000000000,2887.06,2861.9599999999996,2917.1899999999996,2762.949999999999,2835.199999999999,acceptance,15.0,1.2003984063744708,0.1265245418326675,0.0,0.0,0.3851327072453741,0.043648570474736026,0.9566608495147214,1.571314741035836,2.066135458167342,0.14051853907638448,2.757964932659033,-0.25384729137969053,0.7244290657439593,0.6558344783125659,0.9951773334672961,1.8612923199509175,0.5448044692737625,2.561376428808593,0.18154761904761593,0.3884208039764896,1.0393942291460119,1.0,130,2887.637412,2861.3876079999995,1763675100000000001,1763680320000000000,stop,-1.000000086182292,29.12431400000036,86.99999999998333,0.09869803319659183,0.0,0,0.0,7107.598839518823,6894.370855956784
BTCUSDT,1,1763695800000000000,1763687700000000000,1763685900000000000,85657.4,85287.9,86030.4,85212.17499999996,86435.93749999997,rejection,15.0,1.0094722598105548,0.25500173207036536,1.0,0.0,4.801069503944123,-0.31322766897001175,0.2618348508276719,0.706359945872801,1.2049391069013125,-0.12926381003842669,2.3967109626927887,-0.18328898558422302,-0.061960551986222835,2.0700917789255575,0.1696518783870649,-1.56188557236186,-0.3052397902552901,-3.104382220377171,-0.2037272668851639,-0.26040211292025295,0.03369369734417729,0.5,135,85674.43146,86030.4,1763695800000000001,1763696520000000000,target,0.6049640399490531,489.16170999999997,11.999999999983334,0.12274733386225183,0.0,0,0.0,6894.370855956784,7019.496249334583
BTCUSDT,1,1763701200000000000,1763695800000000000,1763694000000000000,86016.6,85958.09999999999,86108.9,84465.06666666667,85716.66666666667,acceptance,15.0,1.5777777777771862,1.6174061538457516,0.0,0.0,2.135720760201062,-0.09950210365153223,0.4606900397931249,8.136752136750113,5.127065527064269,0.04294446415762304,2.070228903423354,-0.17014824746895735,0.30148077127942374,1.2371894446598215,0.3388837209302353,0.38721683148882785,0.13546669752908339,-2.039959497117279,-0.16292587553007581,-0.04027568589459224,0.4937738158801196,1.0,138,86033.90333999999,86108.9,1763701200000000001,1763701320000000000,target,0.08250077931137367,178.88229000001456,1.9999999999833333,0.33675067369718426,0.0,0,0.0,7019.496249334583,7036.869666662883
