symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,scale,sweep,deep_sweep,body_ratio,displacement,impulse_flow,impulse_volume,trend_hour,eff_hour,trend_fourhour,eff_fourhour,rr,risk_atr,range_location,response_eff,pullback_volume,pullback_flow,test_flow,test_volume,retest_depth,retest_age,return_speed,micro_strength,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
SOLUSDT,1,1722811800000000000,1722809700000000000,1722808800000000000,140.769,139.792,142.606,140.359,140.864,15.0,1.0,0.0,3.4950495049504995,0.7364897196689992,0.13749449581682072,0.9764425085320481,-0.12381904882618583,-0.014671280276815808,1.0261795697529261,0.03515195166356543,1.8802456499488043,0.5706189184112749,0.45616133994189223,-0.05957836846929583,1.1356916648630981,0.06355299388621832,0.024750980984002413,0.4243627513769694,0.34719260838664046,2.3333333333333335,0.022627847736969808,0.3386454183267185,109,140.7891522,139.7640416,1722811800000000001,1722813000000000000,stop,-0.9931774732363452,1.1733927000000037,19.999999999983334,0.11954786909787282,0.0,0,0.0,10000.0,9702.046758029097
SOLUSDT,1,1722854460000000000,1722844800000000000,1722841200000000000,115.728,109.152,124.439,117.552,118.54,60.0,1.0,1.0,5.318825910931186,0.5068528849055433,0.05186580596312318,1.7491776684388063,-0.5978386941320095,-0.26094188585093525,0.6937072496651278,0.06468844048108065,1.3246654501216557,0.7831448710382635,0.41689537452306025,-0.21805633277374775,1.2351892349669462,-0.029265934623009585,0.21423063081589636,1.8443303978855294,0.4301694250016352,2.683333333333333,0.0052281852591188555,0.48990276738968325,114,115.748145,124.439,1722854460000000001,1722866460000000000,target,1.2784139770214713,6.733415999999993,199.99999999998334,0.012291216300908793,0.0,0,0.0,9702.046758029097,10074.143723464505
