symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_win,predicted_value,nav_before,nav_after
XRPUSDT,1,1763388300000000000,1763348400000000000,1763341200000000000,2.2137,2.1933,2.2655,2.2057194444444437,2.2891861111111105,rejection,60.0,2.5392156862745163,0.11936617647058839,1.0,5.27788283232174,-0.07078641642900085,0.8092390178716855,0.4019607843137253,0.391203703703731,0.09381918347826784,2.0904889072507262,0.07597224063890312,0.14759717784876566,6.600645937522831,0.24166666666666362,-1.1496019270304507,-0.6681222707423957,-1.4626743472457193,-0.39300134589503566,-0.6217863187574291,0.7735278572954893,1.0,86,2.21424276,2.2655,1763388300000000001,1763390220000000000,target,2.1161264736064465,0.023484899999999975,31.999999999983334,0.06643508722626035,0.0,0,0.33814909498230394,0.0006044801344923939,10000.0,10634.837942081935
ETHUSDT,1,1763456100000000000,1763450100000000000,1763448300000000000,3060.39,3053.39,3079.99,2991.6561904761907,3053.554761904762,acceptance,15.0,2.799999999999987,0.4809184285714286,0.0,3.097553564414024,0.23689650920788297,0.33382318938630945,-0.3414285714286182,0.9764625850339793,0.15676906009222616,2.301314470030239,0.08312116932302496,0.21543692830821182,1.5900363669494715,0.9312969030757846,1.3046040141095414,0.47132303559434985,2.9226252935067403,0.22825866023983898,-0.013414268103318888,-0.15504721491272055,0.25,101,3061.002078,3052.779322,1763456100000000001,1763456700000000000,stop,-1.0000000620586957,11.279646,9.999999999983334,0.2710094536654785,0.0,0,0.48411919973555156,0.005122996560935306,10634.837942081935,10315.792784019952
XRPUSDT,-1,1763518800000000000,1763514000000000000,1763512200000000000,2.2102,2.2192000000000003,2.1984000000000004,2.183553333333333,2.2183633333333326,rejection,15.0,1.3111111111110156,0.2701355555555453,1.0,1.4129149519446473,0.23288776956228396,1.0,-0.0,0.907037037036925,0.23288776956224191,3.0456874704641503,0.09361923566207342,0.021162501196998,1.412914951944848,0.555555555555552,-0.577464444270727,-0.11999999999999968,1.3561664979084789,0.0881182490051137,0.10693276462866985,-1.0691592187096495,0.0,113,2.20985794,2.1984000000000004,1763518800000000001,1763522220000000000,target,0.8192442866374494,0.012100580000000341,56.99999999998333,0.1276475152430674,0.0,0,0.5955440633048892,0.001677491982407995,10315.792784019952,10569.327413033277
BTCUSDT,-1,1763657400000000000,1763651700000000000,1763649900000000000,88023.3,88367.20000000001,87374.13333333333,88211.65833333333,89886.70833333333,acceptance,15.0,1.8876611418047544,0.281551701075887,0.0,5.816286158199368,0.03278019494820272,0.5644657779448643,1.9130561209653314,0.5477125133274727,0.001807242155491558,2.967606634114347,0.3751917225990682,0.1987751609404662,2.5371245798547144,0.9687006212255664,4.166041013772649,0.9650346780481983,6.859130082467426,0.42229493891796926,0.12743058856818745,1.1277806352662525,1.0,131,88005.69534,88384.87344000001,1763657400000000001,1763657520000000000,stop,-1.0000000735814225,467.3733500000087,1.9999999999833333,0.1887041364040084,0.0,0,0.4635160244775107,6.457157252522105e-05,10569.327413033277,10252.247567311095
XRPUSDT,-1,1763872200000000000,1763776800000000000,1763769600000000000,2.0566,2.0728000000000004,2.0255,1.9530571428571433,2.063642857142858,rejection,60.0,1.9197530864196954,0.13964567901234193,1.0,4.882346092197706,0.12372665531023153,0.2970913472640624,0.18518518518518723,0.43474426807762995,0.13950992918462682,2.503598748817203,-0.043338358395750835,0.08190156310553806,2.981387180358157,0.1306818181818198,-0.6203206821123126,-0.6061946902655674,-2.243568598442699,-0.4690014197823047,-0.6106615050741357,-0.12593903427249709,0.25,152,2.0560887,2.0732145600000003,1763872200000000001,1763872500000000000,stop,-1.005234604186972,0.019090580000000437,4.999999999983333,0.10815028301916195,0.0,0,0.4113812231650431,0.00043473688257647525,10252.247567311095,9943.070146550512
