symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,deep_sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored
BTCUSDT,1,1722738900000000000,1722737700000000000,1722735900000000000,61066.2,60950.4,61262.4,60277.92380952381,60761.18809523809,acceptance,15.0,1.6943005181348165,0.5800761658031307,0.0,0.0,1.5467407143278293,0.17243482459547876,2.5924744689579557,1.6873920552677162,2.633954272555438,0.23644629904688816,2.036791799155094,-0.01640704628552173,0.6793630617182002,1.9074026814609246,0.9708239418983183,2.7315173168266518,0.8236116406151369,1.7170500769559705,0.14304775280898527,-0.10415285446668476,1.4838234994514552,1.0,102,61078.31322,60938.20992,1722738900000000001,1722739080000000000,stop,-0.999502720419425,201.21161999999563,2.9999999999833333,0.30320446488130914,0.0,0
BTCUSDT,1,1722747900000000000,1722741300000000000,1722739500000000000,60583.8,60519.4,60772.9,60578.38717948719,61290.74102564103,rejection,15.0,2.936335403726619,1.034816459627306,1.0,0.0,1.2505483239769137,-0.2093014090058134,0.5843689033402306,0.19254658385094992,0.08405000796295627,-0.16350668061766271,3.091258053878882,0.09356625191696714,0.08266563001678669,0.8750390978437804,0.36676684197345605,-0.5246453019546509,-0.29153605015673806,-0.027772786869370337,-0.002668890742282875,0.39888173959304596,-0.39610383239341607,0.25,102,60595.91676,60772.9,1722747900000000001,1722749820000000000,target,0.9018481027032916,149.17224000000147,31.999999999983334,0.284587389584011,0.0,0
BTCUSDT,-1,1722762000000000000,1722752100000000000,1722750300000000000,60544.6,60801.5,60080.6,61052.37499999999,61376.924999999996,acceptance,15.0,1.8061502530167277,0.2592411833398195,0.0,0.0,0.3766565190210798,0.15201895770250695,2.360845197570104,0.7648890618917824,1.9765472946671518,0.017927454078096323,2.024437358157731,-0.2215933974689632,2.994530888923075,2.105929025415555,0.4439252336448606,-1.2388022163922934,-0.28242320819115463,-0.025574466702953862,-0.0019154403176821566,-0.1638322494015245,0.3749390746670084,0.75,103,60532.49108,60813.660299999996,1722762000000000001,1722768960000000000,stop,-1.0000000751516034,341.84227000000146,115.99999999998333,0.1774885115582685,0.0,0
BTCUSDT,-1,1722770100000000000,1722769200000000000,1722762000000000000,60790.4,60904.6,60591.1,60012.87142857143,60841.52857142857,rejection,60.0,1.7451838879160069,0.5855467600700676,1.0,0.0,2.8102185459789575,-0.10468935646693,0.43299149764478867,0.4483362521891278,0.4477107830873105,-0.09390045399813966,2.148001504988066,0.07791254640028504,0.07599213874426855,1.846199701125125,0.138470873786406,-0.7333185153825295,-0.5363033175355478,-0.04484415099370742,-0.007463652444024069,-0.7318967145401715,0.7116376753804825,0.75,106,60778.24192,60916.78092,1722770100000000001,1722770580000000000,stop,-1.0000000572756929,199.38649999999708,7.999999999983333,0.30517367735529183,0.0,0
BTCUSDT,1,1722777900000000000,1722621600000000000,1722614400000000000,60922.7,60876.9,61064.5,57876.108974358984,60863.3935897436,acceptance,60.0,3.096069868995992,1.4632089519652052,0.0,0.0,3.119815482688478,0.25496595747910766,0.2231360106871504,0.7751091703057508,1.2948997872576535,-0.018256195152196255,3.0765513694734428,-0.10145132275381764,0.06735428195230425,1.2765665940943212,0.7480468749999961,0.035015996140236955,0.07837713231903262,0.2974299907441259,0.14912733656924237,0.012286678182249045,0.382823868810959,1.0,90,60934.88454,60864.72462,1722777900000000001,1722778020000000000,stop,-1.0000000349459208,131.05971999999562,1.9999999999833333,0.46467217067152317,0.0,0
BTCUSDT,1,1722784500000000000,1722747600000000000,1722740400000000000,59359.8,59220.6,60070.669642857145,59272.06964285715,60147.5625,rejection,60.0,5.106822146962067,0.46907887931033015,1.0,0.0,19.480854297656347,-0.2187717657192656,0.1965535928788455,-1.7262931034481903,0.630246818554984,-0.13462589526825255,2.0468891141062224,-0.17977434190826044,0.05867511360948471,9.985666660862803,0.07543793047345611,-2.598202662589026,-0.8177938038118719,-3.344721253576776,-0.4618414256198247,0.3012184491569283,-1.3691233423736264,0.0,103,59371.67196,59208.75588,1722784500000000001,1722784680000000000,stop,-1.0000000626444865,222.20628000000437,2.9999999999833333,0.26682510467300397,0.0,0
BTCUSDT,1,1722792300000000000,1722654000000000000,1722652200000000000,58411.6,58060.9,59114.9,58183.8,59367.75,rejection,15.0,2.005417735956683,0.18321288850869843,1.0,0.0,4.964386172255104,-0.18521815582632406,0.5258154354525795,0.27288280581693153,0.6495580268035287,-0.11721433474307055,3.039786295945959,-0.03658681085960558,0.10372059630896846,3.084096946203598,0.12155883780597701,-1.4336894865967584,-0.5384763741562364,-6.447237947337229,-0.5674161111738671,-0.5857909858001558,0.04624576710673639,0.5,94,58423.1823,58049.287820000005,1722792300000000001,1722792900000000000,stop,-0.9997685612603876,432.2307499999971,9.999999999983334,0.13473413231242892,0.0,0
BTCUSDT,1,1722800700000000000,1722795300000000000,1722793500000000000,59245.7,59099.9,60156.4197368421,56399.89473684211,58904.244736842105,acceptance,15.0,6.246363078478266,0.44698401920440295,0.0,0.0,1.1872731602043145,0.19584958001524377,0.38739024252440607,1.0761316872427906,2.341942820013045,0.10633871956135761,4.9122927218465735,-0.15694613499641694,0.2279055496068421,1.0681923229891432,0.9058316221765902,1.580383830531584,0.47711257180079675,-0.0712025978010442,-0.005907337792316142,-0.4899522999924574,-0.18650482005442803,0.0,108,59257.549139999996,59088.08002,1722800700000000001,1722803760000000000,stop,-1.0000000637678281,228.64191999999565,50.99999999998333,0.2588012494821646,0.0,0
BTCUSDT,1,1722807900000000000,1722801600000000000,1722794400000000000,58674.5,58417.200000000004,59197.700000000004,55773.125,58108.558333333334,acceptance,60.0,2.033424018655318,0.2508431791682903,0.0,0.0,0.4459853170925403,0.03539067259204831,0.36232620011456756,-2.4399533618344873,2.199540095867374,-0.0536112874010305,2.4867203944654417,-0.359717842483297,0.6254264019525265,0.6776402546531026,0.6059458269103735,-0.19911367502035485,-0.15032154340836013,1.4117904904250738,0.23682283387215236,0.230491750501856,0.20641617108833832,0.75,108,58686.43494,58405.516560000004,1722807900000000001,1722808620000000000,stop,-1.000589999640103,339.26418999999566,11.999999999983334,0.17256750778795943,0.0,0
BTCUSDT,-1,1722840300000000000,1722838500000000000,1722836700000000000,50394.7,51068.1,48888.1,51388.719999999994,53288.079999999994,acceptance,15.0,2.23730323730323,0.08231982476982459,0.0,0.0,5.099156595939743,0.19158871363058316,0.6106151162763538,0.7263142263142334,1.476121176121168,0.07279114213301481,2.2461696940721323,0.16423850513474975,1.316611911380672,4.756542407129511,0.7401972617857026,3.228596938856425,0.4622352403365939,4.162017532915015,0.26577556260383817,-0.9487882423834679,0.24918547520756357,0.75,113,50384.62106,51078.31362,1722840300000000001,1722840480000000000,stop,-1.000000090459208,744.4239600000014,2.9999999999833333,0.0681486223791076,0.0,0
BTCUSDT,1,1722842400000000000,1722841200000000000,1722839400000000000,52151.3,51600.8,53843.5,46665.333333333336,49620.53333333333,acceptance,15.0,3.0739327883742,0.10420786557674842,0.0,0.0,1.4388715062335462,0.05574948450005257,0.9642066792816453,0.6782924613987311,4.59721465334545,0.0199344809010082,2.5624895532793364,-0.5781903201565589,0.8803013896408601,1.171638341017274,0.5775752212389386,1.0990645332909996,0.2056795131845842,-1.8387111186142522,-0.1495173561411062,-0.10779651184625239,0.7242655122864836,1.0,114,52161.53022,51590.47984000001,1722842400000000001,1722853320000000000,stop,-1.0034219405299751,623.1264699999999,181.99999999998334,0.08325116573847362,0.0037430390222389365,0
BTCUSDT,1,1722848700000000000,1722830400000000000,1722823200000000000,52773.0,52656.3,53199.9,47956.0625,52292.0125,acceptance,60.0,3.658097686375425,0.4974318766066962,0.0,0.0,0.5516138068399444,0.028869963480577132,0.5925016358514308,-0.4704370179948828,4.12157240788359,-0.015861744109786455,2.557974063735884,-0.3552946597366061,0.20940912602774558,0.5624408095010008,0.7839615788199211,-0.03238800634211738,-0.024863004392917252,-0.0949812207847133,-0.010715474209650562,0.0029283359401485187,0.5511302378529206,1.0,112,52786.45518,52645.76874000001,1722848700000000001,1722849060000000000,stop,-1.0152337752796219,190.5005099999971,5.999999999983333,0.27672425632876685,0.0,0
BTCUSDT,1,1722856500000000000,1722848400000000000,1722841200000000000,51672.8,50823.4,52659.0,46222.92307692308,50633.35384615384,acceptance,60.0,1.1610548622557044,0.06691791853072747,0.0,0.0,0.32085289323691385,-0.022034307220922145,2.9900576612222247,-1.2952672474687958,1.2237416456865553,-0.014256694732502814,2.2174006013746923,-0.3152709608411967,0.5168307299478884,1.1521133447052025,0.40163773851036505,-0.11900395897993553,-0.06674185817002543,0.03066853188752073,0.005542834296514325,0.584580400110088,0.16431991264830653,0.75,114,51683.234580000004,50813.23532,1722856500000000001,1722857280000000000,stop,-1.000108728479857,921.1473400000015,12.999999999983334,0.05563522003982547,0.0,0
BTCUSDT,-1,1722870300000000000,1722870000000000000,1722862800000000000,53753.6,54129.6,52506.5,49713.84722222222,53821.51388888888,rejection,60.0,3.3167553191489323,0.15725787234042554,1.0,0.0,0.9555667808202211,0.03149370674572072,1.0,-0.0,0.1806220449172465,0.03149370674572172,2.0608214881911535,-0.05125714405019791,0.07497836024777658,0.9555667808201961,0.14751929437706754,-0.08905197131070275,-0.03657757537041226,-1.398843416385922,-0.15678842952899338,-0.15888373458341198,0.26056703048747476,1.0,118,53745.14882,54140.425919999994,1722870300000000001,1722870480000000000,stop,-0.9949097236248796,451.51824,2.9999999999833333,0.11946978569459343,0.0,0
BTCUSDT,-1,1722883800000000000,1722877200000000000,1722875400000000000,53284.5,53699.6,52506.5,53743.23333333333,57219.89333333333,acceptance,15.0,1.8742471693567881,0.1412019995181889,0.0,0.0,0.48627334532714706,0.23741972790048194,1.479737720689857,0.7824620573355915,1.1051152332771177,0.10513480152532001,3.408748983799428,-0.1782586311990741,0.13703765491400555,0.7495474974979216,0.9921549508022351,1.5311946776502596,0.7429237429237292,0.5483749652364707,0.05852561084078894,0.3570775795277734,1.0281167635772626,1.0,119,53273.8431,53710.33992,1722883800000000001,1722888060000000000,stop,-1.0000000847162136,489.98886999999854,70.99999999998333,0.10917001341275397,0.0,0
BTCUSDT,1,1722885900000000000,1722882600000000000,1722880800000000000,53092.3,52520.3,54366.77777777778,53046.77777777778,54603.27777777778,rejection,15.0,2.228108003108004,0.10210057692307693,1.0,0.0,1.3499597241143013,-0.1736980583289588,0.8432454686980254,0.01695804195804959,0.07958430458430402,-0.029462609742614682,2.014319351640768,-0.1020208858899329,0.33818039047721143,1.072062002109894,0.1904682608406054,-0.7561624138539621,-0.27526263720732297,-1.5776785875909138,-0.13556249930500588,-0.051549670350751545,0.119431711305299,1.0,119,53102.818439999995,54366.77777777778,1722885900000000001,1722891600000000000,target,1.898869558107393,645.9288200000001,94.99999999998333,0.05793945651094428,0.0,0
BTCUSDT,-1,1722888900000000000,1722888000000000000,1722886200000000000,53751.9,54300.1,52600.1,52117.200000000004,53840.4,rejection,15.0,2.101058008026284,0.10785678584458284,1.0,0.0,1.4068551901922224,-0.14519130186359908,0.8689388929772346,0.8730390368478678,0.1614374315943095,0.03585962130897759,2.3265798610801305,0.1814602677165562,0.26671309192200515,1.281399699293076,0.5898554586025443,-1.3797191040145036,-0.2935735011060367,1.572520638463339,0.11174004394001791,0.19514298746357395,-0.9966446399992018,0.0,119,53741.149620000004,54310.96002,1722888900000000001,1722891600000000000,stop,-1.0000000878755995,623.8363999999972,44.99999999998333,0.08660292156725745,0.0,0
BTCUSDT,-1,1722914400000000000,1722908700000000000,1722906900000000000,55603.7,55696.7,55405.1,55841.6,57497.3,acceptance,15.0,2.135483870967726,0.6576781720430108,0.0,0.0,0.4984341099639123,0.13499118214007422,2.2291467866077896,1.086021505376344,2.558064516129048,0.11992225471590949,3.0230180371602033,-0.2722304700975939,0.24436794105212145,0.6783518334205315,0.2711560886223574,0.3584093982572659,0.19714773526163712,-1.6105600112212382,-0.14573661341219568,0.13859689069055942,0.20299511734180742,0.75,122,55592.679240000005,55707.83934,1722914400000000001,1722914820000000000,stop,-0.9994153616154259,170.91028,6.999999999983333,0.32561095382910854,0.0,0
BTCUSDT,-1,1722934200000000000,1722926700000000000,1722924900000000000,54723.0,55020.1,53853.7,55211.34761904762,56023.869047619046,acceptance,15.0,2.925950858296894,0.20260955907102085,0.0,0.0,3.444267013081863,0.33073663048547686,1.0558771983186899,0.9145069000336534,1.6437146383292618,0.11600720957482098,2.1902420764476105,0.001521095039598023,0.7890839508994736,3.204352529218543,0.9034011885194067,3.097527131648696,0.8430049152666489,1.7427128105568572,0.1401808365315824,0.2123738381607685,0.9510101444404193,1.0,124,54712.15538,55031.10402,1722934200000000001,1722934440000000000,stop,-0.9997328298711561,373.92016999999856,3.9999999999833333,0.14674691044347837,0.0,0
BTCUSDT,-1,1722935100000000000,1722884400000000000,1722877200000000000,54809.7,54978.1,54570.299999999996,55332.697916666664,60193.197916666664,acceptance,60.0,1.421615201900234,0.3580206057007095,0.0,0.0,3.444267013081863,0.33073663048547686,0.5591587076739464,1.098574821852722,3.105688341250966,0.08376282208109004,2.7779170934725035,-0.165957756612916,0.1568764358947983,2.593375053929174,0.8485902136806173,0.6261101071698648,0.625392475880569,0.39241186634672093,0.13902162468616172,-0.4450324780660315,0.08143266534972406,0.5,119,54798.738059999996,54570.299999999996,1722935100000000001,1722935280000000000,target,0.7752232381001902,245.25146000000143,2.9999999999833333,0.15622100284336643,0.0,0
BTCUSDT,-1,1722938700000000000,1722937500000000000,1722935700000000000,55109.4,55270.5,54531.7,54164.225,55233.5625,rejection,15.0,3.585971446306701,0.3762901303538209,1.0,0.0,0.9167015988462195,-0.019914938047774333,0.8419024218161114,0.469273743016755,0.7707169459962735,0.0423644308431618,2.5668173572529693,0.2645519847440531,0.0344488994353994,0.8442374474988896,0.6434213774376683,-0.7193941687902323,-0.3430239212544356,2.0657678400429225,0.18474154216039948,0.0746304415177386,-0.30135801081053165,0.0,127,55098.37812,55281.5541,1722938700000000001,1722940260000000000,stop,-1.0000000675851681,238.36592999999854,25.999999999983334,0.23153462455813353,0.0,0
BTCUSDT,1,1722954000000000000,1722952800000000000,1722951000000000000,56457.5,55986.5,58286.8,54083.2962962963,55054.26296296297,acceptance,15.0,3.883864118895972,0.131854033970276,0.0,0.0,2.885470419705331,0.1140908949799766,2.3934806824216897,2.3152866242038215,2.9792718408429586,0.12127569103711762,2.104097510972666,-0.13307868382191695,1.5909269494699778,6.789569273608691,0.9387710947641713,3.825211568919917,0.5673695037284618,3.1322007714235567,0.2200870968724319,-0.4497996991297821,3.6175248637952224,1.0,131,56468.69148,55975.3027,1722954000000000001,1722954780000000000,stop,-0.9998180444881222,549.7108,12.999999999983334,0.1022755912563479,0.0,0
BTCUSDT,1,1722962400000000000,1722956400000000000,1722954600000000000,56472.2,56222.6,56746.0,56379.44761904762,58029.990476190476,rejection,15.0,1.0969551282051462,0.24887588141025785,1.0,0.0,0.570337584269238,0.022623834183953972,0.7284468868527394,0.2676282051281892,0.3716040903540778,-0.002520765619358113,2.7920789085008093,0.27930938759933915,0.09496731234168494,0.4928991109926796,0.8885724746755618,0.981304404070454,0.43817508875291816,2.5110295766284776,0.19846511752279147,-0.08095497351668496,0.06746535323310889,0.75,132,56485.294799999996,56746.0,1722962400000000001,1722962940000000000,target,0.6731279575809631,328.4863599999985,8.999999999983334,0.1205281321270088,0.0,0
BTCUSDT,1,1722977700000000000,1722966300000000000,1722964500000000000,56436.8,56159.5,56733.700000000004,56269.51515151515,57301.333333333336,rejection,15.0,1.0706815723043575,0.22387479264334423,1.0,0.0,0.7867050548907119,-0.10026465681514718,1.5350417903830604,0.6303642264695315,0.6032630670207327,-0.005615315961078923,2.376239887930203,0.06301746310722377,0.1065256975036727,1.0287494625733808,0.3298821849339562,-0.39334621158089367,-0.08785104413125945,-0.9617176695326981,-0.07923497267759325,-0.06987254061691517,-0.8961056533933867,0.0,134,56449.18758,56148.2681,1722977700000000001,1722978780000000000,stop,-1.0030911093057593,356.1174100000029,17.999999999983334,0.15809035520054898,0.0,0
BTCUSDT,1,1722997800000000000,1722986100000000000,1722984300000000000,57152.6,56562.4,58286.8,55530.5,56505.4,acceptance,15.0,1.9217214503558284,0.10651958658082059,0.0,0.0,2.4893676450556805,0.07785995206941276,2.6972099254129205,0.9872924432395798,1.096577431379194,0.12413748826963536,2.3723711058341928,-0.0630263736189415,0.7484870243101815,2.132143974960763,0.952001396323016,2.415443183558327,0.6284665062682161,2.7366586784502265,0.20802042099810808,0.10706373590046958,1.9676643133642582,1.0,139,57164.13054,56551.08752,1722997800000000001,1722998880000000000,stop,-1.0001494908260002,669.800499999997,17.999999999983334,0.08488737919723897,0.0,0
BTCUSDT,1,1723021500000000000,1723017600000000000,1723015800000000000,57398.0,57263.200000000004,57633.159259259264,56528.85925925926,57265.059259259266,acceptance,15.0,1.7445048906474172,0.4683813056379974,0.0,0.0,6.6377224008498885,0.4256245362459832,1.2316558518503722,1.2945103857567184,0.9862072755247673,0.3443411233057529,2.984401945437912,0.012071292845804793,0.45495889804500456,4.988292280160495,0.8146788990825689,2.005816466452973,0.5540873460246393,1.338156862522473,0.09869935715353521,0.5344025536131399,0.6058895833959043,1.0,144,57409.37958,57251.74736000001,1723021500000000001,1723021800000000000,stop,-0.9995347567715399,215.06283999999565,4.999999999983333,0.2665758690343769,0.0,0
BTCUSDT,1,1723031700000000000,1723025700000000000,1723023900000000000,57021.1,56843.5,57472.4,56931.34999999999,57855.399999999994,rejection,15.0,2.541103603603641,0.35317122747748037,1.0,0.0,2.9068862320491986,-0.14720853827310054,0.6399135131819558,0.557432432432437,0.5053490990991442,-0.016889133545945904,3.1927801530498994,0.08240658692737307,0.0949623938098506,1.9997160979015345,0.23780076456037738,-1.4802088821671742,-0.4096385542168734,0.3299718679901135,0.027432281044437058,0.0853201288055096,-0.09759170487795663,0.25,144,57032.4042,56832.1313,1723031700000000001,1723032360000000000,stop,-0.9996111534386972,257.30521999999854,10.999999999983334,0.2212635552049831,0.0,0
BTCUSDT,1,1723037400000000000,1723034700000000000,1723032900000000000,57219.9,57091.200000000004,57379.825,56502.9625,57087.5375,acceptance,15.0,1.242618492618487,0.4890589743589855,0.0,0.0,0.7030805023378764,0.1364443309468062,0.9377605616902397,0.057498057498070104,1.0284576534576992,0.027750768263190954,2.0833487309862004,-0.1981065690179964,0.6116623187786029,1.0445241383481407,0.47816142032458414,0.4415633712854545,0.1432535553243224,-0.6757095657443143,-0.04869279367199114,0.11738227058194262,0.6143244339984923,0.75,145,57231.34398,57379.825,1723037400000000001,1723037580000000000,target,0.5193107563864867,208.7177699999971,2.9999999999833333,0.19208540312595596,0.0,0
BTCUSDT,1,1723042200000000000,1722978000000000000,1722970800000000000,56404.9,55620.4,57453.9,56202.198484848486,58528.6893939394,rejection,60.0,1.337157425111536,0.07908908859145954,1.0,0.0,2.784453434508064,-0.08777327802260726,1.6460004064147853,0.26131293817718293,0.2583830658400449,0.007334369448043018,3.246596127569299,0.10756695048203725,0.25003256302247384,3.3780478278735906,0.4235421166306703,-0.7271901366412112,-0.221697511167836,-1.4838251243342908,-0.18672403196066303,0.13677548530853412,1.5780365877617968,1.0,137,56416.18098,55609.27592,1723042200000000001,1723051140000000000,stop,-1.0021060779596207,862.9177099999999,148.99999999998334,0.06491085743274408,0.002105987047131065,0
BTCUSDT,1,1723042200000000000,1723006800000000000,1722999600000000000,56404.9,55620.4,57453.9,55947.035416666666,57617.46041666666,rejection,60.0,1.337157425111536,0.07908908859145954,1.0,0.0,4.341219984571319,-0.18271086850877516,1.0332274006067348,0.5407265774378641,0.5836387295517346,0.022201819819893057,2.25475115644541,0.04202961170589445,0.1954804416041825,3.651715118413745,0.4235421166306703,-0.7033843648315268,-0.221697511167836,-1.4352496548174274,-0.18672403196066303,0.13677548530853412,1.5780365877617968,1.0,142,56416.18098,55609.27592,1723042200000000001,1723051140000000000,stop,-1.0021060779596207,862.9177099999999,148.99999999998334,0.06491085743274408,0.002105987047131065,0
