symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,deep_sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
XRPUSDT,1,1754785800000000000,1754782200000000000,1754780400000000000,3.2394,3.2338999999999998,3.245280000000001,3.1762200000000007,3.222260000000001,acceptance,15.0,1.0690909090911187,0.6478799999999929,0.0,0.0,1.3729300151906103,0.2917679137358511,0.5165886723816351,0.9999999999999193,3.1163636363634284,0.07830149772668489,2.4463529920492553,-0.26461420287587145,0.4178974804517594,1.0911373518215792,0.48613138686131047,1.0361399510199834,0.440180586907448,-1.6843916126837957,-0.14363389216130917,-0.017183748936858367,0.0997490169149475,0.75,93,3.2400478799999997,3.23325322,1754785800000000001,1754787360000000000,stop,-1.0000000548282997,0.01003131000000006,25.999999999983334,0.32265482274996793,0.0,0,0.0,10000.0,9699.99998355151
BTCUSDT,-1,1754787900000000000,1754774100000000000,1754772300000000000,116682.4,116719.6,116500.90000000001,117482.36666666667,117918.66666666667,acceptance,15.0,4.879032258062598,3.4502860215042968,0.0,0.0,2.1620508925180406,0.19845134453368185,1.5974549772690543,-2.427419354837637,21.50448028673183,-0.02497483443136212,2.747769917364952,-0.33378823199711544,2.5953854381541626,1.3831544860299032,0.1810790835181105,-1.2350164583892722,-0.5525500140884827,0.10958330635382496,0.008511887290876381,-0.04963361438485103,-0.23024867621595507,0.25,90,116658.86356,116742.94392,1754787900000000001,1754793000000000000,stop,-1.0009964221009304,200.58140000001163,84.99999999998333,0.5818131877631387,0.0,0,0.0,9699.99998355151,9408.710025214086
BTCUSDT,1,1754794800000000000,1754784900000000000,1754783100000000000,117273.7,116719.7,117906.59999999999,116429.44444444444,116755.0,acceptance,15.0,1.1424187725631665,0.232853916967509,0.0,0.0,8.555454142667257,0.6593124891893489,0.791806795148128,0.9355595667870089,0.9362815884476482,0.4299631289117945,2.703762570268461,0.029990540455195645,1.6187713310579883,8.586335819304413,0.9907726514730374,6.134126726826621,0.9594699922057528,6.406533112745838,0.39812138728323876,1.8877070723889025,0.8224037043459911,0.75,94,117297.05472,117906.59999999999,1754794800000000001,1754795640000000000,target,0.7346319680129331,717.79538,13.999999999983334,0.11455889749527226,0.0,0,0.0,9408.710025214086,9616.068200082667
BTCUSDT,-1,1754802000000000000,1754798400000000000,1754796600000000000,118460.4,118536.6,118100.1,118876.9,119687.0,acceptance,15.0,4.728346456692038,1.7100582677162743,0.0,0.0,3.3511689966322646,0.3191095759416275,0.8774362927202444,1.8044619422569421,5.465879265091028,0.3196538744361673,2.5106209686164873,-0.6131150659893323,0.664238982841609,1.2335581341566126,0.1242002594962217,0.06105324414488788,0.020915171461949832,-5.483015205130539,-0.4717615060529991,-0.43833706773272463,-0.05033879296083435,0.5,98,118436.70792,118100.1,1754802000000000001,1754803140000000000,target,1.048210439000019,242.09790000001163,18.999999999983334,0.3421689075369759,0.0,0,0.0,9616.068200082667,9918.45809216655
SOLUSDT,-1,1754805300000000000,1754794800000000000,1754793000000000000,182.0,183.0,180.70999999999998,183.94333333333333,187.22083333333333,acceptance,15.0,1.2900000000000205,0.20020000000000002,0.0,0.0,2.8817073580552495,0.27426041057742057,0.5759042169655058,1.3700000000000045,1.943333333333328,0.10325534995016437,2.829586181973265,-0.14029222107418887,0.7271802695143625,1.8392871419769135,0.903719912472648,2.598643602666512,0.6180698151950694,1.3899721595658245,0.08860759493670926,-0.025453527552244726,0.42107274565698805,1.0,97,181.9636,180.70999999999998,1754805300000000001,1754806620000000000,target,0.8972331342095055,1.2555,21.999999999983334,0.10125352449223417,0.0,0,0.0,9918.45809216655,10185.433169383357
ETHUSDT,1,1754817000000000000,1754815500000000000,1754813700000000000,4212.21,4208.679999999999,4218.99,4139.554285714286,4184.7128571428575,acceptance,15.0,1.920679886685124,1.3125866855521646,0.0,0.0,0.6863415799433129,0.3235033443873494,0.795318518541554,-0.6798866855521788,7.789558883041766,-0.11345381703967841,2.065542915742712,-0.2677737138563665,0.7322451045522043,0.7374296094404881,0.5997656707674274,1.9887654355618707,0.581750066898604,-0.9509299311253627,-0.06365000153078482,0.23841861200915823,-0.4043932592222339,0.0,102,4213.052442,4218.99,1754817000000000001,1754817120000000000,target,0.31696055948332563,9.424623000000654,1.9999999999833333,0.31304426935695945,0.0,0,0.0,10185.433169383357,10282.284587261789
SOLUSDT,-1,1754820900000000000,1754686800000000000,1754679600000000000,179.9,180.23999999999998,177.60937500000023,180.14062500000023,185.20312500000023,acceptance,60.0,6.73713235294102,0.5820294117647488,0.0,0.0,4.621802197815287,0.3459878380707808,0.10589818485942995,-1.4705882352942259,0.7077205882359983,0.07974851815436092,2.3093022431625188,-0.06500258165939189,0.5374074074074547,1.7826727467086592,0.41784037558685283,0.11403961694629723,0.10288065843622092,0.8074004879797761,0.10812461820403138,-0.04390706009154355,0.7880912111730514,1.0,78,179.854022,180.27604799999997,1754820900000000001,1754821380000000000,stop,-1.0168773328064167,0.5920979999999749,7.999999999983333,0.30411356734866124,0.0,0,0.0,10282.284587261789,9968.60992347425
ETHUSDT,-1,1754827500000000000,1754694000000000000,1754686800000000000,4176.74,4185.9800000000005,4161.030000000001,4181.2236764705885,4302.637794117647,acceptance,60.0,1.7002164502162285,0.49723095238091525,0.0,0.0,5.508508456672272,0.09455116641036354,0.5249645293308624,0.2564935064934755,0.4852463712758037,-0.03109545768468833,3.364479133011791,-0.16494430508588226,0.05496623127458891,4.0931513557012424,0.7977479428323931,0.3120233113898624,0.15323897659227767,-0.388227938949552,-0.05397803891350589,1.4137469391640949,0.813050885742068,1.0,79,4175.904652,4186.817196,1754827500000000001,1754828280000000000,stop,-1.0000000612167075,15.093904000000693,12.999999999983334,0.2770231561032724,0.0,0,0.0,9968.60992347425,9669.55160746266
ETHUSDT,1,1754840700000000000,1754829900000000000,1754828100000000000,4218.9,4203.91,4237.86,4137.179999999999,4180.259999999999,acceptance,15.0,1.2648432288192337,0.3095923949299578,0.0,0.0,3.6209232429421223,0.12820006959585717,0.15188898583257454,1.2655103402267927,2.57771847898605,0.020867242660019398,2.0670272487144703,-0.11947302342848325,1.337279480037156,1.2195238627532747,0.7563888532168963,0.0100760381204762,0.0036363636363642665,0.4735737916622941,0.039922339521902314,0.26400726497667104,-0.04022907854909577,0.5,103,4219.733778,4237.86,1754840700000000001,1754843820000000000,target,0.7060790973990826,20.88596699999978,51.99999999998333,0.1415993278644954,0.02018764002322729,0,0.0,9669.55160746266,9874.375655600192
SOLUSDT,-1,1754850000000000000,1754841600000000000,1754839800000000000,182.05,182.38,181.45,182.66624999999996,185.27249999999998,acceptance,15.0,1.8181818181819749,0.6068333333333626,0.0,0.0,1.7548422691752075,0.23878033203853966,0.39849590135607743,-1.0303030303030902,1.8674242424241843,0.07252651259948445,2.5684869061962496,-0.25500085831300645,0.5395683453237266,0.8016090325095422,0.13358778625953957,-0.3350735915997038,-0.14285714285713774,-2.15826813412748,-0.20259019426457064,-0.2107990280557528,0.010332992689306583,0.5,104,182.02358800000002,182.416476,1754850000000000001,1754850900000000000,stop,-0.9829209521090999,0.5851009999999841,14.999999999983334,0.3114334653333441,0.0,0,0.0,9874.375655600192,9583.203733973627
