symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
XRPUSDT,1,1763473800000000000,1763472600000000000,1763470800000000000,2.1638,2.1489,2.188257142857143,2.163157142857143,2.191214285714286,rejection,15.0,1.6414189837008302,0.15974362416107002,1.0,8.379037387253366,-0.228764415635616,0.1610765876476573,0.4832214765100619,0.04314477468839945,-0.18316383936820124,2.045801891651073,-0.07187389537877871,0.5045824847250526,4.4207384269358885,0.28244274809160586,-1.8010139871001258,-0.505112474437625,-1.1666487365830915,-0.08611410118407042,-0.9993710957979077,0.4502925134153366,0.75,107,2.16423276,2.188257142857143,1763473800000000001,1763476140000000000,target,1.2559156872200938,0.017918890000000357,38.99999999998333,0.08481372498918172,0.0,0,0.0,7741.798339390412,8033.489718842458
ETHUSDT,1,1763476800000000000,1763457300000000000,1763455500000000000,3080.6,3020.0,3142.0899999999997,3079.1915384615386,3146.7923076923075,rejection,15.0,1.0146864686468626,0.0559184818481849,1.0,1.6878857442237365,-0.25724189704444544,2.710217583339916,0.6866336633663398,0.023241939578569744,0.04407521471447895,2.9042888596123255,0.1450475507201615,0.8754565833342839,1.7974367198135206,0.8448131622978229,2.1541329348465643,0.6576600209863591,0.6878274488809947,0.062327247245687806,0.35505802538894504,1.6818418948360574,1.0,102,3081.206118,3142.0899999999997,1763476800000000001,1763482740000000000,target,0.9022722861538709,64.87041999999991,98.99999999998333,0.03343621112673547,0.00283763823076705,0,0.0,8033.489718842458,8250.941572874866
XRPUSDT,-1,1763484300000000000,1763467200000000000,1763465400000000000,2.2248,2.238,2.2001000000000004,2.198400000000001,2.2268571428571438,rejection,15.0,1.8712121212121173,0.18540000000000173,1.0,8.036179648626595,-0.2601750470687263,0.3565894749338037,-1.037878787878801,0.155844155844217,0.044332540874797176,2.127055561933036,-0.08649171712679718,0.3880522088353006,1.5787491456778342,0.14735658042744323,-1.0688667758508827,-0.2137518684603927,-2.361971336845316,-0.11712379540400322,-0.05478904770618559,0.44449209522666405,1.0,104,2.22425506,2.2384475999999998,1763484300000000001,1763493600000000000,stop,-1.0061217578332664,0.01632395999999988,154.99999999998334,0.13669179108500734,0.0,0,0.0,8250.941572874866,8001.898017702453
XRPUSDT,1,1763496000000000000,1763482500000000000,1763480700000000000,2.2271,2.2213999999999996,2.2377,2.226954545454545,2.281809090909091,rejection,15.0,1.859649122806811,0.4297912280701391,1.0,1.0048087710025375,-0.14191266612237685,0.5309822958552132,0.456140350877182,0.025518341307873768,-0.04746643512817098,2.293588269312309,0.1303779874667084,0.09943652635067764,0.9228717765402598,0.6895674300254447,-0.07526192862508868,-0.045685279187811595,0.6230015202855212,0.08597807270629038,-0.11779223271847612,-0.01855189678312745,0.5,108,2.22764544,2.2377,1763496000000000001,1763497200000000000,target,0.9636085160455267,0.008813950000000481,19.999999999983334,0.17714676393670428,0.0,0,0.0,8001.898017702453,8233.21892993403
ETHUSDT,1,1763500500000000000,1763494200000000000,1763492400000000000,3125.42,3113.2099999999996,3149.45,3120.8022222222226,3170.6700000000005,rejection,15.0,1.968058968058868,0.28156936936935806,1.0,2.2395116062355633,0.013582613824119516,0.3439138217633797,0.6650286650286293,0.3781963781963418,0.13622021683700192,2.3868384374804,0.00739222706289638,0.15204652302757182,1.3090862316087302,0.21762397431323913,-0.7323091126335063,-0.2451923076923119,-0.6538132338937103,-0.058376068376069117,0.12421524222381752,0.21480705928776805,0.75,110,3126.045084,3112.5873579999998,1763500500000000001,1763501580000000000,stop,-1.0000000736560644,16.57704100000049,17.999999999983334,0.18817086963830926,0.0,0,0.0,8233.21892993403,7986.222343843214
SOLUSDT,1,1763512200000000000,1763507700000000000,1763505900000000000,139.89,139.19,141.10000000000002,139.23000000000002,141.535,rejection,15.0,1.7285714285715086,0.2198271428571464,1.0,2.9249176949742983,-0.1580396919087269,0.43169856259304346,0.9714285714285563,0.9428571428571126,-0.09664241435499263,2.855932986480391,-0.043365576801221266,0.013015184381791688,1.9706111836150262,0.2412587412587393,-1.3133574688369845,-0.38129496402878155,-2.5152034544708246,-0.18206278026905878,0.9005211673770365,-0.8215421967460641,0.25,112,139.92798,141.10000000000002,1763512200000000001,1763513040000000000,target,1.1993397151524594,0.8953559999999886,13.999999999983334,0.10965916350591415,0.0,0,0.0,7986.222343843214,8273.568152773489
ETHUSDT,-1,1763514300000000000,1763514000000000000,1763512200000000000,3094.78,3100.59,3084.5600000000004,3060.8606666666665,3098.0326666666665,rejection,15.0,1.7590361445782954,0.5859308089500916,1.0,1.3537112226658738,0.25282159303252194,1.0,-0.0,0.5598393574296611,0.25282159303245477,2.1907557439449237,0.3626899507219693,0.06852828293698011,1.353711222666231,0.6445575140832214,0.8634071787579983,0.17811550151975242,1.327230693899699,0.10007109847138158,0.04385032185819693,0.95785816104786,1.0,113,3094.1610440000004,3084.5600000000004,1763514300000000001,1763514720000000000,target,0.7329484693585451,10.146758999999946,6.999999999983333,0.21326933279877955,0.0,0,0.0,8273.568152773489,8455.491126184757
ETHUSDT,-1,1763536800000000000,1763533800000000000,1763532000000000000,3049.25,3055.0,3032.34,2969.52696969697,3050.291515151516,rejection,15.0,2.940869565217366,0.5833347826086956,1.0,1.1486661326116452,-0.10681177080338,0.5911464850301803,0.1565217391304506,0.18113306982883406,-0.0627799165730817,4.058911039707418,0.1943311996420048,0.0581750918307128,0.8980875840967817,0.4474569932685126,-1.218710415058304,-0.49723190485954033,2.1866428931623534,0.20989917506874076,-0.14420065120050538,-0.08623153478212633,0.5,116,3048.64015,3055.611,1763536800000000001,1763537040000000000,stop,-1.0000000573681667,10.022975,3.9999999999833333,0.3045129390225956,0.0,0,0.0,8455.491126184757,8201.826377846934
BTCUSDT,1,1763561700000000000,1763559000000000000,1763557200000000000,91452.8,91098.0,91863.09999999999,91222.23333333334,91872.96666666667,rejection,15.0,1.1564261555805666,0.2835346110484757,1.0,4.981942637734765,-0.4104009383109486,0.44445676291897895,0.3895152198421532,0.6498496805712057,-0.15448942134830326,2.3103842683347793,0.028521801489019817,0.19075914353037188,2.5420682438241897,0.46359952947327293,-0.4001336549144371,-0.07850923023336295,-0.07171872075661644,-0.004557350419636417,0.3833565105347585,0.10517451161697668,0.5,120,91471.09056,91079.7804,1763561700000000001,1763562360000000000,stop,-1.0000000735206225,482.5855600000029,10.999999999983334,0.1891383477781628,0.0,0,0.0,8201.826377846934,7955.771568421424
BTCUSDT,1,1763562900000000000,1763561700000000000,1763559900000000000,91431.6,91006.29999999999,91863.09999999999,91238.77777777777,91892.3111111111,rejection,15.0,1.0145779449799381,0.2364795673642038,1.0,2.5627162985387,-0.22967860861652079,2.2212493400961932,0.42793322360684816,0.45337931394834574,0.029081266877867506,2.124591726621657,0.028391463448679315,0.355571423713817,3.4333287870942475,0.49626517273577286,-0.4587063541155169,-0.08386329866269622,0.1885539938958301,0.011878916970466186,0.37832846151579236,0.5235609158659092,0.75,121,91449.78629999999,91863.09999999999,1763562900000000001,1763564520000000000,target,0.6314865519761363,553.0065300000174,26.999999999983334,0.11590733503634755,0.0,0,0.0,7955.771568421424,8106.49045110299
BTCUSDT,1,1763568600000000000,1763549100000000000,1763547300000000000,90031.0,89821.9,90613.42222222223,90002.32222222222,90763.2888888889,rejection,15.0,2.785376481215755,0.4736207556193078,1.0,5.701920477742529,-0.08906502988499743,0.661622563000437,-0.5691056910568947,0.1371486263882085,-0.014651005529355556,2.4207269814316605,-0.11918599707079308,0.23696467942821364,3.8521053596785357,0.08273295859393565,-6.817778352014028,-0.8522347701606517,-4.782815300603352,-0.2087875463470798,0.042679013571543856,-0.4348154295870886,0.0,118,90049.0062,89803.93561999999,1763568600000000001,1763569200000000000,stop,-1.0000000624184888,334.99703000000585,9.999999999983334,0.26843960649441706,0.0,0,0.0,8106.49045110299,7863.295722390054
SOLUSDT,-1,1763585100000000000,1763578800000000000,1763577000000000000,132.29,133.07,131.26999999999998,127.57588235294118,132.30705882352942,rejection,15.0,1.3076923076923188,0.18656282051282025,1.0,1.8956554703800212,-0.18268285035307663,0.5787802603626978,0.6025641025641002,0.021870286576185446,-0.053724200547794476,3.7875609969206705,0.25476445347930793,0.1591445977868943,1.7423880527839144,0.48033707865168734,-0.8966201837793062,-0.3862068965517136,1.0487253935275789,0.0923185341789991,-0.01884682721596831,0.43991968624298794,1.0,123,132.253544,133.096614,1763585100000000001,1763585760000000000,stop,-1.0103474587678638,0.9657520000000012,10.999999999983334,0.13738007169542474,0.0,0,0.0,7863.295722390054,7624.955896870343
SOLUSDT,-1,1763602200000000000,1763526600000000000,1763524800000000000,138.42,139.34,136.95,135.24500000000006,138.47500000000005,rejection,15.0,1.5978260869564929,0.16550217391304062,1.0,2.8597854556261266,-0.3195581325500827,0.7800980132303298,0.3369565217391271,0.05978260869572034,-0.12192266767461818,3.271495153196547,0.04811022284112527,0.26470588235293,1.8801066751204392,0.17267552182163629,-1.053360668521484,-0.32911392405062184,-3.717147743724868,-0.30156121610517667,0.3569829123136252,0.2287210885074139,0.75,115,138.382318,139.367868,1763602200000000001,1763603100000000000,stop,-1.0089669831806456,1.1144320000000159,14.999999999983334,0.12461513398753628,0.0,0,0.0,7624.955896870343,7394.156034425821
SOLUSDT,-1,1763615100000000000,1763593200000000000,1763591400000000000,144.08,144.79,143.2427272727273,142.0318181818182,145.1027272727273,rejection,15.0,1.1792573623559561,0.22322253521127405,1.0,18.428017371359104,-0.16322262392799436,0.09802558294309656,-2.774647887324022,1.4404609475032535,-0.020896271390346142,2.7229288070128295,-0.2684237101051741,-0.10509177027827765,1.5162849340117086,0.0972222222222208,-0.8246169832960781,-0.22962962962962744,-5.754585184507006,-0.36358543417367417,1.0383722568613118,-1.3371156458700924,0.0,124,144.051184,143.2427272727273,1763615100000000001,1763620980000000000,target,0.7758995907935231,0.9122089999999796,97.99999999998333,0.11036301708769339,0.0,0,0.0,7394.156034425821,7566.269713667055
SOLUSDT,1,1763632500000000000,1763627400000000000,1763625600000000000,141.89,141.31,143.44666666666663,141.59666666666664,143.6295238095238,rejection,15.0,2.6839080459770455,0.2691017241379384,1.0,3.1326304988229072,-0.21504774991787345,0.700413618673506,0.7758620689655189,0.5057471264368255,-0.04986188801505608,2.717960810731075,-0.06112069286254379,0.13609744670881846,2.663383781234996,0.19127516778523143,-2.0991137954978756,-0.5048231511254251,-2.928063192446076,-0.23028391167192727,-0.5175974204528397,-0.2939586125828001,0.25,126,141.918378,141.28173800000002,1763632500000000001,1763633400000000000,stop,-1.0000000745271218,0.7782399999999842,14.999999999983334,0.1819490876850366,0.0,0,0.0,7566.269713667055,7339.281605340274
BTCUSDT,-1,1763640300000000000,1763623800000000000,1763622000000000000,91882.2,91987.90000000001,91452.40000000001,90718.48999999999,91910.98,rejection,15.0,4.066225165562356,0.9562007568589297,1.0,1.3865780849926954,-0.22490093132352174,0.4097556194604516,0.7284768211919728,0.27228003784291077,-0.1117848503615415,3.499339626171482,0.13302003811717802,0.06441982741994201,0.9857964577297643,0.4934332033654893,-0.4756794215484945,-0.1953718211401579,0.7967116776707169,0.06559396970355727,-0.2933852925770297,-0.38821186824154774,0.0,125,91863.82356,92006.29758000001,1763640300000000001,1763644560000000000,stop,-1.0000000450920996,234.40907000001164,70.99999999998333,0.3921992462578152,0.0,0,0.0,7339.281605340274,7119.103147251757
SOLUSDT,1,1763660400000000000,1763651700000000000,1763649900000000000,132.84,131.02,134.82750000000004,132.23750000000004,135.80250000000004,rejection,15.0,1.092032967032993,0.08028791208791239,1.0,9.958909991683283,-0.14767231439824002,0.23587880634749625,-0.6868131868131894,0.33104395604393727,-0.030766109711899258,2.829035002386234,-0.38685962515099076,0.3387096774193659,1.9021012644309945,0.16499544211485892,0.17458280519634464,0.04867256637168136,-7.261057579757103,-0.39119281744334855,0.5303126964782567,0.7487720554043213,0.75,131,132.866568,134.82750000000004,1763660400000000001,1763673720000000000,target,0.9315764717150222,2.0047019999999933,221.99999999998334,0.04658985924092475,0.0,0,0.0,7119.103147251757,7318.06281700252
BTCUSDT,-1,1763674200000000000,1763667900000000000,1763666100000000000,87113.4,87443.70000000001,86329.90000000001,85743.65000000002,87282.40000000002,rejection,15.0,2.372085982440036,0.2901142597638357,1.0,1.4134304518472123,-0.11332502368131148,0.43911105472941075,0.7163184983348269,0.5116560702392375,-0.013976479530507154,2.107634921264757,0.049149612623696465,0.10476035743296996,1.017041694172272,0.3641885325558843,-0.14546276434658717,-0.0614512209235042,-0.018354058778187146,-0.0015698954965080623,0.1494491163140581,-0.8012052303146739,0.0,133,87096.0773,87461.18874000001,1763674200000000001,1763674980000000000,stop,-0.9997792282997796,452.4899700000175,12.999999999983334,0.19288523239530952,0.0,0,0.0,7318.06281700252,7098.569401127557
BTCUSDT,1,1763695800000000000,1763687700000000000,1763685900000000000,85657.4,85287.9,86030.4,85212.17499999996,86435.93749999997,rejection,15.0,1.0094722598105548,0.25500173207036536,1.0,4.801069503944123,-0.31322766897001175,0.2618348508276719,0.706359945872801,1.2049391069013125,-0.12926381003842669,2.3967109626927887,-0.18328898558422302,-0.061960551986222835,2.0700917789255575,0.1696518783870649,-1.56188557236186,-0.3052397902552901,-3.104382220377171,-0.2037272668851639,-0.26040211292025295,0.03369369734417729,0.5,135,85674.43146,86030.4,1763695800000000001,1763696520000000000,target,0.6049640399490531,489.16170999999997,11.999999999983334,0.12274733386225183,0.0,0,0.0,7098.569401127557,7227.400777810502
SOLUSDT,-1,1763702700000000000,1763702100000000000,1763700300000000000,132.58,133.06,130.39,130.14380952380952,132.99952380952382,rejection,15.0,4.562500000000152,0.3038291666666732,1.0,1.0153721203549626,-0.014224982909671002,0.7252763151346188,0.1874999999999519,0.8740079365079554,0.06703459854182414,2.16266378918785,0.06707611552258481,0.017675504418875585,0.8690175951291317,0.5217391304347783,-0.6664336639018237,-0.1767068273092411,1.355586657254803,0.0911869587366267,0.09226709582447606,-0.12635287404329637,0.0,138,132.563482,130.39,1763702700000000001,1763709300000000000,target,3.125052194766016,0.6659479999999898,109.99999999998333,0.13868911836960454,0.0,0,0.0,7227.400777810502,7904.980917705011
BTCUSDT,1,1763712600000000000,1763712000000000000,1763704800000000000,84242.4,83638.59999999999,84910.15476190475,83884.95476190477,85724.82619047619,rejection,60.0,1.1059204403854777,0.15347240808214566,1.0,3.9012752974783007,-0.11617905263687023,1.2176880916126296,0.8474660483603753,0.5919927759112724,-0.021710882360135575,2.110712521616832,-0.31153212820317144,0.1338434621466864,4.062854711943963,0.601937641766944,-1.4148498163979135,-0.2734286664449624,-1.5554973372690657,-0.1654081221865761,-0.6180015711573653,1.3225271529307752,1.0,139,84259.3485,83621.87228,1763712600000000001,1763715060000000000,stop,-1.000138816126112,721.3167000000029,40.99999999998333,0.11637136695989383,0.0,0,0.0,7904.980917705011,7667.798570009021
ETHUSDT,-1,1763722200000000000,1763719200000000000,1763712000000000000,2697.76,2716.2900000000004,2661.9300000000003,2571.131,2709.8469999999998,rejection,60.0,1.933621154883947,0.1601476524554759,1.0,1.0879193482956253,-0.11709155101762159,0.3978393090601404,0.6583917970857899,0.6522935779816192,-0.10011899998901942,2.1407734293773166,0.3895542180018331,0.046375328008308,0.6651992174338247,0.6488914373088678,-0.17655099651140918,-0.14681724845995606,1.519820116821977,0.2252516010978887,-0.18648986648290794,0.17992299535609996,0.5,141,2697.2204480000005,2716.8332580000006,1763722200000000001,1763723340000000000,stop,-1.0000000830203215,22.319835000000204,18.999999999983334,0.1212834616832954,0.0,0,0.0,7667.798570009021,7437.764593811257
BTCUSDT,-1,1763731800000000000,1763649900000000000,1763648100000000000,83384.5,84315.3,81311.95454545453,81503.2818181818,83410.55454545454,rejection,15.0,2.226628120482879,0.09854206059303795,1.0,1.4783412973208638,-0.1657768059167568,1.1541967352755034,0.42006875805758354,0.027991561511103696,-0.07358303541791436,3.6791357861084086,0.18453549035852587,0.474313632030507,1.3404668330365919,0.25051141257536547,-4.753836250912323,-0.538031612959556,-0.6570185956260219,-0.030045871559633387,0.31289905334929163,0.41333135165711804,1.0,130,83367.92308000001,84332.16306,1763731800000000001,1763732940000000000,stop,-0.9999047530091502,1048.189860000003,18.999999999983334,0.07999509084165322,0.0,0,0.0,7437.764593811257,7214.652908737806
ETHUSDT,1,1763749500000000000,1763735400000000000,1763733600000000000,2732.09,2673.5699999999997,2805.93,2720.6909090909094,2843.963636363637,rejection,15.0,1.2617908407381944,0.05135507518796955,1.0,1.6225233471032787,0.021913131734113467,0.44919316665335635,0.8398838004101115,0.19478966010066112,0.01400142765908102,3.793515948070649,0.130926656614828,0.38216814159292256,0.939095535670758,0.4420519794499861,-2.032272658787932,-0.5543989254533458,0.1304790441135875,0.00765536417145189,-0.01053426417609038,-0.8912960121742574,0.0,144,2732.636418,2805.93,1763749500000000001,1763862840000000000,target,1.1365327175871172,62.30396200000044,1888.9999999999834,0.0309371049147723,0.008917354929928654,0,0.0,7214.652908737806,7460.643581042274
BTCUSDT,-1,1763863800000000000,1763857800000000000,1763856000000000000,85667.5,86200.1,85065.76666666666,84924.36666666667,85686.06666666667,rejection,15.0,1.129803479784699,0.1769325009387889,1.0,5.8013579329243266,-0.31405940139639754,1.010499754263105,-0.5210289147577862,0.03486043309550412,-0.11313349263126697,2.620726205077029,-0.12162619318560156,0.6747188306857507,2.5249076364397984,0.27632193451299797,-1.551035018050068,-0.33147058823531045,-4.798643610635341,-0.274024009273633,0.5878797483851673,0.017571053935289467,0.5,164,85650.3665,86217.34002,1763863800000000001,1763865540000000000,stop,-1.0000000815735894,652.9073200000058,28.999999999983334,0.13161723054353142,0.0,0,0.0,7460.643581042274,7236.824255353261
SOLUSDT,-1,1763866500000000000,1763802000000000000,1763794800000000000,130.07,130.75,129.01,125.88440476190478,130.6886904761905,rejection,60.0,1.5588235294117525,0.21040735294117438,1.0,1.7108407697063928,-0.09699599669956926,0.9286747211674774,0.7794117647058763,0.9098389355742469,0.07232432334362486,2.323828812037365,-0.015892971357972154,0.010679948458717003,1.5715015205749245,0.19088319088319514,-0.35793735493170514,-0.28030303030301235,-0.7497336488434477,-0.17203107658156996,-0.026703026449106937,0.8656539627841466,1.0,155,130.043986,130.77615,1763866500000000001,1763871120000000000,stop,-1.0000000788338217,0.8625740000000067,76.99999999998333,0.15118710742498495,0.0,0,0.0,7236.824255353261,7019.719510577468
XRPUSDT,-1,1763872200000000000,1763776800000000000,1763769600000000000,2.0566,2.0728000000000004,2.0255,1.9530571428571433,2.063642857142858,rejection,60.0,1.9197530864196954,0.13964567901234193,1.0,4.882346092197706,0.12372665531023153,0.2970913472640624,0.18518518518518723,0.43474426807762995,0.13950992918462682,2.503598748817203,-0.043338358395750835,0.08190156310553806,2.981387180358157,0.1306818181818198,-0.6203206821123126,-0.6061946902655674,-2.243568598442699,-0.4690014197823047,-0.6106615050741357,-0.12593903427249709,0.25,152,2.0560887,2.0732145600000003,1763872200000000001,1763872500000000000,stop,-1.005234604186972,0.019090580000000437,4.999999999983333,0.10815028301916195,0.0,0,0.0,7019.719510577468,6808.0255616659015
SOLUSDT,1,1763874900000000000,1763874000000000000,1763872200000000000,130.69,130.37,131.83,130.5533333333333,132.39,rejection,15.0,3.562500000000122,0.4492468750000096,1.0,0.6594909359897956,-0.17278686239862573,1.078203862419938,0.46875000000002776,0.4270833333333981,-0.12340841307488917,2.3365071783927323,0.23322666934954472,0.09437386569872079,0.7241045707993091,0.6796657381615586,-0.012721454691781845,-0.0038610038610008106,2.913213124420682,0.2251720747295995,0.28009024189264803,-0.16283198824707285,0.5,166,130.72614,130.343926,1763874900000000001,1763875740000000000,stop,-1.0199049074873063,0.5027419999999931,13.999999999983334,0.25964616642333804,0.0,0,0.0,6808.0255616659015,6599.71940124664
