symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_win,predicted_value,nav_before,nav_after
ETHUSDT,-1,1722646500000000000,1722636900000000000,1722635100000000000,2957.09,3002.5,2906.0733333333337,2925.1008333333334,2982.5433333333335,rejection,15.0,1.1234676649783437,0.071631777141599,1.0,1.6221218992177033,-0.41894865644841506,2.772027704901592,0.8392424576084517,0.5605226455259515,0.09352434102866672,2.2296639094537496,0.1230939056074363,0.3472457965211511,1.4616166129804442,0.9193031358885022,1.1407898733315105,0.45828785279899276,2.0335481954351122,0.1684945164506465,0.306993366357067,1.2412377711060003,1.0,92,2956.498582,3003.1005,1722646500000000001,1722685560000000000,stop,-0.9982433170269849,49.58171299999986,650.9999999999833,0.060098761432466216,-0.0017567745592008946,0,0.5220867612316608,0.0004114941079391976,10000.0,9700.527004891905
BTCUSDT,-1,1722703200000000000,1722657600000000000,1722650400000000000,60693.9,62145.1,56812.66231884059,58459.94927536233,61873.662318840594,rejection,60.0,2.674502260997397,0.04600557469680275,1.0,1.7171565584401052,0.08296106861012631,7.010170510048404,0.9034592061742015,0.8129563939088993,0.09062296271561096,4.506816850983346,0.18123034262844837,0.07948461915326588,4.136769806679732,0.8334940169001308,0.7604407497360679,0.2673598217601196,1.9248656477694217,0.33993937980881095,0.3287003498366269,-0.8286475238189459,0.0,94,60681.8612,56812.66231884059,1722703200000000001,1722818340000000000,target,2.503603755058032,1537.187299999997,1918.9999999999834,0.027129721318780217,-0.013669432743730014,0,0.36878355356076886,0.007299352208255318,9700.527004891905,10429.11527995658
SOLUSDT,-1,1722831900000000000,1722812400000000000,1722805200000000000,127.988,129.96699999999998,124.833,129.39136904761904,142.80565476190475,acceptance,60.0,1.5942395149065312,0.07114037392622591,0.0,9.330197144510697,0.07512235095945918,0.2542487082014978,1.7170288024254785,0.7091303929353451,0.03307736367842475,3.679595113288632,0.04236040806672073,0.7746494497692574,1.628609121430494,0.5110434120335112,0.519257879086131,0.1505846790231469,2.3568218156936305,0.14405955534690246,-0.1631550065684338,-0.18188910256138907,0.0,109,127.9634022,124.833,1722831900000000001,1722833340000000000,target,1.4083618551113464,2.1595684999999847,23.999999999983334,0.04118799709293808,0.0,0,0.5173358924566099,0.00661192912124813,10429.11527995658,10869.754324242072
XRPUSDT,-1,1722854100000000000,1722564000000000000,1722556800000000000,0.4526,0.4563,0.4389,0.455830303030303,0.4946939393939393,acceptance,60.0,3.702702702702719,0.13455675675675746,0.0,34.275609542935605,0.07995322128614557,0.10085834911653345,6.00000000000003,0.8730548730548618,0.03065382354985167,4.414774390375112,0.14457740693626125,0.5977387914230016,1.490779523694131,0.6177285318559559,1.5903514762988737,0.578512396694226,0.2612720282491032,0.021159153633855083,0.1563180543645416,0.9285009880828575,1.0,83,0.45250948,0.45639125999999997,1722854100000000001,1722854700000000000,stop,-1.000000085327569,0.004336229999999981,9.999999999983334,0.1048031054625797,0.0,0,0.26251637267094463,0.0005618962743883862,10869.754324242072,10543.66166669012
SOLUSDT,-1,1722860100000000000,1722747600000000000,1722740400000000000,115.87,118.21000000000001,111.70392857142862,117.14878571428576,128.03850000000006,acceptance,60.0,1.7803724053723842,0.05446880341880334,0.0,18.022375457359978,0.13271438647999356,0.1366867863436066,4.570940170940164,0.5464896214896404,0.02307952352212371,5.033282951064969,0.24945876828886235,0.7334247258225361,1.688484713638097,0.5846058923337956,-0.2528262635728099,-0.03699195239061405,2.5296492514331987,0.12237003912800345,-0.6099142114085916,0.6280191058179209,0.75,103,115.83182900000001,111.70392857142862,1722860100000000001,1722861240000000000,target,1.6165641028705733,2.5038560000000034,18.999999999983334,0.03205324116653898,0.0,0,0.43811127743118367,0.003650205644437538,10543.66166669012,11054.996815585631
XRPUSDT,-1,1722942300000000000,1722937500000000000,1722935700000000000,0.498,0.501,0.4876,0.4874833333333334,0.5006083333333334,rejection,15.0,3.4666666666666703,0.18259999999999982,1.0,1.1616419354495346,0.16176857697876745,1.0,-0.0,0.8694444444444774,0.16176857697871444,2.993627527285381,0.3364267125901646,0.022222222222215454,1.1616419354499143,0.9541284403669725,0.5474061764178864,0.19354838709677824,3.330054239875522,0.22955974842767496,0.20313868001741398,0.5100130539248686,1.0,127,0.4979004,0.5011002,1722942300000000001,1722943380000000000,stop,-1.0000000810964162,0.0036993000000000026,17.999999999983334,0.1350256264698726,0.0,0,0.322169064330786,0.004243283482581683,11054.996815585631,10723.346884222445
BTCUSDT,1,1722999300000000000,1722986100000000000,1722984300000000000,56669.7,56456.3,56949.683333333334,55487.33333333333,56462.23333333333,acceptance,15.0,1.3120118712902757,0.29211185567011105,0.0,2.4893676450556805,0.07785995206941276,0.6637487885348128,0.4676663542642847,0.9721961886910628,0.06806111193505086,2.3723711058341928,-0.0630263736189415,0.8070229425240218,1.9881100317362959,0.6656663011484943,-0.5132147566113796,-0.15112862773199676,1.142505112513234,0.08245666414935164,0.1725628830044289,-0.4916924952245154,0.0,139,56681.13396,56949.683333333334,1722999300000000001,1723000260000000000,target,0.7820509155416144,292.5881999999942,15.999999999983334,0.1357898358398167,0.0,0,0.6014678999430094,0.0014741962351953134,10723.346884222445,10974.932981676739
BTCUSDT,1,1723021500000000000,1723017600000000000,1723015800000000000,57398.0,57263.200000000004,57633.159259259264,56528.85925925926,57265.059259259266,acceptance,15.0,1.7445048906474172,0.4683813056379974,0.0,6.6377224008498885,0.4256245362459832,1.2316558518503722,1.2945103857567184,0.9862072755247673,0.3443411233057529,2.984401945437912,0.012071292845804793,0.45495889804500456,4.988292280160495,0.8146788990825689,2.005816466452973,0.5540873460246393,1.338156862522473,0.09869935715353521,0.5344025536131399,0.6058895833959043,1.0,144,57409.37958,57251.74736000001,1723021500000000001,1723021800000000000,stop,-0.9995347567715399,215.06283999999565,4.999999999983333,0.2665758690343769,0.0,0,0.5990071403349873,0.0024544422457392287,10974.932981676739,10645.838172624011
ETHUSDT,-1,1723155000000000000,1722729600000000000,1722722400000000000,2625.33,2650.01,2575.03,2509.5208333333335,2645.2558333333336,rejection,60.0,2.038087520259284,0.11701227714748648,1.0,10.294409617544192,-0.36137989230459855,0.3386366067907872,0.5672609400324082,0.8073676391139971,-0.1714244634779425,3.535677727129189,0.07488911088147057,0.03495168281332289,8.030697928486129,0.28520231213872915,-1.2396427084692854,-0.5123264075788615,-0.9460773938139094,-0.18417849898579566,-0.5802761487035984,-0.7261360906486297,0.25,100,2624.6649620000003,2650.540002,1723155000000000001,1723156500000000000,stop,-1.0049309475172823,28.372738000000293,24.999999999983334,0.09296256434609776,0.0,0,0.42034892139616326,0.0030211234590964767,10645.838172624011,10324.88820536609
