symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,rr,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
ETHUSDT,1,1754787600000000000,4268.02,4238.73,4331.99,92,15.0,1754775900000000000,1754779200000000000,limit,2.184021850460821,10000.0,8.991,2.9999879273499177,1754791977000000000,1754794888000000000,9700.96300308,-0.996789989733334,48.516666666666666
SOLUSDT,1,1754859600000000000,181.69,181.19,183.3,105,15.0,1754847000000000000,1754857800000000000,limit,3.2200000000000273,9700.96300308,417.73,2.9999695846030154,1754859803000000000,1754860338000000000,10336.66124866,2.184313197834653,8.916666666666666
SOLUSDT,1,1755046200000000000,192.08,190.99,194.77,129,15.0,1755036900000000000,1755039300000000000,limit,2.467889908256871,10336.66124866,240.29,2.9998821706880525,1755047634000000000,1755048471000000000,10959.64431136,2.008975779552806,13.95
ETHUSDT,1,1755120300000000000,4717.61,4687.81,4778.87,140,15.0,1755108000000000000,1755110400000000000,limit,2.055704697986572,10959.64431136,9.602,2.9999403547571752,1755121975000000000,1755125225000000000,11529.43375117,1.7329924938634353,54.166666666666664
XRPUSDT,-1,1755300600000000000,3.0927,3.0966,3.0688,166,60.0,1755288000000000000,1755298500000000000,limit,6.128205128204708,11529.43375117,41240.8,2.9999995882383863,1755306830000000000,1755313436000000000,11218.169033549999,-0.8999132837968271,110.1
