client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250307-155100-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-66b63dac83471c49-36038,MARKET,BUY,4.621,GTC,False,False,4.621,TAKER,88677.6,0.0,['348.31231116 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250307-155100-001-000-1,"['O-20250307-155100-001-000-2', 'O-20250307-155100-001-000-3']",,,,,"['v142-dual-rotation-1741362660000000000', 'candidate-02-v53']",e5706d6b-d602-4171-b546-38206a7cbf1b,2025-03-07 15:51:00+00:00,2025-03-07 15:51:00+00:00,,,,,,,
O-20250307-155100-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-a3483744f8fa19ab-36085,STOP_MARKET,SELL,4.621,GTC,True,False,4.621,TAKER,88169.90000000001,0.0,['346.31814172 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250307-155100-001-000-1,['O-20250307-155100-001-000-3'],O-20250307-155100-001-000-1,,,,"['v142-dual-rotation-1741362660000000000', 'auction-rotation-invalidation']",de107e77-f6b3-4b05-9792-1a722e893d15,2025-03-07 15:51:00+00:00,2025-03-07 16:03:00+00:00,88169.9,DEFAULT,,,,,
O-20250307-195700-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-52ad3ddf3702e6c2-36996,MARKET,BUY,5.781,GTC,False,False,5.781,TAKER,87733.1,0.0,['431.10729344 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250307-195700-001-000-2,"['O-20250307-195700-001-000-5', 'O-20250307-195700-001-000-6']",,,,,"['v142-dual-rotation-1741377420000000000', 'candidate-02-v53']",830f1c39-2538-4d1d-b21a-241d451a896e,2025-03-07 19:57:00+00:00,2025-03-07 19:57:00+00:00,,,,,,,
O-20250307-195700-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-8ac41b381a2aa827-37042,LIMIT,SELL,5.781,GTC,True,False,5.781,MAKER,88225.7,0.0,['153.00983151 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250307-195700-001-000-2,['O-20250307-195700-001-000-5'],O-20250307-195700-001-000-4,,,,"['v142-dual-rotation-1741377420000000000', 'opposite-auction-liquidity']",bd4bc26d-8f6e-4954-8516-fe4287133bce,2025-03-07 19:57:00+00:00,2025-03-07 20:09:00+00:00,,,,,88225.7,True,
