futures_close,spot_close,index_close,futures_return,spot_return,index_return,futures_jump_z,spot_jump_z,index_jump_z,futures_volume_z,futures_pressure,open_interest_5m_z,perp_spot_gap_z,event_peer_spot_jump_breadth,confirmation_peer_spot_breadth,symbol,event_ts,event_direction,systemic_state,idiosyncratic_state,entry_ts,entry_price,confirmation_price_extension,confirmation_open_interest_5m_z,confirmation_directional_futures_taker_pressure,confirmation_directional_spot_follow,confirmation_directional_index_follow,confirmation_directional_futures_jump_z,continuation_target_price,reclaim_target_price,continuation_gross_return,reclaim_gross_return,route,trade_direction,horizon_minutes,gross_return,cost_return,net_return,context_score,state_quality,rank_score
3404.4,3406.09,3405.86977273,-0.0043759128289249105,-0.004303589396792873,-0.0043190159939623385,-4.875905817236062,-4.882168929241151,-5.002733614984728,3.6949439211616784,-0.2788476109806891,-0.03483563163063381,-0.7542259103282024,0.5,0.75,ETHUSDT,2024-07-02 14:40:00+00:00,-1.0,True,False,2024-07-02 14:45:00+00:00,3402.11,0.0006726589119961934,1.2651118403975699,0.07407275878460007,0.000687240843278758,0.0007007072815969906,0.7296467616017436,3414.27,3415.47,-0.003574252449215276,0.003926974730387833,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.003574252449215276,0.002,-0.005574252449215276,1.9382219917416803,0.8291223358579085,1.6070231452040298
61617.9,61617.91,61614.94893617,-0.004441749314024079,-0.004668245795540926,-0.004702365441156431,-4.917181135187879,-5.125317904791031,-5.1333615742817456,3.812992031742627,-0.25105087722095853,2.7311222431195685,2.395765096973984,0.5,1.0,BTCUSDT,2024-07-03 02:00:00+00:00,-1.0,True,False,2024-07-03 02:05:00+00:00,61500.0,0.0019134050332776376,1.3434357807865065,0.13427705033331416,0.0019154002216019705,0.001725392298018491,2.0839462198461995,60860.4,61341.4,0.010399999999999965,-0.002578861788617881,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,0.010399999999999965,0.002,0.008399999999999965,27.946787570699385,3.320634471937718,92.80106618718493
128.359,128.44,128.46075327,-0.01330324490520951,-0.013072081567353067,-0.013026663227246438,-4.442658730865202,-4.354890431106374,-4.364887360386321,3.7591300088202835,-0.16005974464650186,1.7932836185227579,-1.659960879435069,0.75,0.5,SOLUSDT,2024-07-04 23:45:00+00:00,-1.0,True,False,2024-07-04 23:50:00+00:00,127.998,0.002812424528081392,1.9843133919824327,0.053430622754540025,0.002806800532852982,0.002790317786883989,0.9361910129792896,128.284,126.832,-0.002234409912654778,-0.009109517336208461,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.002234409912654778,0.002,-0.004234409912654778,25.592942215394366,1.045872058876613,26.766943167524694
0.398,0.3982,0.39979652,-0.0492686330780816,-0.04924448681805682,-0.04539026924330436,-18.43989753019962,-18.497115472793574,-17.41540869974634,4.656002967417941,-0.24049141891531645,7.034155246930451,-0.09180009297409962,1.0,0.5,XRPUSDT,2024-07-05 03:00:00+00:00,-1.0,True,False,2024-07-05 03:05:00+00:00,0.3971,0.002261306532663321,0.17538123722670163,0.09434376091846941,0.0022627288095427023,0.006741138186268425,0.8327313119236542,0.4032,0.3983,-0.015361369932006985,0.003021908839083265,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.015361369932006985,0.002,-0.017361369932006987,625.3900180546268,0.1771141378717492,110.7654138813429
56334.5,56366.0,56373.43829787,-0.004915607180294046,-0.004778685577354835,-0.004681903627805184,-4.134659747630174,-4.033814243168069,-3.9993290495423084,2.061701343857059,-0.28830986704584105,0.4252473033502894,-1.4019794111290713,0.5,1.0,BTCUSDT,2024-07-07 21:25:00+00:00,-1.0,True,False,2024-07-07 21:30:00+00:00,56218.0,0.0020680045087824173,0.2651940021631174,0.10636241540704239,0.002309374271844078,0.002446047804204099,1.7120733385147735,56414.9,56505.3,-0.003502436941904774,0.005110462841082963,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.003502436941904774,0.002,-0.005502436941904774,2.878050386341392,0.8820499152661958,2.538584099404267
130.545,130.65,130.67982383,0.011471576218629487,0.011547472424772387,0.011787995276275609,4.103676958628232,4.13238198349282,4.218626295537534,1.4154908018042907,0.17043198691368122,4.803867201514197,-0.5075930176855303,1.0,1.0,SOLUSDT,2024-07-08 02:25:00+00:00,1.0,True,False,2024-07-08 02:30:00+00:00,131.639,0.0083802520203764,2.850989543246205,0.25103676394409,0.008232381275114165,0.007514980683120953,2.9777521138661287,131.295,130.452,-0.0026132073321737392,0.009017084602587433,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.0026132073321737392,0.002,-0.004613207332173739,29.356484271131592,9.233978167478147,271.07713483354473
0.4283,0.4286,0.42896837,-0.015981810920407513,-0.015281612502256237,-0.014669445356063515,-6.027430246790201,-5.77740125908129,-5.687043263450571,3.199151606200554,-0.1512841990661058,0.7674503073933546,-2.4950898110661663,1.0,1.0,XRPUSDT,2024-07-08 14:30:00+00:00,-1.0,True,False,2024-07-08 14:35:00+00:00,0.4228,0.012841466261965917,3.2507244981647343,0.0705356503821013,0.012915525313454856,0.014284378255545849,4.780377098840143,0.423,0.4316,-0.00047303689687794304,0.020813623462629938,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.00047303689687794304,0.002,-0.002473036896877943,19.619151554702828,16.73478322037535,328.32224823564184
3171.43,3172.38,3171.8625,0.006186662783001395,0.0060706274113240255,0.006080559961279874,7.7730533032647955,7.6835223853464,7.909798531450263,2.7091540194736923,0.23621692057450994,2.4882713863335066,1.1492497263924517,0.75,0.75,ETHUSDT,2024-07-13 22:45:00+00:00,1.0,True,False,2024-07-13 22:50:00+00:00,3180.17,0.0027558546144799134,-0.18467460815490194,0.1254891884399465,0.0027135179350885608,0.002868512994911754,3.416601199489113,3186.52,3174.81,0.001996748601489795,0.0016854444888166897,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.001996748601489795,0.002,-3.251398510204992e-06,43.24770774654195,0.16739310910129376,7.239368261197764
141.123,141.2,141.17071663,0.006504816222428822,0.006608188327561493,0.006777798530630541,5.071718415095449,5.131480969524802,5.422670712177101,1.5337148809966923,0.256297224031663,4.912797394697083,-0.7172729791339604,0.5,1.0,SOLUSDT,2024-07-13 22:50:00+00:00,1.0,True,False,2024-07-13 22:55:00+00:00,141.886,0.0054066310948606144,0.10651539427325796,0.25148289277348557,0.0050157287873044964,0.005076659985041587,4.031659692997311,144.519,141.565,0.0185571515160059,0.002262379656907676,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.0185571515160059,0.002,0.016557151516005897,20.07959047932075,1.4373487450245386,28.86137417605835
3256.4,3257.52,3257.22659091,0.005061306668668664,0.005025623353066777,0.004944453287311745,4.327282679152669,4.356791851241183,4.3661776495726965,1.5744366337432463,0.5011917106701851,0.8112099705649354,0.3518892719945928,0.5,1.0,ETHUSDT,2024-07-15 00:30:00+00:00,1.0,True,False,2024-07-15 00:35:00+00:00,3266.38,0.0030647340621545727,0.09265350361257023,0.20115344529058654,0.0030834800909538274,0.00321229619362029,2.589492865365984,3336.45,3276.03,0.02145188251213881,-0.0029543408911394398,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.02145188251213881,0.002,0.019451882512138807,3.6150289428645306,0.8872988028974081,3.207610853443181
149.019,149.09,149.11495429,0.009208888290539896,0.008960814549323182,0.009176610244253425,5.073246464680167,4.90957795919393,5.097327469454807,2.21577844751277,0.23593657943098378,-0.22289404881884206,1.703623150373063,0.5,1.0,SOLUSDT,2024-07-15 00:30:00+00:00,1.0,True,False,2024-07-15 00:35:00+00:00,149.081,0.0004160543286424456,-0.1271206176063332,0.027550635523353684,0.00067051095444981,0.0005380306344102692,0.2249764984614623,151.928,149.85,0.019097000959210186,-0.005158269665483939,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.019097000959210186,0.002,0.017097000959210185,0.1523515760556922,0.027644973184034218,0.004211755234604961
3301.72,3302.23,3302.27409091,0.008208121869254015,0.008106098082320656,0.007995884267607778,6.555493120653437,6.536068753381858,6.5562936401549,2.282300648408579,0.4284628762471978,5.894110182144505,1.003775297869416,0.5,1.0,ETHUSDT,2024-07-15 02:30:00+00:00,1.0,True,False,2024-07-15 02:35:00+00:00,3336.45,0.010518759919072584,1.5368825401775927,0.18042109961992936,0.010528141152908788,0.010202351076568306,8.329904331916337,3331.49,3322.36,-0.0014866100196316845,0.004223051446897053,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.0014866100196316845,0.002,-0.0034866100196316845,45.962878497037316,14.884560612050999,684.1372508934875
154.189,154.24,154.36434459,-0.009578530740672164,-0.009613907645012354,-0.009222365097273588,-4.014104943084306,-4.003162924697674,-3.9193359132603423,2.3612499406533023,-0.2842809128928361,1.5163110938752573,0.2530452301079985,1.0,0.5,SOLUSDT,2024-07-16 06:55:00+00:00,-1.0,True,False,2024-07-16 07:00:00+00:00,154.009,0.0011673984525485404,-0.18737938836718537,0.03576828193035353,0.0013624422258686764,0.0025310858128628766,0.4868465697821939,154.409,154.441,-0.002597250810017604,0.002805030874819092,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.002597250810017604,0.002,-0.004597250810017604,16.74163537619911,0.015243314985549376,0.25519802141261944
57754.5,57776.0,57786.87068182,-0.008941027969830984,-0.008994494448035795,-0.008641936477305379,-4.921496204094787,-4.911102152242897,-4.825153651496714,1.5797639523323384,-0.27758876102068275,0.8912026600718116,0.5788271393793969,0.5,1.0,BTCUSDT,2024-08-05 00:10:00+00:00,-1.0,True,False,2024-08-05 00:15:00+00:00,57455.7,0.005173622834584335,0.9586472852279633,0.11679221563240327,0.005275765853156145,0.005302249694837613,2.8100265482338447,53871.5,53922.0,0.06238197428627612,-0.06150303625227782,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,0.06238197428627612,0.002,0.06038197428627612,4.436312530161621,3.396330958941341,15.067185589727305
2340.95,2337.01,2336.09364091,-0.07187898224703737,-0.07424305628352812,-0.07461122301508727,-21.53836885934485,-22.43089782097899,-23.10028206848503,4.728236240883425,-0.18379536578612166,28.52070839682424,23.568896206128418,1.0,0.75,ETHUSDT,2024-08-05 01:10:00+00:00,-1.0,True,False,2024-08-05 01:15:00+00:00,2317.02,0.010222345628911222,2.6401436677207113,0.09356412036940387,0.008892615114127977,0.010542691516649327,2.875090410076827,2295.49,2263.19,0.009292107966267116,-0.02323242785992352,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,0.009292107966267116,0.002,0.007292107966267116,2929.965678036749,6.232068257106063,18259.746096503066
2639.99,2641.16,2640.06636364,0.012985512020167178,0.012964379510194135,0.0124483192272411,5.018668021220854,5.005662284665405,4.867809792682461,2.4708643532950156,0.2042924726175439,1.0989931483608746,0.1958537143887279,1.0,1.0,ETHUSDT,2024-08-12 14:10:00+00:00,1.0,True,False,2024-08-12 14:15:00+00:00,2671.01,0.011750044507744528,1.8480169258050905,0.17918786435050893,0.011676404082552772,0.01213912727793165,4.448076632327495,2679.51,2690.08,0.0031823168015094883,-0.0071396213417396215,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.0031823168015094883,0.002,0.0011823168015094882,16.728119273477166,9.33214006190119,156.1091520322777
145.421,145.5,145.41421956,0.014929941629122645,0.014886894282168939,0.014348449721218515,4.719807191263843,4.671417835501408,4.552297974672586,1.8105426178899788,0.20313994402444346,0.8360187133639343,0.2656708272289002,1.0,1.0,SOLUSDT,2024-08-12 14:10:00+00:00,1.0,True,False,2024-08-12 14:15:00+00:00,147.324,0.0130861429917275,0.5595475489983093,0.16892284297419313,0.013109569149595046,0.013447974946621422,3.999194984701437,146.488,148.432,-0.005674567619668336,-0.007520838424153409,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.005674567619668336,0.002,-0.007674567619668336,9.280477419261368,3.237538497831379,30.045902923113484
58176.5,58209.59,58189.96954545,0.007576349348935807,0.007528060009578397,0.0073023042689470685,4.042766058714643,4.011130516948435,3.9778961273817606,2.9720729856583388,0.1989722162474823,0.01430749027233589,0.512674764729015,0.75,0.5,BTCUSDT,2024-08-16 02:35:00+00:00,1.0,True,False,2024-08-16 02:40:00+00:00,58208.0,0.0005414557424390232,0.9047977282059684,0.10545049829805841,0.0006575791381990825,0.0008538750396418493,0.28193942465375366,58117.5,57886.5,-0.0015547691039032863,0.005523295766904912,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.0015547691039032863,0.002,-0.0035547691039032863,2.3818193295004306,0.16279150354092625,0.38773994981221593
59798.0,59831.98,59826.44148936,0.006085572133706307,0.005909425876469143,0.005882557237550046,4.663543817253762,4.479437527612321,4.546708160691073,2.074448856638479,0.4841932600022798,3.3176141758101463,1.9639532052984,0.5,1.0,BTCUSDT,2024-08-20 00:25:00+00:00,1.0,True,False,2024-08-20 00:30:00+00:00,60286.5,0.008169169537442622,2.185545111148381,0.3049562565143167,0.007691798112784198,0.007659520099039696,6.177870279924894,60341.1,60520.9,0.0009056753999652223,-0.003888100984465792,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.0009056753999652223,0.002,-0.0010943246000347778,17.257054834793188,15.046481757579956,259.6579607612727
140.323,140.43,140.46363391,-0.006577382256606867,-0.006459191282619514,-0.006336192792321782,-4.043297111268569,-4.023645079483937,-3.998258211061125,1.29557224936001,-0.1652865400669965,3.2833050951318103,-0.8722507081609865,0.75,1.0,SOLUSDT,2024-08-21 14:50:00+00:00,-1.0,True,False,2024-08-21 14:55:00+00:00,139.232,0.007774919293344729,0.290870273725905,0.15840278167936217,0.007720390052131876,0.007746184514700438,4.732615058073502,140.807,140.309,-0.011312054700068908,0.007735290737761469,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.011312054700068908,0.002,-0.013312054700068908,13.881605421286784,2.559730801899555,35.53317297668362
61579.0,61614.12,61611.79702128,0.007935068003112278,0.008052083805941024,0.008232113927105544,7.194726425441995,7.334930546796002,7.547798227411021,3.5757329444519663,0.1638153841358152,7.728118197721331,-1.3056320853200796,1.0,0.75,BTCUSDT,2024-08-23 14:05:00+00:00,1.0,True,False,2024-08-23 14:10:00+00:00,61739.1,0.002599912307767127,7.971181802717272,0.1757229369980482,0.0025367818407122655,0.0027572064389271844,2.282510787846031,61537.6,61233.1,-0.003263734003249197,0.008195778688059874,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.003263734003249197,0.002,-0.005263734003249197,205.24842200370776,14.07370211515924,2888.605150886678
62772.3,62797.88,62794.29531915,0.008464600935736755,0.008403165551762015,0.00851264532749596,5.685056382571347,5.694226105249513,5.885910571742036,3.7734197110062793,0.18705617654213658,1.199790440042786,0.6834111173258752,1.0,0.75,BTCUSDT,2024-08-23 17:50:00+00:00,1.0,True,False,2024-08-23 17:55:00+00:00,62889.3,0.0018638794500120959,2.9058428414940805,0.05928359370242653,0.0018501016119056857,0.0016537760113219946,1.1921606553931936,63657.4,63274.4,0.012213524399222075,-0.006123458203541654,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,0.012213524399222075,0.002,0.010213524399222075,31.101055025699296,2.821703752675126,87.7579636781713
64285.0,64317.34,64326.71978723,0.005019967952614834,0.00507119274762502,0.0051297238350098695,4.269941929716876,4.307806674561498,4.483730895042162,1.851944429714778,0.3497692516726205,0.16118376876038054,-0.5595545556766279,0.75,1.0,BTCUSDT,2024-08-24 18:25:00+00:00,1.0,True,False,2024-08-24 18:30:00+00:00,64359.8,0.0011635684840942684,-0.22946714750386993,0.1398538187826628,0.0012843648161631194,0.0011332631795664128,0.9935813163779074,64240.0,64313.1,-0.0018614103835002949,0.0007256082212810933,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.0018614103835002949,0.002,-0.003861410383500295,2.4386369272563773,0.020401058612098316,0.04975077488658469
0.5803,0.5809,0.58082349,-0.0068693383638287475,-0.006862267450493342,-0.006779926044812701,-5.2441791112781715,-5.363697815068224,-5.333958630237321,3.3825198922679354,-0.2540676378371355,1.20476982853725,-0.03264278315885078,0.5,1.0,XRPUSDT,2024-08-26 17:50:00+00:00,-1.0,True,False,2024-08-26 17:55:00+00:00,0.5791,0.0020678959159057264,1.009783201722151,0.07111203623297058,0.0020678966527994946,0.0022194341312716803,1.569239579849528,0.5815,0.583,-0.00414436194094292,0.006734588154032162,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.00414436194094292,0.002,-0.00614436194094292,12.902746515361095,1.9769016621719615,25.507461032800833
0.5553,0.5557,0.55584547,0.003969691246929141,0.004147512933050046,0.004278618236473686,4.422700961456937,4.84905608163448,5.1235001231192525,1.5505752462737836,0.30904651671649774,1.1362650953723956,-0.8145054162746531,1.0,1.0,XRPUSDT,2024-09-01 13:55:00+00:00,1.0,True,False,2024-09-01 14:00:00+00:00,0.5563,0.0018008283810553305,0.5207683770936812,0.1696297103773554,0.0016182688059148687,0.001237671494780268,1.9238378349755287,0.5562,0.5543,-0.00017975912277545802,0.0035951824555096046,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.00017975912277545802,0.002,-0.002179759122775458,9.50663260930967,1.4828333658555095,14.096752030014402
122.77,122.81,122.83717316,-0.014852098357860832,-0.01487136434727443,-0.014320851891815423,-5.163739410513216,-5.126154168678862,-5.102527676553611,2.5936451887449135,-0.23488970670867448,6.060119146767116,0.1367107059002879,0.75,1.0,SOLUSDT,2024-09-06 20:50:00+00:00,-1.0,True,False,2024-09-06 20:55:00+00:00,121.414,0.011045043577421199,3.132188754107321,0.09766012782943179,0.011053455152863378,0.01012730518880467,3.78893598732196,124.636,124.311,-0.02653730212331351,0.02386051032006198,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.02653730212331351,0.002,-0.028537302123313513,63.383133323939745,12.814896686352851,812.2483052036164
54844.0,54872.0,54872.58425532,-0.006214694377012719,-0.0061226021442433165,-0.0061172882810147655,-5.450909456765078,-5.386415488536139,-5.518195164539905,2.940908398877864,-0.15936547215630337,1.6672867057918874,-0.9007014068432279,0.75,1.0,BTCUSDT,2024-09-08 22:35:00+00:00,-1.0,True,False,2024-09-08 22:40:00+00:00,54769.0,0.0013675151338341518,1.2056068665178827,0.05871952328881158,0.0013493207710268962,0.0012780848642890419,1.1944777569448488,54964.0,54788.9,-0.003560408260147252,0.0003633442275741139,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.003560408260147252,0.002,-0.005560408260147252,23.051478727915768,1.7386900249118005,40.079376123693706
0.5269,0.5273,0.52728497,-0.0069976644883990025,-0.006615655921628383,-0.006712563865706955,-5.380319786782275,-5.364832426684769,-5.434654160450923,3.797738960892519,-0.18385227697086526,0.689974111055791,-1.7147713758597525,1.0,1.0,XRPUSDT,2024-09-11 13:55:00+00:00,-1.0,True,False,2024-09-11 14:00:00+00:00,0.526,0.001708104004555011,0.5129328298970182,0.11221617028021402,0.0017082665253167484,0.0014317498655804783,1.30426543837756,0.5319,0.5261,-0.011216730038022815,0.0001901140684410496,SYSTEMIC_COJUMP_ACCEPTANCE,-1.0,120,-0.011216730038022815,0.002,-0.013216730038022815,19.206538081651093,0.9950669218382668,19.111790728078002
60657.2,60686.0,60702.27659574,0.006777264542575878,0.006958704048461328,0.007403729281309168,4.9009144788949754,5.013449465514904,5.379628367335682,3.317046095956556,0.26581608030452997,11.439815354075805,-1.9086320140775848,0.5,0.75,BTCUSDT,2024-09-17 15:05:00+00:00,1.0,True,False,2024-09-17 15:10:00+00:00,60833.8,0.0029114433241232973,6.472557573358241,0.2009733258142652,0.0028629511980149402,0.0025280713723994097,2.093906424258734,60783.8,61207.9,-0.00082191150314459,-0.006149541866528052,SYSTEMIC_COJUMP_ACCEPTANCE,1.0,120,-0.00082191150314459,0.002,-0.00282191150314459,95.01808789729125,10.55730486772802,1003.1349218802818
