plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,channel_width,channel_slope,channel_age,response_effort,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:CORRIDOR:15:1723761900000000000:1723763700000000000:1723765500000000000:1723767480000000000:0,BTCUSDT:CORRIDOR:15:1723761900000000000:1723763700000000000:1723765500000000000,BTCUSDT,1,1723767480000000000,1723767420000000000,57428.0,57346.9,57755.35,4.036374845869352,57383.35,1.584962500721156,CORRIDOR:15:1723761900000000000:1723763700000000000:1723765500000000000,OBSERVED_OPPOSING_STRUCTURE,57383.35,57383.35,57433.0,57347.0,CORRIDOR_REJECTION,-0.25601750547044483,-0.3157903750908885,-0.35276381909548854,0.3846153846153846,-0.32968636032090715,-0.05213172686987849,-0.10386029411764107,-0.20821114369500904,-1.1998541210794849,-0.02075711923072022,-0.10850207769936082,-0.6334841628959276,3.5098468271334022,0.009019189107861942,0.04978892475788389,0.5513024986709196,0.0,0.0,2.714077315827809,0.8617886178862237,-0.13279132791331333,0.5940760359022722,0.5586448132373405,0.23863507319838115,0.04615364599216215,0.2437894634188531,0.3984338150042621,0.35453910550532597,-0.15847630087584913,0.0351449275362115,-1.078187930104962,-0.36483128785711866,-0.12166619097452291,0.0,0.0,-0.7600107497984325,1.1420974006078486,0.0,0.6931471805599453,0.26513493800144394,-0.14873262973987922,1.4912480777884045,0.1007049345417896,0.0,0.0,0.32567469000729937,0.5915390226112126,14.122031064985467,0.8491361282367599,4.036374845869352,2.38767323121804,0.0,0.0,2.714077315827809,-0.11123267687818933,0.2,-0.014570745827909778,,,,,,,,,,,,,,,,,,,-0.34263655216297495,0.013079867339132594,0.13137802143020386,-0.18350974830008315,20.528403341053547,-1.209416229052076,0.011277298247076536,0.027150934837417536,-0.047908054068137855,45.8331910737364,-4.05477843064217,-4.0294,0.7949999999999998,0.5754375543052029,0.4093154962458655,100000.0,0.15086387176324012,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723767480000000000,1723768200000000000,57437.9,57337.100000000006,18.279,-2891.5093125,12.0,False,0.0,-2891.5093125,-0.9638364374999999,0.5
SOLUSDT:CORRIDOR:5:1723767600000000000:1723768500000000000:1723769400000000000:1723770300000000000:0,SOLUSDT:CORRIDOR:5:1723767600000000000:1723768500000000000:1723769400000000000,SOLUSDT,-1,1723770300000000000,1723770240000000000,142.335,142.613,141.773,2.0215827338130534,142.3825,0.0,CORRIDOR:5:1723767600000000000:1723768500000000000:1723769400000000000,OBSERVED_OPPOSING_STRUCTURE,142.3825,142.3825,142.603,142.211,CORRIDOR_REJECTION,-0.6962142197599265,-0.3086670357384511,-0.7320388349514942,-0.1791730474732236,-0.09787626962141452,0.006380328591159051,-0.03068905616676203,-0.3588516746411565,0.09787626962141452,-0.037844285222299684,0.007372374460981596,-0.17247386759582595,-2.6371191135733367,-0.015517727037673897,-0.040506041867589264,-0.025894445542597344,0.0,0.0,1.8568790397044483,0.4563758389260618,-0.5436241610739382,0.5602975832027015,0.5566478431131645,0.2166050650881948,0.12170703663967133,2.670876011394707,3.0570432624021926,1.1792233124877516,-0.7881545970188677,0.04629996042737791,-0.37554357592093485,-0.14417623004879243,0.4734198455423494,1.0,1.0,-0.9055196419691973,1.33500106673234,0.0,0.6931471805599453,0.4072022160665005,-0.23878853939582684,1.2851355710488035,0.7230320699709001,0.0,0.0,0.08771929824558457,0.513388734995355,19.531387220289567,0.614995683453256,2.0215827338130534,1.0378578024007348,0.0,0.0,1.8568790397044483,0.08771929824561081,1.0,-0.14331636753281543,,,,,,,,,,,,,,,,,,,-0.11078386744303786,0.012889370644827943,-0.11557159280121676,0.12195192139237582,4.259761005549478,0.110737195401003,-0.012879143909244436,-0.11764172904521161,0.07979744382291193,-62.275612824027604,5.206995390445446,4.5029,0.7537,0.5377297065895105,0.37375737358360983,97108.4906875,0.38500431654674405,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723770300000000000,1723770720000000000,142.3,141.77,5693.08,2450.84816768,7.0,False,0.0,2450.84816768,0.8412749322359987,0.5
SOLUSDT:CORRIDOR:5:1723773000000000000:1723773900000000000:1723774500000000000:1723776060000000000:0,SOLUSDT:CORRIDOR:5:1723773000000000000:1723773900000000000:1723774500000000000,SOLUSDT,1,1723776060000000000,1723775340000000000,143.234,142.121,144.78900000000002,1.3971248876909321,142.36148000000003,0.0,CORRIDOR:5:1723773000000000000:1723773900000000000:1723774500000000000,OBSERVED_OPPOSING_STRUCTURE,142.36148000000003,142.36148000000003,144.358,142.131,CORRIDOR_ACCEPTANCE,0.0,-0.17768279651961533,0.0,-0.38181818181810667,2.04733727810651,-0.02221088101000002,0.25121006776380056,0.051076403545803784,3.4891518737672347,0.060069431088202487,0.20902753160817966,0.3202298155427943,-1.7495069033530408,-0.013976576658857978,-0.028846466551757828,0.38995929443690924,0.0,0.0,2.214595660749509,-0.7710526315788986,-0.023684210526279573,0.8515648129484004,0.9389405484430601,-0.2926909423136368,-0.3318366135574271,-0.9742268182155733,-0.765334989366595,0.10433174254737135,-0.8012407992560606,2.5795716883104634,4.76731821735729,-0.5322344102039533,-1.2781663435900552,0.0,-1.0,2.5541859636622206,1.33500106673234,0.0,2.5649493574615367,3.937909270216875,-0.019546263672327015,4.0772676597314215,0.5629795844769945,0.0,0.0,1.7209467455620742,2.1952662721893264,77.70501417261262,0.15383018867924536,1.3971248876909321,3.067061143984204,0.0,1.0,2.214595660749509,0.03629191321499489,3.2,-0.455780833831603,,,,,,,,,,,,,,,,,,,2.0576695300838765,-0.0028778092540000574,0.05782928209838014,-0.08004016310838016,-122.58281615682876,3.5908506675723353,-0.07997348586975084,0.08085290857016461,-0.020783477481962125,-59.18168080327746,-5.797997780546682,-8.8228,-8.7201,1.0522999068469272,1.2502001619151282,99559.33885518,0.8461698113207546,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723776060000000000,1723778460000000000,143.25,142.09,2273.46,-2961.5681382000002,40.0,False,0.0,-2961.5681382000002,-0.991558793732023,0.5
SOLUSDT:CORRIDOR:15:1723749300000000000:1723761900000000000:1723771800000000000:1723779660000000000:0,SOLUSDT:CORRIDOR:15:1723749300000000000:1723761900000000000:1723771800000000000,SOLUSDT,1,1723779660000000000,1723779600000000000,142.012,141.692,142.95700000000002,2.9531250000001306,141.72903466666668,1.584962500721156,CORRIDOR:15:1723749300000000000:1723761900000000000:1723771800000000000,OBSERVED_OPPOSING_STRUCTURE,141.72903466666668,141.72903466666668,142.032,141.702,CORRIDOR_REJECTION,-0.004201680672288978,-0.007693232359658613,-0.004950495049528633,0.8787878787878214,-0.2710084033613255,-0.23092215124446683,-0.09300648882479688,-0.2020592020592119,-2.567226890756325,-0.13224137531030322,-0.15800362037755689,-0.6244700181708052,-2.745798319327711,-0.021757260219626096,-0.04196230776639779,-0.2732700135685222,0.0,0.0,11.462436974789934,0.9181818181818147,-0.08181818181818534,0.7139823047606143,0.7034557571153129,0.1946250788570725,0.4175284505198449,2.6765464099076652,1.341245264359081,2.080434383264658,-0.38262099269167316,-0.18465553235906634,-2.209271460628818,-0.08635287100225914,-0.35795543012750697,1.0,-1.0,-0.8962759861097913,2.268683541318364,0.0,0.6931471805599453,0.056795518207310276,0.05502218636546995,1.2276892929154868,0.06601415343453024,0.0,0.0,0.5944649859943764,0.6722689075630122,22.533307044474633,0.5319450000000113,2.9531250000001306,1.985294117647108,0.0,0.0,11.462436974789934,0.2540336134453783,6.733333333333333,0.27581009796533534,,,,,,,,,,,,,,,,,,,-0.2518561144137791,-0.019029274951372157,-0.052809046612958765,-0.17811310463150806,-28.085721307515854,-2.550683624194123,-0.0055608495298854884,-0.07063687688935026,-0.06160449842095296,-45.86813556171521,-4.438906971107048,-5.8342,1.8851000000000002,0.4324651115050656,0.6177083587903396,96597.77071698,0.4680549999999887,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723779660000000000,1723781520000000000,142.04,141.65,5311.18,-2824.7245270999997,31.0,False,0.0,-2824.7245270999997,-0.9747376522025225,0.5
SOLUSDT:CORRIDOR:5:1723784100000000000:1723785900000000000:1723786500000000000:1723788600000000000:0,SOLUSDT:CORRIDOR:5:1723784100000000000:1723785900000000000:1723786500000000000,SOLUSDT,-1,1723788600000000000,1723788360000000000,143.557,143.81,143.03099999999998,2.079051383399133,143.59737499999997,0.0,CORRIDOR:5:1723784100000000000:1723785900000000000:1723786500000000000,OBSERVED_OPPOSING_STRUCTURE,143.59737499999997,143.59737499999997,143.8,143.378,CORRIDOR_REJECTION,0.45380116959068806,0.18318039828192112,0.6978417266187154,0.5779220779221217,-1.2538011695906615,-0.08453184478291705,-0.2576923076923033,-0.5340364333652503,-3.139181286549709,-0.04108696512971516,-0.22322022621423349,-0.7112299465240399,-5.225730994152063,0.0024385085127386955,-0.08051611043033265,-0.5017107309486686,0.0,0.0,2.104678362573085,0.44102564102565744,-0.10769230769222697,0.7184555631973875,0.7255020214220033,-0.025751946276721727,0.5162995440851035,-0.27864273125510763,-0.27864273125510763,-0.17913990875380698,-0.5158869847151417,-0.6165077730309734,-2.110473313192376,-0.6372933965596881,-1.0287079733573332,-1.0,-0.0,-0.9102528480133727,1.9740810260220096,0.0,1.6094379124341003,0.4739766081872343,-0.0766268954698864,2.4036571873582213,0.8159544159544803,0.0,0.0,0.09444444444440622,0.5918128654971166,17.62366168142371,0.6815027667983803,2.079051383399133,1.2304093567251855,0.0,0.0,2.104678362573085,-0.15526315789474043,5.0,0.34948024948024947,,,,,,,,,,,,,,,,,,,-1.2885439215178842,0.032396245243995515,-0.20226992451965475,0.11773807973673771,48.8552593818703,-3.053655642035334,-0.10029058587128822,-0.06322674368662208,0.022139778556906922,16.627887164872845,3.726729775049842,5.4729,2.0354,0.7297146883888209,0.8986060173952775,93773.04618988,0.3184972332016197,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723788600000000000,1723788780000000000,143.53,143.84,5893.58,-2673.8288423,3.0,False,0.0,-2673.8288423,-0.9504610514218886,0.5
XRPUSDT:CORRIDOR:5:1723791300000000000:1723793100000000000:1723793400000000000:1723795560000000000:0,XRPUSDT:CORRIDOR:5:1723791300000000000:1723793100000000000:1723793400000000000,XRPUSDT,1,1723795560000000000,1723795260000000000,0.5695,0.5670000000000001,0.5721,1.040000000000041,0.5670714285714286,0.0,CORRIDOR:5:1723791300000000000:1723793100000000000:1723793400000000000,OBSERVED_OPPOSING_STRUCTURE,0.5670714285714286,0.5670714285714286,0.5714,0.5671,CORRIDOR_ACCEPTANCE,-0.3999999999999704,-0.09328430478801332,-0.3333333333333333,0.20000000000008877,3.8666666666668243,0.2774539937241656,0.5471698113207831,0.26923076923076183,1.466666666666706,0.15377209143269488,0.08270676691729537,0.29629629629630094,9.733333333333649,0.010120943882712377,0.14629258517034227,0.6666666666666634,0.0,0.0,2.5904761904762736,0.49999999999990746,0.5000000000000925,1.0386065016029116,0.8849754472087329,0.07931660724900524,0.5292113568971853,2.1702689730229707,2.1702689730229707,1.9521653758789974,-0.013587515594550173,1.2121987655776965,1.1335305587305902,2.654467901089128,0.3331361079361159,1.0,0.0,3.5000000000000284,1.9740810260220096,0.0,1.791759469228055,5.771428571428821,0.2878961893239232,3.9152403301119985,0.43894389438943876,0.0,0.0,3.238095238095379,3.3333333333333828,43.89815627743541,0.2727600000000058,1.040000000000041,3.466666666666854,0.0,1.0,2.5904761904762736,-0.19047619047619752,5.2,0.4764960763304086,,,,,,,,,,,,,,,,,,,3.7405658565119455,0.13597925285135543,0.08190141635164579,0.19555257737252002,-49.00793352931032,1.3338020877805927,0.13428285263792256,-0.3161830144454143,0.4699551058781091,-38.974422512971785,-4.24999281253835,-6.4287,-4.6989,1.6007259853944162,1.3846386114758948,91099.21734758001,0.7272399999999942,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1723795560000000000,1723799340000000000,0.5697,0.5668,793004.1,-2750.3364698299997,63.0,False,0.0,-2750.3364698299997,-1.0063520302032762,0.5
ETHUSDT:CORRIDOR:5:1723796100000000000:1723797600000000000:1723798200000000000:1723799940000000000:0,ETHUSDT:CORRIDOR:5:1723796100000000000:1723797600000000000:1723798200000000000,ETHUSDT,-1,1723799940000000000,1723799760000000000,2619.74,2623.98,2611.86,1.8584905660375506,2619.9025714285717,0.0,CORRIDOR:5:1723796100000000000:1723797600000000000:1723798200000000000,OBSERVED_OPPOSING_STRUCTURE,2619.9025714285717,2619.9025714285717,2623.97,2617.0,CORRIDOR_REJECTION,0.010030090270849128,-0.14232847767051807,0.00797448165872064,0.4738675958188777,-0.028084252758249845,-0.16440372409354545,-0.0064935064935006045,-0.34772552043175264,-0.4894684052155765,0.030616913737061727,-0.035506402793940496,-0.4088050314465361,-5.041123370110363,-0.027544816488303543,-0.0823097834987386,-0.5534857465424643,0.0,0.0,2.7230262215218013,0.18800000000010186,-0.3959999999999127,0.62628284665206,0.7900315670269991,0.0039060485545684975,0.5102740463774484,0.03817158125807296,-1.414772159231692,-0.4497781201028797,-1.0127397116723216,-0.7651741293532623,-0.10090787967699963,0.7370898765950125,-0.3885605255385769,1.0,-1.0,-0.976047147968774,1.8245492920510458,0.0,1.3862943611198906,0.815933514830123,-0.22482494247081874,2.114260559030132,0.9439905502508394,0.0,0.0,0.03261212208062991,0.8505516549649592,16.184812233275963,0.7420358490565623,1.8584905660375506,1.5807422266800024,0.0,0.0,2.7230262215218013,0.08568562831350743,3.8,0.1981840102394265,,,,,,,,,,,,,,,,,,,-0.004010505228909288,-0.024074497973333973,0.02402719283218177,-0.1884309169257288,10.578133817666924,-0.4493669399343054,-0.040329549939074824,0.006717918913836048,0.023898994823225685,75.23530719142357,4.1997280782291035,3.9654000000000003,0.5616000000000003,0.5151637482289173,0.6467670393803114,88348.88087775,0.2579641509434377,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723799940000000000,1723801980000000000,2619.2,2624.58,323.419,-2587.96326191,34.0,False,0.0,-2587.96326191,-0.9764180508752994,0.5
SOLUSDT:CORRIDOR:15:1723796100000000000:1723797900000000000:1723800600000000000:1723802460000000000:0,SOLUSDT:CORRIDOR:15:1723796100000000000:1723797900000000000:1723800600000000000,SOLUSDT,-1,1723802460000000000,1723802460000000000,144.134,144.31,143.76999999999998,2.068181818181653,144.27646666666666,1.584962500721156,CORRIDOR:15:1723796100000000000:1723797900000000000:1723800600000000000,OBSERVED_OPPOSING_STRUCTURE,144.27646666666666,144.27646666666666,144.3,144.125,CORRIDOR_REJECTION,0.06770098730606715,-0.2268730783753169,0.08,0.7113402061856788,-0.9957686882933107,-0.19015443222962045,-0.26681783824640465,-0.36030828516368607,-1.416078984485131,-0.07052329173472961,-0.08560709413369302,-0.40076335877858615,-2.533145275035239,-0.011232400183893104,-0.03769308260577546,-0.30769230769229305,0.0,0.0,3.6868829337094797,0.8285714285714332,0.06857142857158913,1.0076797443773968,0.72072008669766,0.5495279850975455,0.01074016652887011,1.9184608865041586,-0.7164573270224128,1.063621079423557,0.22913067395380032,-1.021746110465901,-1.5743567103935494,0.025977422172590248,0.1582777259084185,1.0,-0.0,-0.7819943891864174,1.120591195386885,0.0,0.0,0.0663845792195968,-0.2036175710594315,1.0076797443773968,0.05941901408441644,0.0,0.0,0.40188058298075435,0.49647390691118576,12.210859339227119,0.9833318181817278,2.068181818181653,1.0267983074753249,0.0,0.0,3.6868829337094797,0.2341325811001355,0.06666666666666667,-0.2036175710594315,,,,,,,,,,,,,,,,,,,-0.987985159009237,-0.009004897322302575,-0.5491003859307219,0.3589459537011014,8.705517417268993,-1.4687312875117746,0.05018055258533394,-0.331966495847862,0.2614432041131324,43.90602862038406,6.7695812670443,5.014900000000001,0.2695000000000003,0.7775693385833552,0.5628743840673782,85760.91761584001,0.016668181818272232,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723802460000000000,1723802640000000000,144.09,143.77,6215.3,1362.3999753,3.0,False,0.0,1362.3999753,0.5295341254792285,0.5
BTCUSDT:CORRIDOR:15:1723799700000000000:1723802400000000000:1723804200000000000:1723806900000000000:0,BTCUSDT:CORRIDOR:15:1723799700000000000:1723802400000000000:1723804200000000000,BTCUSDT,1,1723806900000000000,1723806660000000000,58316.0,58175.8,58465.9,1.069186875891616,58293.04,1.584962500721156,CORRIDOR:15:1723799700000000000:1723802400000000000:1723804200000000000,OBSERVED_OPPOSING_STRUCTURE,58293.04,58293.04,58346.1,58175.9,CORRIDOR_REJECTION,0.8380155409443792,0.16834470524843648,1.0,0.9976608187134843,-1.0723251643753202,-0.13702434581595851,-0.24394887136250815,0.17731092436973572,-0.5248057381948678,-0.07425813941992412,-0.03273920501156116,-0.03412616339193897,-0.5750149432157526,-0.014303157334884666,-0.008365944864770629,-0.4166146158650851,0.0,0.0,4.830364614464921,0.7130307467057131,0.28404099560765295,0.8304019899025994,1.0050743515659515,0.23812856848124314,0.7652095622852942,-0.3966869435467757,0.5952881000237387,-0.035423228842782616,-0.4124051406443787,-1.297712507671982,-0.40994385270401346,0.22538734329666177,-0.1148618854908543,1.0,1.0,-0.8863535118546787,1.3173014896329391,0.0,1.6094379124341003,1.4003586371786896,-0.08080016794737428,2.7665066103053126,0.5672823218997336,0.0,0.0,0.2744769874476835,1.6760310818887585,24.041429453322774,0.49853837375179344,1.069186875891616,1.791990436341887,0.0,0.0,4.830364614464921,0.09778840406455647,1.0,0.535665086942584,,,,,,,,,,,,,,,,,,,-1.062140837517012,-0.009360461661965797,-0.2889710191112862,0.15194667329532674,0.23321914062179872,-0.5138407660577635,-0.010767535618957035,-0.21082892005551596,0.13657078063559167,16.39235091186464,-4.3175948203311165,-3.6624,2.6022000000000003,0.7738906133027905,0.797487998709696,87123.31759113999,0.5014616262482066,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723806900000000000,1723807320000000000,58325.299999999996,58465.9,11.725,1169.5003932500001,7.0,False,0.0,1169.5003932500001,0.44745020643739913,0.5
BTCUSDT:CORRIDOR:15:1723802400000000000:1723806900000000000:1723807800000000000:1723810860000000000:0,BTCUSDT:CORRIDOR:15:1723802400000000000:1723806900000000000:1723807800000000000,BTCUSDT,1,1723810860000000000,1723810800000000000,58150.0,58063.9,58313.8,1.9024390243903098,58134.68666666667,1.584962500721156,CORRIDOR:15:1723802400000000000:1723806900000000000:1723807800000000000,OBSERVED_OPPOSING_STRUCTURE,58134.68666666667,58134.68666666667,58223.7,58064.0,CORRIDOR_REJECTION,-1.4063260340632302,-0.04367955076780524,-0.7353689567429729,-0.20992191088653056,-3.596107055961021,-0.05879257275285612,-0.6171189979123237,-0.5904761904761905,-2.9598540145985495,-0.03380051961671861,-0.13854564090883442,-0.6791044776119404,-3.416058394160589,-0.00298290248172461,-0.046856227472968595,-0.709557581898006,0.0,0.0,5.27331711273313,0.21881606765324957,0.5993657505285966,1.82669772404762,1.061250971675984,0.21004353383140367,-0.03166894862098772,-0.3095347005599436,-0.14508201943819188,0.09131704775075128,-1.4768469423824473,-3.935077176858662,-4.328914810887181,0.338970120897641,1.3690607962886312,-1.0,1.0,-0.9293448169793986,1.4663370687934272,0.0,0.6931471805599453,0.8599351175993636,-0.060767286138524515,2.4979949862795547,0.8279658478130715,0.0,0.0,0.18629359286291422,1.0474452554744256,14.806534823731479,0.8098529616724874,1.9024390243903098,1.992700729927025,0.0,0.0,5.27331711273313,-0.11394971613949023,1.4,0.04296773535196108,,,,,,,,,,,,,,,,,,,-3.5778521061400745,-0.009145573606287767,-0.07893366444137014,0.020141091688513586,8.57304874362086,-2.9317384574882657,-0.021940749963888,-0.02241374849526014,-0.011386771121458552,51.76533538637784,-4.573052747448569,-3.3382,1.5666999999999998,1.072600803973146,1.201717512593765,88292.81798439,0.19014703832751256,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723810860000000000,1723811040000000000,58158.6,58055.4,15.84,-2555.10288,3.0,False,0.0,-2555.10288,-0.9646322084210508,0.5
