plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,net_to_excursion,extreme_age,test_effort,test_depth,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:EXCURSION:HOUR:1724629080000000000:-1:1724629380000000000:1724630760000000000,BTCUSDT:EXCURSION:HOUR:1724629080000000000:-1:1724629380000000000,BTCUSDT,1,1724630760000000000,1724629380000000000,64343.5,64158.6,64811.436423926476,2.530754050440629,64315.7,3.584962500721156,HOUR:1724629080000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,64158.7,64315.7,64811.536423926475,64158.7,PUBLIC_EXCURSION_RECLAIM,4.001857276203951,-0.13502508958133544,1.05202929120653,0.28307244085513084,0.27596343015854624,0.447972773119876,8.114600000000001,5.0457,50.12448236970002,-96.27396869449356,1.5682318928825565,1.0,1.8244529900850897,0.41698896700919086,2.530754050440629,0.9461673027138574,0.0,0.0,0.0,109312.92043758,0.5830110329908091,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724630760000000000,1724631300000000000,64353.40000000001,64148.899999999994,11.905,-3199.48244075,9.0,False,0.0,-3199.48244075,-0.9756341177671284,0.5
ETHUSDT:EXCURSION:60:1724666400000000000:-1:1724681760000000000:1724681880000000000,ETHUSDT:EXCURSION:60:1724666400000000000:-1:1724681760000000000,ETHUSDT,1,1724681880000000000,1724681760000000000,2711.53,2700.99,2724.3310213045665,1.214518150338315,2705.37,3.584962500721156,60:1724666400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2701.0,2705.37,2724.3410213045668,2701.0,PUBLIC_EXCURSION_RECLAIM,3.2741290256873956,-0.2783508679789521,1.4361282158939714,0.4511370716216245,-0.2211713188044697,0.9342603204187463,2.353299999999999,5.3231,26.096820909966567,-72.31221675806587,-1.4455742087211005,-1.0,2.378527482418647,0.3081130929791149,1.214518150338315,0.6365624732594749,0.0,0.0,0.0,106113.43799683,0.6918869070208851,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724681880000000000,1724684400000000000,2711.92,2724.33,222.627,2339.6258801000004,42.0,False,0.0,2339.6258801000004,0.7349448930209618,0.5
ETHUSDT:EXCURSION:HOUR:1724719680000000000:-1:1724719980000000000:1724720100000000000,ETHUSDT:EXCURSION:HOUR:1724719680000000000:-1:1724719980000000000,ETHUSDT,1,1724720100000000000,1724719980000000000,2680.03,2672.3599999999997,2690.356428179774,1.346340049514087,2677.29,3.584962500721156,HOUR:1724719680000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2672.37,2677.29,2690.366428179774,2672.37,PUBLIC_EXCURSION_RECLAIM,4.770526872672447,-0.3591024339211339,1.7440915446559253,0.4256400172012568,0.2579539121958112,0.15731173395071338,3.7799000000000005,5.0429,-0.1313032014138571,-60.239014039806804,-1.534527883126549,-1.0,2.1168087708801893,0.4187006518904535,1.346340049514087,0.8393813634700238,0.0,0.0,0.0,108453.06387693,0.5812993481095465,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724720100000000000,1724722200000000000,2680.54,2690.36,279.718,2221.42469244,35.0,False,0.0,2221.42469244,0.6827606994305607,0.5
BTCUSDT:EXCURSION:60:1724720400000000000:-1:1724751840000000000:1724751960000000000,BTCUSDT:EXCURSION:60:1724720400000000000:-1:1724751840000000000,BTCUSDT,1,1724751960000000000,1724751840000000000,62686.3,62504.6,62877.81169699388,1.0539994330978029,62618.0,3.584962500721156,60:1724720400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,62504.7,62618.0,62877.91169699388,62504.7,PUBLIC_EXCURSION_RECLAIM,4.825411362846488,-0.2977838921933708,1.6583636075719526,0.48658710716396397,0.4796629806604648,1.449370524425494,0.2542,0.6918999999999995,20.14188583956411,-46.4076249841483,-0.298204611017929,-1.0,3.1882642165629544,0.41339867914143197,1.0539994330978029,0.6379782069967602,0.0,0.0,0.0,110674.48856937,0.5866013208585681,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724751960000000000,1724753220000000000,62695.100000000006,62495.399999999994,12.386,-3248.7889665000002,21.0,False,0.0,-3248.7889665000002,-0.9784817345880278,0.5
SOLUSDT:EXCURSION:HOUR:1724822220000000000:1:1724822520000000000:1724823780000000000,SOLUSDT:EXCURSION:HOUR:1724822220000000000:1:1724822520000000000,SOLUSDT,-1,1724823780000000000,1724822520000000000,148.177,148.856,147.45754362008617,1.0595822973693962,148.2,3.584962500721156,HOUR:1724822220000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,148.846,148.2,148.846,147.44754362008618,PUBLIC_EXCURSION_RECLAIM,3.4195695928076386,-0.3658497172098034,1.8412497073059755,0.47838460291570645,0.45368171021377673,0.41107306469158106,-3.8057000000000003,-4.7677,14.6781754325076,-74.3648640673289,-0.04422602432007662,1.0,2.4700762028812875,0.2624739322533129,1.0595822973693962,0.5034455259877973,0.0,0.0,0.0,107425.69960287001,0.737526067746687,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724823780000000000,1724824380000000000,148.14,147.46,3514.52,2025.90287976,10.0,False,0.0,2025.90287976,0.628621421518728,0.5
BTCUSDT:EXCURSION:60:1724832000000000000:-1:1724858460000000000:1724859420000000000,BTCUSDT:EXCURSION:60:1724832000000000000:-1:1724858460000000000,BTCUSDT,1,1724859420000000000,1724858460000000000,58594.6,58399.9,58879.6352084711,1.4639712813102677,58475.2,3.584962500721156,60:1724832000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58400.0,58475.2,58879.7352084711,58400.0,PUBLIC_EXCURSION_RECLAIM,3.2469056598071506,-0.17028236196880076,1.2357155440264171,0.405640437816064,0.2653972097520824,0.4587586338979079,-1.1044000000000005,-4.359,-59.45946649100975,-69.17804391154192,-1.0702317024464785,0.0,1.6064803240993466,0.36053775038521335,1.4639712813102677,0.496868617272543,1.0,0.0,0.0,109451.60248263,0.6394622496147866,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724859420000000000,1724860440000000000,58602.4,58879.6,11.954,2822.61290752,17.0,False,0.0,2822.61290752,0.8596228358763865,0.5
BTCUSDT:EXCURSION:HOUR:1724912340000000000:1:1724912640000000000:1724912760000000000,BTCUSDT:EXCURSION:HOUR:1724912340000000000:1:1724912640000000000,BTCUSDT,-1,1724912760000000000,1724912640000000000,59495.6,59572.2,59416.52773067219,1.0322750564988132,59547.8,3.584962500721156,HOUR:1724912340000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59572.1,59547.8,59572.1,59416.42773067219,PUBLIC_EXCURSION_RECLAIM,3.058514895395392,-0.37928802657897837,1.05315134715915,0.4914170027219844,0.10641458531650325,0.8515955697638136,1.2412999999999998,3.118499999999999,-7.255138230970459,-22.29212500232336,-1.0534895083535878,-0.0,1.199121703012962,0.9326459530026285,1.0322750564988132,0.8826436661579824,0.0,0.0,0.0,112274.21539015,0.06735404699737146,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724912760000000000,1724913060000000000,59484.99999999999,59582.8,20.619,-3244.0676841,5.0,False,0.0,-3244.0676841,-0.9631382334245813,0.5
ETHUSDT:EXCURSION:60:1724914800000000000:1:1724930400000000000:1724930700000000000,ETHUSDT:EXCURSION:60:1724914800000000000:1:1724930400000000000,ETHUSDT,-1,1724930700000000000,1724930400000000000,2555.48,2564.98,2544.329108779405,1.1737780232205248,2559.14,3.584962500721156,60:1724914800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2564.97,2559.14,2564.97,2544.319108779405,PUBLIC_EXCURSION_RECLAIM,4.487958995146707,-0.4989429636953504,2.04653925690784,0.459544331458948,-0.12888686752258408,1.2710129088927773,0.2378,3.9896,-39.60491539444888,-72.7988326240947,-0.7280943360834493,-1.0,2.8545207173714733,0.32339747368421046,1.1737780232205248,0.6735413804934486,0.0,0.0,0.0,109030.14770605,0.6766025263157895,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724930700000000000,1724932020000000000,2555.08,2565.44,249.211,-3219.87091486,22.0,False,0.0,-3219.87091486,-0.9843977354290765,0.5
SOLUSDT:EXCURSION:60:1724932800000000000:1:1724945580000000000:1724946120000000000,SOLUSDT:EXCURSION:60:1724932800000000000:1:1724945580000000000,SOLUSDT,-1,1724946120000000000,1724945580000000000,146.716,147.34199999999998,145.94177386258357,1.2367829671189514,146.783,3.584962500721156,60:1724932800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,147.332,146.783,147.332,145.93177386258358,PUBLIC_EXCURSION_RECLAIM,3.2217370078390286,-0.3231485101070604,1.160976109433339,0.43992893971868086,0.2633866642004994,1.3837028080490146,0.7522000000000011,4.614,-7.154273566207792,-71.68489478612372,1.6019762715220998,-1.0,2.1547212881559172,0.2818447284345154,1.2367829671189514,0.9214249487064894,0.0,0.0,0.0,105810.27679119,0.7181552715654846,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724946120000000000,1724947260000000000,146.69,145.94,3776.63,2445.2432962099997,19.0,False,-53.55419070651444,2391.6891055034853,0.7534520521175635,0.5
SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000:1724963460000000000,SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000,SOLUSDT,1,1724963460000000000,1724963040000000000,139.993,139.143,140.85438273276458,1.01339145031128,139.732,3.584962500721156,HOUR:1724962800000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,139.153,139.732,140.86438273276457,139.153,PUBLIC_EXCURSION_RECLAIM,3.131700292981231,-0.3721525971466856,0.9766875296576623,0.49083117640380947,0.7376267872418428,0.8010189747948032,-2.4763,4.295400000000001,25.40759135149173,-99.82969387785978,0.978659847087515,1.0,1.9565118637230114,0.1970371764705895,1.01339145031128,0.903567472678365,0.0,0.0,0.0,108201.96589669,0.8029628235294105,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724963460000000000,1724968860000000000,140.02,139.1,3076.23,-3259.4502588,90.0,False,0.0,-3259.4502588,-1.0041253969797201,0.5
ETHUSDT:EXCURSION:HOUR:1724978460000000000:-1:1724978760000000000:1724978880000000000,ETHUSDT:EXCURSION:HOUR:1724978460000000000:-1:1724978760000000000,ETHUSDT,1,1724978880000000000,1724978760000000000,2521.18,2515.99,2527.862677375916,1.2876064308123618,2517.69,3.584962500721156,HOUR:1724978460000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2516.0,2517.69,2527.8726773759163,2516.0,PUBLIC_EXCURSION_RECLAIM,3.445408552794748,-0.3908823637375165,0.6864007116934607,0.4362958611599657,0.2577049187443808,0.5963683410917877,5.049799999999999,5.172000000000001,-19.63041350986572,-28.850327338192372,-1.2905019125850326,0.0,1.2737249754183617,0.5823317919075083,1.2876064308123618,0.848930122928501,0.0,0.0,0.0,104942.51563789,0.4176682080924917,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724978880000000000,1724980020000000000,2521.65,2527.86,353.686,1571.64017066,19.0,False,0.0,1571.64017066,0.49920668825430486,0.5
BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000:1724995140000000000,BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000,BTCUSDT,1,1724995140000000000,1724995020000000000,58788.2,58649.9,58962.33312996076,1.2590971074531325,58655.0,3.584962500721156,60:1724972400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58650.0,58655.0,58962.43312996076,58650.0,PUBLIC_EXCURSION_RECLAIM,4.084813841381679,-0.3216201464450306,2.2680272672837907,0.4423346525938367,0.3682269564655451,0.7215807798889555,4.3162,5.233499999999999,-0.17862249626077187,-53.047205230267735,-0.6129612904213061,0.0,2.127817097199398,0.5094928416486061,1.2590971074531325,0.9088356997519512,0.0,0.0,0.0,106514.15580855,0.4905071583513939,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724995140000000000,1724999580000000000,58796.8,58962.3,14.519,1804.8444036600001,74.0,False,0.0,1804.8444036600001,0.5648214518090448,0.5
SOLUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000:1725014460000000000,SOLUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000,SOLUSDT,1,1725014460000000000,1725014280000000000,139.316,139.142,139.72313153778578,2.339836424056078,139.277,3.584962500721156,HOUR:1725013980000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,139.152,139.277,139.73313153778577,139.152,PUBLIC_EXCURSION_RECLAIM,3.144838844852869,-0.37226110424957687,1.3377444136447456,0.28220805331764737,-0.1185076810534016,0.2511224537039533,1.5716999999999999,1.7847,8.217652073021497,-39.402565575876736,-0.689617466097059,-1.0,0.7665843323592453,0.9601999999999634,2.339836424056078,0.9113107623323559,0.0,0.0,0.0,108319.00021221,0.039800000000036584,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725014460000000000,1725016440000000000,139.37,139.08,7678.36,-3295.744071,33.0,False,0.0,-3295.744071,-1.0142092844724808,0.5
SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000:1725020400000000000,SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000,SOLUSDT,-1,1725020400000000000,1725020160000000000,139.536,140.164,138.61709450229333,1.4632253148195784,139.54,3.584962500721156,HOUR:1725019860000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,140.154,139.54,140.154,138.60709450229334,PUBLIC_EXCURSION_RECLAIM,4.761467693205197,-0.22028991177448698,1.3283376526439505,0.3995072749539004,0.2960070206230803,0.24966871688687783,3.9824,4.335100000000001,-10.133075609584097,-90.45287801849433,-0.13846415200672324,1.0,2.6131992367491637,0.2672292993630633,1.4632253148195784,0.9852644728417906,0.0,0.0,0.0,105023.25614121,0.7327707006369367,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725020400000000000,1725021060000000000,139.51,140.19,3776.61,-3096.2537085,11.0,False,0.0,-3096.2537085,-0.9827200254696931,0.5
BTCUSDT:EXCURSION:HOUR:1725026040000000000:1:1725026340000000000:1725026820000000000,BTCUSDT:EXCURSION:HOUR:1725026040000000000:1:1725026340000000000,BTCUSDT,-1,1725026820000000000,1725026340000000000,59593.4,59820.1,59187.236292721245,1.7916352328132394,59603.2,3.584962500721156,HOUR:1725026040000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59820.0,59603.2,59820.0,59187.13629272125,PUBLIC_EXCURSION_RECLAIM,3.979472333778531,-0.20731712248392029,0.8141723064494988,0.35805497675693,0.32070519973220263,0.20966346085750628,2.52,0.3825000000000003,-117.02197846947371,-23.31555092821347,0.7266923255430702,-0.0,2.112475847839825,0.3160480811645387,1.7916352328132394,0.8858060461444269,0.0,0.0,0.0,101927.00243271,0.6839519188354612,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1725026820000000000,1725027360000000000,59586.0,59187.2,9.954,3555.2658002400003,9.0,False,0.0,3555.2658002400003,1.162683657711184,0.5
SOLUSDT:EXCURSION:HOUR:1725034740000000000:-1:1725035040000000000:1725035340000000000,SOLUSDT:EXCURSION:HOUR:1725034740000000000:-1:1725035040000000000,SOLUSDT,1,1725035340000000000,1725035040000000000,132.773,131.99200000000002,133.66602914445264,1.1434432067255649,132.4,3.584962500721156,HOUR:1725034740000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,132.002,132.4,133.67602914445263,132.002,PUBLIC_EXCURSION_RECLAIM,3.6084112959121595,-0.22206416025547976,1.246753980986395,0.4605654582268888,-0.09237673850643069,0.3776242457959088,5.104699999999999,6.0022,21.651469993457795,-121.65052026709589,0.46169006793791073,0.0,1.520229566838216,0.20340460947503783,1.1434432067255649,0.8333689826108183,0.0,0.0,0.0,105482.26823295,0.7965953905249622,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725035340000000000,1725036840000000000,132.79,133.67,3278.76,2579.9611599600003,25.0,False,0.0,2579.9611599600003,0.8152906338919264,0.5
