scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
HSP-1709159580000000000-000083,POIL,POIL,SHORT,SHORT,1709159700000000000,2024-02-28,22,1709159760000000000,61084.2,61179.9,61339.399999999994,60844.600000000006,HIGHER_TIMEFRAME_EXTENSION,61261.6,95.36499999999978,9.01,73739.86816836,2212.1960450508,245.50197440624214,1.0169025268688645,0.0007,,False,True,61179.80000000001,1709159760000000000,4235,5,61021.2,61347.0,158.6000000000131,167.1999999999898,0.9937343358397808,1.047619047619089,1.6630839406492262,1.7532637760183527,-0.3501063085454594,0.29677683927482323,,,61339.5,1709160000000000000,2024-02-28,22,4.0,-2211.6262251,-0.0026103387065663794,-0.9997424188728323,STOP,
HSP-1709170800000000000-000087,POIL,POIL,LONG,LONG,1709170980000000000,2024-02-29,1,1709171040000000000,61587.9,61597.3,61429.299999999996,61846.899999999994,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,61523.5,82.32499999999963,8.436,71528.24194326,2145.8472582977997,254.35234637500233,0.6408003005393823,0.0007,,False,True,61597.40000000001,1709171040000000000,4423,9,61621.0,61402.0,23.59999999999127,195.40000000000873,0.14039262343836661,1.1624033313503481,0.2866686911629684,2.37351958700285,-0.34022210226605004,-0.2471094955316123,,,61429.2,1709171520000000000,2024-02-29,1,8.0,-2145.43187832,-0.0027306347345831417,-0.9998064261208744,STOP,
HSP-1709222340000000000-000105,POIL,POIL,SHORT,SHORT,1709222400000000000,2024-02-29,16,1709222460000000000,62809.1,62912.0,62912.899999999994,62612.899999999994,PRIOR_SLOW_SELLSIDE_LIQUIDITY,62848.8,83.74000000000088,23.348,69382.81006494,2081.4843019482,89.1480344375032,2.367215063478959,0.0007,,False,True,62911.9,1709222460000000000,5280,2,62763.8,62919.0,148.09999999999854,7.099999999998545,148.10000000107613,7.100000000050204,1.768569381418641,0.08478624313349022,0.5060868731955241,0.6722190834393559,1.70922252e+18,,62912.99999999999,1709222520000000000,2024-02-29,16,1.0,-2082.11463564,-1.7484768382313503e-05,-1.00030282894337,STOP,
HSP-1709240640000000000-000108,POIL,POIL,SHORT,SHORT,1709240760000000000,2024-02-29,21,1709240820000000000,61607.9,61693.9,61915.100000000006,61361.799999999996,HIGHER_TIMEFRAME_EXTENSION,61730.8,116.87999999999992,6.556,67300.6954293,2019.0208628789999,307.9350561249979,0.7980123977838187,0.0007,,False,True,61693.799999999996,1709240820000000000,5586,3,61306.0,61719.3,387.79999999999563,25.500000000007276,1.7523723452326154,0.1152281970176507,3.31793292265568,0.21817248459965172,0.9560300594047836,0.9791030089072086,1.70924094e+18,,61361.9,1709240940000000000,2024-02-29,21,2.0,1611.20918156,0.005379795052339039,0.7980151226681801,OTHER_EXIT,
HSP-1709241480000000000-000111,POIL,POIL,LONG,LONG,1709241660000000000,2024-02-29,21,1709241720000000000,61403.5,61317.8,61225.799999999996,61540.0,CONFIRMED_LTF_BUYSIDE_LIQUIDITY,61301.1,191.1350000000006,11.613,68911.90461086,2067.3571383258,178.00581478125173,0.7640174011569486,0.0007,,False,True,61317.9,1709241720000000000,5601,2,61439.1,61071.9,121.19999999999709,246.0,1.3159609120520024,2.671009771986802,0.6341067831637153,1.2870484212729183,-0.48394480880223284,0.197016597705497,,,61225.7,1709241780000000000,2024-02-29,21,1.0,-2066.88777876,-0.0015036392309587308,-0.9997729663844245,STOP,
HSP-1709259900000000000-000116,POIL,POIL,SHORT,SHORT,1709259960000000000,2024-03-01,2,1709260020000000000,60960.9,60977.6,61119.100000000006,60716.4,HIGHER_TIMEFRAME_EXTENSION,61046.9,64.92999999999992,8.828,66845.0168321,2005.3505049629998,227.1561194062538,0.773841922394475,0.0007,,False,True,60977.5,1709260020000000000,5906,18,60855.0,61133.6,122.5,156.09999999999854,0.8651129943502469,1.1024011299434473,1.8866471584783635,2.4041275219466924,0.053266537708186554,0.16295951038764261,,,61119.2,1709261040000000000,2024-03-01,2,17.0,-2005.43636732,-0.0023238079619531315,-1.0000428166331958,STOP,
HSP-1709261820000000000-000119,POIL,POIL,SHORT,SHORT,1709261880000000000,2024-03-01,2,1709261940000000000,61029.1,61065.9,61153.799999999996,60855.00000000001,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,61111.9,65.93499999999912,11.202,64839.58046478,1945.1874139434,173.64221940624793,0.7219175752800299,0.0007,,False,True,61065.78161935368,1709261940000000000,5938,8,61029.8,61157.9,35.999999999992724,92.10000000000582,0.4090909090908264,1.0465909090909753,0.5459922651094745,1.3968302115721096,-0.44566528960882357,-0.28603020722632033,,,61153.9,1709262360000000000,2024-03-01,3,7.0,-1945.47551145,-0.0014430074963356517,-1.0001481078401675,STOP,
HSP-1709311080000000000-000144,POIL,POIL,LONG,LONG,1709311140000000000,2024-03-01,16,1709311200000000000,61506.0,61448.1,61363.80000000001,61700.1,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,61435.2,79.17000000000007,11.067,62894.10495333,1886.8231485999,170.48238265625145,0.971339427686769,0.0007,,False,True,61448.19999999999,1709311200000000000,6759,35,61745.1,61400.0,296.90000000000873,48.199999999989814,3.517772511849294,0.5710900473933821,3.7501578880890296,0.6088164708853072,1.2075611966023938,1.2345245691713187,1.70931252e+18,1.70931324e+18,61700.0,1709313240000000000,2024-03-01,17,34.0,1832.65380942,0.004097760390052275,0.9712907172990242,TARGET,
HSP-1709326980000000000-000156,POIL,POIL,SHORT,SHORT,1709327100000000000,2024-03-01,21,1709327160000000000,62445.5,62606.8,62816.8,62030.200000000004,PRIOR_SLOW_SELLSIDE_LIQUIDITY,62647.0,131.0850000000002,6.517,64726.75876275,1941.8027628825,297.94679771874735,1.6417498148839054,0.0007,,False,True,62606.700000000004,1709327160000000000,7025,11,62352.6,62849.0,254.10000000000582,242.29999999999563,1.2094240837696697,1.153260352213219,1.9384368920929582,1.8484189647937999,0.46185537503209206,0.5585845905184361,,,62816.899999999994,1709327760000000000,2024-03-01,21,10.0,-1942.04332084,-0.003357468130407605,-1.0001238838269768,STOP,
HSP-1709398680000000000-000187,POIL,POIL,SHORT,SHORT,1709398860000000000,2024-03-02,17,1709398920000000000,61903.0,61900.5,61954.899999999994,61700.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,61943.6,33.99999999999964,13.33,62784.71544191,1883.5414632573,141.29940543750203,0.805237995501161,0.0007,,False,True,61900.4,1709398920000000000,8221,3,61883.7,61974.2,16.700000000004366,73.79999999999563,0.3064220183487449,1.3541284403670732,0.49117647058836894,2.1705882352940122,-0.6154352152490974,-0.4964555214000748,,,61955.00000000001,1709399040000000000,2024-03-02,17,2.0,-1883.5127374,-0.0008820621514563043,-0.9999847490178155,STOP,
HSP-1709399040000000000-000188,POIL,POIL,SHORT,SHORT,1709399100000000000,2024-03-02,17,1709399160000000000,61930.6,61956.7,61979.100000000006,61700.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,61968.6,33.689999999999785,16.707,60901.20270451,1827.0360811352998,109.35568543750203,1.5540144009898769,0.0007,,False,True,61956.59119530736,1709399160000000000,8225,6,61925.4,61979.1,31.200000000004366,22.499999999992724,1.3866666666668608,0.9999999999996766,0.9260908281390491,0.6678539625999664,-0.6367033384815622,-0.5095062024172372,,,61979.2,1709399460000000000,2024-03-02,17,5.0,-1827.14198445,-0.0003649136315677474,-1.0000579645447585,STOP,
HSP-1709399520000000000-000189,POIL,POIL,SHORT,SHORT,1709399640000000000,2024-03-02,17,1709399700000000000,61896.6,61915.1,61997.799999999996,61700.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,61982.2,30.700000000000365,10.446,59074.06072006,1772.2218216018,169.63965543750493,0.7567182901246207,0.0007,,False,True,61914.997807773325,1709399700000000000,8234,24,61814.5,62010.3,100.50000000000728,95.29999999999563,1.2137681159422875,1.1509661835749883,3.2736156351793513,3.1042345276871175,-0.0939130061240921,0.0806966387941669,,,61997.9,1709401080000000000,2024-03-02,17,23.0,-1772.07219135,-0.001338967861778206,-0.9999155691178293,STOP,
HSP-1709426100000000000-000197,POIL,POIL,LONG,LONG,1709426220000000000,2024-03-03,0,1709426280000000000,61957.4,61926.6,61835.6,62128.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,61880.1,34.5950000000008,9.669,57301.98852871,1719.0596558613,177.78857149999445,0.6432459580227013,0.0007,,False,True,61926.700000000004,1709426280000000000,8677,9,61957.5,61826.9,30.799999999995634,99.80000000000291,0.3380900109768789,1.0954994511525415,0.8903020667725082,2.88480994363349,-0.4100779897430558,-0.31564987291664093,,,61835.5,1709426760000000000,2024-03-03,0,8.0,-1719.47249826,-0.0014727088638665448,-1.0002401559464749,STOP,
HSP-1709506020000000000-000213,POIL,POIL,SHORT,SHORT,1709506140000000000,2024-03-03,22,1709506200000000000,62983.9,62990.1,63134.899999999994,62684.99999999999,PRIOR_SLOW_SELLSIDE_LIQUIDITY,63079.0,60.880000000000294,7.147,55582.51603045,1667.4754809135,233.29312893750088,0.9298492029660818,0.0007,,False,True,62990.0,1709506200000000000,10009,61,62750.0,63050.0,240.0,60.0,1.6563146997930271,0.4140786749482568,3.942181340341637,0.9855453350854092,0.6501774428197453,0.6506063881575453,1.70950656e+18,,63040.700000000004,1709509800000000000,2024-03-03,23,60.0,-992.87188903,-0.0008048896650262639,-0.5954341760312247,TIMEOUT,TIMEOUT
