trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-64b067b0cf391ca8-5542,MARKET,BUY,6.155,GTC,False,False,6.155,TAKER,55772.899999999994,0.0,['240.29753965 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-015500-001-000-1,"['O-20240227-015500-001-000-2', 'O-20240227-015500-001-000-3']",,,,,"['scenario=OIIR-1708998600000000000-000014:ENTRY', 'family=OIIR_UC']",5cf1f5b6-2156-4d1f-8ea9-5c8acb915f54,2024-02-27 01:55:00+00:00,2024-02-27 01:55:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-72259f172f81bef0-5589,LIMIT,SELL,6.155,GTC,True,False,6.155,MAKER,56412.0,0.09999999999854481,['243.05110200 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-015500-001-000-1,['O-20240227-015500-001-000-2'],O-20240227-015500-001-000-1,,,,"['scenario=OIIR-1708998600000000000-000014:ENTRY', 'family=OIIR_UC']",5625ecda-2cfb-462c-8aec-ef6f7fcdedf3,2024-02-27 01:55:00+00:00,2024-02-27 02:07:00+00:00,56412.1,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-de0f72eb1279c9fa-14136,MARKET,SELL,7.161,GTC,False,False,7.161,TAKER,61048.0,0.0,['306.01530960 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240228-161000-001-000-2,"['O-20240228-161000-001-000-5', 'O-20240228-161000-001-000-6']",,,,,"['scenario=OIIR-1709136300000000000-000034:ENTRY', 'family=OIIR_UR']",bdd6e643-c5da-4a1e-bc36-3e613effc776,2024-02-28 16:10:00+00:00,2024-02-28 16:10:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-aed0c273e2d68658-14206,STOP_MARKET,BUY,7.161,GTC,True,False,7.161,TAKER,61395.6,0.09999999999854481,['307.75772412 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240228-161000-001-000-2,['O-20240228-161000-001-000-6'],O-20240228-161000-001-000-4,,,,"['scenario=OIIR-1709136300000000000-000034:ENTRY', 'family=OIIR_UR']",bfbd18d6-0eeb-4bc8-abf3-9ad9e8eab762,2024-02-28 16:10:00+00:00,2024-02-28 16:28:00+00:00,,,,,,61395.5,DEFAULT
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-b2067890c850bec4-14649,MARKET,SELL,4.113,GTC,False,False,4.113,TAKER,60274.8,0.0,['173.53717668 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240228-182000-001-000-3,"['O-20240228-182000-001-000-8', 'O-20240228-182000-001-000-9']",,,,,"['scenario=OIIR-1709144100000000000-000037:ENTRY', 'family=OIIR_UC']",f1cba387-69c6-4dc3-8ac7-f8cd2d22e9da,2024-02-28 18:20:00+00:00,2024-02-28 18:20:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-e7ca68c6507345f6-14665,LIMIT,BUY,4.113,GTC,True,False,4.113,MAKER,59659.9,0.09999999999126885,['171.76681809 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240228-182000-001-000-3,['O-20240228-182000-001-000-8'],O-20240228-182000-001-000-7,,,,"['scenario=OIIR-1709144100000000000-000037:ENTRY', 'family=OIIR_UC']",70c08c03-e335-4e49-bfe9-9c06df5c8479,2024-02-28 18:20:00+00:00,2024-02-28 18:24:00+00:00,59659.8,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-7c6b7b36ea49769b-20293,MARKET,BUY,5.648,GTC,False,False,5.648,TAKER,60899.9,0.0,['240.77384464 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240229-191000-001-000-4,"['O-20240229-191000-001-000-11', 'O-20240229-191000-001-000-12']",,,,,"['scenario=OIIR-1709232900000000000-000046:ENTRY', 'family=OIIR_UR']",4cf7a9aa-a37b-4821-9205-5645168c7e0d,2024-02-29 19:10:00+00:00,2024-02-29 19:10:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-8f71e1b2269224a0-20395,LIMIT,SELL,5.648,GTC,True,False,5.648,MAKER,61463.100000000006,0.09999999999126885,['243.00051216 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240229-191000-001-000-4,['O-20240229-191000-001-000-11'],O-20240229-191000-001-000-10,,,,"['scenario=OIIR-1709232900000000000-000046:ENTRY', 'family=OIIR_UR']",4f7ea256-4884-4e53-8ee2-affdf0159ed6,2024-02-29 19:10:00+00:00,2024-02-29 19:36:00+00:00,61463.2,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-4c1197c533224fba-24277,MARKET,BUY,11.775,GTC,False,False,11.775,TAKER,62392.0,0.0,['514.26606000 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240301-130500-001-000-5,"['O-20240301-130500-001-000-14', 'O-20240301-130500-001-000-15']",,,,,"['scenario=OIIR-1709298000000000000-000052:ENTRY', 'family=OIIR_UR']",3067fbac-5f7d-4020-b4ec-e9dc7879171d,2024-03-01 13:05:00+00:00,2024-03-01 13:05:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-3c3c5dcaf216b820-24338,LIMIT,SELL,11.775,GTC,True,False,11.775,MAKER,62650.4,0.09999999999854481,['516.39592200 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240301-130500-001-000-5,['O-20240301-130500-001-000-14'],O-20240301-130500-001-000-13,,,,"['scenario=OIIR-1709298000000000000-000052:ENTRY', 'family=OIIR_UR']",5a010484-8fbb-4350-9b2a-47d6be03d5e8,2024-03-01 13:05:00+00:00,2024-03-01 13:22:00+00:00,62650.5,,True,,,,
