client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,order_side,order_type,last_qty,last_px,currency,liquidity_side,event_id,ts_event,ts_init,reconciliation,info,position_id,commission,causation_id
O-20240409-083000-001-140735754915816-1,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-1,BINANCE-001,T-9e4f654c41d200a7-33390,BUY,MARKET,4.831,70166.4,USDT,TAKER,e6c87091-5a83-4510-9eed-1ddf9ff9f3e2,2024-04-09 08:30:00+00:00,2024-04-09 08:30:00+00:00,False,{},P-20240409-083000-001-140735754915816-1,203.38432704 USDT,
O-20240409-083000-001-140735754915816-2,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-2,BINANCE-001,T-ce6e76fbc631cb5c-39064,SELL,STOP_MARKET,4.831,69787.4,USDT,TAKER,ce372385-c5d9-489b-b2a2-c786e5c037e9,2024-04-09 14:01:20+00:00,2024-04-09 14:01:20+00:00,False,{},P-20240409-083000-001-140735754915816-1,202.28575764 USDT,
O-20240411-114500-001-140735754915816-4,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-4,BINANCE-001,T-f44e4b7c5930c41f-85160,BUY,MARKET,6.398,70381.2,USDT,TAKER,f8995af6-c788-4ded-9bf5-5114d5fc23cd,2024-04-11 11:45:00+00:00,2024-04-11 11:45:00+00:00,False,{},P-20240411-114500-001-140735754915816-2,270.17935056 USDT,
O-20240411-114500-001-140735754915816-5,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-5,BINANCE-001,T-6f97c144d525ecc0-85373,SELL,STOP_MARKET,6.398,70065.2,USDT,TAKER,5f062767-81bf-417a-a837-92d508466718,2024-04-11 11:57:10+00:00,2024-04-11 11:57:10+00:00,False,{},P-20240411-114500-001-140735754915816-2,268.96628976 USDT,
O-20240413-154500-001-140735754915816-7,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-7,BINANCE-001,T-76ef2386fd5f5041-137364,SELL,MARKET,12.394,67839.8,USDT,TAKER,253e9c32-14f2-4ec1-9dfd-25ab46f5ae33,2024-04-13 15:45:00+00:00,2024-04-13 15:45:00+00:00,False,{},P-20240413-154500-001-140735754915816-3,504.48388872 USDT,
O-20240413-154500-001-140735754915816-9,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-9,BINANCE-001,T-4602e3f66dd509b5-138893,BUY,LIMIT,12.394,67020.5,USDT,MAKER,1863b090-964c-4e91-908d-c6999c08b9a1,2024-04-13 17:11:30+00:00,2024-04-13 17:11:30+00:00,False,{},P-20240413-154500-001-140735754915816-3,498.39124620 USDT,
O-20240414-084500-001-140735754915816-10,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-10,BINANCE-001,T-c8b1053b733cc255-156938,SELL,MARKET,7.227,64627.9,USDT,TAKER,670d79e0-0dcc-4d76-a913-234ef14d80e8,2024-04-14 08:45:00+00:00,2024-04-14 08:45:00+00:00,False,{},P-20240414-084500-001-140735754915816-4,280.23949998 USDT,
O-20240414-144500-001-140735754915816-13,TRADER-001,DataActor-140735754915816,BTCUSDT-PERP.BINANCE,BINANCE-1-13,BINANCE-001,T-007631044dc70582-163415,BUY,MARKET,7.227,63830.7,USDT,TAKER,d5c94a89-4e60-412e-bf1f-e41481d4a551,2024-04-14 14:45:00+00:00,2024-04-14 14:45:00+00:00,False,{},P-20240414-084500-001-140735754915816-4,276.78268134 USDT,
