break_even_price,direction,duration_ns,entry_price,entry_time_ns,exit_price,exit_reason,exit_time_ns,kind,mfe_net_r,native_account_pnl,native_equity_after,native_equity_before,net_r,planned_loss,protection_active,quantity,realized_pnl_event,realized_return_event,scenario_id,settled_funding_cost_per_unit_estimate,structural_protection_active,structural_protection_stop,structural_protection_trigger,structural_trail_updates,target_mode,target_price
104248.58517232111,LONG,14400103000000,104139.2998643148,1750713360007000000,104948.50078018996,TIME,1750727760110000000,CONTINUATION,1.7588225515132179,2077.3288818500005,102077.32888185,100000.0,0.6924429606166668,3000.0,False,2.948,2077.32888185 USDT,0.007770370234190982,NT-LVCFR-V13-MEASURED_ACCEPTANCE_CONTINUATION-6c8c8673b45e1eb7,1.3108717049999998,False,,,0,EXISTING_NET_R_OBJECTIVE,107302.63187859507
107416.24031601533,SHORT,1685713000000,107523.71029131899,1750861080066000000,107852.49998536083,INITIAL_STOP,1750862765779000000,REVERSAL,0.5301401159211498,-2981.579846199995,99095.74903565,102077.32888185,-0.9736343609497077,3062.3198664555,False,6.831,-2981.57984620 USDT,-0.0030578343432442756,NT-LVCFR-V13-FIRST_BREAK_CHOCH_REVERSAL-d949fcac6fcc7b3b,0.0,False,,107129.8,0,STRUCTURAL_PROTECTION_THEN_EXISTING_OBJECTIVE,106744.13408726131
107484.73049509159,LONG,10800108000000,107377.299480104,1750957500131000000,107392.40001999598,TIME,1750968300239000000,REVERSAL,0.21836449972920943,-461.5138336000091,98634.23520205,99095.74903565,-0.1552417192769719,2972.8724710695,False,5.001,-461.51383360 USDT,0.0001406306543849948,NT-LVCFR-V13-FIRST_BREAK_CHOCH_REVERSAL-9cb42bbee4dc6bc5,0.0,False,,107724.5,0,STRUCTURAL_PROTECTION_THEN_EXISTING_OBJECTIVE,108376.83638961271
