trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20260405-075959-001-000-1,O-20260405-104759-001-000-4,BUY,FLAT,0.0,424658.7,1775376059999000000,2026-04-05 08:00:59.999000+00:00,1775386139999000000,2026-04-05 10:48:59.999000+00:00,10080000000000.0,1.2970913908510529,1.298810954444122,['826.77938647 USDT'],0.00133,-96.55174647 USDT,True
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20260405-235959-001-000-5,O-20260405-235959-001-000-6,SELL,FLAT,0.00,5399.76,1775433659999000000,2026-04-06 00:00:59.999000+00:00,1775433659999000000,2026-04-06 00:00:59.999000+00:00,,81.83960648251035,82.24,['664.49287193 USDT'],-0.00489,-2826.52177193 USDT,True
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20260406-235959-001-000-8,O-20260407-035959-001-000-11,BUY,FLAT,0.000,3.477,1775520059999000000,2026-04-07 00:00:59.999000+00:00,1775534459999000000,2026-04-07 04:00:59.999000+00:00,14400000000000.0,68843.8,68739.2,['358.78206825 USDT'],-0.00152,-722.47626825 USDT,True
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20260407-195959-001-000-12,O-20260407-195959-001-000-13,SELL,FLAT,0.00,4828.47,1775592059999000000,2026-04-07 20:00:59.999000+00:00,1775592119999000000,2026-04-07 20:01:59.999000+00:00,60000000000.0,81.57,82.02,['592.41705548 USDT'],-0.00552,-2765.22855548 USDT,True
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20260407-235959-001-000-15,O-20260408-035959-001-000-18,SELL,FLAT,0.00,1394.76,1775606459999000000,2026-04-08 00:00:59.999000+00:00,1775620859999000000,2026-04-08 04:00:59.999000+00:00,14400000000000.0,85.53,84.54,['177.90512490 USDT'],0.01157,1202.90727510 USDT,True
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20260411-195959-001-000-19,O-20260411-235959-001-000-22,SELL,FLAT,0.0,311107.4,1775937659999000000,2026-04-11 20:00:59.999000+00:00,1775952059999000000,2026-04-12 00:00:59.999000+00:00,14400000000000.0,1.3705119919037605,1.3540962240692442,['635.73433358 USDT'],0.01198,4471.33251642 USDT,True
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20260412-035959-001-000-23,O-20260412-075959-001-000-26,BUY,FLAT,0.0,298449.1,1775966459999000000,2026-04-12 04:00:59.999000+00:00,1775980859999000000,2026-04-12 08:00:59.999000+00:00,14400000000000.0,1.3293676677530606,1.3285144757012168,['594.93190022 USDT'],-0.00064,-849.56630022 USDT,False
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20260413-195959-001-000-27,O-20260413-195959-001-000-28,SELL,FLAT,0.000,6.809,1776110459999000000,2026-04-13 20:00:59.999000+00:00,1776118079999000000,2026-04-13 22:07:59.999000+00:00,7620000000000.0,73294.4,73551.7,['749.90632118 USDT'],-0.00351,-2501.86202118 USDT,False
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20260413-235959-001-000-30,O-20260414-003659-001-000-33,SELL,FLAT,0.00,4702.87,1776124859999000000,2026-04-14 00:00:59.999000+00:00,1776127079999000000,2026-04-14 00:37:59.999000+00:00,2220000000000.0,86.49,86.35,['609.63303811 USDT'],0.00162,48.76876189 USDT,False
