client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20250307-155100-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BINANCE-001,T-66b63dac83471c49-36038,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,4.621,88677.6,USDT,348.31231116 USDT,TAKER,3b7ef8b0-3320-48bd-8431-9e34a02fb306,2025-03-07 15:51:00+00:00,2025-03-07 15:51:00+00:00,{},False
O-20250307-155100-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BINANCE-001,T-a3483744f8fa19ab-36085,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,4.621,88169.9,USDT,346.31814172 USDT,TAKER,72aac41a-c7e9-4a10-8e7d-4b957df0dbb9,2025-03-07 16:03:00+00:00,2025-03-07 16:03:00+00:00,{},False
O-20250307-195700-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BINANCE-001,T-52ad3ddf3702e6c2-36996,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.781,87733.1,USDT,431.10729344 USDT,TAKER,27091c82-3ac2-49e2-92c0-c0b21bad73be,2025-03-07 19:57:00+00:00,2025-03-07 19:57:00+00:00,{},False
O-20250307-195700-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BINANCE-001,T-8ac41b381a2aa827-37042,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,5.781,88225.7,USDT,153.00983151 USDT,MAKER,fc93eba2-9bbd-40b7-bc49-266f1b753a00,2025-03-07 20:09:00+00:00,2025-03-07 20:09:00+00:00,{},False
