trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-9d248fa7a134a2b5-15722,LIMIT,BUY,832.678,1730.91,GTD,1.687241460000001e+18,832.678,MAKER,1730.9140901885241,0.004090188524060068,['576.51763312 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230620-051100-001-000-2,"['O-20230620-051100-001-000-5', 'O-20230620-051100-001-000-6']",,,,,['ENTRY'],a8388a4f-2a4f-4599-9ea4-a9bffc22eb0f,2023-06-20 05:11:00+00:00,2023-06-20 05:24:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0fa60e3a9be9cf91-15752,STOP_MARKET,SELL,832.678,,GTC,,832.678,TAKER,1729.3633542978196,0.016645702180539956,['1152.00225530 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20230620-051100-001-000-2,['O-20230620-051100-001-000-6'],O-20230620-051100-001-000-4,,,,['STOP_LOSS'],efef984d-9f2f-44f2-909b-4e2e3422825d,2023-06-20 05:11:00+00:00,2023-06-20 05:32:00+00:00,1729.38,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-b7c8d69dd4cbc8e2-16302,LIMIT,BUY,1916246,0.4858,GTD,1.687249860000001e+18,1916246,MAKER,0.48581385109218755,1.3851092187544545e-05,['372.37553956 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230620-073100-001-000-3,"['O-20230620-073100-001-000-8', 'O-20230620-073100-001-000-9']",,,,,['ENTRY'],3a3aef5c-4db7-4aae-9c5d-99a64d05670e,2023-06-20 07:31:00+00:00,2023-06-20 08:06:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-002,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-317522c016ba8005-16401,STOP_MARKET,SELL,1916246,,GTC,,1916246,TAKER,0.48461637524618445,0.00018362475381555887,['742.91535248 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20230620-073100-001-000-3,['O-20230620-073100-001-000-9'],O-20230620-073100-001-000-7,,,,['STOP_LOSS'],494156db-c071-45a2-9b96-ea722a40de6c,2023-06-20 07:31:00+00:00,2023-06-20 08:34:00+00:00,0.4848,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-010,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-e48827407734e0d2-20094,LIMIT,SELL,1952298,0.4952,GTD,1.687315260000001e+18,1952298,MAKER,0.49517280369083,2.719630916997451e-05,['386.68994972 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230621-014100-001-000-6,"['O-20230621-014100-001-000-17', 'O-20230621-014100-001-000-18']",,,,,['ENTRY'],896b8b32-6750-4de2-a6e7-72efa7ca9bbd,2023-06-21 01:41:00+00:00,2023-06-21 01:55:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-011,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-49fd6a3f78092294-20126,STOP_MARKET,BUY,1952298,,GTC,,1952298,TAKER,0.4961738797048401,0.0001738797048401186,['774.94341840 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20230621-014100-001-000-6,['O-20230621-014100-001-000-18'],O-20230621-014100-001-000-16,,,,['STOP_LOSS'],a5928335-f23d-4f1e-86d1-f0f5a4df86b7,2023-06-21 01:41:00+00:00,2023-06-21 02:03:00+00:00,0.4960,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-953f43e477f31d4b-26230,LIMIT,BUY,25.273,30328.6,GTD,1.687405860000001e+18,25.273,MAKER,30328.700000000004,0.10000000000582077,['306.59889404 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230622-025100-001-000-11,"['O-20230622-025100-001-000-32', 'O-20230622-025100-001-000-33']",,,,,['ENTRY'],4a2f8973-ef22-4166-b779-aeced38a2ba9,2023-06-22 02:51:00+00:00,2023-06-22 03:13:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-f4839354de757468-26288,STOP_MARKET,SELL,25.273,,GTC,,25.273,TAKER,30257.500000000004,0.09999999999490683,['611.75823800 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20230622-025100-001-000-11,['O-20230622-025100-001-000-33'],O-20230622-025100-001-000-31,,,,['STOP_LOSS'],4f34eebe-18f8-4740-b98b-7f725dcb4caa,2023-06-22 02:51:00+00:00,2023-06-22 03:28:00+00:00,30257.6,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-50accba3e56783fc-26657,LIMIT,BUY,24.039,30287.5,GTD,1.687413660000001e+18,24.039,MAKER,30287.6,0.09999999999490683,['291.23344656 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230622-050100-001-000-12,"['O-20230622-050100-001-000-35', 'O-20230622-050100-001-000-36']",,,,,['ENTRY'],8414c086-b12c-4b2a-b4ca-53bbb910b3a3,2023-06-22 05:01:00+00:00,2023-06-22 05:08:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6926e36b7aacbd4c-26852,STOP_MARKET,SELL,24.039,,GTC,,24.039,TAKER,30214.2,0.10000000000218279,['581.05532304 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20230622-050100-001-000-12,['O-20230622-050100-001-000-36'],O-20230622-050100-001-000-34,,,,['STOP_LOSS'],ed17f296-e10c-436c-b6bd-fe082e6337d3,2023-06-22 05:01:00+00:00,2023-06-22 06:03:00+00:00,30214.3,DEFAULT
