scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
DLVR-1708959540000000000-000008,DLRR,DLRR,SHORT,SHORT,1708959780000000000,2024-02-26,15,1708959840000000000,51675.4,51674.8,51782.899999999994,51237.299999999996,PRIOR_SLOW_SELLSIDE_LIQUIDITY,51745.0,48.1549999999992,16.601,100000.0,3000.0,180.70968250999962,2.0212615335638593,0.0007,,False,True,51674.700000000004,1708959840000000000,903,3,51668.2,51800.0,6.500000000007276,125.29999999999563,0.0600739371534925,1.1580406654344495,0.1349807911952525,2.6020143287300947,-0.4019964452982686,-0.36544820998364813,,,51783.0,1708959960000000000,2024-02-26,15,2.0,-3000.13919439,-0.0020958031686685286,-1.0000463981299998,STOP,
DLVR-1709015160000000000-000016,DLRR,DLRR,SHORT,SHORT,1709015520000000000,2024-02-27,6,1709015580000000000,56302.1,56361.1,56361.299999999996,56203.9,PASSIVE_LIQUIDITY_IMPULSE_PROJECTION,56356.6,39.115000000000144,36.696,96999.86080561,2909.9958241683003,79.29947565999363,0.9861918928102542,0.0007,,False,True,56361.0,1709015580000000000,1832,2,56302.1,56365.7,58.900000000001455,4.69999999999709,196.3333333361952,15.666666666884945,1.5058161830500125,0.120158506966562,-0.8751458874401401,-0.25427873049823096,,,56361.4,1709015640000000000,2024-02-27,6,1.0,-2910.20123328,-7.097106154991132e-06,-1.0000705874249007,STOP,
DLVR-1709052540000000000-000023,DLRR,DLRR,SHORT,SHORT,1709053080000000000,2024-02-27,16,1709053140000000000,57082.0,57068.3,57188.899999999994,56231.0,PRIOR_SLOW_SELLSIDE_LIQUIDITY,57180.0,74.44499999999861,14.056,94089.65957233,2822.6897871699,200.8134633799915,3.773604006650019,0.0007,,False,True,57068.2,1709053140000000000,2458,10,57001.2,57199.0,67.0,130.8000000000029,0.5550952775476522,1.083678541839321,0.8999932836322284,1.7570018134193746,-0.23341184007821428,-0.06497861139573437,,,57189.0,1709053680000000000,2024-02-27,17,9.0,-2822.16424224,-0.002116765554196609,-0.9998138141384546,STOP,
DLVR-1709099220000000000-000031,DLRR,DLRR,LONG,LONG,1709099520000000000,2024-02-28,5,1709099580000000000,57177.1,57154.0,57119.100000000006,57325.7,PRIOR_SLOW_BUYSIDE_LIQUIDITY,57122.3,26.999999999998543,23.781,91267.49533009,2738.0248599026995,115.13114200000233,0.7935664357432956,0.0007,,False,True,57154.16667087171,1709099580000000000,3232,6,57177.1,57102.7,23.0,51.400000000001455,0.6571428571429938,1.4685714285717755,0.8518518518518978,1.9037037037038602,-0.6177486713369005,-0.4971012968845461,,,57119.0,1709099880000000000,2024-02-28,5,5.0,-2738.56972362,-0.0006152949630815254,-1.0001989988203832,STOP,
DLVR-1709123880000000000-000032,DLRR,DLRR,SHORT,SHORT,1709124060000000000,2024-02-28,12,1709124120000000000,59372.4,59441.9,59477.5,58555.2,PRIOR_SLOW_SELLSIDE_LIQUIDITY,59469.0,71.00000000000037,22.306,88528.92560647,2655.8677681941,119.06359400000262,6.75187102112831,0.0007,,False,True,59441.799999999996,1709124120000000000,3641,10,59321.0,59497.9,120.79999999999563,56.10000000000582,3.383753501400024,1.5714285714285423,1.701408450704155,0.7901408450705004,-0.05681753567762533,0.3146725102216787,,,59477.6,1709124660000000000,2024-02-28,12,9.0,-2655.38609548,-0.0006022697832165734,-0.9998186382922116,STOP,
DLVR-1709138880000000000-000034,DLRR,DLRR,SHORT,SHORT,1709139060000000000,2024-02-28,16,1709139120000000000,61739.7,61824.4,61904.0,60455.6,PRIOR_SLOW_SELLSIDE_LIQUIDITY,61888.0,133.27000000000007,15.481,85873.53951099,2576.2061853297,166.40227468000134,7.710255178105433,0.0007,,False,True,61824.3,1709139120000000000,3891,2,61660.8,61919.9,163.5,95.59999999999854,2.0514429109160095,1.1994981179423092,1.2268327455541377,0.7173407368499924,-0.5219525404146227,0.4618953085094893,,,61904.1,1709139180000000000,2024-02-28,16,1.0,-2576.19135228,-0.0012907546061984628,-0.9999942422893849,STOP,
DLVR-1709183220000000000-000037,DLVC,DLVC,SHORT,SHORT,1709183580000000000,2024-02-29,5,1709183640000000000,62123.9,62168.5,62288.5,61200.0,PRIOR_SLOW_SELLSIDE_LIQUIDITY,62251.7,104.18999999999906,12.056,83297.34815871,2498.9204447612997,207.27126597999808,4.2550135728177025,0.0007,,False,True,62168.4,1709183640000000000,4633,33,61853.3,62293.4,315.09999999999854,125.0,2.623646960865965,1.040799333888439,3.024282560706415,1.1997312601977266,0.8479139603313988,1.1004169290981654,1.709184e+18,,62288.600000000006,1709185560000000000,2024-02-29,5,32.0,-2499.4487144,-0.0019334581555903701,-1.0002113991423007,STOP,
DLVR-1709232720000000000-000045,DLRR,DLRR,LONG,LONG,1709233080000000000,2024-02-29,18,1709233140000000000,60973.0,60971.6,60584.3,62474.3,PRIOR_SLOW_BUYSIDE_LIQUIDITY,60601.2,141.18500000000023,5.128,80797.89944431,2423.9369833293,472.6313004600064,2.996178773225013,0.0007,,False,True,60971.7,1709233140000000000,5458,61,61730.8,60727.6,759.1000000000058,244.09999999999854,1.959473412493591,0.6300980898296392,5.376633495059706,1.7289372100435467,1.3721592272217344,1.4239603880339176,1.70923446e+18,1.70923536e+18,61612.899999999994,1709236740000000000,2024-02-29,19,60.0,2848.04391984,0.010516354308638223,1.174966156062434,TIMEOUT,TIMEOUT
DLVR-1709305320000000000-000058,DLVC,DLVC,LONG,LONG,1709305440000000000,2024-03-01,15,1709305500000000000,62214.7,62084.9,62053.2,62750.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62087.1,106.55000000000109,21.124,83645.94336415,2509.3783009245003,118.78967490000657,4.861664706853799,0.0007,,False,True,62084.99999999999,1709305500000000000,6664,2,62234.0,61960.0,149.00000000000728,124.99999999999272,4.68553459119584,3.9308176100632037,1.3984045049273182,1.1731581417174233,-0.7342298905473849,0.5200510907367073,,,62053.100000000006,1709305560000000000,2024-03-01,15,1.0,-2509.46085708,-0.0005138117097525474,-1.0000328990473335,STOP,
DLVR-1709347440000000000-000066,DLRR,DLRR,LONG,LONG,1709348100000000000,2024-03-02,2,1709348160000000000,62186.9,62184.5,62059.80000000001,62400.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62067.2,38.39499999999934,11.488,81136.48250707,2434.0944752121,211.87470740999822,0.6045594189406086,0.0007,,False,True,62184.600000000006,1709348160000000000,7375,39,62443.6,62088.0,258.9999999999927,96.60000000000582,2.075320512820527,0.7740384615385353,6.745670009115696,2.5159525979947253,0.6078602848558768,0.8097250591974006,1.70935044e+18,,62399.9,1709350440000000000,2024-03-02,3,38.0,1471.5076848,0.0034622720094685117,0.6045400865846743,TARGET,
