event_ts,symbol,event_direction,return_z,volume_z,open_interest_z,directional_event_taker_pressure,confirmation_price_follow,confirmation_open_interest_z,confirmation_taker_pressure,index_follow_ratio,entry_ts,entry_price,return_reversal,return_continuation,deleveraging_state,buildup_state,event_score,cross_market_breadth,route,horizon_minutes,gross_return,net_return,state_quality,rank_score
2024-07-12 10:30:00+00:00,XRPUSDT,1.0,5.2845544624034835,3.5283212292536774,2.6310651021989946,0.10907187562643383,0.0025745548165629906,0.3818177912800613,0.15021663102533592,0.2576971522871054,2024-07-12 10:35:00+00:00,0.4673,-0.006847849347314305,-0.001069976460517874,False,True,5.350826528241442,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.001069976460517874,-0.002669976460517874,0.6780179843186628,3.627956617117091
2024-07-13 05:15:00+00:00,XRPUSDT,1.0,6.2628978200588605,3.8139577720709092,4.033720802764819,0.13687333227744167,0.009691455696202445,5.76167908794996,0.012267635961359897,0.7149828947143695,2024-07-13 05:20:00+00:00,0.5105,0.006072477962781542,-0.004505386875612083,False,True,13.187907183203988,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.004505386875612083,-0.006105386875612083,2.8840413760303605,38.0344699796083
2024-07-13 22:45:00+00:00,ETHUSDT,1.0,3.176308315135343,2.709154019473692,2.4882713863335066,0.12548885173188185,0.0027558546144799134,-0.18376592213744994,0.0037563367323506817,0.46289160697510656,2024-07-13 22:50:00+00:00,3180.17,0.0016854444888166897,0.001996748601489795,False,True,2.6869478557064164,0.75,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.001996748601489795,0.000396748601489795,0.8638499554575698,2.3211197854688006
2024-07-15 15:10:00+00:00,SOLUSDT,-1.0,-2.5262932792859085,1.6505251226869981,2.513285014022501,0.3176306891999083,0.003121360049208932,1.048987730554443,0.03226392511131675,0.5722777089602897,2024-07-15 15:15:00+00:00,152.341,0.006485450404027704,-0.013121877892359857,False,True,3.3286651142608528,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.013121877892359857,-0.014721877892359857,1.4382969897890265,4.78760901385713
2024-07-17 08:25:00+00:00,ETHUSDT,1.0,2.309136557958364,1.5931662447769122,1.8185882594955367,0.18381038935917277,0.0030536194879580147,1.7807885179547889,0.1409174572015816,0.7839892387040096,2024-07-17 08:30:00+00:00,3488.46,0.00014332972142439004,0.0005389197525556,False,True,1.2297452430419817,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.0005389197525556,-0.0010610802474444,1.4257536250779557,1.753313738189477
2024-07-19 14:10:00+00:00,BTCUSDT,1.0,2.7957508446677566,1.7110819328575928,1.0301423596559458,0.23767356267161874,0.003398151919902226,6.962242981745419,0.10145958904355766,0.7204871113281447,2024-07-19 14:15:00+00:00,65522.1,-0.00038612926020364924,0.009125165402207758,False,True,1.1712440359329266,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.009125165402207758,0.007525165402207758,0.7422042929652711,0.8693023515793884
2024-07-21 20:25:00+00:00,SOLUSDT,1.0,2.6596479024819772,3.251816956430555,8.247876912905614,0.16005137125813385,0.01602284401338827,6.859602749835225,0.047648071677815505,2.3868878481974987,2024-07-21 20:30:00+00:00,183.955,0.007273517979940913,-0.0025332282351662183,False,True,11.416994929845579,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0025332282351662183,-0.004133228235166218,19.68675717684311,224.76360687311885
2024-07-23 11:25:00+00:00,SOLUSDT,-1.0,-2.9936034906082907,2.1706803595241357,-1.67179706269915,0.1700846790282213,-0.0029313064678044842,0.4333145569775337,-0.25513879743648565,-0.38116441544728125,2024-07-23 11:30:00+00:00,174.836,-0.0002516644169393567,0.003185842732618127,True,False,1.8477316839347981,1.0,DELEVERAGING_EXHAUSTION_REVERSAL,60,-0.0002516644169393567,-0.0018516644169393568,0.4265402921349102,0.7881320122524783
2024-07-23 16:30:00+00:00,BTCUSDT,-1.0,-2.6931425135897404,1.6082833941168089,1.1535861164701502,0.15156229577762415,0.0015266669379402353,1.8062066723519863,0.023358673399684494,0.3923630028491752,2024-07-23 16:35:00+00:00,66252.4,-0.006442030779262198,0.006103929819900822,False,True,0.7572915469673696,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.006103929819900822,0.004503929819900822,0.45262451270334647,0.34276871742046905
2024-07-25 14:05:00+00:00,BTCUSDT,-1.0,-3.5053730430318475,2.147596369288345,14.793326978316719,0.3183837406370034,0.0032587344123610196,5.31499618490103,0.042117165232887104,0.7527648628807445,2024-07-25 14:10:00+00:00,63528.7,0.01756214120547095,-0.018686042686218984,False,True,35.45713501600851,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.018686042686218984,-0.020286042686218985,11.135896754382603,394.8469947444749
2024-07-29 16:30:00+00:00,ETHUSDT,-1.0,-2.1581228249328146,2.585538020071701,4.013554581404255,0.1550218328001945,0.0026568274676961323,1.0998573610885387,0.013355519063497374,0.8001748207988434,2024-07-29 16:35:00+00:00,3273.39,0.009146481170896337,-0.009656655638344391,False,True,3.471755458694988,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.009656655638344391,-0.011256655638344392,3.211545317941526,11.149699988409825
2024-07-30 16:15:00+00:00,XRPUSDT,1.0,3.723043548303252,2.541404286696991,1.5228454210094213,0.1359179467682251,0.004643714971977353,1.4458658797791972,0.004163592021757024,0.5807902149771534,2024-07-30 16:20:00+00:00,0.6274,0.0012751036021675377,-0.0017532674529805448,False,True,1.9584139831979213,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0017532674529805448,-0.0033532674529805446,0.8844537194450356,1.732126531652569
2024-08-01 17:55:00+00:00,SOLUSDT,1.0,2.694144588623072,1.7979027774077687,1.1050033644508592,0.2864948094281149,0.00542521266833651,-0.17232344603771665,0.060117250373016,0.8932456499750828,2024-08-01 18:00:00+00:00,162.159,0.013838269846262019,0.0008695169555807958,False,True,1.5334423784205828,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.0008695169555807958,-0.0007304830444192043,0.9870394485035611,1.513568119508241
2024-08-02 02:25:00+00:00,BTCUSDT,-1.0,-2.649034971421491,1.864297802634337,2.903431153134704,0.37169130910103465,0.0028474079387479367,1.1705446732836324,0.11148469346641511,0.5308570071354103,2024-08-02 02:30:00+00:00,63945.9,0.007692440015700797,-0.008289819988458902,False,True,5.329628261783122,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.008289819988458902,-0.009889819988458903,1.541306772376802,8.21459213413713
2024-08-03 09:10:00+00:00,SOLUSDT,-1.0,-2.2115782058433244,1.6796471804771147,-2.2657242558981214,0.13356386243749105,-4.03090359422098e-05,2.3625217618726615,-0.14653812392863863,-0.012701824558439077,2024-08-03 09:15:00+00:00,148.856,0.014994356962433564,-0.020623958725210834,True,False,1.1241296177345914,1.0,DELEVERAGING_EXHAUSTION_REVERSAL,60,0.014994356962433564,0.013394356962433563,0.33201498179892147,0.3732278745717789
2024-08-05 10:45:00+00:00,BTCUSDT,1.0,7.785719805067608,2.0676578252048543,-1.8488670566491627,0.11552640330580849,-0.0006433771876277472,0.6799028598607733,-0.05189801848710765,0.00820333879151936,2024-08-05 10:50:00+00:00,51569.5,0.0040236961770038215,-0.01953480254801776,True,False,3.438463165572519,1.0,DELEVERAGING_EXHAUSTION_REVERSAL,60,0.0040236961770038215,0.0024236961770038217,0.09595253668618256,0.32992926303868453
2024-08-05 11:45:00+00:00,BTCUSDT,1.0,2.6826812836773613,1.5017096662640508,1.0978110854878151,0.15312370322067057,0.005979626572026886,2.472009616880005,0.13521927596233876,0.9833054905783025,2024-08-05 11:50:00+00:00,51362.0,0.015573770491803307,0.015739262489778527,False,True,0.6772126956967536,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.015739262489778527,0.014139262489778526,1.079483667977895,0.7310400447519295
2024-08-19 09:10:00+00:00,XRPUSDT,1.0,3.209413819487104,1.650613542185149,1.6309340087535584,0.2217944253243658,0.0036181943487250123,1.5843579566379313,0.06926224606565516,0.642069581389976,2024-08-19 09:15:00+00:00,0.5825,0.0022317596566523434,0.0025751072961373023,False,True,1.916276339218387,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.0025751072961373023,0.0009751072961373022,1.0471731162750728,2.006673065783507
2024-08-23 14:05:00+00:00,BTCUSDT,1.0,5.9882881321971935,3.575732944451965,7.728118197721328,0.17657792372476622,0.002599912307767127,8.091979799929565,0.19952676022064242,0.3465718390281199,2024-08-23 14:10:00+00:00,61739.1,0.008195778688059874,-0.003263734003249197,False,True,29.219846232730603,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.003263734003249197,-0.004863734003249197,2.67834813601096,78.26092069196088
2024-08-23 14:05:00+00:00,SOLUSDT,1.0,2.214807975370288,3.0470352808183696,1.8853067032180033,0.11377176521155379,0.0028447836449050357,5.044997605338958,0.04817745018160774,0.7066766733425303,2024-08-23 14:10:00+00:00,145.591,0.010618788249273758,-0.006408363154316032,False,True,1.4475383205401555,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.006408363154316032,-0.008008363154316033,1.3323022692604716,1.928558589297141
2024-08-24 16:25:00+00:00,ETHUSDT,1.0,2.6909184039291225,2.464148903083931,12.47159994274414,0.15133770394415796,0.010595102372568999,-0.06070127911607618,0.015037423653088331,2.622414548803798,2024-08-24 16:30:00+00:00,2809.99,0.007825650625091107,-0.005224217879778892,False,True,12.515171022710438,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.005224217879778892,-0.006824217879778892,32.705705136712844,409.31749320430055
2024-08-27 12:50:00+00:00,XRPUSDT,1.0,3.5167660853836504,1.6186476411912736,2.4981634482090014,0.24711692838764443,0.0040726285423382524,0.8281196909487673,0.0006880262938966329,0.8713004732141618,2024-08-27 12:55:00+00:00,0.5917,-0.0027040730099714416,0.0032110866993408926,False,True,3.51414071793934,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.0032110866993408926,0.0016110866993408926,2.1766509945908252,7.649057888834781
2024-08-27 14:20:00+00:00,XRPUSDT,1.0,3.0170904459301537,1.8227440187175405,1.5270328377021105,0.2715418726837308,0.0018577942915047885,1.187522894795546,0.1138448014369893,0.5160666764529012,2024-08-27 14:25:00+00:00,0.5932,-0.0028658125421443525,0.003202966958867126,False,True,2.2803378530423584,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.003202966958867126,0.001602966958867126,0.7880507613873706,1.7970219813104726
2024-08-28 07:55:00+00:00,SOLUSDT,-1.0,-2.348616513779691,2.8212876474387816,1.111850485431914,0.12555384283779136,0.0032275044326239843,1.1618133512333366,0.1605115070518482,0.6276038591885762,2024-08-28 08:00:00+00:00,143.918,0.007358356842090519,-0.0275226170458176,False,True,0.9249875287214597,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0275226170458176,-0.0291226170458176,0.6978016554977611,0.6454578288566174
2024-08-28 11:15:00+00:00,XRPUSDT,1.0,2.0078445030240952,1.8201214841319306,1.9331241970325022,0.1857317401360561,0.001204404679972404,0.7088954074910071,0.21401845248879092,0.31846538625113613,2024-08-28 11:20:00+00:00,0.5819,0.0012029558343357172,-0.0039525691699604515,False,True,1.3121284030483058,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0039525691699604515,-0.005552569169960451,0.6156331440793732,0.8077897342044755
2024-08-28 14:05:00+00:00,XRPUSDT,1.0,2.258316516850075,1.528349287059176,1.1672535065694591,0.10537877591661776,0.0022687609075044968,0.8154730057248039,0.07892422033237936,0.6918808880399965,2024-08-28 14:10:00+00:00,0.5743,0.009054501131812609,-0.01776075222009399,False,True,0.424546990226487,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.01776075222009399,-0.01936075222009399,0.8076003926930773,0.3428643160235749
2024-08-29 18:40:00+00:00,BTCUSDT,-1.0,-2.966903590944973,2.246945736387451,1.6298532151955538,0.13522711921360545,0.0018457959679050173,0.6207104610578009,0.009513656700747835,0.40026453888256575,2024-08-29 18:45:00+00:00,59214.5,0.005238581766290329,-0.002441969450050152,False,True,1.4692926576279723,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.002441969450050152,-0.004041969450050152,0.6523724456265155,0.9585260443978428
2024-09-03 14:20:00+00:00,XRPUSDT,1.0,2.8020144363818282,2.5045923152505187,1.3232002246658705,0.10749627268130882,0.001605995717344877,1.4572569482180906,0.31578551244244046,0.44113425860795696,2024-09-03 14:25:00+00:00,0.5613,0.0012471049349724872,-0.0007126313914128657,False,True,0.9982202688934773,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0007126313914128657,-0.0023126313914128655,0.5837089500978608,0.582670105122216
2024-09-04 01:10:00+00:00,XRPUSDT,1.0,6.52456371074912,4.042067527980587,1.9089112106826196,0.12791103297193968,0.005743931813970704,0.22075084023555533,0.03648122944995124,0.5833473135868191,2024-09-04 01:15:00+00:00,0.5428,-0.012711864406779627,0.018422991893883633,False,True,6.439450003354664,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.018422991893883633,0.016822991893883633,1.1135582266274686,7.170702526191866
2024-09-04 14:20:00+00:00,ETHUSDT,-1.0,-2.1769377326459813,1.668078595458593,1.0182882245041636,0.1479764618906254,0.0010873731398004516,0.925327295110835,0.10072212875256815,0.32523508326002487,2024-09-04 14:25:00+00:00,2397.67,0.016474327159283764,-0.031547293831094336,False,True,0.5471745348136573,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.031547293831094336,-0.033147293831094334,0.33118305547931454,0.18121493432005958
2024-09-04 15:45:00+00:00,BTCUSDT,1.0,2.526565690050837,1.842562507593899,1.3574684203078042,0.16274447338092574,0.002583339537734597,0.9281927984139378,0.15654627629941426,0.6803653808667424,2024-09-04 15:50:00+00:00,57903.9,-0.007481361359079397,0.002129390248325258,False,True,1.0284633231985367,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.002129390248325258,0.000529390248325258,0.9235745187972944,0.9498625188237548
2024-09-05 15:25:00+00:00,BTCUSDT,-1.0,-2.04957051503743,1.5628375638659717,4.093089051193718,0.23188437040545626,0.006639752589326031,5.370945148223703,0.11149890072758721,2.059441907345021,2024-09-05 15:30:00+00:00,55953.4,0.003880014440587942,-0.0048361672391668,False,True,3.040180551966029,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0048361672391668,-0.0064361672391668,8.429479122523412,25.62713849149935
2024-09-05 15:25:00+00:00,SOLUSDT,-1.0,-3.3136402769746423,1.7184266160191215,1.3904671597596006,0.14131148102284335,0.0030768056191784465,1.7790555558116858,0.06162465729429029,0.4565105072234921,2024-09-05 15:30:00+00:00,130.577,-0.0027569939575881053,0.004365240432848028,False,True,1.1188568760908602,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.004365240432848028,0.002765240432848028,0.6347628683794637,0.7102087999735206
2024-09-06 14:05:00+00:00,XRPUSDT,-1.0,-2.3306451744256957,2.3142590188234937,3.775623254584517,0.1598707903939501,0.005415499533146573,0.8979027578010224,0.2198960160635907,1.5061444048531203,2024-09-06 14:10:00+00:00,0.5326,-0.006759294029290208,0.013706346226060817,False,True,3.2557113932363686,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.013706346226060817,0.012106346226060816,5.686633839725799,18.51403858115876
2024-09-06 20:50:00+00:00,ETHUSDT,-1.0,-4.123405804208098,2.113713166535409,1.2907653034449702,0.13378234893625704,0.00811553453894831,5.768985383985589,0.1530793560743644,0.9432251309311416,2024-09-06 20:55:00+00:00,2173.08,0.018048116038065887,-0.016980506930255768,False,True,1.50504065107348,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.016980506930255768,-0.01858050693025577,1.2174822723432568,1.832360311837915
2024-09-06 20:50:00+00:00,SOLUSDT,-1.0,-5.863528246958479,2.593645188744913,6.060119146767115,0.10522944839656072,0.011045043577421199,3.163659568970343,0.09644013299818815,0.6834864689067045,2024-09-06 20:55:00+00:00,121.414,0.02386051032006198,-0.02653730212331351,False,True,9.698130920124992,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.02653730212331351,-0.02813730212331351,4.142009436777767,40.169749790263964
2024-09-14 18:15:00+00:00,XRPUSDT,1.0,2.1399598965952182,2.552677939216495,1.453655824445961,0.20936772741845514,0.0035557060616322467,1.0041347647177192,0.04361864102034413,0.802957363604464,2024-09-14 18:20:00+00:00,0.5927,0.005905179686181983,-0.002362071874472682,False,True,1.6625434012534936,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.002362071874472682,-0.003962071874472682,1.1672236483854024,1.940559974410179
2024-09-17 14:20:00+00:00,BTCUSDT,1.0,2.642777802050611,2.869496577237801,1.1937271276952177,0.1859322581669311,0.004167195145559743,3.7461281983121846,0.005800161855733656,1.2604741685883531,2024-09-17 14:25:00+00:00,60170.1,-0.015979697557424677,0.010812679387270485,False,True,1.6831629725349588,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.010812679387270485,0.009212679387270484,1.5046622088029924,2.5325917160298617
2024-09-20 06:40:00+00:00,SOLUSDT,1.0,2.6357249721848457,1.9198381278986123,13.756594058483284,0.1304230622238821,0.0034005848737690414,2.9291917019285756,0.0585054150061056,0.7102848068000106,2024-09-20 06:45:00+00:00,149.599,-0.0034826436005588324,0.01026744831182036,False,True,9.078832812523133,0.5,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.01026744831182036,0.008667448311820359,4.885549876527986,44.35509052624062
2024-09-21 16:50:00+00:00,XRPUSDT,1.0,3.023060551582562,2.231681598379336,7.994966352124949,0.26559176228967923,0.006763611768684452,10.37890261418669,0.26118974309720344,1.6517667797397013,2024-09-21 16:55:00+00:00,0.5954,-0.01461202552905605,0.00839771582129667,False,True,14.325517498601478,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.00839771582129667,0.00679771582129667,13.205819825576695,189.18020299467727
2024-09-23 03:10:00+00:00,BTCUSDT,1.0,2.4802227384936097,1.8310447255721003,3.595871910861241,0.20463759908724213,0.0020216127076362334,5.9085804822679915,0.3161801687462198,0.5817787563601785,2024-09-23 03:15:00+00:00,64286.4,-0.0001835535976504321,-0.010008337688842461,False,True,3.3417909798652343,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.010008337688842461,-0.011608337688842462,2.0920018883313514,6.991033040286747
2024-09-24 19:50:00+00:00,BTCUSDT,1.0,2.3289238620610364,1.6178238031464747,8.925965187318802,0.3059806424120781,0.0042916712217520026,3.1945503017658483,0.02173413277220007,1.3564252704844597,2024-09-24 19:55:00+00:00,64305.8,0.0012720470004261575,-0.003820806210326322,False,True,10.290480461328338,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.003820806210326322,-0.005420806210326322,12.107404743543777,124.59101195083127
2024-09-27 16:30:00+00:00,ETHUSDT,1.0,5.174656112397364,1.8683513369609306,3.817355690771749,0.29703454020786685,0.005714814814814728,0.011592091310693445,0.0014798069261354506,0.8022249010299833,2024-09-27 16:35:00+00:00,2715.43,0.00772253381600696,-0.009692755843457412,False,True,10.962500405253882,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.009692755843457412,-0.011292755843457413,3.06237779122561,33.57131777735124
2024-09-29 06:25:00+00:00,XRPUSDT,1.0,3.2200097583009137,2.0466151854049532,10.74706661427836,0.28099582078820834,0.005961972284885375,4.008005996429817,0.12283202452561659,1.2832908771707434,2024-09-29 06:30:00+00:00,0.6243,-0.006887714239948828,-0.003043408617651844,False,True,19.901379509066732,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.003043408617651844,-0.004643408617651844,13.791612542449688,274.47211524929594
2024-09-29 14:55:00+00:00,XRPUSDT,1.0,2.7670461705783493,2.807438785012618,3.8682652745140693,0.15530374221559606,0.0037464876678114933,2.6401452716782505,0.23769651707350167,0.8656247767276387,2024-09-29 15:00:00+00:00,0.643,-0.025816485225505392,0.01586314152410573,False,True,4.666861055153046,0.75,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.01586314152410573,0.014263141524105728,2.5113496984308896,11.720120103477464
2024-09-30 00:45:00+00:00,XRPUSDT,1.0,4.030460473865537,2.0701250889496126,1.2636999194584417,0.35834669041639444,0.004526299360074759,1.0732367336611925,0.2346852872838369,0.6579880862024062,2024-09-30 00:50:00+00:00,0.6436,-0.002641392169049128,-0.0023306401491608453,False,True,3.778318901585707,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0023306401491608453,-0.003930640149160845,0.8314994915385949,3.141670245539178
2024-10-01 16:30:00+00:00,ETHUSDT,-1.0,-2.2358103666019136,2.1368479690559163,2.3727856136420393,0.17184867918005747,0.0030384740814978217,1.4191532576216452,0.18170554379430287,0.9412705926662421,2024-10-01 16:35:00+00:00,2506.78,-0.009354630242781714,-0.0026488164098963374,False,True,1.948109162334994,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,-0.0026488164098963374,-0.004248816409896337,2.2334333208227752,4.3509719157591205
2024-10-01 17:20:00+00:00,SOLUSDT,-1.0,-4.645455115063676,3.318973537598443,-18.03446578248194,0.17141009661790477,-0.0006832298136645321,1.9336482814398819,-0.10570479851976262,0.11561947322728224,2024-10-01 17:25:00+00:00,144.999,0.025048448609990448,-0.01568286677839148,True,False,47.66194266230881,1.0,DELEVERAGING_EXHAUSTION_REVERSAL,60,0.025048448609990448,0.023448448609990447,1.906329571948807,90.85937075368773
2024-10-01 17:20:00+00:00,XRPUSDT,-1.0,-8.821432474407564,2.903112138626937,-7.697870951486867,0.1967577439201715,-0.0025510204081633514,0.35068568519245835,-0.1765436820931601,0.08486236556807397,2024-10-01 17:25:00+00:00,0.5895,0.019677692960135662,-0.045292620865139854,True,False,38.788714436132906,1.0,DELEVERAGING_EXHAUSTION_REVERSAL,60,0.019677692960135662,0.01807769296013566,1.3590104820534692,52.71426950408334
2024-10-01 17:30:00+00:00,ETHUSDT,1.0,2.9503293380266182,2.4762715815299154,1.317737650236708,0.15783729248058181,0.004619909300904945,5.652944340224738,0.2396414453199551,1.0866455525878183,2024-10-01 17:35:00+00:00,2483.33,-0.012116794787644158,0.005287255419134773,False,True,1.5195232470455888,1.0,POSITION_BUILDUP_ACCEPTANCE_CONTINUATION,120,0.005287255419134773,0.0036872554191347733,1.4319137571072407,2.175826241688843
