plan_id,ts,score,reason
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:205:s2:1710034200000000000,1710034200000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:205:s2:1710034200000000000,1710034200000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:205:s2:1710034200000000000,1710034920000000000,0.0,first_return_ended_unfilled
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:217:s2:1710045000000000000,1710045000000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:217:s2:1710045000000000000,1710045000000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:HIGH:217:s2:1710045000000000000,1710045060000000000,0.0,first_return_ended_unfilled
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:979:s2:1710138000000000000,1710138000000000000,1.0,candidate
XRPUSDT:PASSIVE:XRPUSDT:15m:PIVOT:LOW:977:s2:1710138000000000000,1710138000000000000,1.0,candidate
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:979:s2:1710138000000000000,1710138000000000000,1.0,selected
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:979:s2:1710138000000000000,1710139800000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:997:s2:1710152700000000000,1710152700000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:997:s2:1710152700000000000,1710152700000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:LOW:1007:s2:1710165900000000000,1710165900000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:LOW:1007:s2:1710165900000000000,1710165900000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:LOW:1007:s2:1710165900000000000,1710166380000000000,0.0,first_return_ended_unfilled
XRPUSDT:PASSIVE:XRPUSDT:15m:PIVOT:HIGH:1062:s2:1710210600000000000,1710210600000000000,1.0,candidate
XRPUSDT:PASSIVE:XRPUSDT:15m:PIVOT:HIGH:1062:s2:1710210600000000000,1710210600000000000,1.0,selected
XRPUSDT:PASSIVE:XRPUSDT:15m:PIVOT:HIGH:1062:s2:1710210600000000000,1710210780000000000,0.0,first_return_ended_unfilled
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:1075:s2:1710227100000000000,1710227100000000000,1.0,candidate
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:1075:s2:1710227100000000000,1710227100000000000,1.0,selected
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:1075:s2:1710227100000000000,1710227160000000000,0.0,first_return_ended_unfilled
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:1097:s2:1710246900000000000,1710246900000000000,1.0,candidate
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:1097:s2:1710246900000000000,1710246900000000000,1.0,selected
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:LOW:1097:s2:1710246900000000000,1710252180000000000,0.0,first_return_ended_unfilled
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:1240:s2:1710376200000000000,1710376200000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:1240:s2:1710376200000000000,1710376200000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:1240:s2:1710376200000000000,1710376320000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:1254:s2:1710385500000000000,1710385500000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:1254:s2:1710385500000000000,1710385500000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:1254:s2:1710385500000000000,1710385560000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:1312:s2:1710436200000000000,1710436200000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:1312:s2:1710436200000000000,1710436200000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:1312:s2:1710436200000000000,1710436920000000000,0.0,first_return_ended_unfilled
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:1330:s2:1710454500000000000,1710454500000000000,1.0,candidate
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:1330:s2:1710454500000000000,1710454500000000000,1.0,selected
