decision_ts,entry_ts,exit_ts,symbol,route,route_priority,direction,direction_value,short_return,medium_return,short_score,medium_score,trend_score,directional_breadth,residual_trend_score,residual_leader_gap,volume_ratio,atr_24h,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,entry_price,initial_stop,final_stop,exit_price,exit_reason,trailing_updates,holding_minutes,rank_score,gross_return,net_return
2026-02-06 08:00:00+00:00,2026-02-06 09:00:00+00:00,2026-02-06 10:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.09201318300750516,-0.30682544377617826,-1.445764209821169,-1.8221736664048762,-1.6339689381130227,1.0,0.09795371852328771,0.005545735368537752,2.443092582582145,64.34708333333334,-0.01287001965009138,0.5959990241522337,-0.05112794828774225,1873.78,1906.23,1906.23,1906.23,TRAILING_STOP,0,60.0,7.983874785747099,-0.017317934869621965,-0.019317934869621967
2026-02-14 16:00:00+00:00,2026-02-14 17:00:00+00:00,2026-02-15 00:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.05074555074555076,0.009939898289412774,1.3065180424783465,0.09672758874908638,0.7016228156137164,1.0,0.1251262959739433,0.05466912981162586,0.8233453993723072,0.8291666666666663,0.007437921959034366,0.5284552845528484,0.1067158014813534,88.04,86.96,87.30125,88.02,NEXT_DECISION_CAP,3,420.0,1.155355834660396,-0.00022716946842360475,-0.002227169468423605
2026-02-23 08:00:00+00:00,2026-02-23 09:00:00+00:00,2026-02-23 10:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.06890480103298513,-0.06693330196447489,-1.9777528632431172,-0.726132322652726,-1.3519425929479216,1.0,-0.3640999880199076,0.23158651891669058,1.7037676133292237,0.8587500000000006,-0.007942511346444747,0.7078651685393202,-0.01533061156505977,78.69,79.33,79.33,79.33,TRAILING_STOP,0,60.0,4.606792009890005,-0.008133180836192633,-0.010133180836192633
2026-02-23 08:00:00+00:00,2026-02-23 09:00:00+00:00,2026-02-23 10:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.030264958145145848,-0.038461089619035826,-1.1555987564666115,-0.5550595151829824,-0.855329135824797,1.0,0.13251346910321704,0.23158651891669058,1.830320009754412,439.36666666666525,-0.004197785959945799,0.7125933556528462,-0.12031683714948926,65639.0,65922.9,65922.9,65922.9,TRAILING_STOP,0,60.0,3.1310520644521502,-0.004325172534621169,-0.006325172534621169
2026-02-23 16:00:00+00:00,2026-02-23 17:00:00+00:00,2026-02-24 00:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.029955704930098803,-0.027736999207471857,-1.2013000695118188,-0.42041907491304464,-0.8108595722124317,1.0,-0.048283024847610045,0.10232665837189492,1.117159951194969,525.5541666666662,-0.004418502249627254,0.5309410472354611,-0.021962672585849496,65343.1,65701.2,65206.89375,64625.8,NEXT_DECISION_CAP,3,420.0,1.8117196802376272,0.010977440617295442,0.008977440617295442
2026-02-27 16:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-27 18:00:00+00:00,XRPUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.04554413628044485,-0.050756090730887604,-1.3298790691806768,-0.5601686831729681,-0.9450238761768224,1.0,-0.28625235542625993,0.12641087042627597,1.4974709462580524,0.01511250000000001,-0.004204159905590643,0.5229357798165012,-0.06367830239367434,1.3501,1.35765625,1.35765625,1.35765625,TRAILING_STOP,0,60.0,2.8302915961899178,-0.0055968076438781544,-0.0075968076438781545
2026-02-27 16:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-28 00:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.04484512251502537,-0.02004031779912252,-1.1632377875291455,-0.1964757119500383,-0.6798567497395919,1.0,-0.021085228989029425,0.12641087042627597,1.5341751503181333,1.0837499999999995,-0.016216870386058235,0.9571428571428455,-0.04832194913334609,81.29,82.64,82.64,81.8,NEXT_DECISION_CAP,0,420.0,2.086038662453072,-0.006273834419977753,-0.008273834419977753
2026-02-27 16:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-28 00:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.0417943936270192,-0.007977382134943034,-1.1895547064020964,-0.08581787712096944,-0.6376862917615329,1.0,0.021085228989029536,0.12641087042627597,1.5457221827986944,24.450833333333303,-0.01097879726197637,0.8673427991886422,-0.10565430374415297,1926.01,1947.75,1947.75,1928.5,NEXT_DECISION_CAP,0,420.0,1.9713716936848835,-0.0012928281784623241,-0.003292828178462324
2026-02-27 16:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-28 00:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.019016114999391154,-0.0218364531086227,-0.6958473388241722,-0.30201273267698486,-0.4989300357505785,1.0,0.15984148499998396,0.12641087042627597,1.680964527153586,556.8541666666661,-0.009432063263838941,0.9413897280966723,-0.15217459552375245,65449.3,66095.2,66047.6125,65836.0,NEXT_DECISION_CAP,4,420.0,1.6773673832563858,-0.005908390158489096,-0.007908390158489096
2026-02-28 08:00:00+00:00,2026-02-28 09:00:00+00:00,2026-02-28 12:00:00+00:00,XRPUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.08071463879669505,-0.0898412920366356,-2.219900598324175,-0.9339168038078607,-1.5769087010660179,1.0,-0.1988048313205033,0.11956388883498437,1.2413352430512632,0.015266666666666697,-0.012368441269109631,0.8298969072164915,-0.05988510672670677,1.2856,1.3017,1.3003687499999999,1.3003687499999999,TRAILING_STOP,1,180.0,3.914944691414874,-0.011487826695706138,-0.013487826695706138
