event_ts,symbol,route,direction,horizon_minutes,score,score_threshold,opening_flow,calibration_mean_net_bps,rank_value,gross_return,cost_return,net_return
2024-12-07 14:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0015560056361884223,0.0014750478955707625,-0.4253462844796806,24.83759715011704,0.002620080423897366,-0.008315111263003772,0.002,-0.010315111263003772
2024-12-07 22:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0021050756721876563,0.0014750478955707625,0.8004094165813715,24.83759715011704,0.003544632121662559,-0.007337001834250456,0.002,-0.009337001834250456
2024-12-08 08:16:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0018321225769780645,0.0014750478955707625,-0.6125411995047472,24.83759715011704,0.0030850199938089015,-0.007694617047739438,0.002,-0.009694617047739438
2024-12-08 19:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0025292399428149008,0.0014750478955707625,0.40260141537723393,24.83759715011704,0.004258861219642877,-0.043341854520102197,0.002,-0.0453418545201022
2024-12-09 10:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0015409679967660842,0.0014750478955707625,0.43189622281571927,24.83759715011704,0.0025947592915339843,-0.009685230024213176,0.002,-0.011685230024213176
2024-12-09 18:46:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001620305753057184,0.0014750478955707625,0.4688506398302765,24.83759715011704,0.002728352189464258,-0.028222042522874857,0.002,-0.03022204252287486
2024-12-10 02:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004663305070676252,0.0014750478955707625,0.7695807351681228,24.83759715011704,0.007852307242453086,0.0016325334295295146,0.002,-0.0003674665704704854
2024-12-10 11:46:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.003085323492849627,0.0014750478955707625,0.3538069945431688,24.83759715011704,0.005195222624519503,-0.03389970725042235,0.002,-0.03589970725042235
2024-12-10 20:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004973601179242533,0.0014750478955707625,0.4308124334269392,24.83759715011704,0.008374799411348801,0.020880149812734228,0.002,0.018880149812734226
2024-12-11 04:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002207514673964003,0.0014750478955707625,0.3361758574947886,24.83759715011704,0.0037171240567530125,0.03214711547280569,0.002,0.030147115472805686
2024-12-11 14:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018404944825348272,0.0014750478955707625,0.38155058150188226,24.83759715011704,0.003099117028774484,0.02224894950663936,0.002,0.020248949506639358
2024-12-11 23:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002074630278001557,0.0014750478955707625,0.39468637602826573,24.83759715011704,0.0034933666381388364,0.004069217805910741,0.002,0.002069217805910741
2024-12-12 11:01:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018498639597768513,0.0014750478955707625,0.6999301600024681,24.83759715011704,0.0031148938250360413,-0.0022836920961848417,0.002,-0.004283692096184842
2024-12-12 19:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018728837703043334,0.0014750478955707625,0.39746423170873557,24.83759715011704,0.00315365573792514,-0.015421269222438805,0.002,-0.017421269222438807
2024-12-13 16:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.003962696349946169,0.0014750478955707625,0.4225012160815065,24.83759715011704,0.006672587097934034,-0.005173412796953825,0.002,-0.007173412796953825
2024-12-14 01:01:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0028276422150315707,0.0014750478955707625,0.43959737156177536,24.83759715011704,0.004761325949652837,0.014768367641599056,0.002,0.012768367641599056
2024-12-14 10:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016454035274901587,0.0014750478955707625,0.4570577851060642,24.83759715011704,0.002770613082320861,-0.027665729535916506,0.002,-0.029665729535916507
2024-12-15 04:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002015254065737643,0.0014750478955707625,0.5783426509358116,24.83759715011704,0.00339338599039585,0.002589878259101175,0.002,0.0005898782591011748
2024-12-15 18:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016220813356349806,0.0014750478955707625,0.6120961726057268,24.83759715011704,0.0027313420045683304,0.013355023626926865,0.002,0.011355023626926865
2024-12-16 03:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002071152473460073,0.0014750478955707625,0.4199255121042831,24.83759715011704,0.003487510536216478,-0.024727992087042572,0.002,-0.026727992087042574
2024-12-16 18:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002038403090126106,0.0014750478955707625,0.6047676066444228,24.83759715011704,0.003432365480072448,-0.0065809103250734635,0.002,-0.008580910325073464
2024-12-17 09:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0015752491347335751,0.0014750478955707625,0.3758599124452784,24.83759715011704,0.0026524835930458786,0.00010898644469437002,0.002,-0.00189101355530563
2024-12-17 18:01:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0033226175815639085,0.0014750478955707625,0.399103321699108,24.83759715011704,0.005594790326645465,-0.039124165148755496,0.002,-0.0411241651487555
2024-12-18 02:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0027723399532038253,0.0014750478955707625,0.40870062965083,24.83759715011704,0.004668205224224707,-0.0106649651337678,0.002,-0.012664965133767801
2024-12-18 14:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.003252689324857043,0.0014750478955707625,0.6096699511535231,24.83759715011704,0.005477041616606254,-0.080984251968504,0.002,-0.08298425196850401
2024-12-18 22:46:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.011144804979367899,0.0014750478955707625,0.4455661518060128,24.83759715011704,0.009935038860046817,0.0033977489912933034,0.002,0.0013977489912933034
2024-12-19 06:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0023299589697964532,0.0014750478955707625,0.5198600051675943,24.83759715011704,0.003923301910526322,0.0002121380456263644,0.002,-0.0017878619543736356
2024-12-19 16:31:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.003690657383957965,0.0014750478955707625,0.6403572520870804,24.83759715011704,0.006214514226765677,-0.05359060662761994,0.002,-0.05559060662761994
2024-12-20 01:01:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.005299261682496889,0.0014750478955707625,0.4877028609670404,24.83759715011704,0.008923162919532122,-0.06981970478573973,0.002,-0.07181970478573974
2024-12-20 09:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002613754106035289,0.0014750478955707625,0.35753122703894213,24.83759715011704,0.0044011704114901695,0.016526696486856896,0.002,0.014526696486856895
2024-12-20 17:31:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.005430034841493477,0.0014750478955707625,0.35158919375188,24.83759715011704,0.009143365331328968,0.0014334632430819116,0.002,-0.0005665367569180884
2024-12-21 01:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002324719656210211,0.0014750478955707625,0.4179826563213145,24.83759715011704,0.0039144796912215125,-0.006951188346537296,0.002,-0.008951188346537296
2024-12-21 15:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016995537767179048,0.0014750478955707625,0.33412911568685955,24.83759715011704,0.002861793991085641,-0.028310502283105055,0.002,-0.030310502283105056
2024-12-22 02:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017321158105073862,0.0014750478955707625,0.4333155744983128,24.83759715011704,0.002916623578659046,0.015592628939047115,0.002,0.013592628939047115
2024-12-22 12:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0031278428318050697,0.0014750478955707625,0.4672034564021996,24.83759715011704,0.005266818822530139,-0.04579703949126268,0.002,-0.04779703949126268
2024-12-22 20:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0022436508350039534,0.0014750478955707625,0.4966813473109608,24.83759715011704,0.0037779719392629398,0.028728912644062188,0.002,0.026728912644062186
2024-12-23 05:31:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001651317124250496,0.0014750478955707625,0.46608357636145437,24.83759715011704,0.0027805706934928465,0.0043411160549091665,0.002,0.0023411160549091665
2024-12-23 13:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004209574159320689,0.0014750478955707625,0.34480077745383864,24.83759715011704,0.00708829235014722,0.05232206650178628,0.002,0.05032206650178628
2024-12-23 23:16:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0015601122583319108,0.0014750478955707625,0.4337861247776864,24.83759715011704,0.0026269953604735954,-0.011059071840358592,0.002,-0.013059071840358592
2024-12-24 10:01:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016097616938376598,0.0014750478955707625,0.33665739284558716,24.83759715011704,0.0027105975730882127,0.04425094887251624,0.002,0.042250948872516236
2024-12-24 20:01:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018866277653875542,0.0014750478955707625,0.46390211645387347,24.83759715011704,0.0031767985669909128,0.0032698613611552574,0.002,0.0012698613611552573
2024-12-25 04:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017676608841825647,0.0014750478955707625,0.3662060301507537,24.83759715011704,0.0029764761585831514,-0.01911529223378694,0.002,-0.021115292233786942
2024-12-25 16:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001604337588047513,0.0014750478955707625,0.3585879438480595,24.83759715011704,0.002701464191391264,0.009348358727387485,0.002,0.007348358727387485
2024-12-26 02:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0014847801474330326,0.0014750478955707625,0.3417573991719063,24.83759715011704,0.0025001473693952933,-0.03717802142753268,0.002,-0.03917802142753268
2024-12-26 16:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0015281623243530277,0.0014750478955707625,0.4821341164953499,24.83759715011704,0.0025731964572974194,-0.004018612521150544,0.002,-0.006018612521150544
2024-12-27 05:01:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0015633316735352168,0.0014750478955707625,0.3623142710755527,24.83759715011704,0.002632416373453498,0.009359649641948353,0.002,0.007359649641948353
2024-12-27 13:01:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017204654047360717,0.0014750478955707625,0.3475900279809012,24.83759715011704,0.002897006040404715,-0.02070928722409371,0.002,-0.02270928722409371
2024-12-28 20:01:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018486819119754095,0.0014750478955707625,0.5539239454180231,24.83759715011704,0.0031129034335923085,0.004333694474539351,0.002,0.0023336944745393513
2024-12-29 06:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0017427709768361947,0.0014750478955707625,-0.8032358689930983,24.83759715011704,0.0029345652827648667,-0.0001838066354196144,0.002,-0.0021838066354196144
2024-12-29 14:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.001928344092960873,0.0014750478955707625,-0.3376769682194579,24.83759715011704,0.0032470426141137003,0.03222371406083613,0.002,0.030223714060836127
2024-12-30 03:16:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001771966516928009,0.0014750478955707625,0.34026381386545723,24.83759715011704,0.002983726199204125,-0.006178754433219802,0.002,-0.008178754433219802
2024-12-30 13:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016171805709864692,0.0014750478955707625,0.5368994889267462,24.83759715011704,0.00272308985096486,0.010357273630799968,0.002,0.008357273630799968
2024-12-30 22:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0031726723509567776,0.0014750478955707625,0.4579112986144911,24.83759715011704,0.005342305017959252,-0.022000289477493218,0.002,-0.02400028947749322
2024-12-31 11:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017565054095829,0.0014750478955707625,0.47687927711269484,24.83759715011704,0.00295769201028825,-0.003438777870440557,0.002,-0.005438777870440557
2024-12-31 19:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.00349304246720214,0.0014750478955707625,0.45712182554287817,24.83759715011704,0.005881760306843921,-0.016122364613476714,0.002,-0.018122364613476716
2025-01-01 04:16:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0016134588208571168,0.001612147936126486,-0.7589638905978204,26.848753864919384,0.0026870585373485875,0.0014642250962205727,0.002,-0.0005357749037794273
2025-01-01 15:46:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002103082073203496,0.001612147936126486,0.3276919068139932,26.848753864919384,0.0035024783815332744,0.05333091469774631,0.002,0.05133091469774631
2025-01-02 02:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016450891091652638,0.001612147936126486,0.32198320487748755,26.848753864919384,0.002739735702168978,0.03931228634627004,0.002,0.03731228634627004
2025-01-02 11:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.002079983671666448,0.001612147936126486,-0.4355850620482009,26.848753864919384,0.003464010243241242,-0.002628724025703022,0.002,-0.004628724025703022
2025-01-02 20:01:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017948123857874,0.001612147936126486,0.5165119802900748,26.848753864919384,0.002989085238386824,-0.004548348015359638,0.002,-0.006548348015359638
2025-01-03 06:31:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0016887988353075907,0.001612147936126486,-0.43667475090272634,26.848753864919384,0.002812529994330407,-0.017575507978584426,0.002,-0.019575507978584428
2025-01-04 00:46:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016737121098667701,0.001612147936126486,0.38660763696734923,26.848753864919384,0.0027874045223491295,-0.0052384463156260885,0.002,-0.007238446315626089
2025-01-04 11:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0016173168630271113,0.001612147936126486,-0.3507180253569234,26.848753864919384,0.0026934837308622505,0.006895136466242513,0.002,0.004895136466242513
2025-01-04 20:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0018286938538662827,0.001612147936126486,-0.4382724014189162,26.848753864919384,0.0030455115238813006,0.011558307533539702,0.002,0.009558307533539702
2025-01-05 11:31:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.001787627994362044,0.001612147936126486,-0.3442046518414046,26.848753864919384,0.0029771203341292106,-0.005506227017036069,0.002,-0.0075062270170360695
2025-01-05 20:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0016225531130309168,0.001612147936126486,-0.7013841615611527,26.848753864919384,0.0027022041953045617,-0.011775744780670783,0.002,-0.013775744780670783
2025-01-06 12:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.00218748618374475,0.001612147936126486,-0.5952517869445935,26.848753864919384,0.0036430452078354846,-0.014464278249237017,0.002,-0.01646427824923702
2025-01-06 21:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002508158424546143,0.001612147936126486,0.5947831534584389,26.848753864919384,0.00417709359580633,-0.004047123721316548,0.002,-0.006047123721316548
2025-01-07 06:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0020851693891446635,0.001612147936126486,-0.3821609862219,26.848753864919384,0.003472646550683359,0.0142421159715157,0.002,0.0122421159715157
2025-01-07 16:16:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001742524696840855,0.001612147936126486,0.44647148891739685,26.848753864919384,0.002902005184551051,-0.007640428289532375,0.002,-0.009640428289532375
2025-01-08 01:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0025869986986725366,0.001612147936126486,0.3778726555862941,26.848753864919384,0.004308394394401047,-0.0162463869231535,0.002,-0.0182463869231535
2025-01-08 11:46:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0035177223433986654,0.001612147936126486,0.40836189997333316,26.848753864919384,0.005858423984957924,-0.0013848018002423634,0.002,-0.0033848018002423635
2025-01-08 20:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004411390625239648,0.001612147936126486,0.33479432041272883,26.848753864919384,0.007346741477314371,-0.0005158095631092596,0.002,-0.0025158095631092597
2025-01-09 04:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004227911401494731,0.001612147936126486,0.3400768966358416,26.848753864919384,0.007041174698530413,-0.01700491348002564,0.002,-0.019004913480025643
2025-01-09 12:31:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001977353230247182,0.001612147936126486,0.666947219580349,26.848753864919384,0.003293089237856678,-0.038947295217534594,0.002,-0.040947295217534596
2025-01-09 20:46:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0020496628653452905,0.001612147936126486,0.33261969379933287,26.848753864919384,0.003413513893144574,0.017832144836851915,0.002,0.015832144836851914
2025-01-10 05:01:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002554032950840755,0.001612147936126486,0.537692853043449,26.848753864919384,0.0042534931517995075,0.012254687716530377,0.002,0.010254687716530377
2025-01-10 16:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004504198151791924,0.001612147936126486,0.37755794782271357,26.848753864919384,0.007501303374605323,0.005515099593060624,0.002,0.003515099593060624
2025-01-11 00:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0023626855302758586,0.001612147936126486,0.7113544022932019,26.848753864919384,0.003934822657466471,0.0008530967411706225,0.002,-0.0011469032588293775
2025-01-11 20:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016210316479912078,0.001612147936126486,0.3401476180290044,26.848753864919384,0.0026996703434507808,0.007836618380432148,0.002,0.005836618380432148
2025-01-12 11:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,SHORT,480,0.0019617834687962374,0.001612147936126486,-0.45441389290882783,26.848753864919384,0.0032671593164416294,-0.015524280189084694,0.002,-0.017524280189084696
2025-01-12 22:01:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.001864457461472106,0.001612147936126486,0.33616504854368934,26.848753864919384,0.0031050723294632878,-0.024153307145132086,0.002,-0.026153307145132088
2025-01-13 07:01:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002632419298989332,0.001612147936126486,0.4107619018296156,26.848753864919384,0.004384037980884343,-0.01240039030736706,0.002,-0.01440039030736706
2025-01-13 16:16:00+00:00,ETHUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.005584196804374065,0.001612147936126486,0.4844541747021842,26.848753864919384,0.009299935953405305,0.027720644767017744,0.002,0.025720644767017742
2025-01-14 00:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004924413553754844,0.001612147936126486,0.350321584056716,26.848753864919384,0.008201131203350278,0.0027278118205178448,0.002,0.0007278118205178447
2025-01-14 08:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0018733254437583253,0.001612147936126486,0.5284790828149775,26.848753864919384,0.00311984109034098,-0.0008570357276769247,0.002,-0.0028570357276769247
2025-01-14 22:31:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0017581448635590568,0.001612147936126486,0.43860505695739427,26.848753864919384,0.0029280190510299338,0.05800464037122954,0.002,0.05600464037122954
2025-01-15 07:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016505355799940253,0.001612147936126486,0.47902901527988684,26.848753864919384,0.002748806268922624,0.05027068832173254,0.002,0.048270688321732536
2025-01-15 17:01:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0016126651588557186,0.001612147936126486,0.37664849044441717,26.848753864919384,0.002685736770577066,0.008392363192049057,0.002,0.006392363192049057
2025-01-16 01:01:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.003078582872698651,0.001612147936126486,0.3218365370779692,26.848753864919384,0.005127079962676421,0.018370527572371342,0.002,0.01637052757237134
2025-01-16 09:16:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004181437787624269,0.001612147936126486,0.4038068860406572,26.848753864919384,0.006963777420522583,0.08888816771597341,0.002,0.08688816771597341
2025-01-16 19:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0023304786495201347,0.001612147936126486,0.7088055099507469,26.848753864919384,0.003881185234076848,-0.007318446237568055,0.002,-0.009318446237568055
2025-01-17 05:46:00+00:00,BTCUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.002289522920832263,0.001612147936126486,0.435952810510996,26.848753864919384,0.003812977456474184,0.013101293660295443,0.002,0.011101293660295443
2025-01-17 17:46:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.0031136508412822816,0.001612147936126486,0.38940285954583675,26.848753864919384,0.005185482249212658,0.0028048556189075313,0.002,0.0008048556189075313
2025-01-18 06:46:00+00:00,XRPUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.004103548340808062,0.001612147936126486,0.4487485823801569,26.848753864919384,0.0068340601322154255,0.016949690525313477,0.002,0.014949690525313477
2025-01-18 17:01:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.009669907846626323,0.001612147936126486,0.3681044585723028,26.848753864919384,0.010739501545967754,0.052359882005899694,0.002,0.05035988200589969
2025-01-19 03:31:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.005003726742758364,0.001612147936126486,0.5565819861431871,26.848753864919384,0.00833321959561742,0.14401447223533093,0.002,0.14201447223533092
2025-01-19 15:01:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.013525523678166354,0.001612147936126486,0.35133360689372184,26.848753864919384,0.010739501545967754,-0.07594983130409272,0.002,-0.07794983130409272
2025-01-19 23:16:00+00:00,SOLUSDT,QH_PUBLIC_DELIVERY_8H,LONG,480,0.017338753684230077,0.001612147936126486,0.5093331058699762,26.848753864919384,0.010739501545967754,0.05452116894681436,0.002,0.052521168946814356
