variant,scenario_id,ts_event_ns,client_order_id,order_side,last_price,last_quantity,native_commission,extra_cost_to_composite_model,composite_cost_rate
no-sweep-flow,session-sweep-48c32657fb6e8f6af4,1649960460000000000,O-20220414-180000-09-000-278,2,39875.0,10.647,76.4188425,241.99300125,0.00075
no-sweep-flow,session-sweep-d679b093258c468348,1650098700000000000,O-20220416-084500-09-000-280,1,40362.4,18.84,136.87697088,433.44374112,0.00075
no-sweep-flow,session-sweep-d679b093258c468348,1650098940000000000,O-20220416-084500-09-000-281,2,40345.6,16.053,116.58022502,369.17071258000004,0.00075
no-sweep-flow,session-sweep-d679b093258c468348,1650098940000000000,O-20220416-084500-09-000-281,2,40345.5,2.787,20.23972353,64.092457845,0.00075
no-sweep-flow,session-sweep-c94e9c2870637fa999,1650472200000000000,O-20220420-163000-09-000-283,1,41180.8,5.916,43.8526103,138.86659930000005,0.00075
no-sweep-flow,session-sweep-c94e9c2870637fa999,1650480060000000000,O-20220420-163000-09-000-284,2,41003.5,5.916,43.66380708,138.26872242,0.00075
no-sweep-flow,session-sweep-03f1624b160da92988,1650505980000000000,O-20220421-015300-09-000-286,2,41630.8,12.355,92.58273612,293.17866438,0.00075
no-sweep-flow,session-sweep-03f1624b160da92988,1650506880000000000,O-20220421-015300-09-000-287,1,41679.299999999996,12.355,92.69059527,293.52021835499994,0.00075
no-sweep-flow,session-sweep-604d3f8b5be0ee4cbb,1650561780000000000,O-20220421-172300-09-000-289,1,41841.8,6.185,46.58247594,147.51117381,0.00075
no-sweep-flow,session-sweep-604d3f8b5be0ee4cbb,1650562560000000000,O-20220421-172300-09-000-290,2,41689.4,6.185,46.41280902,146.97389522999998,0.00075
no-sweep-flow,session-sweep-cf12d5f62850d1cfa4,1650644400000000000,O-20220422-162000-09-000-292,1,39387.6,6.312,44.75061562,141.71028278,0.00075
no-sweep-flow,session-sweep-cf12d5f62850d1cfa4,1650650700000000000,O-20220422-162000-09-000-293,2,39242.1,6.312,44.58530434,141.18679706,0.00075
no-sweep-flow,session-sweep-3493523c8496c5f82f,1650651180000000000,O-20220422-181300-09-000-295,1,39365.9,8.187,58.01195219,183.70451528499999,0.00075
no-sweep-flow,session-sweep-3493523c8496c5f82f,1650661980000000000,O-20220422-211300-09-000-298,2,39583.7,8.187,58.33291534,184.720898585,0.00075
no-sweep-flow,session-sweep-0bccb6751e4c03528b,1650821880000000000,O-20220424-173800-09-000-299,1,39359.100000000006,11.055,78.32067309,248.01546478500003,0.00075
no-sweep-flow,session-sweep-0bccb6751e4c03528b,1650824820000000000,O-20220424-173800-09-000-301,2,39625.299999999996,11.055,87.6115383,240.93173032499993,0.00075
no-sweep-flow,session-sweep-de0f8165c2a5534cdb,1650849060000000000,O-20220425-011100-09-000-302,1,38951.0,6.865,48.1317507,152.41721055,0.00075
no-sweep-flow,session-sweep-de0f8165c2a5534cdb,1650859860000000000,O-20220425-041100-09-000-305,2,39162.8,6.865,48.39347196,153.24599454,0.00075
no-sweep-flow,session-sweep-8700177c278ed574fa,1650908100000000000,O-20220425-173500-09-000-306,2,39370.899999999994,8.216,58.22483659,184.37864920999994,0.00075
no-sweep-flow,session-sweep-8700177c278ed574fa,1650910920000000000,O-20220425-173500-09-000-307,1,39481.0,8.216,58.38766128,184.89426071999998,0.00075
no-sweep-flow,session-sweep-966e47366389da3294,1650970680000000000,O-20220426-105800-09-000-309,1,40382.700000000004,13.847,100.65226444,318.73217073500007,0.00075
no-sweep-flow,session-sweep-966e47366389da3294,1650971280000000000,O-20220426-105800-09-000-310,2,40345.8,13.847,100.56029267,318.4409267800001,0.00075
no-sweep-flow,session-sweep-ac637c256b12e4fd2d,1650989340000000000,O-20220426-160900-09-000-312,1,38713.8,4.495,31.32333558,99.19056267,0.00075
no-sweep-flow,session-sweep-ac637c256b12e4fd2d,1650990840000000000,O-20220426-160900-09-000-313,2,38480.6,4.495,31.13465346,98.59306928999999,0.00075
no-sweep-flow,session-sweep-823e446aec5cd67176,1650991920000000000,O-20220426-165200-09-000-315,1,38597.299999999996,7.282,50.59179695,160.207357,0.00075
no-sweep-flow,session-sweep-823e446aec5cd67176,1650992580000000000,O-20220426-165200-09-000-316,2,38480.8,7.282,50.43909341,159.72379579000003,0.00075
no-sweep-flow,session-sweep-59fed3b0be5bdb3ca4,1651056420000000000,O-20220427-104700-09-000-318,2,39025.100000000006,7.961,55.9221878,177.08692802500005,0.00075
no-sweep-flow,session-sweep-59fed3b0be5bdb3ca4,1651061160000000000,O-20220427-104700-09-000-319,1,39121.2,7.961,56.05989718,177.52300771999998,0.00075
no-sweep-flow,session-sweep-775fcc3243adff801c,1651108740000000000,O-20220428-011900-09-000-321,2,39337.5,6.438,45.5858685,144.35525024999998,0.00075
no-sweep-flow,session-sweep-775fcc3243adff801c,1651108920000000000,O-20220428-011900-09-000-322,1,39463.9,6.438,45.73234588,144.81909527000002,0.00075
no-sweep-flow,session-sweep-35a4ee810dd551f2b9,1651110300000000000,O-20220428-014500-09-000-324,2,39343.5,8.809,62.38384047,197.54882815499997,0.00075
no-sweep-flow,session-sweep-35a4ee810dd551f2b9,1651113120000000000,O-20220428-014500-09-000-325,1,39415.9,8.809,62.49863936,197.912357965,0.00075
no-sweep-flow,session-sweep-26d04569cca1bd5d03,1651141020000000000,O-20220428-101700-09-000-327,2,39655.5,10.383,74.11375017,234.69354220499997,0.00075
no-sweep-flow,session-sweep-26d04569cca1bd5d03,1651141620000000000,O-20220428-101700-09-000-328,1,39704.2,10.383,74.20476755,234.9817639,0.00075
no-sweep-flow,session-sweep-b2a4f06f315170bdcc,1651142340000000000,O-20220428-103900-09-000-330,2,39644.2,8.398,59.92775849,189.77123520999996,0.00075
no-sweep-flow,session-sweep-b2a4f06f315170bdcc,1651143780000000000,O-20220428-103900-09-000-331,1,39714.5,8.398,60.03402678,190.10775146999998,0.00075
no-sweep-flow,session-sweep-43c8b885f003b9dd08,1651169400000000000,O-20220428-181000-09-000-333,2,40162.899999999994,3.769,27.24731462,86.28316295499998,0.00075
no-sweep-flow,session-sweep-43c8b885f003b9dd08,1651180200000000000,O-20220428-211000-09-000-336,1,39930.0,3.769,27.0893106,85.7828169,0.00075
no-sweep-flow,session-sweep-6302db9c0514f3b3c4,1651251840000000000,O-20220429-170400-09-000-337,1,38645.0,7.437,51.7325157,163.81963305,0.00075
no-sweep-flow,session-sweep-6302db9c0514f3b3c4,1651251960000000000,O-20220429-170400-09-000-338,2,38558.1,7.437,51.61618615,163.45125612500001,0.00075
no-sweep-flow,session-sweep-a0eaa2f75fb2a63b43,1651253220000000000,O-20220429-172700-09-000-340,1,38659.7,6.512,45.31535395,143.49862084999998,0.00075
no-sweep-flow,session-sweep-a0eaa2f75fb2a63b43,1651254480000000000,O-20220429-172700-09-000-341,2,38557.2,6.512,45.19520755,143.11815724999997,0.00075
no-sweep-flow,session-sweep-a31bc61185dcd1d3b6,1651255560000000000,O-20220429-180600-09-000-343,1,38632.1,5.512,38.32922434,121.37587705999998,0.00075
no-sweep-flow,session-sweep-a31bc61185dcd1d3b6,1651256520000000000,O-20220429-180600-09-000-344,2,38506.1,5.512,38.20421218,120.98000522,0.00075
no-sweep-flow,session-sweep-d81c38aaa7ca64eeea,1651369140000000000,O-20220501-013900-09-000-346,1,37665.9,4.371,29.6347768,93.84345987500002,0.00075
no-sweep-flow,session-sweep-d81c38aaa7ca64eeea,1651379940000000000,O-20220501-043900-09-000-349,2,37921.2,4.371,29.83564174,94.47953216,0.00075
no-sweep-flow,session-sweep-2c71db10a5e3c0c660,1651451460000000000,O-20220502-003100-09-000-350,2,38636.0,9.599,66.75605352,211.39416948000004,0.00075
no-sweep-flow,session-sweep-2c71db10a5e3c0c660,1651451640000000000,O-20220502-003100-09-000-351,1,38683.100000000006,9.599,66.83743384,211.65187383500006,0.00075
no-sweep-flow,session-sweep-05e1249cea20c98bbe,1651452480000000000,O-20220502-004800-09-000-353,2,38634.8,8.456,58.80525638,186.21664522000003,0.00075
no-sweep-flow,session-sweep-05e1249cea20c98bbe,1651453260000000000,O-20220502-004800-09-000-354,1,38692.5,8.456,58.8930804,186.49475459999996,0.00075
no-sweep-flow,session-sweep-19d768019694731b9f,1652085420000000000,O-20220509-083700-09-000-356,1,33349.9,4.41,26.47315062,83.83164363,0.00075
no-sweep-flow,session-sweep-19d768019694731b9f,1652086560000000000,O-20220509-083700-09-000-358,2,33749.2,4.41,29.7667944,81.85868459999999,0.00075
no-sweep-flow,session-sweep-bd960a66affccc0219,1652140980000000000,O-20220510-000300-09-000-359,1,30385.900000000005,1.873,10.24430233,32.44029069500001,0.00075
no-sweep-flow,session-sweep-bd960a66affccc0219,1652142480000000000,O-20220510-000300-09-000-360,2,29899.699999999997,1.873,10.08038486,31.921218714999995,0.00075
no-sweep-flow,session-sweep-abfa18bc7ee8c5dd38,1652143140000000000,O-20220510-003900-09-000-362,1,30120.0,4.23,22.933368,72.622332,0.00075
no-sweep-flow,session-sweep-abfa18bc7ee8c5dd38,1652144760000000000,O-20220510-003900-09-000-364,2,31301.4,4.23,26.4809844,72.82270710000002,0.00075
no-sweep-flow,session-sweep-54ab6b1069ec4f6fd7,1652264400000000000,O-20220511-102000-09-000-365,2,31806.899999999998,5.345,30.60141849,96.90449188499998,0.00075
no-sweep-flow,session-sweep-54ab6b1069ec4f6fd7,1652266500000000000,O-20220511-102000-09-000-366,1,31966.700000000004,5.345,30.75516207,97.39134655500001,0.00075
no-sweep-flow,session-sweep-d9fdcb02e420492f45,1652375220000000000,O-20220512-170700-09-000-368,2,29386.1,2.162,11.43589468,36.21366647,0.00075
no-sweep-flow,session-sweep-d9fdcb02e420492f45,1652377800000000000,O-20220512-170700-09-000-370,1,28624.5,2.162,12.3772338,34.03739294999999,0.00075
no-sweep-flow,session-sweep-164e51f1ad6b9ac28b,1652410320000000000,O-20220513-025200-09-000-371,2,29888.8,6.576,35.37877478,112.03278681999998,0.00075
no-sweep-flow,session-sweep-164e51f1ad6b9ac28b,1652410680000000000,O-20220513-025200-09-000-372,1,30014.700000000004,6.576,35.5278001,112.50470030000001,0.00075
no-sweep-flow,session-sweep-9b9c321672f060b0e1,1652720820000000000,O-20220516-170700-09-000-374,1,29377.2,6.466,34.19153554,108.27319586000002,0.00075
no-sweep-flow,session-sweep-9b9c321672f060b0e1,1652722380000000000,O-20220516-170700-09-000-376,2,29798.8,6.466,38.53580816,105.97347244,0.00075
no-sweep-flow,session-sweep-8d17cddf8a7c079227,1652782080000000000,O-20220517-100800-09-000-377,2,30543.8,11.089,60.96603568,193.05911297,0.00075
no-sweep-flow,session-sweep-8d17cddf8a7c079227,1652791080000000000,O-20220517-100800-09-000-378,1,30602.8,11.089,61.08380086,193.43203604000004,0.00075
no-sweep-flow,session-sweep-0468bd363d26509a87,1652834340000000000,O-20220518-003900-09-000-380,2,30562.8,6.025,33.1453566,104.96029589999999,0.00075
no-sweep-flow,session-sweep-0468bd363d26509a87,1652839140000000000,O-20220518-003900-09-000-382,1,30052.4,6.025,36.213142,99.58614050000001,0.00075
no-sweep-flow,session-sweep-e598a7fddc80610846,1652890560000000000,O-20220518-161600-09-000-383,1,28906.0,6.228,32.40478224,102.61514376,0.00075
no-sweep-flow,session-sweep-e598a7fddc80610846,1652900700000000000,O-20220518-161600-09-000-385,2,29444.1,6.228,36.67557096,100.85782013999997,0.00075
no-sweep-flow,session-sweep-f48266a188b3c7bb0c,1653210480000000000,O-20220522-090800-09-000-386,2,29522.2,16.5,87.680934,277.656291,0.00075
no-sweep-flow,session-sweep-f48266a188b3c7bb0c,1653210600000000000,O-20220522-090800-09-000-387,1,29556.899999999998,16.5,87.783993,277.9826445,0.00075
no-sweep-flow,session-sweep-387539274a01fdfd81,1653503940000000000,O-20220525-183900-09-000-389,2,29881.900000000005,8.517,45.81074561,145.06736111500004,0.00075
no-sweep-flow,session-sweep-387539274a01fdfd81,1653508260000000000,O-20220525-183900-09-000-391,1,29639.6,8.517,50.48809464,138.84226026,0.00075
no-sweep-flow,session-sweep-b219c611eb3bea48ee,1654016400000000000,O-20220531-170000-09-000-392,2,32148.499999999996,10.0,57.8673,183.24644999999995,0.00075
no-sweep-flow,session-sweep-b219c611eb3bea48ee,1654023240000000000,O-20220531-170000-09-000-394,1,31706.0,10.0,63.412,174.383,0.00075
no-sweep-flow,session-sweep-2131ce73fe1576d1fd,1654507620000000000,O-20220606-092700-09-000-395,2,31397.2,10.573,59.75326721,189.21867949000003,0.00075
no-sweep-flow,session-sweep-2131ce73fe1576d1fd,1654512360000000000,O-20220606-092700-09-000-396,1,31485.6,10.573,59.92150478,189.75143182000002,0.00075
no-sweep-flow,session-sweep-64b0a26c985946cf5b,1654513020000000000,O-20220606-105700-09-000-398,2,31465.100000000002,16.617,94.11400201,298.02767301500006,0.00075
no-sweep-flow,session-sweep-64b0a26c985946cf5b,1654513020000000000,O-20220606-105700-09-000-398,2,31465.0,2.83,16.028271,50.75619149999999,0.00075
no-sweep-flow,session-sweep-64b0a26c985946cf5b,1654513500000000000,O-20220606-105700-09-000-399,1,31489.4,19.447,110.22738512,349.05338623,0.00075
no-sweep-flow,session-sweep-cc93ace6984e128251,1654964700000000000,O-20220611-162500-09-000-401,1,28289.5,9.651,49.14395361,155.622519765,0.00075
no-sweep-flow,session-sweep-cc93ace6984e128251,1654972800000000000,O-20220611-162500-09-000-403,2,28778.8,9.651,55.54883976,152.75930934000002,0.00075
no-sweep-flow,session-sweep-a5deadee1134d2f1e8,1655078940000000000,O-20220613-000900-09-000-404,1,26677.3,6.688,32.11520083,101.69813597,0.00075
no-sweep-flow,session-sweep-a5deadee1134d2f1e8,1655079420000000000,O-20220613-000900-09-000-405,2,26496.1,6.688,31.89706502,101.00737258,0.00075
no-sweep-flow,session-sweep-4156da2942aacd5a61,1655079780000000000,O-20220613-002300-09-000-407,1,26804.4,3.647,17.59601642,55.720718680000004,0.00075
no-sweep-flow,session-sweep-4156da2942aacd5a61,1655081280000000000,O-20220613-002300-09-000-408,2,26451.2,3.647,17.36415475,54.98649005000001,0.00075
no-sweep-flow,session-sweep-d89a93a2364387de6b,1655319120000000000,O-20220615-185200-09-000-410,2,21587.2,3.99,15.50392704,49.09576896000001,0.00075
no-sweep-flow,session-sweep-d89a93a2364387de6b,1655321220000000000,O-20220615-185200-09-000-411,1,21903.2,3.99,15.73087824,49.814447760000014,0.00075
no-sweep-flow,session-sweep-a6f508d7e9e064052e,1655367660000000000,O-20220616-082100-09-000-413,1,21703.8,9.198,35.93367943,113.78998487000001,0.00075
no-sweep-flow,session-sweep-a6f508d7e9e064052e,1655370360000000000,O-20220616-082100-09-000-414,2,21589.6,9.198,35.74460534,113.19125026,0.00075
no-sweep-flow,session-sweep-11cebbf6962f520f10,1655455260000000000,O-20220617-084100-09-000-416,2,21156.3,7.022,26.74071695,84.678937,0.00075
no-sweep-flow,session-sweep-11cebbf6962f520f10,1655466060000000000,O-20220617-114100-09-000-419,1,21172.2,7.022,26.76081391,84.74257739000001,0.00075
no-sweep-flow,session-sweep-912fdb3ff438a40e8e,1655543760000000000,O-20220618-091600-09-000-420,1,19024.9,12.423,42.54233989,134.71740963500002,0.00075
no-sweep-flow,session-sweep-912fdb3ff438a40e8e,1655554560000000000,O-20220618-121600-09-000-423,2,19199.3,12.423,42.9323227,135.95235522500002,0.00075
no-sweep-flow,session-sweep-da12028c4afedbfb30,1655632320000000000,O-20220619-095200-09-000-424,2,19047.2,6.03,20.67383088,65.46713112,0.00075
no-sweep-flow,session-sweep-da12028c4afedbfb30,1655633820000000000,O-20220619-095200-09-000-425,1,19242.9,6.03,20.88624366,66.13977159000001,0.00075
no-sweep-flow,session-sweep-6b9e0263256d342407,1655720040000000000,O-20220620-101400-09-000-427,2,20545.6,8.418,31.13151494,98.58313065999997,0.00075
no-sweep-flow,session-sweep-6b9e0263256d342407,1655721660000000000,O-20220620-101400-09-000-428,1,20670.6,8.418,31.32091994,99.18291315999997,0.00075
no-sweep-flow,session-sweep-58cbdd797058a9312d,1655749320000000000,O-20220620-182200-09-000-430,1,20066.9,7.585,27.39733857,86.758238805,0.00075
no-sweep-flow,session-sweep-58cbdd797058a9312d,1655752080000000000,O-20220620-182200-09-000-431,2,19929.1,7.585,27.20920023,86.162467395,0.00075
no-sweep-flow,session-sweep-84c9c90fbcf7fe0715,1655803080000000000,O-20220621-091800-09-000-433,2,21295.1,8.211,31.4737319,99.66681767499999,0.00075
no-sweep-flow,session-sweep-84c9c90fbcf7fe0715,1655813460000000000,O-20220621-091800-09-000-435,1,20845.9,8.211,34.23313698,94.14112669500001,0.00075
no-sweep-flow,session-sweep-ebc78a6bc045ef8e3c,1655857260000000000,O-20220622-002100-09-000-436,1,20564.4,12.852,47.57286038,150.64739122000003,0.00075
no-sweep-flow,session-sweep-ebc78a6bc045ef8e3c,1655859720000000000,O-20220622-002100-09-000-437,2,20491.1,12.852,47.4032911,150.11042179999998,0.00075
no-sweep-flow,session-sweep-aa91fe5b35321d3ad1,1655914440000000000,O-20220622-161400-09-000-439,1,20060.3,10.184,36.77293714,116.44763425999999,0.00075
no-sweep-flow,session-sweep-aa91fe5b35321d3ad1,1655925240000000000,O-20220622-191400-09-000-442,2,20170.4,10.184,36.97476365,117.08675155,0.00075
no-sweep-flow,session-sweep-2ce96271e7fb516e2f,1655944560000000000,O-20220623-003600-09-000-443,2,20285.8,8.586,31.35129818,99.27911092000001,0.00075
no-sweep-flow,session-sweep-2ce96271e7fb516e2f,1655945520000000000,O-20220623-003600-09-000-444,1,20409.3,8.586,31.54216496,99.88352238999998,0.00075
no-sweep-flow,session-sweep-9d0dfe37225801ee67,1655976300000000000,O-20220623-092500-09-000-446,2,20555.6,6.227,23.03994982,72.95984108,0.00075
no-sweep-flow,session-sweep-9d0dfe37225801ee67,1655978340000000000,O-20220623-092500-09-000-447,1,20730.6,6.227,23.23610032,73.58098432999999,0.00075
no-sweep-flow,session-sweep-45b5d71b6b0c606fa7,1656001680000000000,O-20220623-162800-09-000-449,1,20333.5,10.651,38.98297953,123.446101845,0.00075
no-sweep-flow,session-sweep-45b5d71b6b0c606fa7,1656003720000000000,O-20220623-162800-09-000-450,2,20247.2,10.651,38.8175269,122.9221685,0.00075
no-sweep-flow,session-sweep-1f7165b64ca10d3546,1656004080000000000,O-20220623-170800-09-000-452,1,20286.0,15.398,56.22548904,178.04738195999997,0.00075
no-sweep-flow,session-sweep-1f7165b64ca10d3546,1656005340000000000,O-20220623-170800-09-000-453,2,20238.0,15.398,56.09245032,177.62609268,0.00075
no-sweep-flow,session-sweep-f887e66c83917edcfb,1656318180000000000,O-20220627-082300-09-000-455,2,21366.1,18.395,70.74529371,224.02676341499998,0.00075
no-sweep-flow,session-sweep-f887e66c83917edcfb,1656319080000000000,O-20220627-082300-09-000-456,1,21397.7,18.395,70.84992447,224.358094155,0.00075
no-sweep-flow,session-sweep-b1ab1b94355d6aede2,1656432540000000000,O-20220628-160900-09-000-458,1,20612.7,11.02,40.88735172,129.47661377999998,0.00075
no-sweep-flow,session-sweep-b1ab1b94355d6aede2,1656439740000000000,O-20220628-160900-09-000-459,2,20540.5,11.02,40.7441358,129.0230967,0.00075
no-sweep-flow,session-sweep-02c13356e040f64dbb,1656724080000000000,O-20220702-010800-09-000-461,1,19225.8,14.884,51.5082253,163.1093801,0.00075
no-sweep-flow,session-sweep-02c13356e040f64dbb,1656724320000000000,O-20220702-010800-09-000-462,2,19180.6,14.884,51.38712907,162.72590873000001,0.00075
no-sweep-flow,session-sweep-0de228ab29c8c4017c,1656727500000000000,O-20220702-020500-09-000-464,1,19236.8,16.953,58.70186467,185.88923813,0.00075
no-sweep-flow,session-sweep-0de228ab29c8c4017c,1656727860000000000,O-20220702-020500-09-000-465,2,19202.6,16.953,58.597502,185.55875634999998,0.00075
no-sweep-flow,session-sweep-7dbe3bf5bb9ef506e4,1656728040000000000,O-20220702-021400-09-000-467,1,19260.0,10.846,37.6009128,119.06955719999999,0.00075
no-sweep-flow,session-sweep-7dbe3bf5bb9ef506e4,1656729060000000000,O-20220702-021400-09-000-468,2,19193.3,10.846,37.47069572,118.65720313000001,0.00075
no-sweep-flow,session-sweep-57ebb6b234fb7023a2,1656984120000000000,O-20220705-012200-09-000-470,2,20312.6,13.173,48.16401836,152.51939149,0.00075
no-sweep-flow,session-sweep-57ebb6b234fb7023a2,1656994920000000000,O-20220705-042200-09-000-473,1,20211.9,13.173,47.92524457,151.76327445500002,0.00075
no-sweep-flow,session-sweep-ea6d416523d08aa97d,1657213380000000000,O-20220707-170300-09-000-474,2,21005.2,8.934,33.77888222,106.96646037999999,0.00075
no-sweep-flow,session-sweep-ea6d416523d08aa97d,1657218600000000000,O-20220707-170300-09-000-475,1,21089.2,8.934,33.9139643,107.39422029999999,0.00075
no-sweep-flow,session-sweep-d4f446956379d96f48,1657275660000000000,O-20220708-102100-09-000-477,1,21637.6,8.376,32.62257677,103.30482643,0.00075
no-sweep-flow,session-sweep-d4f446956379d96f48,1657277640000000000,O-20220708-102100-09-000-478,2,21550.4,8.376,32.49110707,102.88850573,0.00075
no-sweep-flow,session-sweep-005023a22da215494a,1657325940000000000,O-20220709-001900-09-000-480,1,21530.0,8.756,33.9330024,107.45450759999999,0.00075
no-sweep-flow,session-sweep-005023a22da215494a,1657330260000000000,O-20220709-001900-09-000-481,2,21451.3,8.756,33.8089649,107.06172219999999,0.00075
no-sweep-flow,session-sweep-58ee436bcdba4283ff,1657332240000000000,O-20220709-020400-09-000-483,1,21534.1,12.933,50.13009275,158.74529372499998,0.00075
no-sweep-flow,session-sweep-58ee436bcdba4283ff,1657337160000000000,O-20220709-020400-09-000-484,2,21493.5,12.933,50.03557839,158.44599823500002,0.00075
no-sweep-flow,session-sweep-3134fb9e1994a53ca4,1657392840000000000,O-20220709-185400-09-000-486,2,21768.4,15.887,62.25022274,197.12570536000004,0.00075
no-sweep-flow,session-sweep-3134fb9e1994a53ca4,1657394040000000000,O-20220709-185400-09-000-488,1,21547.3,15.887,68.46439102,188.277075305,0.00075
no-sweep-flow,session-sweep-f929533af97a0a64e1,1657470960000000000,O-20220710-163600-09-000-489,1,20827.2,13.585,50.92875216,161.27438184000002,0.00075
no-sweep-flow,session-sweep-f929533af97a0a64e1,1657478160000000000,O-20220710-163600-09-000-490,2,20784.5,13.585,50.82433785,160.943736525,0.00075
no-sweep-flow,session-sweep-52809ac01133b6b9f7,1657591380000000000,O-20220712-020300-09-000-492,1,19899.9,12.537,44.90730833,142.20647639500004,0.00075
no-sweep-flow,session-sweep-52809ac01133b6b9f7,1657602180000000000,O-20220712-050300-09-000-495,2,19999.7,12.537,45.132523,142.91965617500003,0.00075
no-sweep-flow,session-sweep-7fa9e676052d2e2180,1657620480000000000,O-20220712-100800-09-000-496,1,19648.2,13.593,48.07403687,152.23445008000002,0.00075
no-sweep-flow,session-sweep-7fa9e676052d2e2180,1657623240000000000,O-20220712-100800-09-000-497,2,19604.0,13.593,47.96589096,151.89198804,0.00075
no-sweep-flow,session-sweep-7fc7bcef9924cc5053,1657761660000000000,O-20220714-012100-09-000-499,2,20299.5,6.459,23.60060469,74.73524818499999,0.00075
no-sweep-flow,session-sweep-7fc7bcef9924cc5053,1657772460000000000,O-20220714-042100-09-000-502,1,20124.0,6.459,23.39656488,74.08912212,0.00075
no-sweep-flow,session-sweep-aeba9d9eb8aac8a1d4,1657814880000000000,O-20220714-160800-09-000-503,2,20326.7,5.468,20.00635121,63.35344549,0.00075
no-sweep-flow,session-sweep-aeba9d9eb8aac8a1d4,1657819320000000000,O-20220714-160800-09-000-504,1,20478.7,5.468,20.15595569,63.82719301,0.00075
no-sweep-flow,session-sweep-c6398e503c76f83e47,1657877820000000000,O-20220715-093700-09-000-506,2,20920.5,13.251,49.89915819,158.01400093499998,0.00075
no-sweep-flow,session-sweep-c6398e503c76f83e47,1657888620000000000,O-20220715-123700-09-000-509,1,20899.1,13.251,49.84811534,157.852365235,0.00075
no-sweep-flow,session-sweep-9d90fe744cc5c7bb47,1657902780000000000,O-20220715-163300-09-000-510,1,20736.5,11.382,42.48411174,134.53302051,0.00075
no-sweep-flow,session-sweep-9d90fe744cc5c7bb47,1657904040000000000,O-20220715-163300-09-000-511,2,20682.8,11.382,42.37409333,134.18462887,0.00075
no-sweep-flow,session-sweep-607c5f10c58855e1d1,1658075520000000000,O-20220717-163200-09-000-513,1,21090.1,13.111,49.7722142,157.61201162499998,0.00075
no-sweep-flow,session-sweep-607c5f10c58855e1d1,1658078340000000000,O-20220717-163200-09-000-515,2,21307.8,13.111,55.87331316,153.65161119,0.00075
no-sweep-flow,session-sweep-ee3d505bf6d870a4a2,1658132700000000000,O-20220718-082500-09-000-516,2,22298.9,3.816,15.31666843,48.50278337,0.00075
no-sweep-flow,session-sweep-ee3d505bf6d870a4a2,1658143500000000000,O-20220718-112500-09-000-519,1,22252.2,3.816,15.28459114,48.401205260000005,0.00075
no-sweep-flow,session-sweep-3e1befcbdc18c55d0d,1658247120000000000,O-20220719-161200-09-000-520,2,23092.9,5.765,23.96350233,75.88442404499999,0.00075
no-sweep-flow,session-sweep-3e1befcbdc18c55d0d,1658247840000000000,O-20220719-161200-09-000-521,1,23233.4,5.765,24.10929918,76.34611407,0.00075
no-sweep-flow,session-sweep-bd84bf685a8e76241d,1658249580000000000,O-20220719-165300-09-000-523,2,23160.0,9.617,40.0913496,126.95594040000002,0.00075
no-sweep-flow,session-sweep-bd84bf685a8e76241d,1658249700000000000,O-20220719-165300-09-000-524,1,23227.1,9.617,40.20750373,127.323761795,0.00075
no-sweep-flow,session-sweep-eebf2cc2278ddf1473,1658250120000000000,O-20220719-170200-09-000-526,2,23168.9,8.336,34.76447107,110.08749173000002,0.00075
no-sweep-flow,session-sweep-eebf2cc2278ddf1473,1658251920000000000,O-20220719-170200-09-000-527,1,23248.1,8.336,34.88330909,110.46381210999999,0.00075
no-sweep-flow,session-sweep-89a4126831d4dace01,1658278920000000000,O-20220720-010200-09-000-529,1,23059.2,5.206,21.60831514,68.42633126000001,0.00075
no-sweep-flow,session-sweep-89a4126831d4dace01,1658283900000000000,O-20220720-010200-09-000-531,2,23380.2,5.206,24.34346424,66.94452666000001,0.00075
no-sweep-flow,session-sweep-d85e92ccb726046baa,1658423700000000000,O-20220721-171500-09-000-532,2,22997.8,8.156,33.76261022,106.91493238000001,0.00075
no-sweep-flow,session-sweep-d85e92ccb726046baa,1658423880000000000,O-20220721-171500-09-000-533,1,23081.8,8.156,33.88592894,107.30544166,0.00075
no-sweep-flow,session-sweep-b7015c2c4f6d7177e8,1658451000000000000,O-20220722-005000-09-000-535,2,23227.2,6.494,27.15073862,85.97733898000001,0.00075
no-sweep-flow,session-sweep-b7015c2c4f6d7177e8,1658458800000000000,O-20220722-005000-09-000-537,1,22960.4,6.494,29.82096752,82.00766068,0.00075
no-sweep-flow,session-sweep-34b4f1276c56a4bf74,1658597220000000000,O-20220723-172700-09-000-538,1,22151.9,5.755,22.94715321,72.665985165,0.00075
no-sweep-flow,session-sweep-34b4f1276c56a4bf74,1658598360000000000,O-20220723-172700-09-000-539,2,22014.2,5.755,22.80450978,72.21428097,0.00075
no-sweep-flow,session-sweep-db051358ee6e1973ce,1658599800000000000,O-20220723-181000-09-000-541,1,22118.4,5.978,23.80028314,75.36756326,0.00075
no-sweep-flow,session-sweep-db051358ee6e1973ce,1658610600000000000,O-20220723-211000-09-000-544,2,22261.4,5.978,23.95415686,75.85483004000001,0.00075
no-sweep-flow,session-sweep-e659128747625bf3fe,1658623860000000000,O-20220724-005100-09-000-545,2,22537.8,16.924,68.6573509,217.4149445,0.00075
no-sweep-flow,session-sweep-e659128747625bf3fe,1658624460000000000,O-20220724-005100-09-000-546,1,22561.5,16.924,68.72954868,217.64357081999998,0.00075
