run_id,variant,segment,start_ns,end_ns,calendar_days,starting_nav,ending_nav,total_return,daily_geometric_return,trades,wins,losses,win_rate,profit_factor,expectancy_r,max_drawdown,maximum_consecutive_losses,largest_profit_share,reversal_trades,continuation_trades,rejected_orders,time_exits,missing_feature_bars,open_position_at_stop,native_account_final,native_expected_final,accounting_error,implementation_status
baseline:development-2022-2024,baseline,development-2022-2024,1640995200000000000,1735689600000000000,1096.0,100000.0,12194.43909282501,-0.87805560907175,-0.0019180397302599461,130,24,106,0.18461538461538463,0.37723198513372663,-0.5190050191814678,0.8922269162437301,16,0.17105473838533816,130,0,0,18,0,False,55147.724440980004,55147.724440980004,0.0,OK
no-sweep-flow:development-2022-2024,no-sweep-flow,development-2022-2024,1640995200000000000,1735689600000000000,1096.0,100000.0,19.708351300004505,-0.9998029164869999,-0.007754343522874851,725,175,550,0.2413793103448276,0.6132407285629559,-0.38666228383505863,0.99981252689,21,0.05679046681081647,725,0,1,119,0,False,100202.57443716,100202.57443716,0.0,OK
no-mss:development-2022-2024,no-mss,development-2022-2024,1640995200000000000,1735689600000000000,1096.0,100000.0,5.980877924963192,-0.9999401912207504,-0.00883334423765414,529,68,461,0.1285444234404537,0.35979376653566675,-0.6008174720826802,0.9999401912207504,40,0.15914072140980656,529,0,1,31,0,False,70218.5509327,70218.5509327,0.0,OK
opposite-edge-target:development-2022-2024,opposite-edge-target,development-2022-2024,1640995200000000000,1735689600000000000,1096.0,100000.0,2556.9713263250837,-0.9744302867367491,-0.0033396178756954775,270,67,203,0.24814814814814815,0.39742758461238265,-0.43428848220001204,0.9769440235631343,13,0.11595537842195391,270,0,0,79,0,False,57923.27944468999,57923.27944469,-7.275957614183426e-12,OK
