variant,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
no-sweep-flow,session-sweep-4148d8dd11372a6c0a,REVERSAL,BUY,1646758080000000000,1646758080000000000,1646759760000000000,38360.0,38206.46433333333,38729.5,2061.9280727955324,3611.4930000000004,3468.2970582000003,143.1959418,421.90863794999996,3046.3884202500003,1.4774465028354509,68731.07667415,71777.4650944,1.4774465028354484,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-59e6fef4f1d3d4ad14,REVERSAL,SELL,1646763900000000000,1646763900000000000,1646764380000000000,39108.0,39284.78166666667,38729.5,2153.166951658364,3459.49,3324.3519923999997,135.1380076,398.4380549,2925.9139374999995,1.3588885595919387,71777.4650944,74703.3790319,1.3588885595919418,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-0d634947029d49a412,REVERSAL,SELL,1646813100000000000,1646813100000000000,1646815440000000000,41709.6,42004.90233333333,40266.1,2240.916018701479,-1847.9874000000002,-1942.2867613800001,94.29936138,298.61464436999995,-2240.90140575,-0.9999934790276132,74703.3790319,72462.47762615,3.859435150569133,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-5e0baacde149b12af2,REVERSAL,BUY,1647021420000000000,1647021420000000000,1647021840000000000,38816.6,38757.28766666667,39511.0,2173.8508435397716,-1097.1686,-1355.51761361,258.34901361,818.10520974,-2173.6228233499996,-0.9998951077115297,72462.47762615,70288.8548028,5.410157690234864,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-71e3e48559ba406d90,REVERSAL,SELL,1647048180000000000,1647048180000000000,1647048480000000000,39131.1,39196.404,38727.05,2108.595576744,-1110.3772000000001,-1350.0310787,239.6538787,758.9039492000002,-2108.9350279,-1.00016098447694,70288.8548028,68179.91977489999,2.786436308378008,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-f42080c2d1aa06d5ff,REVERSAL,SELL,1647048540000000000,1647048540000000000,1647048780000000000,39118.5,39203.866,38727.05,2045.3216434785,-1212.0822,-1412.17556818,200.09336818000003,633.62899922,-2045.8045674,-1.000236111480578,68179.91977489999,66134.11520749998,2.3112274036262552,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-d58df15cbcaadb70e0,REVERSAL,SELL,1647252120000000000,1647252120000000000,1647262920000000000,39122.6,39254.409,38349.45,1983.86959601075,2730.2807,2584.1703789,146.1103211,462.6826834750001,2121.487695425,1.069368520839766,66134.11520749998,68255.60290292499,3.7517150515482474,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-34ee0d3a88bbd11657,REVERSAL,SELL,1647363000000000000,1647363000000000000,1647366720000000000,39172.2,39272.715,38743.3,2047.6306183125,-1291.425,-1472.8680537,181.4430537,574.56967005,-2047.43772375,-0.9999057962111062,68255.60290292499,66208.16517917499,2.3248599264808534,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-5d1cc24d12fd93fbb4,REVERSAL,SELL,1647367800000000000,1647367800000000000,1647368040000000000,39213.9,39270.140666666666,38743.3,1986.2293983079885,-969.7872,-1213.56478272,243.77758272,771.9623452799999,-1985.527128,-0.9996464304130295,66208.16517917499,64222.63805117499,3.5805287766147993,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-1bca52aaf8002e9b57,REVERSAL,BUY,1647455880000000000,1647455880000000000,1647458220000000000,39749.0,39443.083333333336,40363.0,1926.648785624986,3238.236,3157.92658692,80.30941308000001,236.57360292,2921.3529839999997,1.516287247471698,64222.63805117499,67143.99103517499,1.516287247471697,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-37247d6ad8859e6d74,REVERSAL,BUY,1647772380000000000,1647772380000000000,1647775020000000000,41758.8,41719.575333333334,41999.05,2014.2656047366536,-775.376,-1072.59249536,297.21649535999995,941.1855686400002,-2013.778064,-0.9997579560830969,67143.99103517499,65130.21297117499,1.7423706620402486,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-04fc0c18e71982cf37,REVERSAL,BUY,1647999900000000000,1647999900000000000,1648005000000000000,42221.7,42156.632666666665,42535.0,1953.8885339718586,-991.0173,-1222.22565496,231.20835496,732.159790715,-1954.385445675,-1.0002543193710909,65130.21297117499,63175.82752549999,1.9456982324355423,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-61970c4cd313ef7892,REVERSAL,SELL,1648081500000000000,1648081500000000000,1648082520000000000,42961.9,43077.532333333336,42538.0,1895.1231058691114,-1215.9964,-1378.90512075,162.90872075,515.8776157,-1894.78273645,-0.999820397198442,63175.82752549999,61281.04478904999,1.996954183189838,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-503e7cbc2eba7bdd29,REVERSAL,SELL,1648083660000000000,1648083660000000000,1648084380000000000,42998.9,43074.78666666667,42538.0,1838.3848855167103,-993.5309999999998,-1196.3378519399998,202.80685194,642.2216978099999,-1838.5595497499999,-1.000095009611244,61281.04478904999,59442.48523929999,2.8249919400259245,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-d0abfc0d02e26ea1db,REVERSAL,SELL,1648139460000000000,1648139460000000000,1648142280000000000,43865.4,44125.678,43272.5,1783.0727009525,-1422.5394999999999,-1509.0963450699999,86.55684507,274.096676055,-1783.1930211249999,-1.0000674791176127,59442.48523929999,57659.29221817499,1.6168953912170427,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-5d0d6e751851c00ec1,REVERSAL,SELL,1648143240000000000,1648143240000000000,1648154040000000000,43973.3,44087.87566666667,43272.5,1729.631947638032,859.9248,708.48779098,151.43700902,479.55052858,228.9372624,0.13236183727563222,57659.29221817499,57888.22948057499,3.517662513524244,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-0eafccebc477d091f0,REVERSAL,BUY,1648196460000000000,1648196460000000000,1648202280000000000,43857.9,43790.03633333333,44137.7,1736.5278466788766,3636.8404,3419.48833792,217.35206208,640.4730445199998,2779.0152934000002,1.6003286666061183,57888.22948057499,60667.24477397499,1.6003286666060657,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-547379ef1b15ff4f96,REVERSAL,SELL,1648348260000000000,1648348260000000000,1648359060000000000,44737.8,44820.975,44456.5,1819.91510353125,747.6827000000001,552.85889805,194.82380195000002,616.9420395249999,-64.08314147499993,-0.03521215981484905,60667.24477397499,60603.16163249999,1.4260905598504177,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-f19ed2d02732cc528f,REVERSAL,SELL,1648404960000000000,1648404960000000000,1648405320000000000,44883.3,44930.40166666667,44669.0,1817.9990393454696,-748.1928999999999,-1004.9648608399999,256.77196084,813.1112092849999,-1818.0760701249997,-1.0000423711882476,60603.16163249999,58785.085562374996,1.2854558576479955,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-05669bd80dd8d01345,REVERSAL,SELL,1648428660000000000,1648428660000000000,1648439460000000000,46847.0,47114.47066666667,45850.05,1763.380154120684,-713.3006,-801.43014667,88.12954667,279.07689778,-1080.50704445,-0.6127476494079059,58785.085562374996,57704.578517924994,2.744340285057907,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-e46d371451d1b752e4,REVERSAL,BUY,1648570920000000000,1648570920000000000,1648571460000000000,47375.1,47287.84133333333,47706.0,1731.0027352280365,-954.8874,-1141.26350403,186.37610403,590.1909961200001,-1731.45450015,-1.0002609845223058,57704.578517924994,55973.12401777499,1.6403130615365507,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-18c390b5460d2c82ae,REVERSAL,BUY,1648606020000000000,1648606020000000000,1648609920000000000,46961.0,46866.94133333333,47395.5,1679.155306672034,4437.1140000000005,4253.99159904,183.12240096,539.55403254,3714.4375665000007,2.212086965238344,55973.12401777499,59687.561584275,2.212086965238326,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-624338639597e34f5f,REVERSAL,SELL,1648665000000000000,1648665000000000000,1648665120000000000,47469.2,47525.212,47178.2,1790.51737263,-787.92,-1028.50281744,240.58281743999999,761.8455885599999,-1790.3484059999998,-0.9999056325101432,59687.561584275,57897.213178275,1.7288876158475728,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-8db77d4d521e83f089,REVERSAL,SELL,1648867080000000000,1648867080000000000,1648867440000000000,46533.1,46629.25866666666,46234.600000000006,1736.8443875089301,3122.6085000000003,2938.25557324,184.35292676,543.4792555150002,2394.776317725,1.3788087953922625,57897.213178275,60291.989496,1.3788087953921968,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-7e0f5e9e5d901b85db,REVERSAL,BUY,1648950180000000000,1648950180000000000,1648958820000000000,45639.0,45556.91733333333,46049.5,1808.6143684887068,4933.7995,4724.36938652,209.43011348,617.0729476450001,4107.296438875001,2.270963070091659,60291.989496,64399.285934875006,2.2709630700916743,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-f50e3493841d664bc7,REVERSAL,BUY,1649174940000000000,1649174940000000000,1649185740000000000,45842.0,45556.297,46405.0,1931.73464415575,-507.12900000000013,-597.0292301400001,89.90023013999999,284.68406211,-881.7132922500001,-0.4564360301336037,64399.285934875006,63517.572642625004,1.393965698082122,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-5e7e5d0d69effe24d3,REVERSAL,BUY,1649266020000000000,1649266020000000000,1649266380000000000,43723.6,43625.79666666666,44557.65,1905.4005481825777,-1141.0326,-1324.4715809699999,183.43898097,580.89010638,-1905.36168735,-0.9999796049011245,63517.572642625004,61612.210955275004,4.701572249851846,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-42b5cb57e22153b074,REVERSAL,BUY,1649266440000000000,1649266440000000000,1649268960000000000,43776.6,43613.62766666667,44557.65,1848.229353025973,-1318.344,-1445.5701487600002,127.22614876,402.8828044399999,-1848.4529532000001,-1.0001209807503928,61612.210955275004,59763.758002075,3.1280191660383965,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-926421a43bbad0aff3,REVERSAL,BUY,1649293800000000000,1649293800000000000,1649294460000000000,43155.2,42980.89133333333,43698.8,1792.7861566906918,-1307.9472,-1424.29295299,116.34575299,368.4282178099999,-1792.7211708,-0.9999637514544335,59763.758002075,57971.036831275,2.0026705776374287,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-c23ce6d20143d073fc,REVERSAL,BUY,1649294760000000000,1649294760000000000,1649305560000000000,43155.1,43068.473333333335,43698.8,1739.1285149333141,1994.3825000000002,1815.43907633,178.94342367000002,566.6541749549999,1248.7849013750001,0.7180521109579323,57971.036831275,59219.82173265,3.163102822700853,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-70be60c32b20a3350f,REVERSAL,SELL,1649526840000000000,1649526840000000000,1649527020000000000,42525.8,42545.664333333334,42342.4,1776.5211913089308,-424.7085000000001,-749.84658145,325.13808144999996,1029.603924575,-1779.450506025,-1.001648905023143,59219.82173265,57440.371226625,1.4312395171468366,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-6e8ee32244ab1298aa,REVERSAL,BUY,1649636760000000000,1649636760000000000,1649645760000000000,42053.1,41800.06733333333,42618.7,1723.0415449770182,-1379.862,-1462.1823635,82.3203635,260.68115109999997,-1722.8635146000001,-0.9998966766776245,57440.371226625,55717.507712025,1.589301436220768,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-bd5cea647bb860d418,REVERSAL,BUY,1649646000000000000,1649646000000000000,1649656800000000000,41929.9,41810.494666666666,42618.7,1671.4181028746727,3194.5951,3055.55580271,139.03929729,440.291108085,2615.264694625,1.564698078910959,55717.507712025,58332.77240665,3.4322286920809137,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-40bfd1d1293a75f85c,REVERSAL,BUY,1649693580000000000,1649693580000000000,1649694600000000000,40721.8,40475.932,41437.25,1749.794969496,-1402.6136000000001,-1485.98090255,83.36730255,263.99645805,-1749.9773606,-1.0001042357002847,58332.77240665,56582.79504605,2.1313642164454065,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-bf15ae46201d7ddde9,REVERSAL,BUY,1649695200000000000,1649695200000000000,1649697360000000000,40699.9,40501.12233333333,41437.25,1697.258240811355,-1299.3568,-1394.88815248,95.53135248000001,302.51594952000005,-1697.404102,-1.0000859393020682,56582.79504605,54885.39094405,2.6022458954676617,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-0f7024e2bbb808e18d,REVERSAL,SELL,1649754120000000000,1649754120000000000,1649756400000000000,40098.8,40190.956666666665,39712.2,1646.553272904982,-996.3132,-1152.48328418,156.17008418,494.5385999199999,-1647.0218841,-1.0002846012957671,54885.39094405,53238.36905995,2.1443407927341798,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-331e3c6abd4be64224,REVERSAL,SELL,1649758020000000000,1649758020000000000,1649759820000000000,40141.7,40194.93,39712.2,1597.0388354925,-748.6836000000001,-952.1874549300001,203.50385493,644.4288739199999,-1596.61632885,-0.9997354437267834,53238.36905995,51641.752731099994,3.2569749923274673,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-cc25f1d72f449886f0,REVERSAL,BUY,1649955600000000000,1649955600000000000,1649955660000000000,39929.2,39875.685,40609.0,1549.18279014375,-731.0775000000001,-927.3736125300001,196.29611253000002,621.6043563449998,-1548.977968875,-0.9998677875393058,51641.752731099994,50092.774762224995,5.463558707597505,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-48c32657fb6e8f6af4,REVERSAL,BUY,1649959200000000000,1649959200000000000,1649960460000000000,39956.3,39875.03133333333,40609.0,1502.7406325295356,-865.6011,-1018.5945932,152.9934932,484.479395125,-1503.0739883249998,-1.0002218318905127,50092.774762224995,48589.7007739,4.196308199612755,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-d679b093258c468348,REVERSAL,BUY,1650098700000000000,1650098700000000000,1650098940000000000,40362.4,40345.55966666667,40525.0,1457.6753500899372,-316.7907,-590.48761943,273.69691943,866.706911545,-1457.194530975,-0.9996701466379961,48589.7007739,47132.506242924996,1.3174710252741773,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-c94e9c2870637fa999,REVERSAL,BUY,1650472200000000000,1650472200000000000,1650480060000000000,41180.8,41003.456,41602.05,1413.818647872,-1048.9067999999997,-1136.4232173799999,87.51641738000001,277.13532172000004,-1413.5585391,-0.9998160239487636,47132.506242924996,45718.947703825,1.502885463951193,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-03f1624b160da92988,REVERSAL,SELL,1650505980000000000,1650505980000000000,1650506880000000000,41630.8,41679.32866666667,41230.0,1371.5441564242078,-599.2175,-784.49083139,185.27333139,586.6988827349999,-1371.189714125,-0.999741574270469,45718.947703825,44347.757989699996,3.0506309931053464,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-604d3f8b5be0ee4cbb,REVERSAL,BUY,1650561780000000000,1650561780000000000,1650562560000000000,41841.8,41689.36,42341.2,1330.32156845,-942.594,-1035.58928496,92.99528495999999,294.48506904,-1330.0743539999999,-0.9998141694039523,44347.757989699996,43017.6836357,2.028295393191131,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-cf12d5f62850d1cfa4,REVERSAL,BUY,1650644400000000000,1650644400000000000,1650650700000000000,39387.6,39242.145333333334,40030.05,1290.3430704079958,-918.3960000000002,-1007.7319199600001,89.33591996,282.89707984,-1290.6289998000002,-1.0002215917600223,43017.6836357,41727.0546359,2.8513201870698808,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-3493523c8496c5f82f,REVERSAL,BUY,1650651180000000000,1650651180000000000,1650661980000000000,39365.9,39271.99266666667,40030.05,1251.6756584464727,1783.1286000000002,1666.7837324700001,116.34486753,368.42541386999994,1298.3583186,1.037296131660392,41727.0546359,43025.4129545,3.9546067981829514,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-0bccb6751e4c03528b,REVERSAL,BUY,1650821880000000000,1650821880000000000,1650824820000000000,39359.1,39301.34,39625.3,1290.73017315,2942.8410000000003,2776.90878861,165.93221139000002,488.94719510999994,2287.9615935,1.7726102953929386,43025.4129545,45313.37454800001,1.772610295392945,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-de0f8165c2a5534cdb,REVERSAL,BUY,1650849060000000000,1650849060000000000,1650859860000000000,38951.0,38811.32066666667,39335.05,1359.2773718658104,1454.007,1357.48177734,96.52522266,305.66320509,1051.81857225,0.7738071669700662,45313.37454800001,46365.193120250005,1.643099485277805,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-8700177c278ed574fa,REVERSAL,SELL,1650908100000000000,1650908100000000000,1650910920000000000,39370.9,39481.045333333335,38799.85,1390.8397458106804,-904.5816,-1021.19409787,116.61249787,369.2729099299999,-1390.4670078,-0.9997320050625508,46365.193120250005,44974.72611245001,3.0269904575139472,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-966e47366389da3294,REVERSAL,BUY,1650970680000000000,1650970680000000000,1650971280000000000,40382.7,40345.808,40577.1,1349.229261707,-510.95430000000005,-712.16685711,201.21255710999998,637.1730975150001,-1349.3399546250002,-1.0000820415930354,44974.72611245001,43625.38615782501,1.3719455170340082,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-ac637c256b12e4fd2d,REVERSAL,BUY,1650989340000000000,1650989340000000000,1650990840000000000,38713.8,38480.562333333335,39664.6,1308.6448056829092,-1048.234,-1110.69198904,62.45798904,197.78363195999998,-1308.475621,-0.9998707176445629,43625.38615782501,42316.91053682501,3.063942791495319,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-823e446aec5cd67176,REVERSAL,BUY,1650991920000000000,1650991920000000000,1650992580000000000,38597.3,38480.77533333333,39664.6,1269.494531099691,-848.3530000000001,-949.3838903600001,101.03089036,319.93115279000006,-1269.3150431500003,-0.9998586146333887,42316.91053682501,41047.595493675006,5.785492613967894,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-59fed3b0be5bdb3ca4,REVERSAL,SELL,1651056420000000000,1651056420000000000,1651061160000000000,39025.1,39121.170666666665,38457.25,1231.4104229163202,-765.0521,-877.03418498,111.98208498,354.60993574500003,-1231.644120725,-1.0001897805998152,41047.595493675006,39815.95137295,3.295429398044985,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-775fcc3243adff801c,REVERSAL,SELL,1651108740000000000,1651108740000000000,1651108920000000000,39337.5,39463.912333333334,39021.95,1194.3352214515044,-813.7632000000001,-905.0814143800001,91.31821438,289.17434552,-1194.2557599000002,-0.9999334679660475,39815.95137295,38621.695613050004,1.3841610512548614,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-35a4ee810dd551f2b9,REVERSAL,SELL,1651110300000000000,1651110300000000000,1651113120000000000,39343.5,39415.947,39021.95,1158.52959946725,-637.7716,-762.65407983,124.88247983,395.46118612,-1158.1152659499999,-0.9996423625970018,38621.695613050004,37463.5803471,1.9980439121080562,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-26d04569cca1bd5d03,REVERSAL,SELL,1651141020000000000,1651141020000000000,1651141620000000000,39655.5,39704.225,39408.5,1123.90569350625,-505.65209999999996,-653.97061772,148.31851772,469.675306105,-1123.645923825,-0.9997688687914379,37463.5803471,36339.934423275,1.7340510660818966,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-b2a4f06f315170bdcc,REVERSAL,SELL,1651142340000000000,1651142340000000000,1651143780000000000,39644.2,39714.486666666664,39408.5,1090.1081146366444,-590.3794,-710.34118527,119.96178527000001,379.8789866799999,-1090.22017195,-1.0001027946786663,36339.934423275,35249.714251325,1.3590350802440876,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-43c8b885f003b9dd08,REVERSAL,SELL,1651169400000000000,1651169400000000000,1651180200000000000,40162.9,40383.030999999995,39597.9,1057.3569494542312,877.8001,823.4634747800001,54.33662522,172.06597985499997,651.397494925,0.6160620547878628,35249.714251325,35901.11174625,1.8007364112779447,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-6302db9c0514f3b3c4,REVERSAL,BUY,1651251840000000000,1651251840000000000,1651251960000000000,38645.0,38558.097,39103.1,1076.91718529175,-646.2753,-749.62400185,103.34870185,327.270889175,-1076.894891025,-0.999979298067619,35901.11174625,34824.21685522499,2.7608717511732688,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-a0eaa2f75fb2a63b43,REVERSAL,BUY,1651253220000000000,1651253220000000000,1651254480000000000,38659.7,38557.18666666667,39103.1,1044.694101146645,-667.48,-757.9905615,90.5105615,286.6167780999999,-1044.6073396,-0.9999169502856867,34824.21685522499,33779.609515624994,2.400345978835033,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-a31bc61185dcd1d3b6,REVERSAL,BUY,1651255560000000000,1651255560000000000,1651256520000000000,38632.1,38506.135,39103.1,1013.20854349,-694.512,-771.04543652,76.53343652000001,242.35588227999997,-1013.4013187999999,-1.0001902622231509,33779.609515624994,32766.208196824995,2.2451396583811913,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-d81c38aaa7ca64eeea,REVERSAL,BUY,1651369140000000000,1651369140000000000,1651379940000000000,37665.9,37497.41166666667,38068.7,982.8666314712355,1115.9163,1056.44588146,59.47041854,188.32299203500003,868.122889425,0.8832560406751447,32766.208196824995,33634.33108624999,1.5387253968385544,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-2c71db10a5e3c0c660,REVERSAL,SELL,1651451460000000000,1651451460000000000,1651451640000000000,38636.0,38683.12533333334,38145.5,1008.9957877227307,-452.1129,-585.70638736,133.59348735999998,423.04604331500013,-1008.7524306750001,-0.9997588126227168,33634.33108624999,32625.578655574995,4.1184912134311595,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-05e1249cea20c98bbe,REVERSAL,SELL,1651452480000000000,1651452480000000000,1651453260000000000,38634.8,38692.541333333334,38145.5,978.6707134026723,-487.9112000000001,-605.6095367800001,117.69833678,372.71139982,-978.3209366000001,-0.9996426001127018,32625.578655574995,31647.257718974994,3.730141392202953,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-19d768019694731b9f,REVERSAL,BUY,1652085420000000000,1652085420000000000,1652086560000000000,33349.9,33184.54,33749.15,949.3002603,1760.913,1704.67305498,56.23994501999999,165.69032822999998,1538.98272675,1.6211759241102992,31647.257718974994,33186.240445724994,1.620943821967048,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-bd960a66affccc0219,REVERSAL,BUY,1652140980000000000,1652140980000000000,1652142480000000000,30385.9,29899.674666666666,31301.449999999997,995.3862103463346,-910.6526,-930.97728719,20.32468719,64.36150941,-995.3387966,-0.9999523664826359,33186.240445724994,32190.901649124993,1.6357166978644215,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-abfa18bc7ee8c5dd38,REVERSAL,BUY,1652143140000000000,1652143140000000000,1652144760000000000,30120.0,29936.754666666668,31301.449999999997,965.6578141799944,4997.322,4947.9076476,49.4143524,145.44503910000003,4802.4626085,4.973255057826148,32190.901649124993,36993.36425762499,4.973473915243213,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-54ab6b1069ec4f6fd7,REVERSAL,SELL,1652264400000000000,1652264400000000000,1652266500000000000,31806.9,31966.690666666665,31048.4,1109.7334949183244,-854.131,-915.48758056,61.35658056,194.29583844,-1109.7834189999999,-1.0000449874514052,36993.36425762499,35883.58083862499,3.426238221641546,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-d9fdcb02e420492f45,REVERSAL,SELL,1652375220000000000,1652375220000000000,1652377800000000000,29386.1,29839.462666666666,28624.5,1076.2043351973318,1646.5792,1622.76607152,23.813128480000003,70.25105941999999,1552.5150121,1.4425838675100042,35883.58083862499,37436.09585072499,1.442583867509996,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-164e51f1ad6b9ac28b,REVERSAL,SELL,1652410320000000000,1652410320000000000,1652410680000000000,29888.8,30014.657333333333,28964.199999999997,1123.0816755679978,-827.9184,-898.82497488,70.90657488,224.53748711999998,-1123.362462,-1.0002500142581885,37436.09585072499,36312.73338872499,5.155374475388675,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-9b9c321672f060b0e1,REVERSAL,BUY,1652720820000000000,1652720820000000000,1652722380000000000,29377.2,29252.700333333334,29798.75,1089.3405463331624,2726.0656,2653.3382563,72.7273437,214.2466683,2439.0915880000002,2.2390533393898218,36312.73338872499,38751.824976724994,2.2387567769180574,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-8d17cddf8a7c079227,REVERSAL,SELL,1652782080000000000,1652782080000000000,1652791080000000000,30543.8,30602.775666666665,30163.25,1162.5219508423982,-654.2510000000001,-776.3008365400001,122.04983654,386.4911490100001,-1162.7919855500002,-1.0002322835344368,38751.824976724994,37589.032991174994,3.195667478984337,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-0468bd363d26509a87,REVERSAL,SELL,1652834340000000000,1652834340000000000,1652839140000000000,30562.8,30704.013666666666,30052.4,1127.6617559229126,3075.1600000000003,3005.8015014000002,69.35849859999999,204.5464364,2801.2550650000003,2.4841270445563426,37589.032991174994,40390.28805617499,2.484127044556323,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
no-sweep-flow,session-sweep-e598a7fddc80610846,REVERSAL,BUY,1652890560000000000,1652890560000000000,1652900700000000000,28906.0,28754.690666666665,29444.1,1211.6876141040104,3351.2868,3282.2064468,69.0803532,203.47296389999997,3078.7334829,2.540864037119491,40390.28805617499,43469.021539074995,2.54086403711949,SESSION_TRANSITION_SWEEP_RECLAIM_MSS
