trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-79505f91fd61791b-17336,LIMIT,BUY,306.271,2157.82,GTD,1.626063060000001e+18,306.271,MAKER,2157.83,0.009999999999763531,['264.35230077 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-031100-001-000-1,"['O-20210712-031100-001-000-2', 'O-20210712-031100-001-000-3']",,,,,['ENTRY'],47452c17-c5e7-4915-9929-aef98e94c2b2,2021-07-12 03:11:00+00:00,2021-07-12 03:25:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-8746ef9e30325445-17594,STOP_MARKET,SELL,306.271,,GTC,,306.271,TAKER,2150.6,0.010000000000218279,['526.93313008 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20210712-031100-001-000-1,['O-20210712-031100-001-000-3'],O-20210712-031100-001-000-1,,,,['STOP_LOSS'],2e2b73f8-d051-4827-bfc2-24036ad3b796,2021-07-12 03:11:00+00:00,2021-07-12 04:34:00+00:00,2150.61,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-12640482511194bf-17155,LIMIT,SELL,21389.0,32.416,GTD,1.626069660000001e+18,21389.0,MAKER,32.41596810510075,3.189489924437794e-05,['277.33805672 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-050100-001-000-2,"['O-20210712-050100-001-000-5', 'O-20210712-050100-001-000-6']",,,,,['ENTRY'],1365d9a8-50e2-4f78-b128-beded0a6bacb,2021-07-12 05:01:00+00:00,2021-07-12 05:02:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-d0dea4db0251eec2-18297,LIMIT,BUY,21389.0,31.338,GTC,,21389.0,MAKER,31.338497405208287,0.0004974052082857838,['268.11964840 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210712-050100-001-000-2,['O-20210712-050100-001-000-5'],O-20210712-050100-001-000-4,,,,['TAKE_PROFIT'],1d0c917c-0fb4-4445-8ab5-aae33363b4dd,2021-07-12 05:01:00+00:00,2021-07-12 10:08:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-a49cae54df9067ef-18928,LIMIT,BUY,22.564,33498.7,GTD,1.626102060000001e+18,22.564,MAKER,33498.8,0.09999999999854481,['302.34676928 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-140100-001-000-3,"['O-20210712-140100-001-000-8', 'O-20210712-140100-001-000-9']",,,,,['ENTRY'],862bc37d-b826-4c5d-b69c-a5c6a5096b9e,2021-07-12 14:01:00+00:00,2021-07-12 14:16:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-3c0621610a3345ee-18963,STOP_MARKET,SELL,22.564,,GTC,,22.564,TAKER,33379.8,0.09999999999854481,['602.54544576 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20210712-140100-001-000-3,['O-20210712-140100-001-000-9'],O-20210712-140100-001-000-7,,,,['STOP_LOSS'],9303cc6d-2414-4f06-9d71-5a7521c966ea,2021-07-12 14:01:00+00:00,2021-07-12 14:25:00+00:00,33379.9,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-25fdd97eccaf9027-21110,LIMIT,BUY,15131.7,30.785,GTD,1.626132660000001e+18,15131.7,MAKER,30.785081629955656,8.162995565541564e-05,['186.33224788 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-223100-001-000-4,"['O-20210712-223100-001-000-11', 'O-20210712-223100-001-000-12']",,,,,['ENTRY'],cb68cd95-dc04-46c9-8232-0b63229225ff,2021-07-12 22:31:00+00:00,2021-07-12 22:42:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-005,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-3ac2d87883a97bb4-21425,STOP_MARKET,SELL,15131.7,,GTC,,15131.7,TAKER,30.589107469748935,0.0018925302510659492,['370.29215800 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20210712-223100-001-000-4,['O-20210712-223100-001-000-12'],O-20210712-223100-001-000-10,,,,['STOP_LOSS'],089ff2ff-55aa-43c0-b1eb-964f1aaf1e83,2021-07-12 22:31:00+00:00,2021-07-13 00:05:00+00:00,30.591,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0c997a4d4b8563a5-22453,MARKET,BUY,34.016,,GTC,,34.016,TAKER,32931.9,0.0,['896.16920832 USDT'],FILLED,,False,False,,NO_TRIGGER,,OTO,OL-20210713-061900-001-000-5,"['O-20210713-061900-001-000-14', 'O-20210713-061900-001-000-15']",,,,,['ENTRY'],bc598de3-b400-41ac-a470-fb439ba61c79,2021-07-13 06:19:00+00:00,2021-07-13 06:19:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-45246de4a7a20416-22648,LIMIT,SELL,34.016,33224.0,GTC,,34.016,MAKER,33223.9,0.09999999999854481,['452.05767296 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210713-061900-001-000-5,['O-20210713-061900-001-000-14'],O-20210713-061900-001-000-13,,,,['TAKE_PROFIT'],5cd42b5d-b436-4b48-a44d-42d44dde784a,2021-07-13 06:19:00+00:00,2021-07-13 07:12:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-007,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-e41f52dd2168c9ba-23228,LIMIT,BUY,27363.3,30.543,GTD,1.626167460000001e+18,27363.3,MAKER,30.543125229778568,0.0001252297785683254,['334.30427944 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210713-081100-001-000-6,"['O-20210713-081100-001-000-17', 'O-20210713-081100-001-000-18']",,,,,['ENTRY'],6d3401b9-8714-4c5c-bb53-b3bff2286462,2021-07-13 08:11:00+00:00,2021-07-13 08:19:00+00:00,,
