group,clock,metric,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90
split:post_publication,causal_completed,r_7d,9,-0.47505673897968886,-0.9999999999999984,0.2222222222222222,0.3217775791289728,2.0284842028566863,6.303994853673887,-1.0000000000000007,1.002675018047757
split:post_publication,source_label_left,net19_30m,9,-0.003338574962370481,-0.0019,0.2222222222222222,0.06680701179612876,0.002151068404300486,0.03219824306563481,-0.010882897264213397,0.00070541568953383
split:post_publication,source_label_left,net19_60m,9,-0.003091515004223099,-0.0014587170756845552,0.4444444444444444,0.21433201981040315,0.007590351199910968,0.03541398623791885,-0.012593415012642516,0.002640052852810073
split:post_publication,source_label_left,net19_120m,9,-0.0007977429594564486,-0.002496836765144881,0.3333333333333333,0.8008072487937664,0.028864228575815318,0.03604391521092335,-0.010221929700810605,0.009254836820116467
split:post_publication,source_label_left,net19_240m,9,0.005178894673217712,0.003359203606310936,0.7777777777777778,2.9161795627333986,0.07093452193926174,0.02432446988030232,-0.01006012653419993,0.018645737902443234
split:post_publication,source_label_left,net19_480m,9,0.006446805258062961,0.00532071853554529,0.7777777777777778,3.3950974726996117,0.08224625193466227,0.02422500461209562,-0.009560582317767961,0.01890912944118412
split:post_publication,source_label_left,net19_720m,9,0.004694532903406786,0.0027581517655898133,0.7777777777777778,2.730438482350153,0.06666703314896825,0.02441623701830717,-0.009293596240870658,0.016522687127315167
split:post_publication,source_label_left,net19_1440m,9,-0.008418252770041846,-0.01294651162790693,0.2222222222222222,0.39721968788860473,0.0499270812869366,0.12569135621731323,-0.027230143113901113,0.02266447391206136
split:post_publication,source_label_left,net19_720m,9,0.004694532903406786,0.0027581517655898133,0.7777777777777778,2.730438482350153,0.06666703314896825,0.02441623701830717,-0.009293596240870658,0.016522687127315167
split:post_publication,source_label_left,net19_1440m,9,-0.008418252770041846,-0.01294651162790693,0.2222222222222222,0.39721968788860473,0.0499270812869366,0.12569135621731323,-0.027230143113901113,0.02266447391206136
split:post_publication,source_label_left,net19_7d,9,-0.009050395331602653,-0.016730149189653196,0.3333333333333333,0.5120155483741103,0.08546478892813263,0.16691834691255653,-0.041771810130611764,0.030143796351556434
split:post_publication,source_label_left,r_720m,9,0.19124655242158473,0.16486115780100716,0.7777777777777778,4.137126649525123,2.26987994856892,0.5486609767746574,-0.238727395439467,0.5335637606274888
split:post_publication,source_label_left,r_1440m,9,-0.22340919840357815,-0.40569275320973225,0.2222222222222222,0.4968785623158038,1.9857336558677248,3.9964164414999277,-0.8136355291738886,0.9796929568330544
split:post_publication,source_label_left,r_7d,9,-0.25966521248030816,-0.9999999999999979,0.3333333333333333,0.5641688281770428,3.025151143447367,5.36213805577014,-1.0000000000000007,1.0197421213307625
split:source_history,causal_completed,net19_30m,40,0.0019655230290979956,-0.0005336963072328099,0.425,1.5757037346701255,0.21518581805306192,0.13656489688914217,-0.008072079589725743,0.02476862256657278
split:source_history,causal_completed,net19_60m,40,0.009535404887682423,0.002822262985474568,0.6,3.9784470025817704,0.5094749439680479,0.12805874846075105,-0.009283967075396025,0.030509340579221316
split:source_history,causal_completed,net19_120m,40,0.0030713793134162755,0.0005797904595473264,0.55,1.6995687052644484,0.2984707648467867,0.1756155923101358,-0.015530260193877054,0.018347073415873584
split:source_history,causal_completed,net19_240m,40,0.004133102225019225,0.0017606652600348344,0.6,1.668004859378653,0.41281343983355456,0.24748935083278556,-0.023819425530576428,0.03121745112546054
split:source_history,causal_completed,net19_480m,40,0.008433693124270572,0.0025276228420913613,0.55,2.1616068742956625,0.627762436208971,0.2904147112381482,-0.025302101321539646,0.048093517995512376
split:source_history,causal_completed,net19_720m,40,0.012586236096488814,0.00034037846750324587,0.5,2.012932246957118,1.0004712786090448,0.49702183474949224,-0.031615126884431806,0.07457627134813898
split:source_history,causal_completed,net19_1440m,40,0.020053904718712608,0.01797014130709175,0.675,2.2346779293712853,1.4518447995726838,0.6496886108241793,-0.03749430230763558,0.08376384839829515
split:source_history,causal_completed,net19_720m,40,0.012586236096488814,0.00034037846750324587,0.5,2.012932246957118,1.0004712786090448,0.49702183474949224,-0.031615126884431806,0.07457627134813898
split:source_history,causal_completed,net19_1440m,40,0.020053904718712608,0.01797014130709175,0.675,2.2346779293712853,1.4518447995726838,0.6496886108241793,-0.03749430230763558,0.08376384839829515
split:source_history,causal_completed,net19_7d,40,0.02479085951153499,0.043846839511584315,0.7,2.055322204850287,1.931285205492678,0.9396508250312783,-0.0733836764844265,0.09539009419891605
split:source_history,causal_completed,r_720m,40,0.2049172760195856,0.031614611722309345,0.5,2.282132112316075,14.589706988240447,6.393015947457022,-0.4563302718499477,1.0989533852457714
split:source_history,causal_completed,r_1440m,40,0.3031875063121715,0.42873705056861433,0.675,2.2860575951352464,21.557482469738552,9.429982217251696,-0.9999999999999997,1.1023414690467357
split:source_history,causal_completed,r_7d,40,0.45269380995820574,1.0557267416445377,0.7,2.557348061785961,29.73505193569839,11.627299537370163,-1.0,1.111466254169324
split:source_history,source_label_left,net19_30m,40,0.00042117538422902433,0.00029058647969611054,0.525,1.126419217536738,0.15011010382535306,0.13326308845619214,-0.007508675915824345,0.012985819151986802
split:source_history,source_label_left,net19_60m,40,0.0032647054425091414,2.91309553398639e-05,0.5,1.886805358858257,0.27784512858382604,0.1472569108834605,-0.0067943781417704385,0.01940490464091737
split:source_history,source_label_left,net19_120m,40,0.005750723536005078,0.005146289246671389,0.725,2.7728645598477044,0.3597788087735335,0.1297498673333305,-0.011529728540355175,0.022566031771903774
split:source_history,source_label_left,net19_240m,40,0.016281109263568256,0.011259510035343824,0.675,6.077694932384857,0.7795002778421588,0.12825590729942854,-0.009433781994546095,0.052653236674485175
split:source_history,source_label_left,net19_480m,40,0.022312562808034862,0.01373227756407176,0.775,9.520594825022759,0.9972490154294108,0.10474650310801635,-0.006566289678625979,0.06341692078737014
split:source_history,source_label_left,net19_720m,40,0.023621025128783207,0.015731926696860313,0.825,6.681222154113932,1.1111504680663005,0.166309462914972,-0.011442926901059601,0.06724412049765845
split:source_history,source_label_left,net19_1440m,40,0.025706521309774466,0.033465924902788394,0.7,3.405747571868164,1.455679283324899,0.4274184309339202,-0.03506762090412488,0.0797721777997367
split:source_history,source_label_left,net19_720m,40,0.023621025128783207,0.015731926696860313,0.825,6.681222154113932,1.1111504680663005,0.166309462914972,-0.011442926901059601,0.06724412049765845
split:source_history,source_label_left,net19_1440m,40,0.025706521309774466,0.033465924902788394,0.7,3.405747571868164,1.455679283324899,0.4274184309339202,-0.03506762090412488,0.0797721777997367
split:source_history,source_label_left,net19_7d,40,0.028373641230520552,0.04726581591635966,0.75,2.4306348915072413,1.9282617188611368,0.7933160696403144,-0.06338664442470035,0.08690266904471182
split:source_history,source_label_left,r_720m,40,0.39919361776045575,0.3492789013901088,0.825,8.527456202645364,18.08901174679192,2.1212670363736836,-0.24106536033191667,1.0927126025074632
split:source_history,source_label_left,r_1440m,40,0.45964873659413924,0.963123660155919,0.7,3.8798219389552435,24.770354421259476,6.384404957493906,-0.6396378991871065,1.102671748748981
split:source_history,source_label_left,r_7d,40,0.5449547783946266,1.0656366557399926,0.75,3.1798191135785094,31.798191135785064,9.999999999999991,-0.9999999999999998,1.1071481561790324
asset:BTCUSDT,causal_completed,net19_30m,9,0.004029905197272521,-0.0003009951809682537,0.3333333333333333,3.54187590902754,0.05053780035002013,0.014268653574567447,-0.004593782480870421,0.014918378655852278
asset:BTCUSDT,causal_completed,net19_60m,9,0.009804475072501288,0.004056050140118352,1.0,,0.0882402756525116,-0.0,0.0022724787516858265,0.02049254239945703
asset:BTCUSDT,causal_completed,net19_120m,9,0.005681597425538299,0.003973175223321425,1.0,,0.05113437682984469,-0.0,0.000748940728535587,0.01569527408353638
asset:BTCUSDT,causal_completed,net19_240m,9,0.0014243971597712242,0.003085079443106777,0.7777777777777778,1.4353702678376452,0.042264797010470014,0.02944522257252899,-0.010722706411886782,0.009218789650893391
asset:BTCUSDT,causal_completed,net19_480m,9,0.0021818834403658145,-0.0005187741167920073,0.4444444444444444,1.3120942741750694,0.08255688441992787,0.06291993345663553,-0.017944721634690707,0.018863105640520784
asset:BTCUSDT,causal_completed,net19_720m,9,-0.009344877144672087,-0.008422053812636486,0.4444444444444444,0.3663248566391644,0.04862009713619081,0.1327239914382396,-0.039543571275237076,0.01299330167867942
asset:BTCUSDT,causal_completed,net19_1440m,9,-0.02226741862371722,-0.01654210935150123,0.3333333333333333,0.21383002117764785,0.054508547155566675,0.2549153147690217,-0.05486436305094772,0.01609232681815064
asset:BTCUSDT,causal_completed,net19_720m,9,-0.009344877144672087,-0.008422053812636486,0.4444444444444444,0.3663248566391644,0.04862009713619081,0.1327239914382396,-0.039543571275237076,0.01299330167867942
asset:BTCUSDT,causal_completed,net19_1440m,9,-0.02226741862371722,-0.01654210935150123,0.3333333333333333,0.21383002117764785,0.054508547155566675,0.2549153147690217,-0.05486436305094772,0.01609232681815064
asset:BTCUSDT,causal_completed,net19_7d,9,0.004521170828506609,-0.017385880455028965,0.4444444444444444,1.1635580013939588,0.28947407057487523,0.24878353311831575,-0.05486436305094772,0.09014804339954978
asset:BTCUSDT,causal_completed,r_720m,9,-0.02151021155550507,-0.12362573049204373,0.4444444444444444,0.8838231547992568,1.472763415470838,1.6663553194703837,-0.47603628599971043,0.3983103389825015
asset:BTCUSDT,causal_completed,r_1440m,9,-0.36546643923323113,-0.4012194132058432,0.3333333333333333,0.2877678517503451,1.3289563399673643,4.6181542930664445,-1.0000000000000007,0.38065929043820734
asset:BTCUSDT,causal_completed,r_7d,9,-0.07274267021629378,-0.9999999999999989,0.4444444444444444,0.8690631936106712,4.345315968053356,5.0,-1.0000000000000007,1.108286478468348
asset:BTCUSDT,source_label_left,net19_30m,9,0.003194517773855771,0.001129819805453693,0.5555555555555556,5.5228791347292505,0.03510737636332024,0.006356716398618293,-0.001956493432633853,0.012201450240739122
asset:BTCUSDT,source_label_left,net19_60m,9,0.0077665272366157995,-0.00014589379684258716,0.4444444444444444,7.118456093956482,0.08132299073270749,0.011424245603165288,-0.0029812137171738454,0.020691341975952078
asset:BTCUSDT,source_label_left,net19_120m,9,0.00745492002978887,0.00838209904512578,0.5555555555555556,3.9603039553232646,0.08975893946549403,0.02266465919739419,-0.006107651754580843,0.01988983041367298
asset:BTCUSDT,source_label_left,net19_240m,9,0.014424754189686596,0.0057428338230492,0.6666666666666666,12.315524828851514,0.14129576750005352,0.011472979792874169,-0.0036208785935511667,0.050876984449778034
asset:BTCUSDT,source_label_left,net19_480m,9,0.01782497588734898,0.011619374900334946,1.0,,0.16042478298614082,-0.0,0.0030526147273036174,0.03764241466907274
asset:BTCUSDT,source_label_left,net19_720m,9,0.014452118400546844,0.012720849797584156,0.8888888888888888,44.78028748113287,0.13304001607346239,0.0029709504685407765,0.0007728883261966764,0.03859839271280644
asset:BTCUSDT,source_label_left,net19_1440m,9,-0.004101471752759753,-0.005541777996339135,0.4444444444444444,0.7099451302826496,0.090349729712554,0.1272629754873918,-0.04128344832938995,0.037863183086016564
asset:BTCUSDT,source_label_left,net19_720m,9,0.014452118400546844,0.012720849797584156,0.8888888888888888,44.78028748113287,0.13304001607346239,0.0029709504685407765,0.0007728883261966764,0.03859839271280644
asset:BTCUSDT,source_label_left,net19_1440m,9,-0.004101471752759753,-0.005541777996339135,0.4444444444444444,0.7099451302826496,0.090349729712554,0.1272629754873918,-0.04128344832938995,0.037863183086016564
asset:BTCUSDT,source_label_left,net19_7d,9,0.006653567006973185,-0.017993101413681364,0.4444444444444444,1.2681119930169589,0.28322945276140093,0.22334734969864228,-0.05049988840530422,0.09261047585884147
asset:BTCUSDT,source_label_left,r_720m,9,0.2869625755444922,0.22890416554059204,0.8888888888888888,22.849782747979486,2.700864043025225,0.11820086312479498,-0.003611280826295967,0.5487863425580478
asset:BTCUSDT,source_label_left,r_1440m,9,-0.01827332350937477,-0.16779876755219214,0.4444444444444444,0.9309801307563339,2.2183309193250205,2.3827908309093933,-0.6710533523282285,0.907442744196442
asset:BTCUSDT,source_label_left,r_7d,9,-0.07368090188365596,-0.9999999999999972,0.4444444444444444,0.8673743766094192,4.336871883047089,4.999999999999992,-0.9999999999999991,1.1098339925521399
asset:ETHUSDT,causal_completed,net19_30m,12,0.003941844486114922,0.001306448514825211,0.6666666666666666,2.6712167650150964,0.07560614251950049,0.028304008686121433,-0.007442298191170136,0.02319603857294596
asset:ETHUSDT,causal_completed,net19_60m,12,0.016269997399765146,0.0043637084954439975,0.5833333333333334,4.982729506099302,0.24426161801995322,0.049021649222771455,-0.010976206342278225,0.044712106531749306
asset:ETHUSDT,causal_completed,net19_120m,12,0.007130043953249561,-0.001975242905124062,0.5,2.29274369533669,0.15174574864536133,0.06618522120636665,-0.015380596107064026,0.03005292160774191
asset:ETHUSDT,causal_completed,net19_240m,12,0.002174018775399175,0.000884136919202207,0.5833333333333334,1.2742406368546786,0.12121718067771091,0.0951289553729208,-0.02358854916293937,0.026268939852322495
asset:ETHUSDT,causal_completed,net19_480m,12,0.012193180545937406,-0.001525230841779566,0.4166666666666667,3.7511577257035085,0.19950238248486402,0.05318421593361513,-0.008926200193407207,0.04899210166484606
asset:ETHUSDT,causal_completed,net19_720m,12,0.02689736376329772,-0.0020357588284472964,0.5,3.7564150924919457,0.43986552009779095,0.11709715493821829,-0.029237800873874193,0.08437623348742537
asset:ETHUSDT,causal_completed,net19_1440m,12,0.03702174983178132,0.011235522024932677,0.6666666666666666,4.569843468406224,0.5687093111674211,0.12444831318604527,-0.03285074784123142,0.09134110940313878
asset:ETHUSDT,causal_completed,net19_720m,12,0.02689736376329772,-0.0020357588284472964,0.5,3.7564150924919457,0.43986552009779095,0.11709715493821829,-0.029237800873874193,0.08437623348742537
asset:ETHUSDT,causal_completed,net19_1440m,12,0.03702174983178132,0.011235522024932677,0.6666666666666666,4.569843468406224,0.5687093111674211,0.12444831318604527,-0.03285074784123142,0.09134110940313878
asset:ETHUSDT,causal_completed,net19_7d,12,0.055569116961646424,0.06029303313564756,0.75,7.06846723578832,0.7767137248403949,0.10988432130063781,-0.034913974363112395,0.11075447237591933
asset:ETHUSDT,causal_completed,r_720m,12,0.21986436346944757,-0.07527520706772009,0.5,2.4493991764835914,4.458693777873145,1.8203214162397732,-0.3612629582641805,1.1055701000848304
asset:ETHUSDT,causal_completed,r_1440m,12,0.27060343084107247,0.25601392368506803,0.6666666666666666,2.1393809127453625,6.097246057631816,2.8500048875389465,-0.9472223014517308,1.109557739993647
asset:ETHUSDT,causal_completed,r_7d,12,0.5631691018127464,1.0818791402990686,0.75,3.572234008961733,9.385328759123116,2.6272995373701606,-0.962729953737015,1.11785966507652
asset:ETHUSDT,source_label_left,net19_30m,12,0.0025677542079215413,0.00044106583220000664,0.5,2.0383885304236316,0.06048696309354192,0.02967391259848343,-0.007065213007988056,0.014588339032872611
asset:ETHUSDT,source_label_left,net19_60m,12,0.0030281904749587933,0.0005081745203792805,0.5,2.521100883640011,0.060227750290800484,0.02388946459129496,-0.006362617858018436,0.011182396733117907
asset:ETHUSDT,source_label_left,net19_120m,12,0.006791851313740035,0.0030532134202482927,0.9166666666666666,13.378419947985554,0.08808643379168471,0.0065842180268042986,0.00043490536305124285,0.022070017911467472
asset:ETHUSDT,source_label_left,net19_240m,12,0.023804049994146443,0.016893537688975405,0.9166666666666666,38.83022962148342,0.2931994026287592,0.0075508026990018665,0.007442294914594563,0.051167516306622994
asset:ETHUSDT,source_label_left,net19_480m,12,0.02815952545981143,0.016272151611570154,0.75,43.65196628051048,0.3458369017069812,0.00792259618924403,-0.0008180044773325662,0.07178592283171084
asset:ETHUSDT,source_label_left,net19_720m,12,0.03755927618916614,0.02310740502858734,0.9166666666666666,53.5344487832004,0.45929066219710324,0.008579347927109559,0.0009542940359878037,0.07494918658752434
asset:ETHUSDT,source_label_left,net19_1440m,12,0.04248940599544255,0.048284536736918085,0.6666666666666666,9.820379732782902,0.5676790988189966,0.05780622687368603,-0.022360059823441154,0.08537981950866037
asset:ETHUSDT,source_label_left,net19_720m,12,0.03755927618916614,0.02310740502858734,0.9166666666666666,53.5344487832004,0.45929066219710324,0.008579347927109559,0.0009542940359878037,0.07494918658752434
asset:ETHUSDT,source_label_left,net19_1440m,12,0.04248940599544255,0.048284536736918085,0.6666666666666666,9.820379732782902,0.5676790988189966,0.05780622687368603,-0.022360059823441154,0.08537981950866037
asset:ETHUSDT,source_label_left,net19_7d,12,0.056811673441745335,0.06887099773562656,0.8333333333333334,11.223257315115466,0.7484252932923282,0.06668521199138419,-0.021779778359170325,0.08575905514071475
asset:ETHUSDT,source_label_left,r_720m,12,0.45736160768088224,0.38118027573325436,0.9166666666666666,18.444519482062244,5.802956114824494,0.31461682265390617,0.02293532154933899,1.0992366832139637
asset:ETHUSDT,source_label_left,r_1440m,12,0.46359961264963706,0.8949126845464088,0.6666666666666666,4.04829592522751,7.3882134892261275,1.8250181374304837,-0.5733603631535109,1.1062280274688112
asset:ETHUSDT,source_label_left,r_7d,12,0.7024647346055141,1.09315285371924,0.8333333333333334,5.214788407633087,10.429576815266167,1.9999999999999987,-0.8363262051143692,1.1064774299160494
asset:SOLUSDT,causal_completed,net19_30m,12,0.004057741196640342,-0.0004680629468116076,0.4166666666666667,2.2938789305129905,0.08632616375713738,0.037633269397453276,-0.0041152271732324145,0.02458459852463659
asset:SOLUSDT,causal_completed,net19_60m,12,0.00961799322543177,0.00023583080983981155,0.5,4.075210709024113,0.15294697905382557,0.03753106034864431,-0.006920476974528376,0.030086412091856893
asset:SOLUSDT,causal_completed,net19_120m,12,0.0018748406219124866,-0.00032762035395271613,0.5,1.4055878086519176,0.07796841221883541,0.055470324755885564,-0.010752162947415964,0.022714840147015677
asset:SOLUSDT,causal_completed,net19_240m,12,0.008328401483855954,0.002037900452024801,0.5833333333333334,2.165801402546167,0.18566795588313062,0.08572713807685921,-0.031858463235594485,0.04464265972520055
asset:SOLUSDT,causal_completed,net19_480m,12,0.013402222616381848,0.007914376199453855,0.5833333333333334,2.9283877256396997,0.24422622287590484,0.0833995514793227,-0.024851924919964227,0.04776228352018184
asset:SOLUSDT,causal_completed,net19_720m,12,0.014581573413602625,0.0020113053048492883,0.5,1.956893279969321,0.35784031872862304,0.1828614377653916,-0.04796674461193851,0.07567129841326325
asset:SOLUSDT,causal_completed,net19_1440m,12,0.025975392497070565,0.032236096074075196,0.75,2.5872412338783364,0.5080861441865457,0.19638143422169896,-0.03412821405576818,0.08291774324576444
asset:SOLUSDT,causal_completed,net19_720m,12,0.014581573413602625,0.0020113053048492883,0.5,1.956893279969321,0.35784031872862304,0.1828614377653916,-0.04796674461193851,0.07567129841326325
asset:SOLUSDT,causal_completed,net19_1440m,12,0.025975392497070565,0.032236096074075196,0.75,2.5872412338783364,0.5080861441865457,0.19638143422169896,-0.03412821405576818,0.08291774324576444
asset:SOLUSDT,causal_completed,net19_7d,12,0.011743408886475563,0.04205133267132356,0.6666666666666666,1.3561824232968254,0.5365634128943112,0.39564250625660446,-0.12308921145366883,0.09180960118102756
asset:SOLUSDT,causal_completed,r_720m,12,0.2947591057367673,0.10567979969899102,0.5,2.9642492133721268,5.3378529039978035,1.800743635156596,-0.39566560470581835,1.0996076229403655
asset:SOLUSDT,causal_completed,r_1440m,12,0.4205093618144076,0.6043300042961319,0.75,3.312647174938435,7.228076108860375,2.1819637670874825,-0.6287789738938692,1.1004518942654213
asset:SOLUSDT,causal_completed,r_7d,12,0.443471954309468,1.0557267416445377,0.6666666666666666,2.6106754663362057,8.625658305387505,3.3039948536738897,-0.9999999999999999,1.1096711797090941
asset:SOLUSDT,source_label_left,net19_30m,12,-0.002203390819532492,-0.0008080855941871451,0.5,0.6195162158316195,0.04305160112403047,0.06949229095842038,-0.01531318507954453,0.008510096479388909
asset:SOLUSDT,source_label_left,net19_60m,12,0.0033240720799392093,0.004808324860613901,0.6666666666666666,1.5410958800756651,0.11360752819080833,0.0737186632315378,-0.012570362419033474,0.025943095309365564
asset:SOLUSDT,source_label_left,net19_120m,12,0.007050898030441514,0.01080838089029036,0.6666666666666666,2.5638653866793777,0.1387143949286298,0.05410361856333163,-0.01403216297388633,0.022276796399651425
asset:SOLUSDT,source_label_left,net19_240m,12,0.021067021825823207,0.02862737404937378,0.75,4.785433727990346,0.31958769548067045,0.06678343357079193,-0.019789529680266302,0.055502635596402165
asset:SOLUSDT,source_label_left,net19_480m,12,0.030909082532445332,0.02664303662005192,0.8333333333333334,6.386903040767876,0.4397628360187008,0.06885384562935679,-0.014542686287876612,0.09472265748197417
asset:SOLUSDT,source_label_left,net19_720m,12,0.028653987731577374,0.030053943801224628,0.8333333333333334,6.898009769890701,0.402146815682359,0.05829896290343048,-0.015206624307237944,0.06622701712563933
