atr,clock,entry_price,entry_time,event_id,event_time,exit_time_1440m,exit_time_720m,exit_time_7d,gross_1440m,gross_720m,gross_7d,mae_7d,mfe_7d,momentum_norm,net19_120m,net19_1440m,net19_240m,net19_30m,net19_480m,net19_60m,net19_720m,net19_7d,outcome_1440m,outcome_720m,outcome_7d,outside_band,period_label,r_1440m,r_720m,r_7d,release_close,release_high,release_low,release_open,ret_120m,ret_1440m,ret_240m,ret_30m,ret_480m,ret_60m,ret_720m,risk_fraction,rsi,side,source_score,split,squeeze_bars,stop_price,symbol,target_price,volume_ratio
22.861428571428632,source_label_left,2101.66,2026-04-01 04:00:00+00:00,ETHUSDT:2026-04-01T04:00:00+00:00:+1,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,2026-04-01 16:00:00+00:00,2026-04-02 11:15:00+00:00,-0.02232996773978657,0.01535452927685732,-0.03752839592104751,-0.04097237421847488,0.08152603180343165,2.5280500124536114,0.007611528981852591,-0.02422996773978657,0.011646434723028521,0.0016923983898442646,0.013573482865925092,0.0022491011866812146,0.01345452927685732,-0.03942839592104751,TIME,TIME,STOP,False,postpub_2026_04,-0.6145309027611803,0.34123958032173135,-0.9999999999999997,2130.13,2157.99,2099.18,2101.87,0.00951152898185259,-0.02232996773978657,0.013546434723028522,0.0035923983898442646,0.015473482865925092,0.004149101186681214,0.01535452927685732,0.03752839592104752,74.06884783250747,1,1.0,post_publication,9,2022.7880714285711,ETHUSDT,2193.1057142857144,1.368350045590072
20.687142857142817,causal_completed,2130.13,2026-04-01 08:00:00+00:00,ETHUSDT:2026-04-01T04:00:00+00:00:+1,2026-04-01 04:00:00+00:00,2026-04-02 03:42:00+00:00,2026-04-01 20:00:00+00:00,2026-04-02 03:42:00+00:00,-0.033505299140025535,0.00475088374887922,-0.033505299140025535,-0.05379014426349571,0.06707102383422603,2.5280500124536114,0.0006209728983677238,-0.035405299140025534,1.292409383303909e-06,0.0005928056034139168,-0.00011607131959089187,0.0008697840037932409,0.00285088374887922,-0.035405299140025534,STOP,TIME,STOP,False,postpub_2026_04,-0.9999999999999988,0.08052138572828228,-0.9999999999999988,2130.13,2157.99,2099.18,2101.87,0.0025209728983677238,-0.03536873336369151,0.001901292409383304,0.0024928056034139168,0.0017839286804091081,0.002769784003793241,0.00475088374887922,0.03350529914002558,74.06884783250747,1,1.0,post_publication,9,2058.7593571428574,ETHUSDT,2212.8785714285714,1.368350045590072
1.2235714285714303,source_label_left,85.72,2026-04-08 00:00:00+00:00,SOLUSDT:2026-04-08T00:00:00+00:00:+1,2026-04-08 00:00:00+00:00,2026-04-09 00:00:00+00:00,2026-04-08 12:00:00+00:00,2026-04-09 14:27:00+00:00,-0.03733084461035929,-0.015165655622958463,-0.04924546696886878,-0.05237984134391038,0.022398506766215576,2.1460794844253446,-0.014149183387774144,-0.03923084461035929,-0.015665748950069877,-0.011349370041997197,-0.016365702286514225,-0.013215912272515161,-0.01706565562295846,-0.05114546696886878,TIME,TIME,STOP,False,postpub_2026_04,-0.7670444114673612,-0.33366897663376494,-1.0000000000000007,84.53,85.89,84.23,85.53,-0.012249183387774143,-0.03733084461035929,-0.013765748950069878,-0.009449370041997196,-0.014465702286514226,-0.01131591227251516,-0.015165655622958463,0.049245466968868744,66.2125340599455,1,1.0,post_publication,15,81.49867857142857,SOLUSDT,90.61428571428571,1.0901891227046103
1.193571428571428,causal_completed,84.54,2026-04-08 04:00:00+00:00,SOLUSDT:2026-04-08T00:00:00+00:00:+1,2026-04-08 00:00:00+00:00,2026-04-09 04:00:00+00:00,2026-04-08 16:00:00+00:00,2026-04-15 04:00:00+00:00,-0.03039981074047793,-0.014785900165602106,-0.01348474095102914,-0.03915306363851434,0.03666903241069308,2.1460794844253446,-0.0061583392476933655,-0.03229981074047793,-0.002609723207948931,0.0018851904423940042,-0.0033194464158978624,-0.002728010409273827,-0.016685900165602105,-0.01538474095102914,TIME,TIME,TIME,False,postpub_2026_04,-0.6382282464814011,-0.32970511465908287,-0.30399485367389006,84.53,85.89,84.23,85.53,-0.004258339247693366,-0.03039981074047793,-0.0007097232079489313,0.003785190442394004,-0.0014194464158978626,-0.0008280104092738272,-0.014785900165602106,0.0487085572341073,66.2125340599455,1,1.0,post_publication,15,80.42217857142857,SOLUSDT,89.31428571428572,1.0901891227046103
0.010900000000000005,source_label_left,1.3404,2026-04-06 04:00:00+00:00,XRPUSDT:2026-04-06T04:00:00+00:00:+1,2026-04-06 04:00:00+00:00,2026-04-07 04:00:00+00:00,2026-04-06 16:00:00+00:00,2026-04-07 11:32:00+00:00,-0.017979707549985124,0.007012831990450774,-0.028055058191584714,-0.03461653237839446,0.04140555058191575,1.3913136499785952,-0.002496836765144881,-0.019879707549985123,0.0005619516562218724,-0.004138137869292833,0.00466520441659203,-0.0027952551477171553,0.005112831990450774,-0.029955058191584713,TIME,TIME,STOP,False,postpub_2026_04,-0.6636511076973958,0.1706834270776723,-1.000000000000001,1.3437,1.3463,1.3356,1.3379,-0.0005968367651448814,-0.017979707549985124,0.0024619516562218724,-0.0022381378692928333,0.00656520441659203,-0.0008952551477171555,0.007012831990450774,0.028055058191584683,65.66265060240949,1,1.0,post_publication,9,1.302795,XRPUSDT,1.3840000000000001,1.2887443414791784
0.009928571428571429,causal_completed,1.3437,2026-04-06 08:00:00+00:00,XRPUSDT:2026-04-06T04:00:00+00:00:+1,2026-04-06 04:00:00+00:00,2026-04-07 05:49:00+00:00,2026-04-06 20:00:00+00:00,2026-04-07 05:49:00+00:00,-0.02549197843906481,-0.002009377093101117,-0.02549197843906481,-0.03698742278782452,0.0388479571332887,1.3913136499785952,0.004351395400759252,-0.02739197843906481,0.0021931755600208677,-0.002272106869092725,0.002639703802932449,-0.005918754186202122,-0.0039093770931011166,-0.02739197843906481,STOP,TIME,STOP,False,postpub_2026_04,-0.9999999999999984,-0.1427197784124198,-0.9999999999999984,1.3437,1.3463,1.3356,1.3379,0.006251395400759252,-0.02359157550048363,0.0040931755600208675,-0.0003721068690927254,0.004539703802932449,-0.0040187541862021225,-0.002009377093101117,0.025491978439064852,65.66265060240949,1,1.0,post_publication,9,1.3094464285714285,XRPUSDT,1.3834142857142857,1.2887443414791784
0.0100857142857143,source_label_left,1.3143,2026-04-07 20:00:00+00:00,XRPUSDT:2026-04-07T20:00:00+00:00:+1,2026-04-07 20:00:00+00:00,2026-04-07 22:37:00+00:00,2026-04-07 22:37:00+00:00,2026-04-07 22:37:00+00:00,0.03069531852914653,0.03069531852914653,0.03069531852914653,-0.0009130335539832002,0.062086281670851395,2.703428696221876,0.015828068173171964,0.028795318529146532,0.046642950620102056,0.00045867001445622116,0.04025171574222021,0.0005347561439548304,0.028795318529146532,0.028795318529146532,TARGET,TARGET,TARGET,True,postpub_2026_04,1.0148232797685426,1.0148232797685426,1.0148232797685426,1.378,1.3959,1.3131,1.3136,0.017728068173171962,0.028075781784980602,0.048542950620102054,0.002358670014456221,0.04215171574222021,0.0024347561439548304,0.04945598417408492,0.02647471223138877,71.83023872679038,1,0.9500000000000001,post_publication,3,1.2795042857142858,XRPUSDT,1.3546428571428573,2.975039017943587
0.014714285714285711,causal_completed,1.3781,2026-04-08 00:00:00+00:00,XRPUSDT:2026-04-07T20:00:00+00:00:+1,2026-04-07 20:00:00+00:00,2026-04-09 00:00:00+00:00,2026-04-08 12:00:00+00:00,2026-04-09 01:23:00+00:00,-0.026195486539438373,-0.00036281837312257537,-0.03683643111115731,-0.04353820477468984,0.01226326101153763,2.703428696221876,-0.008213039692330103,-0.028095486539438372,-0.007995348668456735,-0.00785022131920775,-0.0010292359045063076,-0.010680204629562417,-0.002262818373122575,-0.03873643111115731,TIME,TIME,STOP,True,postpub_2026_04,-0.7252987880792671,-0.05841576800478183,-1.0000000000000013,1.378,1.3959,1.3131,1.3136,-0.006313039692330102,-0.026195486539438373,-0.006095348668456735,-0.005950221319207749,0.0008707640954936924,-0.008780204629562416,-0.00036281837312257537,0.03683643111115725,71.83023872679038,1,0.9500000000000001,post_publication,3,1.3273357142857143,XRPUSDT,1.436957142857143,2.975039017943587
0.00572142857142856,source_label_left,1.331,2026-04-12 20:00:00+00:00,XRPUSDT:2026-04-12T20:00:00+00:00:-1,2026-04-12 20:00:00+00:00,2026-04-13 19:46:00+00:00,2026-04-13 08:00:00+00:00,2026-04-13 19:46:00+00:00,-0.014830149189653197,0.004658151765589813,-0.014830149189653197,-0.13388429752066133,0.009316303531179515,-1.9056135121708973,-0.005356048084147234,-0.016730149189653196,0.003359203606310936,-0.0022005259203605613,0.002908414725770094,-0.005506311044327626,0.0027581517655898133,-0.016730149189653196,STOP,TIME,STOP,False,postpub_2026_04,-0.9999999999999979,0.16486115780100716,-0.9999999999999979,1.3239,1.3388,1.3216,1.3302,-0.003456048084147234,-0.016228399699474094,0.005259203606310936,-0.00030052592036056147,0.004808414725770094,-0.003606311044327626,0.004658151765589813,0.01483014918965323,40.72900158478614,-1,1.0,post_publication,10,1.3507389285714284,XRPUSDT,1.3081142857142858,1.0572850745946347
0.006535714285714264,causal_completed,1.324,2026-04-13 00:00:00+00:00,XRPUSDT:2026-04-12T20:00:00+00:00:-1,2026-04-12 20:00:00+00:00,2026-04-13 19:26:00+00:00,2026-04-13 12:00:00+00:00,2026-04-13 19:26:00+00:00,-0.01703037332757873,-0.0007552870090634656,-0.01703037332757873,-0.13987915407854978,0.004078549848942625,-1.9056135121708973,-0.007640181268881983,-0.01893037332757873,-0.002353172205437946,-0.0054498489425980215,-0.0025042296072505946,-0.007262537764350472,-0.0026552870090634654,-0.01893037332757873,STOP,TIME,STOP,False,postpub_2026_04,-0.9999999999999977,-0.14026596111525716,-0.9999999999999977,1.3239,1.3388,1.3216,1.3302,-0.005740181268881983,-0.03867069486404828,-0.0004531722054379461,-0.0035498489425980218,-0.0006042296072505948,-0.005362537764350472,-0.0007552870090634656,0.017030373327578775,40.72900158478614,-1,1.0,post_publication,10,1.3465482142857144,XRPUSDT,1.297857142857143,1.0572850745946347
