,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-12-28 00:01:00+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,USDT,[],True,{}
2024-12-31 15:35:00+00:00,99175.75529537,31.03038888,99144.72490649,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '31.03038888', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 15:35:00+00:00,99175.75529537,31.03038888,99144.72490649,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '31.03038888', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 15:35:00+00:00,99175.75529537,31.03038888,99144.72490649,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '31.03038888', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 15:37:00+00:00,96902.74758803,0.00000000,96902.74758803,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-31 15:37:00+00:00,96902.74758803,0.00000000,96902.74758803,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-31 15:45:00+00:00,96362.05528296,20.35547501,96341.69980795,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.35547501', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 15:45:00+00:00,96362.05528296,20.35547501,96341.69980795,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.35547501', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 15:45:00+00:00,96362.05528296,20.35547501,96341.69980795,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.35547501', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-31 16:32:00+00:00,101802.25580799,0.00000000,101802.25580799,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-31 16:32:00+00:00,101802.25580799,0.00000000,101802.25580799,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-01-02 15:40:00+00:00,101258.13234643,20.48464796,101237.64769847,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.48464796', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-01-02 15:40:00+00:00,101258.13234643,20.48464796,101237.64769847,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.48464796', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-01-02 15:40:00+00:00,101258.13234643,20.48464796,101237.64769847,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.48464796', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-01-02 16:05:00+00:00,98684.25374448,0.00000000,98684.25374448,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-01-02 16:05:00+00:00,98684.25374448,0.00000000,98684.25374448,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
