run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:week-a,auction-1248e81b84228b21-down-1644499980000000000,CONTINUATION,SELL,1644500340000000000,1644500340000000000,1644501660000000000,43945.72,44077.2008,43550.0,2999.994477214,6010.683,5758.22176706,252.46123294,744.3335293099999,5013.88823775,1.6712991559925268,100000.0,105013.88823775,1.6714003468955054,OUTSIDE_ACCEPTANCE_AND_DEFENDED_RETEST
baseline:week-a,auction-569f3e34a34cc485-down-1644523260000000000,REVERSAL,BUY,1644523740000000000,1644523740000000000,1644524520000000000,44475.24,44196.449179999996,45079.445,3150.1225161518914,-2543.4924,-2689.10358123,145.61118123,461.10207386999997,-3150.2056551,-1.0000263922903576,105013.88823775,101863.68258265,1.5553067051956389,ABSORPTION_RECLAIM_AND_MICRO_STRUCTURE_SHIFT
baseline:week-b,auction-12cad6a8c87bf3e4-down-1686827880000000000,REVERSAL,BUY,1686828060000000000,1686828060000000000,1686842460000000000,24926.5,24774.8292,25334.85,2999.9082943813,1200.3011999999999,1057.6122512,142.6889488,451.84833785,605.7639133499999,0.20192747707807263,100000.0,100605.76391335,1.9616844190069398,ABSORPTION_RECLAIM_AND_MICRO_STRUCTURE_SHIFT
baseline:week-b,auction-4c5f389f92bfd543-up-1686932400000000000,REVERSAL,SELL,1686933000000000000,1686933000000000000,1686934560000000000,25794.1,25923.3226,25519.05,3018.1436210898,-2320.9488,-2488.17804725,167.22924725000001,529.55928295,-3017.7373302,-0.9998653838449035,100605.76391335,97588.02658315,1.4080364169401205,ABSORPTION_RECLAIM_AND_MICRO_STRUCTURE_SHIFT
baseline:week-c,auction-26b4e4f4efd9762c-up-1729044060000000000,CONTINUATION,BUY,1729044240000000000,1729044240000000000,1729045260000000000,67434.1,67274.7314,67953.7,2999.810575296,-1836.288,-2115.62016768,279.33216768,884.5518643199998,-3000.172032,-1.000120493176128,100000.0,96999.827968,1.6054485065360022,OUTSIDE_ACCEPTANCE_AND_DEFENDED_RETEST
