plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,control_frame,attack_flow,attack_progress,attack_activity,response_progress,response_flow,response_activity,retracement_flow,retracement_efficiency,liquidity_origin_overlap,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:15:1763350200000000000:1:1763353620000000000:1,BTCUSDT:15:1763350200000000000:1,BTCUSDT,-1,1763353620000000000,1763352120000000000,95335.5,95541.70000000001,94850.1,2.3540252182345625,95539.3,1.584962500721156,15:1763350200000000000:1,OBSERVED_OPPOSING_STRUCTURE,95315.1,95472.1,95541.6,94850.0,CONTROL_REJECTION_RETURN,-1.8510169076207066,-0.31450067467186404,-1.0,-0.9260581336053029,-0.43518745405540216,0.2683540044174998,-0.10029365258641051,-0.942,0.5611369762313279,0.18685129958771898,0.04750446002572374,-0.4039907460959975,-3.988238176917522,-0.011146672064187575,-0.07069882197588447,-0.6005039736382918,0.0,0.0,1.5731889899804425,-0.92262851086385,0.07631160572341787,0.9620504020625888,1.3236811055847735,-0.7359736025098634,-0.20992510395872113,1.975203372192036,1.975203372192036,1.6108071401106852,-1.8662918295814594,-1.4586639162170885,-1.0080133291018951,1.0234764621616863,1.569150305333223,-1.0,1.0,0.15830925451991862,1.1420974006078486,0.0,3.258096538021482,0.011271747120818229,-0.21798710540437544,2.4202042440767206,0.7043377339329725,0.9620504020625888,0.0,0.9987748100956004,1.0105366331782213,21.62887906393858,0.5554137730358562,2.3540252182345625,2.3788287184513823,1.0,0.0,1.584962500721156,-0.21798710540437544,-1.0208282283754342,0.5207029400572107,1.85640774320025,0.31278566388793094,1.0541912751777203,-0.23333998536552897,-1.0,0.0,-0.07767757083663579,-0.049048221501733824,0.057606598815938596,0.3250781613783035,0.03580457806627949,0.19470498237211556,-0.07822909950569473,-0.17943668907475993,0.897054024354686,-0.044724243939670096,0.02203919955049685,0.09041129654975907,0.32879470345340134,-0.18714542466112166,0.195025029200024,-0.31209266603859015,-0.06106181152747583,0.7268527644927498,-0.41280868482142136,-0.02258157228029668,0.4832674701310068,-0.21491346571350656,-48.218183921378,0.5281492510245309,0.0326510259392406,0.36306906557862634,-0.1762177659909074,-53.79288823142758,2.6434868891256347,-0.06939999999999999,-2.8844,1.5950862525031237,1.0361822234382867,100000.0,0.0021011952176040564,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1763353620000000000,1763364300000000000,95321.79999999999,95558.0,8.86,-2938.329514,178.0,False,0.0,-2938.329514,-0.9794431713333334,0.48627598474787664
XRPUSDT:60:1763316000000000000:-1:1763405220000000000:1,XRPUSDT:60:1763316000000000000:-1,XRPUSDT,-1,1763405220000000000,1763402580000000000,2.1613,2.1724,2.1397000000000004,1.9459459459459514,2.1542,3.584962500721156,60:1763316000000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2.1595,2.1628,2.1723,2.1396,CONTROL_ACCEPTANCE_RETURN,-0.7697594501718248,-0.052280129097980035,-1.0,-0.6842105263157929,-0.7697594501718248,-0.07309333535998452,-0.24347826086956362,-0.823529411764707,0.3780068728522057,0.03010707819001288,0.033598045204640214,-0.2840236686390629,7.759450171821257,0.014359368283968997,0.14417060400970472,0.7004830917874385,0.0,0.0,3.457399103139023,-0.3600000000000355,-0.07999999999998816,0.548744031516902,0.8185670533569124,-0.1416477146027185,-0.15286146704280965,2.3023430702839853,-0.4006487773866585,0.3828134702319836,-0.7147447579249091,-0.6837145956560622,0.5937499999999729,-0.0860448545157626,-0.21574312714776722,1.0,-0.0,-1.2465686274509777,3.2208738275308737,0.0,3.8066624897703196,0.5085910652920991,0.2265660267056621,2.2072637704971823,1.4863013698630454,0.6042891490520064,0.0,-0.48797250859108576,0.7628865979381333,51.357978994123386,0.23425405405405642,1.9459459459459514,1.4845360824742095,1.0,1.0,0.0,0.226566026705662,0.5085910652920991,0.9624723763757728,0.33676975945017906,0.04783554277839414,1.01378584261266,0.0008679826403471499,-1.016949152542332,0.0,-0.01190519753705229,-0.012131690290323079,0.2510183154336691,0.2895316541905333,-0.32817415412816614,0.34389682249097203,0.01511726101219607,0.07556291660148916,0.8720583515777831,-0.007273728169538898,0.001187180741652307,0.13004019947318618,0.34302759391916476,0.010020661816378073,0.2148139950449397,-0.2634983245244125,-0.006922464123914046,0.5885345118300569,-0.7574873902281717,-0.014273449431599241,0.2388518051407792,-0.311945140500764,-5.34468093167817,0.3910020246312521,-0.013475306642017739,0.2504109884838128,-0.22030391029379998,15.281053729516714,7.458274469048787,10.748000000000001,7.913400000000001,0.6064066128060818,0.42194925974488995,97061.670486,0.009458074215231472,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763405220000000000,1763406360000000000,2.1609,2.1397,202542.1,3988.3800417800003,19.0,False,0.0,3988.3800417800003,1.3697065044006487,0.5512459119586615
SOLUSDT:5:1763412900000000000:1:1763414700000000000:1,SOLUSDT:5:1763412900000000000:1,SOLUSDT,-1,1763414700000000000,1763413860000000000,130.47,130.95,129.81,1.3750000000000222,130.81,0.0,5:1763412900000000000:1,OBSERVED_OPPOSING_STRUCTURE,130.46,130.71,130.72,129.73,CONTROL_REJECTION_RETURN,-0.35000000000000264,-0.26417552978271414,-1.0,-0.6610169491525637,-0.0,-0.14137982755779593,-0.0,-0.22314049586777562,-0.12499999999999334,-0.09042296048447356,-0.010775862068964772,-0.4534883720930243,4.912500000000026,0.028938710796603182,0.09049044439327633,0.3832752613240392,0.0,0.0,1.8874999999999953,-0.6666666666666666,0.3333333333333333,1.2498137353326475,0.6719012556912829,-0.13065297477469845,-0.23447073267830745,3.5592454876554047,3.5592454876554047,1.0773052427133103,-0.2942443422878721,0.5960097549411633,-0.23341993216424173,-0.5960097549411633,0.10841993216424839,1.0,-1.0,-2.2630612010563764,1.4350845252893227,0.0,2.70805020110221,0.1624999999999949,-0.25189073316344524,1.8127960781146757,0.6851851851851857,1.2498137353326475,0.0,0.42500000000000576,0.5999999999999893,36.79006668199508,0.32677500000000687,1.3750000000000222,0.8249999999999986,1.0,0.0,0.0,-0.2518907331634452,-0.38750000000000423,0.7058221752268067,0.7874999999999971,-0.0044534213617296375,0.6421029617694821,-0.21213879943009525,-1.0,0.0,-0.04532578140623238,-0.017678813302469575,0.14413166489296989,0.3210027638460127,-0.6300342262739711,0.11421472794596732,0.23148202372964732,0.07496552516662403,0.8479629328338274,-0.01055731687626158,0.0037193382255829984,0.14294710464374372,0.2721214519917092,-0.21876136239506713,0.22688833098081407,-0.05857116762004089,0.004988785722700616,0.9097161027205946,-0.0,-0.0,-0.16554244551193636,0.024162617954140625,61.4017365238162,-0.11246121581144515,-0.012586712412755784,-0.22350956614572703,0.13308660566125352,97.45909136601227,6.633260129731422,4.1080000000000005,-1.6657,0.48809504765582473,0.5959876671652532,101050.05052778,0.0062409297822136126,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763414700000000000,1763415480000000000,130.45,129.81,4531.1,2486.7265843,13.0,False,0.0,2486.7265843,0.8202953458251416,0.6578239009898877
SOLUSDT:5:1763421000000000000:1:1763429100000000000:1,SOLUSDT:5:1763421000000000000:1,SOLUSDT,1,1763429100000000000,1763428020000000000,131.63,131.14000000000001,132.32000000000002,1.4081632653062313,131.7,0.0,5:1763421000000000000:1,OBSERVED_OPPOSING_STRUCTURE,131.56,131.75,132.33,131.5,CONTROL_ACCEPTANCE_RETURN,-0.5631067961164887,-0.05264532892825262,-0.5272727272726747,-1.0,-0.21359223300973498,-0.006113562910874166,-0.05213270142180988,-0.6867469879518229,1.3592233009708503,-0.04219420229276531,0.07526881720430115,0.5918367346938684,2.2524271844660104,0.03883077313712075,0.03803278688524576,0.5918367346938684,0.0,0.0,2.2956521739130205,-0.9142857142857096,-0.08571428571429035,0.6387507652782914,0.7441642663688007,-0.41954226171093434,-0.39550114346577225,-2.501283340888838,-5.52883405236293,-0.6166580685328569,-1.1366090738751797,-0.7172132924227338,-0.5550824394168067,0.5036210594129988,1.914305740387657,0.0,-1.0,-1.7007092198582219,3.1945831322991562,0.0,2.9444389791664403,0.9320388349514906,-0.09096665081033353,1.9710174406179348,1.111111111111096,0.6387507652782914,1.0,-0.135922330097074,0.951456310679573,37.22555648408271,0.321759183673482,1.4081632653062313,1.3398058252427678,1.0,1.0,0.0,-0.09096665081033355,0.44660194174755247,0.8045074958446938,1.3980582524271807,-0.05257690421532587,0.8000857392366251,-0.3623812507082729,-1.0,1.0,-0.06366256137454919,-0.028913164812863976,0.0,0.3187708873669786,-0.23014611135810475,0.28375173994573305,-0.7038463409492615,-0.17463787557603308,0.906030791287202,-0.028679403034895846,0.01228586284774212,0.17881360545586805,0.3006012024557749,-0.20883235260612998,0.19164090433583705,-0.47322747806020116,-0.13552508557232226,0.6367331931479654,-0.15518654575692584,-0.058316490017225005,0.1654246227339563,-0.1715381856448307,26.896613674409764,1.381425244124866,-0.018574946984604036,0.12209549666682733,-0.16428969895959267,132.61867129287452,-8.601814291746557,-7.0653999999999995,-4.3755999999999995,0.7239200407525329,0.8907987704283435,103536.77711208,0.002180703226010503,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763429100000000000,1763429160000000000,131.65,131.12,4553.25,-3011.45125125,1.0,False,0.0,-3011.45125125,-0.9695270721662063,0.5761623172309985
ETHUSDT:15:1763427600000000000:-1:1763434440000000000:1,ETHUSDT:15:1763427600000000000:-1,ETHUSDT,1,1763434440000000000,1763432280000000000,3010.22,2976.6299999999997,3044.85,1.0309615957130087,2989.51,1.584962500721156,15:1763427600000000000:-1,OBSERVED_OPPOSING_STRUCTURE,3007.64,3016.73,3044.86,2976.64,CONTROL_REJECTION_RETURN,-1.1367203634862004,-0.20132604841609048,-1.0,-0.6895705521472653,-1.4192482445271035,-0.06991498934270543,-0.32836391437309037,-0.8638687113263523,-0.4766625361420968,-0.008426768843218102,-0.025334796926454416,-0.015537965406045129,-1.1003717472119285,-0.022473899314039276,-0.01978844782505385,-0.07186290768380688,0.0,0.0,2.1787218458157716,-0.6300940438871337,-0.09717868338563244,0.7499605944618423,0.6086400083634075,0.03641406449787654,-0.13793677315132902,0.0,0.7261085532284106,0.24440548161601472,-1.1281200197298018,-1.0934193319184096,-0.5643277711036259,-0.32582891260869395,0.08766523496152906,0.0,-1.0,-0.874684235431174,1.8245492920510458,0.0,3.6109179126442243,1.0631970260223518,-0.133434591942785,3.2722890719006252,0.6258355916892572,0.9682887348368346,0.0,1.7108632796365089,2.774886410574203,100.0,0.10693986305448003,1.0309615957130087,2.860801321767923,1.0,0.0,1.584962500721156,-0.133434591942785,-1.305245766212309,0.9900772798118412,4.3585295332507785,0.17541850889231209,1.3259367775119433,-0.20132604841609048,-1.0021834061135517,0.0,-0.12035919443618857,-0.012637478626386261,0.09330275017658059,0.19116921589266445,-0.09548303363495114,0.43743631258775456,0.16637083878846845,0.023969437027358077,0.9744019668029739,-0.06968308825791808,-0.03721489350508824,0.22466246355097663,0.16891837118498704,-0.3812067187182861,0.3278946180100208,-0.235354559806555,-0.0673388328047752,0.858026499929497,-1.5538827428247808,-0.02530499008070453,-0.032811565476818155,-0.03710342386588723,-15.517768988519975,-0.5311916646915065,-0.0001903973964015163,-0.013401832671490574,0.004975063828272477,6.561285381323501,-4.729703783098449,-5.922199999999999,-5.519299999999999,0.9557004202576102,0.9744451688602364,100525.32586083,0.0048235701420499925,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1763434440000000000,1763434860000000000,3010.59,2976.28,80.168,-2990.54177708,7.0,False,0.0,-2990.54177708,-0.9916379285422354,0.6309981636859755
SOLUSDT:5:1763453400000000000:1:1763456820000000000:1,SOLUSDT:5:1763453400000000000:1,SOLUSDT,1,1763456820000000000,1763455020000000000,136.94,136.86,138.17000000000002,15.375000000003286,137.81,0.0,5:1763453400000000000:1,OBSERVED_OPPOSING_STRUCTURE,136.93,137.24,138.18,136.87,CONTROL_ACCEPTANCE_RETURN,-0.9923664122137474,-0.29923642414746693,-1.0,-0.9444444444444159,-1.1908396946564883,-0.13787185976785754,-0.4588235294117761,-0.9569892473118062,-0.2595419847328483,0.0579516695744748,-0.021437578814630445,-0.893129770992377,2.076335877862569,0.00945946635927514,0.03752759381898434,0.23926380368098044,0.0,0.0,1.614285714285734,-0.6538461538461475,-0.2692307692307377,1.2291637033547835,1.091399699063968,-0.3522362398822264,-0.3926000857150952,-4.517583604826125,-3.0924247177177566,-2.449087229915411,-0.8858306188925169,-1.2246549560853215,1.1863237139272442,0.03381526142883318,-1.4458656986600924,0.0,0.0,2.084743144071033,1.8562979903656263,0.0,3.4339872044851463,0.564885496183212,0.09813103914040691,2.35766302716117,3.351351351351335,1.2291637033547835,0.0,-1.328244274809165,0.12213740458012816,5.841974587409383,2.053500000000408,15.375000000003286,1.8778625954198718,1.0,1.0,1.584962500721156,0.09813103914040702,0.5801526717557607,0.49332251761011253,0.5038167938931046,0.22324273902668668,0.7474156694432729,-0.4861537348191315,-1.0,0.0,-0.06520955724901015,-0.06392216693905109,0.004463269966288623,0.25128683615106934,-0.6817195962845155,0.38961202449539223,-0.560366229421604,-0.1830457046170318,0.937341347923019,-0.031561829120617856,-0.013798249722098196,0.15789883771310567,0.2753619719922501,-0.24813401534261165,0.31101109472581595,-0.10302233211895666,-0.03359578036540928,0.6109960642660974,-1.21711129529613,0.029650243971055663,0.08348432544650683,-0.22135618521436465,-35.83013376456279,-0.3201782028207267,0.060797185136658355,0.20409123132750553,-0.14613956175303078,-98.455682182923,-10.898567029123951,-9.2224,-3.3747,0.4880505772780182,0.4929554867293879,97534.78408375,0.015228112413654158,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763456820000000000,1763456880000000000,136.97,136.83,9824.02,-2720.2711379999996,1.0,False,0.0,-2720.2711379999996,-0.9296755557703359,0.29877725936698124
BTCUSDT:15:1763501400000000000:1:1763507460000000000:1,BTCUSDT:15:1763501400000000000:1,BTCUSDT,1,1763507460000000000,1763503980000000000,92805.2,92420.2,93204.79999999999,1.0379220779220553,92997.9,1.584962500721156,15:1763501400000000000:1,OBSERVED_OPPOSING_STRUCTURE,92627.7,92952.0,93400.0,92952.0,CONTROL_ACCEPTANCE_RETURN,-1.390042674253217,-0.4059516382375181,-1.0,-0.799557848194564,-2.1001422475107017,-0.25542286808439785,-0.6369283865401308,-0.8627302548574469,-0.1974395448079493,0.05215869473768763,-0.014570648750786008,-0.9125401929260544,-2.7152204836415197,0.022920707490457673,-0.048945597768113455,-0.3339101843038935,0.0,0.0,1.5655237837105185,-0.17988668555235188,-0.04957507082173178,1.2185126676298188,0.7434926369080149,-0.03472508572548982,0.1502469518765822,1.8105711489790899,2.5703693596090815,3.500203665831625,-1.3885305381979576,-1.8822477799067787,-0.0816850720885183,-0.21789446760392295,-0.11575447271943101,-1.0,1.0,1.5699982629841291,1.3523928094442093,0.0,4.07753744390572,1.4520625889047605,0.2859056901104516,2.9416829096089083,1.4792340213877002,1.8865995091503742,0.0,-1.0964438122332694,2.190611664295875,41.48474438932301,0.288662961038961,1.0379220779220553,2.273684210526266,1.0,1.0,1.584962500721156,0.2859056901104517,2.646372688477985,0.7868714602586995,1.593172119487909,0.3525967276751621,0.7742464377761102,-0.399229949192524,-1.0,0.0,-0.03886111280957139,0.019766491048498147,0.11961923287014277,0.35111045977164845,-0.12035926090980771,0.19432046789858748,0.34123587812393014,0.15424134150162727,0.9170573165164801,-0.07812703818862039,0.04998212890173925,0.13283954954044905,0.26918584705737636,-0.19382951297431655,0.29147999056236545,-0.16309286656016203,-0.009319878762901333,0.8538661078681438,-2.054923953003004,-0.04105304663280345,-0.045851093796282896,-0.2095717742881157,-4.652264431044273,-0.13648584229608826,-0.06091680024342554,0.18499312857983596,-0.13283443384214824,2.0367657807085493,-2.5990193664016115,-3.7536,-0.6027999999999996,0.7167078204679039,0.8753315544371201,94814.51294575,0.0005640561660830469,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1763507460000000000,1763511480000000000,92819.2,92406.8,5.525,-2790.196825,67.0,False,-38.481905802600004,-2828.6787308026,-0.9944605324366621,0.6256917986991093
ETHUSDT:15:1763515800000000000:1:1763518980000000000:1,ETHUSDT:15:1763515800000000000:1,ETHUSDT,1,1763518980000000000,1763518260000000000,3110.54,3096.5,3125.04,1.0327635327635354,3115.78,1.584962500721156,15:1763515800000000000:1,OBSERVED_OPPOSING_STRUCTURE,3105.92,3112.99,3125.05,3112.99,CONTROL_ACCEPTANCE_RETURN,-0.46551724137934125,-0.42734634090112456,-1.0,-0.699186991869984,-0.05172413793104414,0.04024470008650812,-0.024137931034486183,-0.9029508196721597,0.8423645320197337,0.013077378317424752,0.05717151454363195,0.06567933032839468,-1.056650246305424,-0.02220388335626086,-0.018139534883720707,0.3258258258258271,0.0,0.0,1.8525159051474995,-0.6939501779358918,0.2206405693948214,0.6476739605769072,0.5142013693962033,0.06980802746989354,-0.07962020143016907,-0.5143536824503414,-0.12069423893423803,-0.027305182457797582,-1.0346051998074473,-0.2438613384689806,0.05606505258012229,0.19213720053793645,0.7862994794396114,0.0,1.0,1.0005542813455484,1.3173014896329391,0.0,2.5649493574615367,0.37931034482758236,0.17824969049422193,1.8235931030226258,1.56526429341966,0.6552362893602881,0.0,-0.6453201970443728,1.7290640394088856,45.13685726594085,0.2652581196581203,1.0327635327635354,1.7857142857143098,1.0,1.0,0.0,0.17824969049422182,0.31527093596058864,0.7123687038952466,0.3977832512315347,0.13168052385186416,0.7180407502175327,-0.42734634090112456,-1.0053333333333285,0.0,-0.02106711348192124,-0.0063523583782495495,0.30886301656647375,0.2123520238982338,-0.6726766739484608,0.34616478755683294,-0.0530687374926716,0.09115469070126352,0.8482593782561422,-0.02577230821802125,-0.01699210146591405,0.2787453460049132,0.19885711979437035,-0.5020387552984377,0.2622559048691741,-0.3003877924066816,0.11204365971968923,0.7969397696047442,-0.041853487358330964,-0.009867158866620663,0.28850217021844765,-0.2482574701319394,1.82208136402906,0.8318627828387083,0.011429278487895062,0.02939378416259799,-0.016316405845173236,33.869126012184836,-3.405860390817139,-2.9934,0.12850000000000014,0.6807796507184968,0.8922899773905247,91985.83421495001,0.007089689646687373,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1763518980000000000,1763522280000000000,3111.0,3096.01,150.187,-2717.4092354400004,55.0,False,0.0,-2717.4092354400004,-0.9847201867663059,0.7480750648855369
SOLUSDT:15:1763458200000000000:-1:1763561580000000000:1,SOLUSDT:15:1763458200000000000:-1,SOLUSDT,-1,1763561580000000000,1763561280000000000,136.45,137.04,135.85999999999999,1.0,136.36,1.584962500721156,15:1763458200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,136.39,136.59,136.39,135.85,CONTROL_ACCEPTANCE_RETURN,-0.9999999999999232,-0.14199568097070356,-1.0,-0.7999999999999006,1.4864864864864988,0.05420225838662162,0.23809523809524277,-0.04347826086955009,4.972972972972921,0.08303545035629606,0.2527472527472591,0.6000000000000039,8.62162162162151,0.058780101956180074,0.14506593906321114,0.7022332506203504,3.584962500721156,3.4409521402219876,1.5890410958903949,-0.18181818181799392,-0.09090909090899696,0.5753679969608444,0.38669199360027545,-0.06468808859056707,0.05663767715302247,-0.6738086820079481,2.995646770804772,-0.7339037943378891,-0.36800700832239763,1.3439528023598721,3.9298580928941726,0.1425336841266267,1.0431148800787486,-0.0,1.0,4.341235284631479,4.747826486389615,0.0,2.1972245773362196,1.3783783783784136,0.181846328841241,2.7726004435328626,1.1764705882352384,0.7243167043939754,0.0,-0.24324324324317265,1.5945945945945843,43.23928178820106,0.27812542372881194,1.0,1.5945945945945843,1.0,1.0,0.0,0.18184632884124088,1.3783783783784136,1.386303738165347,0.18918918918916844,-0.02993208152258769,1.530531572028299,-0.2210653955053913,-1.0666666666668057,0.0,-0.009147861722012577,0.009223786759369074,0.17371706775707313,0.2497413538463682,-0.10834979955423443,0.20091513666528996,0.6002411163687873,0.08106325845188668,0.701332357243991,-0.042512936054602976,0.018227829500975068,0.1586421963490259,0.2541878868898074,-0.0025832239839691127,0.19880354396823954,0.12171990564314253,-0.02717905425645893,0.5967901546651622,1.428717151197207,0.05478151106480783,0.3589330133844031,-0.30473075499778135,64.30314904177337,4.989803611741034,-0.050061982371385344,0.2738980656332906,-0.1908626152769945,104.54906668961428,5.241528954049723,5.974,1.6641999999999997,1.5391732831806306,1.724588686551733,89268.42497951,0.004650236248674534,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763561580000000000,1763561760000000000,136.43,137.06,3424.61,-2625.80259445,3.0,False,0.0,-2625.80259445,-0.9804894974726345,0.7153680087038552
XRPUSDT:15:1763562600000000000:-1:1763568180000000000:1,XRPUSDT:15:1763562600000000000:-1,XRPUSDT,-1,1763568180000000000,1763567160000000000,2.0945,2.1073000000000004,2.0805000000000002,1.0937499999999523,2.0955,1.584962500721156,15:1763562600000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2.0936,2.1001,2.0936,2.0804,CONTROL_ACCEPTANCE_RETURN,-1.2151898734176974,-0.201730916249021,-1.0,-0.6899224806201818,0.05063291139239937,-0.0007944574121481165,0.012499999999998613,-0.7090909090908906,4.734177215189847,0.03806944210631514,0.23316708229426472,0.5865102639296189,4.582278481012649,0.07218419942372926,0.07242897158863566,0.5865102639296189,0.0,0.0,2.919642857142847,-0.5714285714285986,0.1428571428571338,1.3432667206971625,0.8237052168216348,-0.28422993292588367,0.0597045902131281,2.386634844869784,3.3473880754020247,0.9686171606979705,-1.0753620181610235,0.18480280226211648,5.8163569667449355,-0.13416989086971712,-1.0821797515550884,-0.0,-0.0,1.193989719256626,1.80280930541464,0.0,2.8903717578961645,1.759493670886075,0.15593355605317433,2.034711587164938,0.9337748344370929,1.3432667206971625,1.0,0.12658227848099843,1.6202531645570046,61.11243733588143,0.19695937499999439,1.0937499999999523,1.7721518987341467,1.0,1.0,0.0,0.1559335560531744,0.9240506329113728,0.8458721676543479,0.5569620253164493,0.09527753384744048,1.007567840371946,-0.1659601864327693,-1.0,1.0,-0.15280190511405115,-0.11375580461249664,0.05804927151762357,0.33832454296184916,-0.2056017698289427,0.0871035026921605,0.08283460674881733,-0.16465916155264407,0.8177797235830491,-0.03348750836037601,-0.03096655454967776,0.17303995586239707,0.26176493278329166,-0.2350141299155562,0.1984048063062747,-0.3104023535553285,-0.07356843398673271,0.7399137920948669,0.03794660185557213,0.0126814753075779,0.1795353596232165,-0.18032981703536474,-160.99606781995845,4.689299475734318,0.003106834138503802,0.13095956518283414,-0.092890123076519,-152.8678497829361,4.240788538026896,8.4629,5.047,1.463525280756997,1.2833329052973914,86642.62238506,0.005016481479788833,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763568180000000000,1763570160000000000,2.0942,2.0805,164747.0,2015.9760896,33.0,False,0.0,2015.9760896,0.7755905942922382,0.6570483259515165
