trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-6086c22e5dce60c3-21212,MARKET,BUY,424658.7,GTC,False,False,424658.7,TAKER,1.2970913908510529,0.0,['413.11585787 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260405-075959-001-000-1,"['O-20260405-075959-001-000-2', 'O-20260405-075959-001-000-3']",,,,,['ENTRY'],d8d7a0ee-568e-40ee-994c-2abcfb09bcbd,2026-04-05 07:59:59.999000+00:00,2026-04-05 08:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-69af069f43bc0517-21744,MARKET,SELL,424658.7,GTC,True,False,424658.7,TAKER,1.298810954444122,0.0,['413.66352860 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,455ef362-45af-409f-9158-52b4bc3ecdb1,2026-04-05 10:47:59.999000+00:00,2026-04-05 10:48:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-b4351722582d2729-24690,MARKET,SELL,8.355,GTC,False,False,8.355,TAKER,69102.8,0.0,['433.01542050 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260405-235959-001-000-2,"['O-20260405-235959-001-000-6', 'O-20260405-235959-001-000-7']",,,,,['ENTRY'],158db715-79ba-4041-82e1-e153f437d791,2026-04-05 23:59:59.999000+00:00,2026-04-06 00:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-a039ee12f97926fe-24693,STOP_MARKET,BUY,8.355,GTC,True,False,8.355,TAKER,69211.6,0.10000000000582077,['433.69718850 USDT'],NO_TRIGGER,FILLED,OUO,OL-20260405-235959-001-000-2,['O-20260405-235959-001-000-7'],O-20260405-235959-001-000-5,,,,['STOP_LOSS'],c25b19cd-375e-4129-9266-e3da5cd22406,2026-04-05 23:59:59.999000+00:00,2026-04-06 00:01:59.999000+00:00,69211.5,DEFAULT,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-76f17ca62ef1048d-30023,MARKET,BUY,4047.63,GTC,False,False,4047.63,TAKER,79.97344856125684,0.0,['242.77719720 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260406-235959-001-000-3,"['O-20260406-235959-001-000-9', 'O-20260406-235959-001-000-10']",,,,,['ENTRY'],82169201-b218-4647-aca3-00a8e39dad43,2026-04-06 23:59:59.999000+00:00,2026-04-07 00:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-002,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-ec2eaa5bf3ec3350-30443,STOP_MARKET,SELL,4047.63,GTC,True,False,4047.63,TAKER,79.39,0.010000000000005116,['241.00600928 USDT'],NO_TRIGGER,FILLED,OUO,OL-20260406-235959-001-000-3,['O-20260406-235959-001-000-10'],O-20260406-235959-001-000-8,,,,['STOP_LOSS'],8194d58a-ebcd-438e-8a3d-8a919609b8c0,2026-04-06 23:59:59.999000+00:00,2026-04-07 01:52:59.999000+00:00,79.4000,DEFAULT,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-78d6cb538730df16-34344,MARKET,SELL,4774.74,GTC,False,False,4774.74,TAKER,81.57,0.0,['292.10665635 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260407-195959-001-000-4,"['O-20260407-195959-001-000-12', 'O-20260407-195959-001-000-13']",,,,,['ENTRY'],9f26017a-30f1-48bb-9243-0d397bd4d96d,2026-04-07 19:59:59.999000+00:00,2026-04-07 20:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-005,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-858a64052b3cd013-34351,STOP_MARKET,BUY,4774.74,GTC,True,False,4774.74,TAKER,82.02,0.009999999999990905,['293.71813110 USDT'],NO_TRIGGER,FILLED,OUO,OL-20260407-195959-001-000-4,['O-20260407-195959-001-000-13'],O-20260407-195959-001-000-11,,,,['STOP_LOSS'],a216f664-d6b0-4272-830f-ae0c9067f796,2026-04-07 19:59:59.999000+00:00,2026-04-07 20:01:59.999000+00:00,82.0100,DEFAULT,,
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-5e35caebd8556ab6-36317,MARKET,SELL,64.265,GTC,False,False,64.265,TAKER,2239.13,0.0,['107.92326709 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260407-235959-001-000-5,"['O-20260407-235959-001-000-15', 'O-20260407-235959-001-000-16']",,,,,['ENTRY'],35f114d6-2903-4cf7-8d6a-108dfa09db52,2026-04-07 23:59:59.999000+00:00,2026-04-08 00:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-0fdac036698adb89-37213,MARKET,BUY,64.265,GTC,True,False,64.265,TAKER,2233.9,0.0,['107.67118763 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4d5b22bb-8bab-4c82-b2f8-268dd39b6647,2026-04-08 03:59:59.999000+00:00,2026-04-08 04:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-005,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-8d387f84eca8355b-56419,MARKET,SELL,120.332,GTC,False,False,120.332,TAKER,2315.23,0.0,['208.94719227 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260411-195959-001-000-6,"['O-20260411-195959-001-000-19', 'O-20260411-195959-001-000-20']",,,,,['ENTRY'],5abcd1a9-0dfd-4030-a1a4-d17dc1ad9b2e,2026-04-11 19:59:59.999000+00:00,2026-04-11 20:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-008,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-aff1461910ee201f-57287,MARKET,BUY,120.332,GTC,True,False,120.332,TAKER,2283.8608995944555,0.0,['206.11616233 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b2a9f52d-928f-4c9e-97f0-cafb2acc85e1,2026-04-11 23:59:59.999000+00:00,2026-04-12 00:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-007,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-fb88176fd045bcdd-56214,MARKET,BUY,3916.26,GTC,False,False,3916.26,TAKER,82.28,0.0,['241.67240460 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260412-035959-001-000-7,"['O-20260412-035959-001-000-23', 'O-20260412-035959-001-000-24']",,,,,['ENTRY'],84cf31be-1417-4e5e-b50c-6653534a5d42,2026-04-12 03:59:59.999000+00:00,2026-04-12 04:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-010,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-c94d6e623411b99b-57032,MARKET,SELL,3916.26,GTC,True,False,3916.26,TAKER,82.21441173466522,0.0,['241.47975908 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,10d23fcb-9738-45ec-b572-0235c94a5850,2026-04-12 07:59:59.999000+00:00,2026-04-12 08:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-10c0a587e7c41353-64826,MARKET,SELL,6.593,GTC,False,False,6.593,TAKER,73294.4,0.0,['362.42248440 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260413-195959-001-000-8,"['O-20260413-195959-001-000-27', 'O-20260413-195959-001-000-28']",,,,,['ENTRY'],42852726-3f8d-4c47-820e-96bd29846ecb,2026-04-13 19:59:59.999000+00:00,2026-04-13 20:00:59.999000+00:00,,,,
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-edf75ea314d1d76f-65271,STOP_MARKET,BUY,6.593,GTC,True,False,6.593,TAKER,73551.7,0.09999999999126885,['363.69476858 USDT'],NO_TRIGGER,FILLED,OUO,OL-20260413-195959-001-000-8,['O-20260413-195959-001-000-28'],O-20260413-195959-001-000-26,,,,['STOP_LOSS'],c36ce374-c69b-4538-bebb-5aff044719d8,2026-04-13 19:59:59.999000+00:00,2026-04-13 22:07:59.999000+00:00,73551.6,DEFAULT,,
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-009,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-78275e8a34496941-67643,MARKET,SELL,78.239,GTC,False,False,78.239,TAKER,2368.79,0.0,['138.99882061 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260413-235959-001-000-9,"['O-20260413-235959-001-000-30', 'O-20260413-235959-001-000-31']",,,,,['ENTRY'],13c6bc05-ebe8-4724-b11b-4a25d604e3d1,2026-04-13 23:59:59.999000+00:00,2026-04-14 00:00:59.999000+00:00,,,,
