trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240924-201000-001-000-1,O-20240924-205500-001-000-4,SELL,FLAT,0.000,7.701,1727208600000000000,2024-09-24 20:10:00+00:00,1727211300000000000,2024-09-24 20:55:00+00:00,2700000000000,64283.7,64224.1,['692.74699746 USDT'],0.00093,-233.76739746 USDT,False
