symbol,symbol_priority,event_index,event_time,entry_index,entry_time,run_direction,side,run_age,run_start_open,run_high,run_low,cumulative_impact_bps,directional_return_now_bps,running_mean_directional_return_bps,efficiency_now,running_mean_efficiency,impact_decay,efficiency_decay,flow_60s,flow_3m,notional_burst,trade_count_burst,opposite_depth_change,same_depth_change,premium_change_1m_directional,oi_change_5m,entry_price,target,stop,atr,geometry_ordered,gross_reward_bps,gross_risk_bps,net_reward_bps,planned_loss_bps,cost_aware_reward_r,geometry_eligible,gross_1m_bps,net_1m_bps,opposite_net_1m_bps,gross_3m_bps,net_3m_bps,opposite_net_3m_bps,gross_5m_bps,net_5m_bps,opposite_net_5m_bps,gross_15m_bps,net_15m_bps,opposite_net_15m_bps,gross_30m_bps,net_30m_bps,opposite_net_30m_bps,gross_60m_bps,net_60m_bps,opposite_net_60m_bps,gross_120m_bps,net_120m_bps,opposite_net_120m_bps,exit_index,exit_time,exit_price,exit_reason,target_hit,stop_hit,holding_minutes,bracket_gross_bps,bracket_net_bps,bracket_net_r
SOLUSDT,2,2312,2026-04-14T14:32:59.999000+00:00,2313,2026-04-14T14:33:00+00:00,1,-1,7,86.79,87.64,86.79,75.75504718255075,2.287021164913603,10.822149597507252,0.0028977939302657,0.03326306928413805,True,True,0.3994890062268676,0.3397424121411015,4.634057497142496,2.9045226130653266,0.0,0.0,0.00013318,-0.0008156883169067,87.47,86.79,87.6649,0.16600000000000012,True,77.74093975077112,22.281925231508737,57.74093975077112,42.28192523150874,1.3656175643521131,True,42.3899357330652,22.3899357330652,-62.3899357330652,43.538107271152896,23.538107271152896,-63.538107271152896,68.8312915993435,48.8312915993435,-88.8312915993435,117.29665302464002,97.29665302464002,-137.29665302464002,170.64867008958421,150.64867008958421,-190.64867008958421,205.5974475073611,185.5974475073611,-225.5974475073611,211.43413710281425,191.43413710281425,-231.43413710281425,2318,2026-04-14T14:38:59.999000+00:00,86.79,TARGET,True,False,6,78.04469775610063,58.04469775610063,1.3728016744338165
