symbol,symbol_priority,event_index,event_time,entry_index,entry_time,run_direction,side,run_age,run_start_open,run_high,run_low,cumulative_impact_bps,directional_return_now_bps,running_mean_directional_return_bps,efficiency_now,running_mean_efficiency,impact_decay,efficiency_decay,flow_60s,flow_3m,notional_burst,trade_count_burst,opposite_depth_change,same_depth_change,premium_change_1m_directional,oi_change_5m,entry_price,target,stop,atr,geometry_ordered,gross_reward_bps,gross_risk_bps,net_reward_bps,planned_loss_bps,cost_aware_reward_r,geometry_eligible,gross_1m_bps,net_1m_bps,opposite_net_1m_bps,gross_3m_bps,net_3m_bps,opposite_net_3m_bps,gross_5m_bps,net_5m_bps,opposite_net_5m_bps,gross_15m_bps,net_15m_bps,opposite_net_15m_bps,gross_30m_bps,net_30m_bps,opposite_net_30m_bps,gross_60m_bps,net_60m_bps,opposite_net_60m_bps,gross_120m_bps,net_120m_bps,opposite_net_120m_bps,exit_index,exit_time,exit_price,exit_reason,target_hit,stop_hit,holding_minutes,bracket_gross_bps,bracket_net_bps,bracket_net_r
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,1376,2026-04-13T22:56:00+00:00,1,-1,8,74187.3,74750.0,74184.5,58.531229462916315,1.7690552085172242,7.316403682864539,0.0054270735414012,0.10105766261986825,True,True,0.310159030923785,0.241796588217471,12.610889761886945,6.827763496143959,0.0205021674534284,-0.1752142399971412,-6.459000000000003e-05,0.0050051973402409,74622.7,74187.3,74766.7335,111.5566666666685,True,58.346856921552835,19.30156641343883,38.346856921552835,39.301566413438835,0.9757081058336763,False,-1.3399850209727155,-21.339985020972716,-18.660014979027284,6.126017871240843,-13.873982128759156,-26.126017871240844,20.148207428734608,0.14820742873460802,-40.14820742873461,-8.53263516621126,-28.53263516621126,-11.46736483378874,-6.055304403775879,-26.055304403775878,-13.944695596224122,14.040435266821863,-5.959564733178137,-34.04043526682186,66.39280705453331,46.39280705453331,-86.39280705453331,1390,2026-04-13T23:10:59.999000+00:00,74766.7335,STOP,False,True,15,-19.282962824851783,-39.28296282485178,-0.9995266451115116
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,2757,2026-04-14T21:57:00+00:00,1,-1,7,73964.8,74231.1,73964.7,34.38954164055784,3.3419847927328266,4.912791662936835,0.1716432024854474,0.24239376934414078,True,True,0.3432912916894646,0.2646902705145322,2.082122625372267,1.6943231441048034,0.1011194670948152,-0.0571528394645346,0.00015119,-4.009209733224495e-05,74219.9,73964.8,74237.053,39.68666666666686,True,34.37083585399514,2.311105242664979,14.370835853995139,22.31110524266498,0.6441113381740561,False,-1.0912919627755222,-21.09129196277552,-18.90870803722448,-1.401143281319043,-21.401143281319044,-18.598856718680956,2.6950582228324955,-17.304941777167503,-22.695058222832497,-14.244786501955396,-34.244786501955396,-5.755213498044604,29.5370165943831,9.5370165943831,-49.537016594383104,29.253240671939935,9.253240671939935,-49.253240671939935,17.517378572493072,-2.4826214275069276,-37.51737857249307,2757,2026-04-14T21:57:59.999000+00:00,74237.053,STOP,False,True,1,-2.3108382234326896,-22.31083822343269,-0.9999880320033729
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,7117,2026-04-17T22:37:00+00:00,1,-1,7,2430.05,2441.65,2427.72,42.58344263646009,1.475276821979822,6.083348948065727,0.043412279780782,0.04974430182899914,True,True,0.1837621491055355,0.3575890224553515,2.2472906512946325,1.9693654266958425,-0.0562738369262519,-0.0286556185929846,-6.2899999999999415e-06,0.0005066224352197,2440.39,2430.05,2441.9884,2.2560000000000247,True,42.37027688197226,6.549772782220575,22.37027688197226,26.549772782220575,0.8425788448537241,False,5.45143421056719,-14.54856578943281,-25.45143421056719,14.352264380133137,-5.647735619866863,-34.352264380133136,11.808361527089021,-8.191638472910979,-31.80836152708902,15.008860503989519,-4.991139496010481,-35.00886050398952,38.55167264274904,18.55167264274904,-58.55167264274904,85.2669536439587,65.2669536439587,-105.2669536439587,121.12115751254649,101.12115751254649,-141.1211575125465,7140,2026-04-17T23:00:59.999000+00:00,2430.05,TARGET,True,False,24,42.460293258025274,22.460293258025274,0.845969321178753
SOLUSDT,2,412,2026-04-13T06:52:59.999000+00:00,413,2026-04-13T06:53:00+00:00,1,-1,7,82.32,82.58,82.3,25.47992582112222,-1.212047756166247,3.6399894030174593,0.00746523093545,0.021102947454802217,True,True,0.1744519640247667,0.352850161993152,1.545085429069524,1.5855263157894737,0.0077548214258422,0.0213774783940805,0.00016483,0.0005043088962328,82.51,82.32,82.59264999999999,0.08433333333333147,True,23.02751181675111,10.016967640285035,3.0275118167511117,30.016967640285035,0.10086001534305425,False,9.700497911156308,-10.299502088843692,-29.700497911156308,18.19615956663159,-1.8038404333684106,-38.19615956663159,23.05406590457831,3.0540659045783087,-43.05406590457831,44.94389587839326,24.943895878393263,-64.94389587839326,79.09027051994993,59.090270519949925,-99.09027051994993,51.03291756077062,31.03291756077062,-71.03291756077061,93.76019980120661,73.76019980120661,-113.76019980120661,417,2026-04-13T06:57:59.999000+00:00,82.32,TARGET,True,False,5,23.05406590457831,3.0540659045783087,0.10174465126449088
SOLUSDT,2,2312,2026-04-14T14:32:59.999000+00:00,2313,2026-04-14T14:33:00+00:00,1,-1,7,86.79,87.64,86.79,75.75504718255075,2.287021164913603,10.822149597507252,0.0028977939302657,0.03326306928413805,True,True,0.3994890062268676,0.3397424121411015,4.634057497142496,2.9045226130653266,0.0,0.0,0.00013318,-0.0008156883169067,87.47,86.79,87.6649,0.16600000000000012,True,77.74093975077112,22.281925231508737,57.74093975077112,42.28192523150874,1.3656175643521131,True,42.3899357330652,22.3899357330652,-62.3899357330652,43.538107271152896,23.538107271152896,-63.538107271152896,68.8312915993435,48.8312915993435,-88.8312915993435,117.29665302464002,97.29665302464002,-137.29665302464002,170.64867008958421,150.64867008958421,-190.64867008958421,205.5974475073611,185.5974475073611,-225.5974475073611,211.43413710281425,191.43413710281425,-231.43413710281425,2318,2026-04-14T14:38:59.999000+00:00,86.79,TARGET,True,False,6,78.04469775610063,58.04469775610063,1.3728016744338165
SOLUSDT,2,9427,2026-04-19T13:07:59.999000+00:00,9428,2026-04-19T13:08:00+00:00,1,-1,7,85.78,86.14,85.78,33.74444391440563,-5.806189561011931,4.820634844915091,0.0197589636708083,0.03047963163475997,True,True,0.1692992816244091,0.497824110198485,2.3757869319286384,1.97624703087886,0.0061117879314207,0.0903602093425059,-2.5049999999999985e-05,0.0017768090382155,86.1,85.78,86.1508,0.07199999999999847,True,37.16608594657278,5.900116144019751,17.166085946572778,25.90011614401975,0.6627802690582285,False,-16.24695727001983,-36.246957270019834,-3.7530427299801694,-17.406444777841184,-37.40644477784119,-2.593555222158816,-2.3226106247720737,-22.322610624772075,-17.677389375227925,-80.97210232619302,-100.97210232619302,60.972102326193024,-27.83578693646399,-47.83578693646399,7.83578693646399,12.784010108799785,-7.2159898912002145,-32.784010108799784,-30.151942129215957,-50.15194212921595,10.151942129215957,9428,2026-04-19T13:08:59.999000+00:00,86.1508,STOP,False,True,1,-5.898376259828388,-25.89837625982839,-0.9999328233054366
XRPUSDT,3,1374,2026-04-13T22:54:59.999000+00:00,1375,2026-04-13T22:55:00+00:00,1,-1,7,1.369,1.3766,1.3688,46.6375445249052,0.0,6.6625063607007435,0.0,0.051516713330646446,True,True,0.1621348302508024,0.2447526774032773,8.08923531587932,3.407665505226481,0.006890992095258,-0.0309688353977459,-0.00010739,0.0006380857627747,1.3756,1.369,1.3768915000000002,0.001943333333333334,True,47.97906368130267,9.388630415820831,27.97906368130267,29.38863041582083,0.9520370049718497,False,7.272198706061817,-12.727801293938182,-27.27219870606182,10.182559611354712,-9.817440388645288,-30.182559611354712,10.910282203823842,-9.089717796176158,-30.91028220382384,8.727273281201152,-11.272726718798848,-28.72727328120115,2.9082448947157093,-17.091755105284292,-22.908244894715708,-6.540460245508423,-26.540460245508424,-13.459539754491576,105.23335931360482,85.23335931360482,-125.23335931360482,1400,2026-04-13T23:20:59.999000+00:00,1.3768915000000002,STOP,False,True,26,-9.384225853404914,-29.384225853404914,-0.9998501269928678
