plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,context_15,context_60,sweep_15,sweep_60,impulse_range,impulse_efficiency,impulse_activity,impulse_flow,opponent_reclaimed,footprint_gap,footprint_body,break_strength,source_age,parent_scale,parent_range,parent_age,transfer_distance,event_activity,event_flow,event_progress,higher_protected_distance,higher_control_age,location_60,pullback_depth,pullback_efficiency,pullback_activity,pullback_flow,pullback_duration,response_range,response_flow,response_activity,innovation_fast,innovation_slow,impact_slope,risk_range,cost_r,planned_rr,obstacle_distance,risk_bps,auction_value_distance,participation,response_age,market_15,relative_15,market_60,relative_60,market_dispersion,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
SOLUSDT:NESTED:SOLUSDT:15m:PIVOT:LOW:997:s2:1710154620000000000,SOLUSDT:LQC:SOLUSDT:15m:PIVOT:LOW:997:s2,SOLUSDT,1,1710154620000000000,1710151740000000000,148.609,148.24,149.139,1.4363143631436355,148.692,15,SOLUSDT:15m:PIVOT:LOW:997:s2,FIRST_RESPONSE_EXTREME,148.506,148.55,149.149,148.25,NESTED_LIQUIDITY_RESPONSE,1,1,1.0,0.0,0.4496233824760159,0.24453781512604822,0.7931859548863771,0.19096476149548774,0.23021953260799832,0.0,0.06798429150841899,-1.2468937101654411,2.6,1.0986122886681098,2.966587265821149,2.6,2.1600463529260323,1.2458345794441117,0.13803799922450563,0.23021953260799832,19.267366252494774,2.4166666666666665,-0.3502262443438693,0.5940594059405907,-0.09505368773103358,0.7743714311064386,-0.08004734418574486,6.4,0.609954456733906,0.023034866003405933,1.1206514114864174,0.03215498149390507,-0.046273116987686005,1.5059747162798558,0.5701409901500054,0.4832813008130084,1.4363143631436355,0.8189016931693868,24.830259270972803,1.0781810154600613,0.9643431512815415,6.4,-0.6256904645328528,0.26103726039725805,-0.6242964533735924,0.34886722342748633,0.18640541665359894,10000.0,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710154620000000000,1710154920000000000,148.63,149.14,519.26,210.74530582,5.0,False,0.0,210.74530582,0.7024843527333333,
BTCUSDT:NESTED:BTCUSDT:15m:PIVOT:LOW:1082:s2:1710239220000000000,BTCUSDT:LQC:BTCUSDT:15m:PIVOT:LOW:1082:s2,BTCUSDT,1,1710239220000000000,1710232140000000000,71780.7,71438.4,72169.79999999999,1.1367221735319544,71490.0,15,BTCUSDT:15m:PIVOT:LOW:1082:s2,FIRST_RESPONSE_EXTREME,71753.0,71783.7,72169.9,71438.5,NESTED_LIQUIDITY_RESPONSE,-1,1,1.0,0.0,0.4134306569342963,0.045961169702778616,1.1228595847456853,-0.005943642337399281,1.6747445255474516,1.0,0.4322964626614946,-2.8244806288602278,6.933333333333334,1.0986122886681098,5.039865244244872,6.933333333333334,4.776822010106729,0.8683488431278782,-0.00012549052415824095,1.6747445255474516,25.876878158338336,25.166666666666668,-0.696969696969695,0.5320574162679386,-0.10546853829060893,1.1368580187942237,-0.05408140973745061,15.4,1.354281920778901,0.5985679435371236,2.030457108709465,0.01136819656106796,0.06239604222220847,1.5640595744561316,1.8450758001123364,0.25164136722173314,1.1367221735319544,2.0973385738349046,47.686913056016856,1.5120109419227483,1.1923704721385366,15.4,-0.86675411535248,-0.11591507239155141,-0.6192269884924634,-0.2866109898526654,0.10011676340657713,10210.745305819999,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710239220000000000,1710241740000000000,71789.0,72169.79999999999,0.7,231.330078,42.0,False,0.0,231.330078,0.7551850887520251,
ETHUSDT:NESTED:ETHUSDT:15m:PIVOT:LOW:1230:s2:1710369420000000000,ETHUSDT:LQC:ETHUSDT:15m:PIVOT:LOW:1230:s2,ETHUSDT,1,1710369420000000000,1710362760000000000,3993.49,3977.4799999999996,4009.79,1.0181136789506533,3981.68,15,ETHUSDT:15m:PIVOT:LOW:1230:s2,FIRST_RESPONSE_EXTREME,3992.92,3992.98,4009.8,3977.49,NESTED_LIQUIDITY_RESPONSE,-1,1,1.0,0.0,1.3033891384238163,0.12820962229427377,0.6764541822071961,0.08722156330649604,1.6686588217825482,1.0,0.6913396933813223,-2.265562938490691,4.066666666666666,1.0986122886681098,3.0272838635435644,4.066666666666666,4.307509558632501,1.003090397815803,0.08722156330649607,1.6686588217825482,6.308474702104753,61.75,-0.2792156862745412,0.5046410891089136,-0.10495495495495716,1.0173755105891698,-0.025012544728454274,10.4,1.6896884034692488,0.6156978298764538,3.2274677651229116,-0.0074591655133353744,-0.012843705844358242,1.660400868384634,1.4263335684324043,0.2993246720799459,1.0181136789506533,1.4521697167675287,40.09024687679253,0.7665517769517028,1.338637041751339,10.4,-0.7635638854496021,0.36030467854142495,0.03882690071385374,-0.265648165257437,0.38026844883042027,10442.07538382,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710369420000000000,1710371580000000000,3993.98,4009.79,14.658,190.71600022,36.0,False,0.0,190.71600022,0.6088061782415226,
ETHUSDT:NESTED:ETHUSDT:60m:PIVOT:LOW:313:s2:1710403080000000000,ETHUSDT:LQC:ETHUSDT:60m:PIVOT:LOW:313:s2,ETHUSDT,1,1710403080000000000,1710390660000000000,3968.24,3942.0,3997.5299999999997,1.116234756097569,3955.62,60,ETHUSDT:60m:PIVOT:LOW:313:s2,FIRST_RESPONSE_EXTREME,3961.97,3962.09,3997.54,3942.01,NESTED_LIQUIDITY_RESPONSE,-1,1,0.0,1.0,0.19878028679740548,0.01756993006992785,1.1245758931102086,-0.031728400800654685,0.9681885610680703,0.0,0.011867479808835901,-4.604582165815063,2.8833333333333333,2.4849066497880004,5.916927641338385,2.8833333333333333,6.918740728531363,1.0081034925300694,-0.06188233566078423,0.9681885610680703,3.5414537662765753,69.75,-0.5963625696685411,0.5275477133597444,-0.05691309583932297,1.0105843686931677,-0.034550292631607,26.6,0.3707077508020007,-0.2686328716502508,0.9242902650193646,0.14516089968332235,0.03513095854429482,1.7181517020621335,2.5950222515246217,0.1814743902439039,1.116234756097569,2.8966540299983503,66.12503276011476,1.5521867177171726,1.1962016105228803,26.6,-0.3375799299688756,-0.061392028625571526,-0.597084932540292,0.14362652465529063,0.2142291886048137,10632.791384040002,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710403080000000000,1710408420000000000,3968.71,3997.53,10.114,263.32950984999997,89.0,False,-20.205884176387006,243.12362567361296,0.762181873327405,
BTCUSDT:NESTED:BTCUSDT:15m:PIVOT:HIGH:1316:s2:1710456180000000000,BTCUSDT:LQC:BTCUSDT:15m:PIVOT:HIGH:1316:s2,BTCUSDT,-1,1710456180000000000,1710454800000000000,71536.5,71731.5,71337.8,1.018974358974344,71548.0,15,BTCUSDT:15m:PIVOT:HIGH:1316:s2,FIRST_RESPONSE_EXTREME,71546.0,71591.2,71731.4,71337.7,NESTED_LIQUIDITY_RESPONSE,-1,1,1.0,0.0,0.25859278301435634,0.13645498392282027,1.0506939905491006,0.12193887959971401,0.26620965438444116,0.0,0.17214129296390512,-2.0748357612111072,20.333333333333332,1.0986122886681098,4.539655336570533,20.333333333333332,3.039512520232301,1.6899240491858865,-0.08262140401354853,0.26620965438444116,9.15281348186234,3.5833333333333335,-0.5115900263125015,0.5048247841543968,-0.29421340831730614,0.5418076783973172,0.047774101208452234,1.6,0.8170306031334508,0.13765716513317644,0.8546525140463137,-0.051423524583437796,-0.007487083190004013,1.8420845843768645,0.7426449585832667,0.4402246153846153,1.018974358974344,0.7567361706179125,27.258811935165966,5.2224169808121275,1.0342421102096424,1.6,0.7237781998876642,-0.23676734663286675,-0.5527082885337732,-0.23221299398475614,0.2680133972052213,10875.91500971,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710456180000000000,1710458100000000000,71528.3,71740.09999999999,1.124,-318.5800408,32.0,False,0.0,-318.5800408,-0.9764083926595978,
SOLUSDT:NESTED:SOLUSDT:15m:PIVOT:LOW:1402:s2:1710523080000000000,SOLUSDT:LQC:SOLUSDT:15m:PIVOT:LOW:1402:s2,SOLUSDT,1,1710523080000000000,1710519000000000000,180.719,178.25900000000001,184.174,1.4044715447154639,178.883,15,SOLUSDT:15m:PIVOT:LOW:1402:s2,FIRST_RESPONSE_EXTREME,180.407,180.472,184.184,178.269,NESTED_LIQUIDITY_RESPONSE,1,1,1.0,0.0,1.347483951128605,0.20495133704998636,0.9606353661429474,-0.0010783005717152955,1.5257817353489265,0.0,0.04038103126941254,-2.2743839304203775,5.666666666666667,1.0986122886681098,3.585835576723954,5.666666666666667,4.18161109960654,1.049157202757274,-0.014392707674122639,1.5257817353489265,10.352453924207902,16.666666666666668,-0.2577132486388418,0.5848101265822807,-0.11954871653326016,1.0985133379720113,0.01237993070976712,7.6,0.7246505043355075,0.3754758565417752,1.578573515167356,-0.12996096260876128,-0.06815984042995142,2.4558133471400394,1.528266721888577,0.08815560975609828,1.4044715447154639,2.1464071236280877,136.1229311804503,0.7382958918396133,1.1031652382879735,7.6,-0.0255577581221845,-0.10505710784828978,0.12926516944979546,-0.027629996627186904,0.18447171051520517,10557.33496891,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710523080000000000,1710527580000000000,180.74,184.17,117.41,387.78127836,75.0,False,0.0,387.78127836,1.2243660592436958,
XRPUSDT:NESTED:XRPUSDT:15m:PIVOT:HIGH:1465:s2:1710576960000000000,XRPUSDT:LQC:XRPUSDT:15m:PIVOT:HIGH:1465:s2,XRPUSDT,-1,1710576960000000000,1710574800000000000,0.64,0.641,0.6385,1.5000000000000555,0.6396,15,XRPUSDT:15m:PIVOT:HIGH:1465:s2,FIRST_RESPONSE_EXTREME,0.64,0.6408,0.6409,0.6384,NESTED_LIQUIDITY_RESPONSE,1,1,1.0,0.0,0.8296296296296725,0.4242424242424344,1.2298002306907834,0.11137801354908226,0.592592592592595,0.0,0.4740740740740892,-1.896296296296291,4.666666666666667,1.0986122886681098,3.1407407407407337,4.666666666666667,3.2592592592593057,1.138901553872661,0.05519749893811818,0.592592592592595,22.577777777777865,42.083333333333336,-0.672727272727272,0.615384615384622,-0.18390804597700885,0.9447316263007977,0.08704668449753827,2.2,0.9813084112150019,0.607289252190686,1.8198304291989453,-0.10074336318844976,-0.04424854720655254,1.2934598637968735,0.592592592592595,0.7679999999999992,1.5000000000000555,0.8888888888889255,15.625000000000014,1.5880411769439882,1.3850931600014196,2.2,0.4095049446718734,-0.47686117677981876,-0.16574989431867077,-0.19369171553816616,0.4009571530944651,10945.11624727,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710576960000000000,1710577740000000000,0.6399,0.6411,167526.9,-308.33325946,13.0,False,0.0,-308.33325946,-0.9390284290399276,
