close_ema_120,close_ema_480,close_ema_5,close_ema_60,entry_index,entry_price,entry_time,event_id,exit_index,exit_price,exit_reason,exit_time,fan_magnitude,fan_magnitude_gain,gross_return,hold_minutes,mae_120m_net,mae_30m_net,mae_60m_net,mfe_120m_net,mfe_30m_net,mfe_60m_net,net_return,period_label,planned_loss_fraction,r_multiple,signal_episode_number,signal_time,split,stop_price,symbol
143.165481030782,142.40790598645512,152.56211678935242,143.340853589526,18620,160.57,2025-03-02 15:40:00+00:00,SOLUSDT:2025-03-02T15:39:59.999000+00:00:5,18624,165.3871,roi_0.03,2025-03-02 16:04:59.999000+00:00,1.0065512346144576,1.0035543698661962,0.030000000000000027,24.999983333333333,-0.04680253472005967,-0.04680253472005967,-0.04680253472005967,0.11910641464781714,0.03503093354923094,0.11910641464781714,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,5,2025-03-02 15:39:59.999000+00:00,claim_reproduction,152.54149999999998,SOLUSDT
143.43596894762857,142.4790997245572,154.88474452623495,143.87164527511533,18621,159.54,2025-03-02 15:45:00+00:00,SOLUSDT:2025-03-02T15:44:59.999000+00:00:6,18624,164.3262,roi_0.03,2025-03-02 16:04:59.999000+00:00,1.009773682969995,1.0032014747433813,0.030000000000000027,19.999983333333333,-0.040636367055283826,-0.040636367055283826,-0.040636367055283826,0.1263437006393382,0.056204550582926074,0.1263437006393382,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,6,2025-03-02 15:44:59.999000+00:00,claim_reproduction,151.563,SOLUSDT
143.83128176131194,142.58701924655463,155.3998864561044,144.62215458282085,18623,157.13,2025-03-02 15:55:00+00:00,SOLUSDT:2025-03-02T15:54:59.999000+00:00:7,18624,164.9865,roi_0.05,2025-03-02 16:04:59.999000+00:00,1.0142729355520586,1.0025153115943504,0.050000000000000044,9.999983333333335,-0.01080981989435502,-0.01080981989435502,-0.01080981989435502,0.14364827213135611,0.08560715967670075,0.14364827213135611,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,7,2025-03-02 15:54:59.999000+00:00,claim_reproduction,149.27349999999998,SOLUSDT
144.05473164955472,142.64840378191198,156.0499243040696,145.0394609899415,18624,157.36,2025-03-02 16:00:00+00:00,SOLUSDT:2025-03-02T15:59:59.999000+00:00:8,18624,165.228,roi_0.05,2025-03-02 16:04:59.999000+00:00,1.0167618924897686,1.002453932122674,0.050000000000000044,4.999983333333334,-0.0019,-0.0019,-0.0019,0.14197391967463124,0.08401764107778333,0.14197391967463124,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,8,2025-03-02 15:59:59.999000+00:00,claim_reproduction,149.49200000000002,SOLUSDT
144.37994269666953,142.73606114664415,158.6099495360464,145.6522655476483,18625,163.75,2025-03-02 16:05:00+00:00,SOLUSDT:2025-03-02T16:04:59.999000+00:00:9,18627,168.6625,roi_0.03,2025-03-02 16:19:59.999000+00:00,1.0204307473358685,1.003608371707476,0.030000000000000027,14.999983333333335,-0.018266412213740466,-0.018266412213740466,-0.018266412213740466,0.0973366412213741,0.05006946564885496,0.0973366412213741,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,9,2025-03-02 16:04:59.999000+00:00,claim_reproduction,155.5625,SOLUSDT
144.70820810664193,142.82547461380986,160.48663302403094,146.26169946411886,18626,164.24,2025-03-02 16:10:00+00:00,SOLUSDT:2025-03-02T16:09:59.999000+00:00:10,18628,169.49,roi_0.03,,1.0240589072754724,1.0035555180487028,0.03196541646371154,10.0,-0.003422162688748163,-0.003422162688748163,-0.003422162688748163,0.09405713589868482,0.09405713589868482,0.09405713589868482,0.03006541646371154,claim_2025_q1,0.0519,0.5792951149077368,10,2025-03-02 16:09:59.999000+00:00,claim_reproduction,156.028,SOLUSDT
145.09336169165613,142.930191975083,162.99442201602062,146.97475849808217,18627,168.01,2025-03-02 16:15:00+00:00,SOLUSDT:2025-03-02T16:14:59.999000+00:00:11,18631,173.0503,roi_0.03,2025-03-02 16:39:59.999000+00:00,1.0282974959111806,1.004139008611316,0.030000000000000027,24.999983333333333,-0.012018445330634996,-0.012018445330634996,-0.012018445330634996,0.06946479971430276,0.06946479971430276,0.06946479971430276,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,11,2025-03-02 16:14:59.999000+00:00,claim_reproduction,159.6095,SOLUSDT
145.49628133311634,143.04054460720323,165.1529480106804,147.71230739978438,18628,169.49,2025-03-02 16:20:00+00:00,SOLUSDT:2025-03-02T16:19:59.999000+00:00:12,18631,174.5747,roi_0.03,2025-03-02 16:39:59.999000+00:00,1.0326604097139733,1.0042428517234954,0.030000000000000027,19.999983333333333,-0.01541112160009449,-0.01541112160009449,-0.01541112160009449,0.06010955808602271,0.06010955808602271,0.06010955808602271,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,12,2025-03-02 16:19:59.999000+00:00,claim_reproduction,161.0155,SOLUSDT
145.8621279226516,143.14278766496955,165.97863200712027,148.3653465014308,18629,167.62,2025-03-02 16:25:00+00:00,SOLUSDT:2025-03-02T16:24:59.999000+00:00:13,18631,172.64860000000002,roi_0.03,2025-03-02 16:39:59.999000+00:00,1.036484959680154,1.00370358922469,0.030000000000000027,14.999983333333335,-0.003630103806228289,-0.003630103806228289,-0.003630103806228289,0.07195753490036984,0.07195753490036984,0.07195753490036984,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,13,2025-03-02 16:24:59.999000+00:00,claim_reproduction,159.239,SOLUSDT
146.2396134115334,143.2490546601256,166.8857546714135,149.03205645220356,18630,168.71,2025-03-02 16:30:00+00:00,SOLUSDT:2025-03-02T16:29:59.999000+00:00:14,18631,177.14550000000003,roi_0.05,2025-03-02 16:39:59.999000+00:00,1.0403702614708263,1.0037485365845265,0.050000000000000044,9.999983333333335,-0.010553903147412768,-0.0019,-0.007530964376741265,0.06501956611937644,0.06501956611937644,0.06501956611937644,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,14,2025-03-02 16:29:59.999000+00:00,claim_reproduction,160.2745,SOLUSDT
146.66061153696262,143.36739538918954,168.493836447609,149.7755955849182,18631,171.72,2025-03-02 16:35:00+00:00,SOLUSDT:2025-03-02T16:34:59.999000+00:00:15,18640,173.51,roi_0.01,,1.044697751384356,1.0041595671020158,0.010423945958537129,45.0,-0.03643296063358957,-0.024960796645702374,-0.024960796645702374,0.046318029350104886,0.046318029350104886,0.046318029350104886,0.008523945958537128,claim_2025_q1,0.0519,0.16423787974059975,15,2025-03-02 16:34:59.999000+00:00,claim_reproduction,163.134,SOLUSDT
147.18754357767398,143.5136432254091,171.84255763173934,150.71869081164218,18632,178.54,2025-03-02 16:40:00+00:00,SOLUSDT:2025-03-02T16:39:59.999000+00:00:16,18636,169.61299999999997,stoploss,2025-03-02 17:04:59.999000+00:00,1.050204617653783,1.005271253108499,-0.050000000000000155,24.999983333333333,-0.07633710092976363,-0.0622786266382883,-0.0622786266382883,0.00045241402486852103,0.00045241402486852103,0.00045241402486852103,-0.051900000000000154,claim_2025_q1,0.0519,-1.0000000000000029,16,2025-03-02 16:39:59.999000+00:00,claim_reproduction,169.61299999999997,SOLUSDT
147.6472536011835,143.64456362779828,172.89503842115957,151.5147993096211,18633,175.0,2025-03-02 16:45:00+00:00,SOLUSDT:2025-03-02T16:44:59.999000+00:00:17,18654,166.25,stoploss,2025-03-02 18:34:59.999000+00:00,1.054789652201636,1.0043658487791611,-0.050000000000000044,109.99998333333333,-0.057614285714285715,-0.04327142857142861,-0.04327142857142861,0.0041000000000000055,0.0041000000000000055,0.0041000000000000055,-0.05190000000000004,claim_2025_q1,0.0519,-1.0000000000000009,17,2025-03-02 16:44:59.999000+00:00,claim_reproduction,166.25,SOLUSDT
148.03705106232098,143.75926398693426,172.34002561410637,152.16119933225647,18634,171.23,2025-03-02 16:50:00+00:00,SOLUSDT:2025-03-02T16:49:59.999000+00:00:18,18643,172.9423,roi_0.01,2025-03-02 17:39:59.999000+00:00,1.058444479418633,1.003464982055302,0.010000000000000009,49.99998333333333,-0.03682378671961682,-0.022165140454359675,-0.022165140454359675,0.026249272907785018,0.026249272907785018,0.026249272907785018,0.008100000000000008,claim_2025_q1,0.0519,0.15606936416184986,18,2025-03-02 16:49:59.999000+00:00,claim_reproduction,162.6685,SOLUSDT
148.4913146811256,143.89132525933786,173.40001707607092,152.92706164923166,18635,175.51,2025-03-02 16:55:00+00:00,SOLUSDT:2025-03-02T16:54:59.999000+00:00:19,18654,166.7345,stoploss,2025-03-02 18:34:59.999000+00:00,1.0627955602855734,1.004110825793461,-0.04999999999999993,99.99998333333333,-0.06035820750954356,-0.04605702808956756,-0.04605702808956756,-0.0019,-0.0019,-0.0019,-0.05189999999999993,claim_2025_q1,0.0519,-0.9999999999999987,19,2025-03-02 16:54:59.999000+00:00,claim_reproduction,166.7345,SOLUSDT
148.87972270292516,144.00815966574393,172.93001138404728,153.552076021388,18636,171.99,2025-03-02 17:00:00+00:00,SOLUSDT:2025-03-02T16:59:59.999000+00:00:20,18645,173.7099,roi_0.01,2025-03-02 17:49:59.999000+00:00,1.0662734415730077,1.0032723897402243,0.010000000000000009,49.99998333333333,-0.041088324902610704,-0.026494453165881823,-0.026494453165881823,0.014205587534158915,0.014205587534158915,0.014205587534158915,0.008100000000000008,claim_2025_q1,0.0519,0.15606936416184986,20,2025-03-02 16:59:59.999000+00:00,claim_reproduction,163.3905,SOLUSDT
150.3466152304196,144.46425149532527,172.38395286598467,155.81178490859472,18640,173.51,2025-03-02 17:20:00+00:00,SOLUSDT:2025-03-02T17:19:59.999000+00:00:21,18675,173.51,roi_0,2025-03-02 20:19:59.999000+00:00,1.078549075607377,1.003024457900395,0.0,179.99998333333332,-0.049505325341478876,-0.024607624920753843,-0.033656094749582074,0.0038057230130828087,0.0038057230130828087,0.0038057230130828087,-0.0019,claim_2025_q1,0.0519,-0.036608863198458574,21,2025-03-02 17:19:59.999000+00:00,claim_reproduction,164.8345,SOLUSDT
150.70634059851182,144.57920263255883,172.2926352439898,156.34615261650964,18641,172.11,2025-03-02 17:25:00+00:00,SOLUSDT:2025-03-02T17:24:59.999000+00:00:22,18669,172.11,roi_0,2025-03-02 19:49:59.999000+00:00,1.0813875700632818,1.002631771256497,0.0,144.99998333333332,-0.04175823020161527,-0.016658003602347468,-0.02578007669513692,0.01198646795653936,0.01198646795653936,0.01198646795653936,-0.0019,claim_2025_q1,0.0519,-0.036608863198458574,22,2025-03-02 17:24:59.999000+00:00,claim_reproduction,163.5045,SOLUSDT
151.41612384506016,144.80970868563386,172.34339344177326,157.37885978448537,18643,172.52,2025-03-02 17:35:00+00:00,SOLUSDT:2025-03-02T17:34:59.999000+00:00:23,18673,172.52,roi_0,2025-03-02 20:09:59.999000+00:00,1.0867977099942778,1.0024666145366814,0.0,154.99998333333332,-0.044040041734291754,-0.02218750289821468,-0.040909969858567194,0.007895965685137852,0.007895965685137852,0.007895965685137852,-0.0019,claim_2025_q1,0.0519,-0.036608863198458574,23,2025-03-02 17:34:59.999000+00:00,claim_reproduction,163.894,SOLUSDT
151.77238626084429,144.9267992940096,172.55226229451551,157.8900447095842,18644,172.96,2025-03-02 17:40:00+00:00,SOLUSDT:2025-03-02T17:39:59.999000+00:00:24,18673,172.96,roi_0,2025-03-02 20:09:59.999000+00:00,1.089446848193179,1.0024375632875735,0.0,149.99998333333332,-0.046476780758556976,-0.024679833487511557,-0.046476780758556976,0.005327104532840034,0.005327104532840034,0.005327104532840034,-0.0019,claim_2025_q1,0.0519,-0.036608863198458574,24,2025-03-02 17:39:59.999000+00:00,claim_reproduction,164.312,SOLUSDT
152.1186278102518,145.04236353810936,172.60817486301033,158.3762727518929,18645,172.72,2025-03-02 17:45:00+00:00,SOLUSDT:2025-03-02T17:44:59.999000+00:00:25,18673,172.72,roi_0,2025-03-02 20:09:59.999000+00:00,1.0919311357628292,1.0022803201218768,0.0,144.99998333333332,-0.04514918943955536,-0.02922746641963868,-0.04514918943955536,0.006726679018064021,0.006726679018064021,0.006726679018064021,-0.0019,claim_2025_q1,0.0519,-0.036608863198458574,25,2025-03-02 17:44:59.999000+00:00,claim_reproduction,164.084,SOLUSDT
2.2574660764909025,2.210177665925472,2.3647135901237606,2.2645191355307794,18619,2.5096,2025-03-02 15:35:00+00:00,XRPUSDT:2025-03-02T15:34:59.999000+00:00:1,18620,2.63508,roi_0.05,2025-03-02 15:44:59.999000+00:00,1.024586923686315,1.0031144643825296,0.050000000000000044,9.999983333333335,-0.012578992668154198,-0.012578992668154198,-0.012578992668154198,0.1960996812240996,0.089269907554989,0.14573308893847625,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,1,2025-03-02 15:34:59.999000+00:00,claim_reproduction,2.38412,XRPUSDT
2.2622980421687386,2.211589817002705,2.426409060082507,2.273872606496983,18620,2.5499,2025-03-02 15:40:00+00:00,XRPUSDT:2025-03-02T15:39:59.999000+00:00:2,18620,2.677395,roi_0.05,2025-03-02 15:44:59.999000+00:00,1.0281619986741881,1.0034892842229632,0.050000000000000044,4.999983333333334,-0.02821475744146827,-0.02821475744146827,-0.02821475744146827,0.17716584571943983,0.07202446762618143,0.17716584571943983,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,2,2025-03-02 15:39:59.999000+00:00,claim_reproduction,2.422405,XRPUSDT
2.2688567522155365,2.213450566204357,2.5039727067216715,2.2865030128413446,18621,2.659,2025-03-02 15:45:00+00:00,XRPUSDT:2025-03-02T15:44:59.999000+00:00:3,18621,2.5260499999999997,stoploss,2025-03-02 15:49:59.999000+00:00,1.0330038753755673,1.004709254677398,-0.050000000000000044,4.999983333333334,-0.06816551335088371,-0.06816551335088371,-0.06816551335088371,0.12878822865739004,0.034918352764197205,0.12878822865739004,-0.05190000000000004,claim_2025_q1,0.0519,-1.0000000000000009,3,2025-03-02 15:44:59.999000+00:00,claim_reproduction,2.5260499999999997,XRPUSDT
2.272472343088007,2.214590480689994,2.4985151378144477,2.293096356682612,18622,2.4876,2025-03-02 15:50:00+00:00,XRPUSDT:2025-03-02T15:49:59.999000+00:00:4,18623,2.61198,roi_0.05,2025-03-02 15:59:59.999000+00:00,1.0354493874497999,1.0023673793802017,0.050000000000000044,9.999983333333335,-0.003829570670525793,-0.003829570670525793,-0.003829570670525793,0.20669462936163363,0.10675894838398438,0.20669462936163363,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,4,2025-03-02 15:49:59.999000+00:00,claim_reproduction,2.36322,XRPUSDT
2.277596767169197,2.216120250001054,2.5265100918762986,2.3025850007258053,18623,2.5826,2025-03-02 15:55:00+00:00,XRPUSDT:2025-03-02T15:54:59.999000+00:00:5,18624,2.7117299999999998,roi_0.05,2025-03-02 16:04:59.999000+00:00,1.0390162721200304,1.0034447696946496,0.050000000000000044,9.999983333333335,-0.017117222953612607,-0.017117222953612607,-0.017117222953612607,0.1622369162859134,0.06884266243320682,0.1622369162859134,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,5,2025-03-02 15:54:59.999000+00:00,claim_reproduction,2.45347,XRPUSDT
2.282879465232516,2.217704781186081,2.550073394584199,2.3122445088987296,18624,2.5973,2025-03-02 16:00:00+00:00,XRPUSDT:2025-03-02T15:59:59.999000+00:00:6,18624,2.7271650000000003,roi_0.05,2025-03-02 16:04:59.999000+00:00,1.042629536859314,1.0034775824366167,0.050000000000000044,4.999983333333334,-0.0034015593115929036,-0.0034015593115929036,-0.0034015593115929036,0.1556482231548144,0.0627825549609209,0.1556482231548144,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,6,2025-03-02 15:59:59.999000+00:00,claim_reproduction,2.467435,XRPUSDT
2.289613688947681,2.219669834070962,2.596815596389466,2.32463977090205,18625,2.6897,2025-03-02 16:05:00+00:00,XRPUSDT:2025-03-02T16:04:59.999000+00:00:7,18630,2.7703910000000005,roi_0.03,2025-03-02 16:34:59.999000+00:00,1.0472907885757805,1.004470669160695,0.030000000000000027,29.999983333333333,-0.02357527977097816,-0.02357527977097816,-0.02357527977097816,0.11588265234040952,0.06888856378034715,0.11588265234040952,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,7,2025-03-02 16:04:59.999000+00:00,claim_reproduction,2.555215,XRPUSDT
2.2962613965683802,2.2216329532640144,2.628477064259644,2.3366778112003437,18626,2.6918,2025-03-02 16:10:00+00:00,XRPUSDT:2025-03-02T16:09:59.999000+00:00:8,18630,2.7725540000000004,roi_0.03,2025-03-02 16:34:59.999000+00:00,1.051783917666195,1.0042902402460014,0.030000000000000027,24.999983333333333,-0.004909138866186256,-0.004909138866186256,-0.004909138866186256,0.11501061743071551,0.11501061743071551,0.11501061743071551,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,8,2025-03-02 16:09:59.999000+00:00,claim_reproduction,2.55721,XRPUSDT
2.3032041834019608,2.22368978090117,2.657751376173096,2.349124440341316,18627,2.7165,2025-03-02 16:15:00+00:00,XRPUSDT:2025-03-02T16:14:59.999000+00:00:9,18630,2.797995,roi_0.03,2025-03-02 16:34:59.999000+00:00,1.0564083445980097,1.0043967461891563,0.030000000000000027,19.999983333333333,-0.008710233756672224,-0.008710233756672224,-0.008710233756672224,0.10485501564513157,0.10485501564513157,0.10485501564513157,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,9,2025-03-02 16:14:59.999000+00:00,claim_reproduction,2.580675,XRPUSDT
2.3102619654944903,2.225795852498255,2.6819009174487305,2.361618720985863,18628,2.7303,2025-03-02 16:20:00+00:00,XRPUSDT:2025-03-02T16:19:59.999000+00:00:10,18630,2.812209,roi_0.03,2025-03-02 16:34:59.999000+00:00,1.0610221590336595,1.0043674536075398,0.030000000000000027,14.999983333333335,-0.009335080394096017,-0.009335080394096017,-0.009335080394096017,0.09926104457385622,0.09926104457385622,0.09926104457385622,0.028100000000000028,claim_2025_q1,0.0519,0.5414258188824668,10,2025-03-02 16:19:59.999000+00:00,claim_reproduction,2.593785,XRPUSDT
2.3172692057342505,2.227909799057514,2.6993339449658205,2.3738345006256707,18629,2.7341,2025-03-02 16:25:00+00:00,XRPUSDT:2025-03-02T16:24:59.999000+00:00:11,18630,2.8708050000000003,roi_0.05,2025-03-02 16:34:59.999000+00:00,1.0654984782731727,1.0042188744140745,0.050000000000000044,9.999983333333335,-0.006289012837862527,-0.006289012837862527,-0.006289012837862527,0.09773059141947972,0.09773059141947972,0.09773059141947972,0.048100000000000045,claim_2025_q1,0.0519,0.9267822736030837,11,2025-03-02 16:24:59.999000+00:00,claim_reproduction,2.597395,XRPUSDT
