close_ema_120,close_ema_480,close_ema_5,close_ema_60,entry_index,entry_price,entry_time,event_id,exit_index,exit_price,exit_reason,exit_time,fan_magnitude,fan_magnitude_gain,gross_return,hold_minutes,mae_120m_net,mae_30m_net,mae_60m_net,mfe_120m_net,mfe_30m_net,mfe_60m_net,net_return,period_label,planned_loss_fraction,r_multiple,signal_episode_number,signal_time,split,stop_price,symbol,symbol_priority,rejection_reason
16.335177150634802,16.446986650309338,17.93680209039686,16.95919755726208,3999,18.225,2022-11-10 21:15:00+00:00,SOLUSDT:2022-11-10T21:14:59.999000+00:00:7,4023,17.31375,stoploss,2022-11-10 23:19:59.999000+00:00,1.0311431460268807,1.0020822437094952,-0.050000000000000155,124.99998333333333,-0.04277791495198911,-0.015891769547325282,-0.031145541838134547,0.015383950617283716,0.015383950617283716,0.015383950617283716,-0.051900000000000154,dev_ftx_2022_11,0.0519,-1.0000000000000029,7,2022-11-10 21:14:59.999000+00:00,development,17.31375,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
16.366992404343318,16.454525167355868,18.04453472693124,17.001846817679716,4000,18.257,2022-11-10 21:20:00+00:00,SOLUSDT:2022-11-10T21:19:59.999000+00:00:8,4023,17.34415,stoploss,2022-11-10 23:19:59.999000+00:00,1.0332626827427194,1.0020555213153532,-0.050000000000000155,119.99998333333333,-0.05705692611053302,-0.024740554307936743,-0.032847034014350726,0.01360090376294011,0.01360090376294011,0.01360090376294011,-0.051900000000000154,dev_ftx_2022_11,0.0519,-1.0000000000000029,8,2022-11-10 21:19:59.999000+00:00,development,17.34415,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
16.40229831501533,16.46304273422757,18.197356484620826,17.05106495480497,4001,18.503,2022-11-10 21:25:00+00:00,SOLUSDT:2022-11-10T21:24:59.999000+00:00:9,4014,17.577849999999998,stoploss,2022-11-10 22:34:59.999000+00:00,1.0357177120943062,1.0023759973069677,-0.050000000000000155,69.99998333333333,-0.06961874831108471,-0.03989383883694529,-0.045730730151867224,9.967572826031948e-05,9.967572826031948e-05,9.967572826031948e-05,-0.051900000000000154,dev_ftx_2022_11,0.0519,-1.0000000000000029,9,2022-11-10 21:24:59.999000+00:00,development,17.577849999999998,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
20.32318528860954,19.873335132987943,21.696623967361322,20.446853987192373,3615,22.002,2023-03-14 13:15:00+00:00,SOLUSDT:2023-03-14T13:14:59.999000+00:00:3,3638,22.056,roi_0,,1.0288587119558226,1.0021423346071803,0.002454322334333403,115.0,-0.03335168621034455,-0.03335168621034455,-0.03335168621034455,0.004917562039814762,-0.0009455413144259111,0.0005543223343334031,0.0005543223343334031,confirm_recovery_2023_03,0.0519,0.010680584476558825,3,2023-03-14 13:14:59.999000+00:00,confirmation,20.901899999999998,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
29.875647272624924,29.418824247738364,31.805796614895474,30.141927229488637,3444,32.437,2023-10-23 23:00:00+00:00,SOLUSDT:2023-10-23T22:59:59.999000+00:00:1,3489,32.437,roi_0,2023-10-24 02:49:59.999000+00:00,1.0245796016747972,1.00216323608637,0.0,229.99998333333332,-0.040220436538520796,-0.040220436538520796,-0.040220436538520796,0.013267863859173236,0.013267863859173236,0.013267863859173236,-0.0019,confirm_expansion_2023_10,0.0519,-0.036608863198458574,1,2023-10-23 22:59:59.999000+00:00,confirmation,30.815149999999996,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
0.6247527975200311,0.6188779988424826,0.6679482564664282,0.6296616488218043,3360,0.6938,2024-03-11 16:00:00+00:00,XRPUSDT:2024-03-11T15:59:59.999000+00:00:2,3363,0.714614,roi_0.03,2024-03-11 16:19:59.999000+00:00,1.017424516624425,1.0029529335354643,0.030000000000000027,19.999983333333333,-0.02366419717497835,-0.02366419717497835,-0.02366419717497835,0.07189648313635068,0.06324845776880951,0.06324845776880951,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,2,2024-03-11 15:59:59.999000+00:00,untouched,0.65911,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6259089496271381,0.6191932670385638,0.6768655043109522,0.6317940537784664,3361,0.695,2024-03-11 16:05:00+00:00,XRPUSDT:2024-03-11T16:04:59.999000+00:00:3,3363,0.71585,roi_0.03,2024-03-11 16:19:59.999000+00:00,1.0203503290663491,1.0028757046779562,0.030000000000000027,14.999983333333335,-0.02535323741007188,-0.02535323741007188,-0.02535323741007188,0.07004244604316547,0.06140935251798575,0.06140935251798575,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,3,2024-03-11 16:04:59.999000+00:00,untouched,0.6602499999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6269881405423919,0.6194926713336217,0.6816436695406348,0.633741789720156,3362,0.6913,2024-03-11 16:10:00+00:00,XRPUSDT:2024-03-11T16:09:59.999000+00:00:4,3363,0.7258650000000001,roi_0.05,2024-03-11 16:19:59.999000+00:00,1.0230012703069744,1.0025980696679453,0.050000000000000044,9.999983333333335,-0.020126529726602102,-0.020126529726602102,-0.020126529726602102,0.07577973383480387,0.06710043396499345,0.0728866338782004,0.048100000000000045,untouched_bull_2024_03,0.0519,0.9267822736030837,4,2024-03-11 16:09:59.999000+00:00,untouched,0.656735,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6281370968970631,0.6198128681264133,0.6865957796937565,0.6357994359588395,3363,0.6966,2024-03-11 16:15:00+00:00,XRPUSDT:2024-03-11T16:14:59.999000+00:00:5,3364,0.73143,roi_0.05,2024-03-11 16:24:59.999000+00:00,1.025792571684984,1.0027285414583815,0.050000000000000044,9.999983333333335,-0.0036226528854435983,-0.0036226528854435983,-0.0036226528854435983,0.06758033304622459,0.058967068619006704,0.06585768016078088,0.048100000000000045,untouched_bull_2024_03,0.0519,0.9267822736030837,5,2024-03-11 16:14:59.999000+00:00,untouched,0.66177,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6313372740358795,0.6206916977182516,0.708975902086114,0.6416042559991186,3365,0.7316,2024-03-11 16:25:00+00:00,XRPUSDT:2024-03-11T16:24:59.999000+00:00:7,3374,0.7412,roi_0.01,,1.0336923441343657,1.0040278816902732,0.013121924548933794,45.0,-0.03661842536905412,-0.03661842536905412,-0.03661842536905412,0.016416019682886876,0.008214816839803086,0.016416019682886876,0.011221924548933794,untouched_bull_2024_03,0.0519,0.21622205296596905,7,2024-03-11 16:24:59.999000+00:00,untouched,0.69502,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6329878976055343,0.6211511916986331,0.716383934724076,0.6445418213761968,3366,0.7312,2024-03-11 16:30:00+00:00,XRPUSDT:2024-03-11T16:29:59.999000+00:00:8,3375,0.738512,roi_0.01,2024-03-11 17:19:59.999000+00:00,1.0376569022005713,1.0038353365860764,0.010000000000000009,49.99998333333333,-0.03609037199124719,-0.03609037199124719,-0.03609037199124719,0.01765689277899353,0.002476367614879806,0.01697308533916854,0.008100000000000008,untouched_bull_2024_03,0.0519,0.15606936416184986,8,2024-03-11 16:29:59.999000+00:00,untouched,0.6946399999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6344608249178395,0.6215709372632957,0.7182892898160507,0.6470847124786165,3367,0.7221,2024-03-11 16:35:00+00:00,XRPUSDT:2024-03-11T16:34:59.999000+00:00:9,3374,0.743763,roi_0.03,2024-03-11 17:14:59.999000+00:00,1.041047246075653,1.0032673072071239,0.030000000000000027,39.99998333333333,-0.023919110926464357,-0.023919110926464357,-0.023919110926464357,0.030505484004985664,0.005024248719013981,0.02981305913308409,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,9,2024-03-11 16:34:59.999000+00:00,untouched,0.6859949999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6357705633489495,0.6219540102892279,0.7167595265440337,0.6492688202662029,3368,0.7137,2024-03-11 16:40:00+00:00,XRPUSDT:2024-03-11T16:39:59.999000+00:00:10,3373,0.7351110000000001,roi_0.03,2024-03-11 17:09:59.999000+00:00,1.0439177327022504,1.0027573067768232,0.030000000000000027,29.999983333333333,-0.012408617065994042,-0.012408617065994042,-0.012408617065994042,0.04265653635981505,0.039153664004483626,0.04195596188874885,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,10,2024-03-11 16:39:59.999000+00:00,untouched,0.6780149999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6372222895745867,0.6223766547370898,0.7190396843626892,0.6517059081263274,3369,0.7236,2024-03-11 16:45:00+00:00,XRPUSDT:2024-03-11T16:44:59.999000+00:00:11,3381,0.730836,roi_0.01,2024-03-11 17:49:59.999000+00:00,1.0471246039934246,1.0030719578667113,0.010000000000000009,64.99998333333333,-0.025946434494195633,-0.025946434494195633,-0.025946434494195633,0.02836533996683245,0.026015975677169637,0.02767435046987289,0.008100000000000008,untouched_bull_2024_03,0.0519,0.15606936416184986,11,2024-03-11 16:44:59.999000+00:00,untouched,0.68742,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6385095244576514,0.622762198792237,0.7177264562417928,0.6537844029418577,3370,0.7151,2024-03-11 16:50:00+00:00,XRPUSDT:2024-03-11T16:49:59.999000+00:00:12,3373,0.736553,roi_0.03,2024-03-11 17:09:59.999000+00:00,1.0498138843523002,1.0025682524778994,0.030000000000000027,19.999983333333333,-0.014345811774576821,-0.014345811774576821,-0.014345811774576821,0.04061153684799336,0.03991233393930928,0.03991233393930928,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,12,2024-03-11 16:49:59.999000+00:00,untouched,0.679345,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6410856892182776,0.6235447454544615,0.7178562027741301,0.6578698486000019,3372,0.7217,2024-03-11 17:00:00+00:00,XRPUSDT:2024-03-11T16:59:59.999000+00:00:13,3374,0.743351,roi_0.03,2024-03-11 17:14:59.999000+00:00,1.0550483399880517,1.0026359079629459,0.030000000000000027,14.999983333333335,-0.009105209921019807,-0.006888222253013763,-0.009105209921019807,0.031077691561590695,0.03038488291533882,0.03038488291533882,0.028100000000000028,untouched_bull_2024_03,0.0519,0.5414258188824668,13,2024-03-11 16:59:59.999000+00:00,untouched,0.685615,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6424644381568184,0.6239645178226342,0.7200708018494201,0.6600544437278707,3373,0.7245,2024-03-11 17:05:00+00:00,XRPUSDT:2024-03-11T17:04:59.999000+00:00:14,3382,0.7324,roi_0.01,,1.0578397086282643,1.0026457258254575,0.010904071773637058,45.0,-0.012942097998619772,-0.010595652173913105,-0.012942097998619772,0.02708550724637694,0.026395376121463046,0.026395376121463046,0.009004071773637058,untouched_bull_2024_03,0.0519,0.17348885883693752,14,2024-03-11 17:04:59.999000+00:00,untouched,0.688275,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6456436246662596,0.6249228708976147,0.7306536897108534,0.6651735873734796,3375,0.7377,2024-03-11 17:15:00+00:00,XRPUSDT:2024-03-11T17:14:59.999000+00:00:16,3389,0.745077,roi_0.01,2024-03-11 18:29:59.999000+00:00,1.06440909486646,1.0029579271003666,0.010000000000000009,74.99998333333333,-0.030637969364240222,-0.030637969364240222,-0.030637969364240222,0.008673403822692117,0.007995621526365694,0.007995621526365694,0.008100000000000008,untouched_bull_2024_03,0.0519,0.15606936416184986,16,2024-03-11 17:14:59.999000+00:00,untouched,0.700815,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6471371184734288,0.6253847300622816,0.732435793140569,0.6674957648366443,3376,0.736,2024-03-11 17:20:00+00:00,XRPUSDT:2024-03-11T17:19:59.999000+00:00:17,3388,0.74336,roi_0.01,2024-03-11 18:24:59.999000+00:00,1.06733620561885,1.0027499866043115,0.010000000000000009,64.99998333333333,-0.02839456521739124,-0.02839456521739124,-0.02839456521739124,0.011007608695652328,-0.000269565217391397,0.0074750000000001334,0.008100000000000008,untouched_bull_2024_03,0.0519,0.15606936416184986,17,2024-03-11 17:19:59.999000+00:00,untouched,0.6991999999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6484174966804795,0.6257972675672201,0.7298238620937126,0.6693680348420002,3377,0.7246,2024-03-11 17:25:00+00:00,XRPUSDT:2024-03-11T17:24:59.999000+00:00:18,3386,0.7369,roi_0.01,,1.069624412781732,1.0021438485369802,0.016974882693900017,45.0,-0.013078581286226841,-0.013078581286226841,-0.013078581286226841,0.02694349986199286,0.014108832459287747,0.02556342809826108,0.015074882693900017,untouched_bull_2024_03,0.0519,0.2904601675125244,18,2024-03-11 17:24:59.999000+00:00,untouched,0.68837,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6545118185631689,0.6278336291255023,0.7273615785473201,0.6778686306150714,3382,0.7324,2024-03-11 17:50:00+00:00,XRPUSDT:2024-03-11T17:49:59.999000+00:00:19,3391,0.7437,roi_0.01,,1.0796946821075224,1.0020327462818897,0.015428727471327175,45.0,-0.015280666302566958,-0.003811523757509692,-0.010365319497542479,0.015986400873839526,0.012436428181321636,0.015986400873839526,0.013528727471327174,untouched_bull_2024_03,0.0519,0.2606691227616026,19,2024-03-11 17:49:59.999000+00:00,untouched,0.6957800000000001,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6558537719753479,0.6282821379441074,0.73014105236488,0.6797647410867084,3383,0.7357,2024-03-11 17:55:00+00:00,XRPUSDT:2024-03-11T17:54:59.999000+00:00:20,3392,0.7430570000000001,roi_0.01,2024-03-11 18:44:59.999000+00:00,1.0819418538796355,1.0020813029918112,0.010000000000000009,49.99998333333333,-0.01970617099361148,-0.006929223868424637,-0.0148128720946039,0.011420647002854402,0.010061397308685617,0.011420647002854402,0.008100000000000008,untouched_bull_2024_03,0.0519,0.15606936416184986,20,2024-03-11 17:54:59.999000+00:00,untouched,0.698915,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5145879519645826,0.5096412870469577,0.59568295018773,0.5214858382919283,3128,0.6007,2024-08-07 20:40:00+00:00,XRPUSDT:2024-08-07T20:39:59.999000+00:00:5,3136,0.6187210000000001,roi_0.03,2024-08-07 21:24:59.999000+00:00,1.0232409570142995,1.004420211747194,0.030000000000000027,44.99998333333333,-0.04318516730481113,-0.04318516730481113,-0.04318516730481113,0.07034904278341926,0.021073197935741708,0.07034904278341926,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,5,2024-08-07 20:39:59.999000+00:00,untouched,0.570665,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5161881511056639,0.5100644001985296,0.60092196679182,0.5244338435938323,3129,0.6113,2024-08-07 20:45:00+00:00,XRPUSDT:2024-08-07T20:44:59.999000+00:00:6,3130,0.5807349999999999,stoploss,2024-08-07 20:54:59.999000+00:00,1.0281718218125195,1.0048188696556946,-0.050000000000000155,9.999983333333335,-0.05980937346638314,-0.05980937346638314,-0.05980937346638314,0.051756142646818284,0.007424390642892366,0.051756142646818284,-0.051900000000000154,untouched_shock_2024_08,0.0519,-1.0000000000000029,6,2024-08-07 20:44:59.999000+00:00,untouched,0.5807349999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5186498195346838,0.5107384980439695,0.5952319852408089,0.5287432973797715,3131,0.5884,2024-08-07 20:55:00+00:00,XRPUSDT:2024-08-07T20:54:59.999000+00:00:8,3133,0.606052,roi_0.03,2024-08-07 21:09:59.999000+00:00,1.0352524812692934,1.0031907364878,0.030000000000000027,14.999983333333335,-0.00937790618626798,-0.00937790618626798,-0.00937790618626798,0.0927634942216178,0.08545554044867433,0.0927634942216178,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,8,2024-08-07 20:54:59.999000+00:00,untouched,0.55898,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5200208968977469,0.5111163005469053,0.5973546568272059,0.5311320417279758,3132,0.6016,2024-08-07 21:00:00+00:00,XRPUSDT:2024-08-07T20:59:59.999000+00:00:9,3136,0.6196480000000001,roi_0.03,2024-08-07 21:24:59.999000+00:00,1.0391608351360606,1.0037752663601205,0.030000000000000027,24.999983333333333,-0.020184574468085068,-0.020184574468085068,-0.020184574468085068,0.06874494680851063,0.06874494680851063,0.06874494680851063,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,9,2024-08-07 20:59:59.999000+00:00,untouched,0.57152,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5213891465358007,0.5114975217504525,0.5991697712181373,0.5334818108516487,3133,0.6029,2024-08-07 21:05:00+00:00,XRPUSDT:2024-08-07T21:04:59.999000+00:00:10,3136,0.620987,roi_0.03,2024-08-07 21:24:59.999000+00:00,1.0429802455854749,1.0036754757495399,0.030000000000000027,19.999983333333333,-0.014339873942610592,-0.014339873942610592,-0.014339873942610592,0.06643637419140826,0.06643637419140826,0.06643637419140826,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,10,2024-08-07 21:04:59.999000+00:00,untouched,0.572755,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5227513094029775,0.5118813158388082,0.6007131808120916,0.5357873252499553,3134,0.6038,2024-08-07 21:10:00+00:00,XRPUSDT:2024-08-07T21:09:59.999000+00:00:11,3136,0.621914,roi_0.03,2024-08-07 21:24:59.999000+00:00,1.04670225044642,1.0035686245033872,0.030000000000000027,14.999983333333335,-0.01249953627028809,-0.004218648559125447,-0.004218648559125447,0.06484395495197083,0.06484395495197083,0.06484395495197083,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,11,2024-08-07 21:09:59.999000+00:00,untouched,0.57361,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5258133660580264,0.5127466132467097,0.6092947470275962,0.5409706743335378,3136,0.6162,2024-08-07 21:20:00+00:00,XRPUSDT:2024-08-07T21:19:59.999000+00:00:13,3138,0.634686,roi_0.03,2024-08-07 21:34:59.999000+00:00,1.0550448513118664,1.003889922286932,0.030000000000000027,14.999983333333335,-0.03240957481337213,-0.0031982797792924214,-0.0031982797792924214,0.04337750730282376,0.04337750730282376,0.04337750730282376,0.028100000000000028,untouched_shock_2024_08,0.0519,0.5414258188824668,13,2024-08-07 21:19:59.999000+00:00,untouched,0.58539,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5275916575281416,0.5132482905305071,0.6173298313517308,0.5440011440275202,3137,0.6334,2024-08-07 21:25:00+00:00,XRPUSDT:2024-08-07T21:24:59.999000+00:00:14,3149,0.60173,stoploss,2024-08-07 22:29:59.999000+00:00,1.05991808265981,1.0046189802659897,-0.04999999999999993,64.99998333333333,-0.05873612251341952,-0.022739911588253822,-0.05021070413640659,0.014992958635933208,0.014992958635933208,0.014992958635933208,-0.05189999999999993,untouched_shock_2024_08,0.0519,-0.9999999999999987,14,2024-08-07 21:24:59.999000+00:00,untouched,0.60173,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5309689954412959,0.5142221749889139,0.6248021472674359,0.5495876329910772,3139,0.6316,2024-08-07 21:35:00+00:00,XRPUSDT:2024-08-07T21:34:59.999000+00:00:16,3149,0.60002,stoploss,2024-08-07 22:29:59.999000+00:00,1.0687746653534063,1.0041208670874522,-0.050000000000000044,54.99998333333333,-0.05604819506016466,-0.019949398353388367,-0.05604819506016466,0.007441355288156939,0.007441355288156939,0.007441355288156939,-0.05190000000000004,untouched_shock_2024_08,0.0519,-1.0000000000000009,16,2024-08-07 21:34:59.999000+00:00,untouched,0.60002,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5325033922108613,0.514677800040935,0.6244680981782906,0.5520208253520255,3140,0.6238,2024-08-07 21:40:00+00:00,XRPUSDT:2024-08-07T21:39:59.999000+00:00:17,3170,0.59261,stoploss,2024-08-08 00:14:59.999000+00:00,1.0725561221177995,1.0035381235043992,-0.050000000000000044,154.99998333333332,-0.044221256813081075,-0.007671080474511136,-0.044221256813081075,0.01685601154216078,0.01685601154216078,0.01685601154216078,-0.05190000000000004,untouched_shock_2024_08,0.0519,-1.0000000000000009,17,2024-08-07 21:39:59.999000+00:00,untouched,0.59261,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.5340884601082024,0.5151506574212221,0.6257787321188604,0.5545250605863853,3141,0.6284,2024-08-07 21:45:00+00:00,XRPUSDT:2024-08-07T21:44:59.999000+00:00:18,3167,0.59698,stoploss,2024-08-07 23:59:59.999000+00:00,1.076432792228717,1.0036144216894336,-0.050000000000000044,134.99998333333332,-0.05123163590070011,-0.01351680458306802,-0.05123163590070011,0.009398535964353817,0.009398535964353817,0.009398535964353817,-0.05190000000000004,untouched_shock_2024_08,0.0519,-1.0000000000000009,18,2024-08-07 21:44:59.999000+00:00,untouched,0.59698,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
