scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
AEPR-1709440200000000000-000010,AEPR,AEPR,LONG,LONG,1709440560000000000,2024-03-03,4,1709440620000000000,62113.9,62082.0,62036.19999999999,62348.4,ACCEPTED_EXPANSION_PROJECTION,62065.5,25.51499999999978,22.579,100000.0,3000.0,132.86566862499672,1.3477803510357125,0.0007,,False,True,62082.14548031357,1709440620000000000,8916,34,62150.0,62029.5,67.90000000000146,52.599999999998545,1.479302832243759,1.1459694989104257,2.661179698216815,2.061532431902763,-0.17807000291984257,-0.1449770298026754,,,62036.06865228752,1709442600000000000,2024-03-03,5,33.0,-3002.09430983,-0.0007421912962183914,-1.0006981032766666,STOP
