plan_id,ts,score,reason
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:448:s2:1709664455000000000,1709664455000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:448:s2:1709664455000000000,1709664455000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:558:s2:1709758675000000000,1709758675000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:558:s2:1709758675000000000,1709758675000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:774:s2:1709953910000000000,1709953910000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:774:s2:1709953910000000000,1709953910000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:781:s2:1709959880000000000,1709959880000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:781:s2:1709959880000000000,1709959880000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:843:s2:1710020185000000000,1710020185000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:843:s2:1710020185000000000,1710020185000000000,1.0,selected
